DLiP-ID,C100J1
DLiP-Mol-ID,36502
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H17NO4/c1-11-4-5-16-15(6-11)18(17(19)22-16)10-12-7-13(20-2)9-14(8-12)21-3/h4-9H,10H2,1-3H3"
Standard Inchi Key(RDKit),CJJDBLVCFDTRQN-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc(Cn2c(=O)oc3ccc(C)cc32)cc(OC)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),299.326
MW Monoisotopic(RDKit),299.115758024
MolLogP(RDKit),2.96842
XLogP(SDF),
XLogP(CDK),3.11
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),53.6
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.742957771295438
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
Common Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
RDKit Descriptors
Ipc,130356.29912312023
qed,0.7429577712954377
Chi0,15.689869965382487
Chi1,10.600886748174158
TPSA,53.60000000000001
Chi0n,12.751415153679716
Chi0v,12.751415153679716
Chi1n,6.924196738478918
Chi1v,6.924196738478918
Chi2n,5.14620746093972
Chi2v,5.14620746093972
Chi3n,3.574809137867625
Chi3v,3.574809137867625
Chi4n,2.462102000358705
Chi4v,2.462102000358705
MolMR,83.85900000000004
MolWt,299.326
fr_SH,0
Kappa1,14.255815398308938
Kappa2,5.596497895933772
Kappa3,2.572284135826321
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,853.7365897543922
MolLogP,2.968420000000002
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.080729170755085
SMR_VSA1,13.890876844653445
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,14.219595082555067
SMR_VSA7,58.075705400464926
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,127.24249160555884
NHOHCount,0
PEOE_VSA1,13.890876844653445
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,42.316108456931055
PEOE_VSA8,6.06636706846161
PEOE_VSA9,26.281052206083903
RingCount,3
SMR_VSA10,11.099720859258504
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,299.115758024
NumHDonors,0
PEOE_VSA10,11.49902366656781
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.756062822229453
SlogP_VSA1,15.22978872982955
SlogP_VSA2,18.786694730346422
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.126902983393991
SlogP_VSA6,45.60989053189483
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,2
fr_nitrile,0
fr_nitroso,0
fr_oxazole,1
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,5.756062822229453
EState_VSA3,23.626800214122625
EState_VSA4,16.643603701010253
EState_VSA5,0.0
EState_VSA6,24.85306179880803
EState_VSA7,37.255572541998674
EState_VSA8,0.0
EState_VSA9,13.890876844653445
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.891971135676492
VSA_EState9,43.77469553099017
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.23529411764705882
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.6899999999999995
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,22
HeavyAtomMolWt,282.19
MaxEStateIndex,12.097027273872513
MinEStateIndex,-0.37279006046863183
NumHeteroatoms,5
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0454545454545454
FpDensityMorgan2,1.7272727272727273
FpDensityMorgan3,2.3636363636363638
MaxPartialCharge,0.41976826659342076
MinPartialCharge,-0.4966129923816138
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.097027273872513
MinAbsEStateIndex,0.37279006046863183
NumAliphaticRings,0
NumRotatableBonds,4
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4966129923816138
MinAbsPartialCharge,0.41976826659342076
NumRadicalElectrons,0
NumValenceElectrons,114
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
