DLiP-ID,C003K7
DLiP-Mol-ID,34117
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C9H13N3O5.ClH/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8;/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16);1H/t4-,6-,7+,8-;/m1./s1"
Standard Inchi Key(RDKit),KCURWTAZOZXKSJ-JBMRGDGGSA-N
Canonical SMILES(RDKit),Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
SMILES(SDF),
MW(SDF),
MW(RDKit),279.68
MW Monoisotopic(RDKit),279.062198228
MolLogP(RDKit),-2.1412
XLogP(SDF),
XLogP(CDK),-0.473
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),130.83
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.485687923206181
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
Common Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
RDKit Descriptors
Ipc,7816.79425634862
qed,0.48568792320618137
Chi0,12.576985790260121
Chi1,8.040912557858759
TPSA,130.82999999999998
Chi0n,9.209371514405309
Chi0v,10.025868095333035
Chi1n,5.014304277265206
Chi1v,5.014304277265206
Chi2n,3.7711079251974
Chi2v,3.7711079251974
Chi3n,2.6428341439881837
Chi3v,2.6428341439881837
Chi4n,1.7293735696353043
Chi4v,1.7293735696353043
MolMR,63.16680000000002
MolWt,279.68
fr_SH,0
Kappa1,14.869488399762046
Kappa2,5.633631790239435
Kappa3,2.4708823898114978
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,467.7614839043772
MolLogP,-2.1412000000000004
NOCount,8
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.6199992232253844e-06
SMR_VSA1,20.056445138322168
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,24.539800333979777
SMR_VSA6,12.340549441675103
SMR_VSA7,22.74749122234998
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,3
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,108.05030252213994
NHOHCount,5
PEOE_VSA1,25.790112615484354
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,12.407033161179976
PEOE_VSA6,0.0
PEOE_VSA7,6.06636706846161
PEOE_VSA8,6.196843571613076
PEOE_VSA9,6.606881964512918
RingCount,2
SMR_VSA10,18.224895939015006
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,279.062198228
NumHDonors,4
PEOE_VSA10,24.129761941079934
PEOE_VSA11,6.22790117073487
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.689743398203474
SlogP_VSA1,11.423410875365658
SlogP_VSA2,49.7894414810185
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,6.22790117073487
SlogP_VSA6,17.057747824146507
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,0
fr_epoxide,0
