DLiP-ID,C002J6
DLiP-Mol-ID,31573
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H10N4/c16-10-12(9-11-5-7-17-8-6-11)15-18-13-3-1-2-4-14(13)19-15/h1-9H,(H,18,19)/b12-9+"
Standard Inchi Key(RDKit),UAYSGZKWDMQVHC-FMIVXFBMSA-N
Canonical SMILES(RDKit),N#C/C(=C\c1ccncc1)c1nc2ccccc2[nH]1
SMILES(SDF),
MW(SDF),
MW(RDKit),246.273
MW Monoisotopic(RDKit),246.09054632
MolLogP(RDKit),3.02208
XLogP(SDF),
XLogP(CDK),1.931
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),65.36
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.706646148723147
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,45730.181508308764
qed,0.7066461487231475
Chi0,13.079139501373252
Chi1,9.364504642955708
TPSA,65.36
Chi0n,10.037793209206509
Chi0v,10.037793209206509
Chi1n,5.835935646979804
Chi1v,5.835935646979804
Chi2n,4.052922284659343
Chi2v,4.052922284659343
Chi3n,2.7820554752686317
Chi3v,2.7820554752686317
Chi4n,1.8602807540584427
Chi4v,1.8602807540584427
MolMR,73.81470000000003
MolWt,246.27300000000002
fr_SH,0
Kappa1,11.177021240952834
Kappa2,4.746710873694064
Kappa3,2.217788669350701
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,745.5157186533137
MolLogP,3.0220800000000008
NOCount,4
fr_Ar_N,3
fr_COO2,0
fr_urea,0
BalabanJ,2.0784791710156307
SMR_VSA1,0.0
SMR_VSA2,5.261891554738487
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,60.17974554369273
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,109.61642123267781
NHOHCount,1
PEOE_VSA1,4.9839785209472085
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,35.90493987237732
PEOE_VSA8,12.393687143226153
PEOE_VSA9,16.606505965301793
RingCount,3
SMR_VSA10,22.682526072135673
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,246.09054632
NumHDonors,1
PEOE_VSA10,11.893625810792201
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,0.0
SlogP_VSA2,14.951935562841626
SlogP_VSA3,0.0
SlogP_VSA4,11.33111286753076
SlogP_VSA5,11.387855989696924
SlogP_VSA6,48.79188955399581
SlogP_VSA7,0.0
SlogP_VSA8,22.682526072135673
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
