DLiP-ID,C000J7
DLiP-Mol-ID,30906
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H12O4/c1-19-12-8-4-3-7-11(12)16-15(18)14(17)10-6-2-5-9-13(10)20-16/h2-9,18H,1H3"
Standard Inchi Key(RDKit),NOPCFBOJEWSFKO-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccccc1-c1oc2ccccc2c(=O)c1O
SMILES(SDF),
MW(SDF),
MW(RDKit),268.268
MW Monoisotopic(RDKit),268.073558864
MolLogP(RDKit),3.1742
XLogP(SDF),
XLogP(CDK),4.824
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),59.67
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.77510298189573
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,52415.23284910847
qed,0.7751029818957303
Chi0,14.11251969619286
Chi1,9.719545352812844
TPSA,59.67
Chi0n,10.790760620408555
Chi0v,10.790760620408555
Chi1n,6.103052207520821
Chi1v,6.103052207520821
Chi2n,4.3053601410597935
Chi2v,4.3053601410597935
Chi3n,3.125457813303889
Chi3v,3.125457813303889
Chi4n,2.146960091939831
Chi4v,2.146960091939831
MolMR,76.13680000000002
MolWt,268.268
fr_SH,0
Kappa1,12.292334289087536
Kappa2,4.735394314355078
Kappa3,1.8199173553719008
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,833.2447509008106
MolLogP,3.174200000000002
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.371911591368593
SMR_VSA1,14.260541285694101
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,7.109797541277533
SMR_VSA7,58.754264123665244
SMR_VSA8,0.0
SMR_VSA9,22.822722577139245
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,114.40922187744852
NHOHCount,1
PEOE_VSA1,14.260541285694101
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,24.26546827384644
PEOE_VSA8,0.0
PEOE_VSA9,18.059473247439325
RingCount,3
SMR_VSA10,10.969244356107037
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,268.073558864
NumHDonors,1
PEOE_VSA10,11.332531974926148
PEOE_VSA11,5.760247418874442
PEOE_VSA12,11.178302225184446
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,10.16565334570059
SlogP_VSA2,12.216324936118239
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,57.742624668818046
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,11.178302225184446
EState_VSA2,5.760247418874442
EState_VSA3,22.28220768108794
EState_VSA4,0.0
EState_VSA5,7.109797541277533
EState_VSA6,48.53093654769288
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,9.154013890853395
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.671944444444444
VSA_EState9,43.99472222222222
fr_aldehyde,0
