DLiP-ID,C003J0
DLiP-Mol-ID,32490
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C11H16N2O8/c1-5(14)12-7(4-9(17)18)10(19)13-6(11(20)21)2-3-8(15)16/h6-7H,2-4H2,1H3,(H,12,14)(H,13,19)(H,15,16)(H,17,18)(H,20,21)/t6-,7-/m0/s1"
Standard Inchi Key(RDKit),OPVPGKGADVGKTG-BQBZGAKWSA-N
Canonical SMILES(RDKit),CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O
SMILES(SDF),
MW(SDF),
MW(RDKit),304.255
MW Monoisotopic(RDKit),304.090665472
MolLogP(RDKit),-1.6
XLogP(SDF),
XLogP(CDK),-2.092
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),10
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),170.1
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),0
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.338752057793816
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
Common Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
RDKit Descriptors
Ipc,17216.051517023694
qed,0.33875205779381606
Chi0,16.57698579026012
Chi1,9.628805413084205
TPSA,170.09999999999997
Chi0n,11.158903120758085
Chi0v,11.158903120758085
Chi1n,5.869745019903121
Chi1v,5.869745019903121
Chi2n,4.182797872338696
Chi2v,4.182797872338696
Chi3n,2.3341919567072145
Chi3v,2.3341919567072145
Chi4n,1.4267651279205402
Chi4v,1.4267651279205402
MolMR,66.29380000000002
MolWt,304.255
fr_SH,0
Kappa1,18.35
Kappa2,8.506702080343347
Kappa3,8.183916390152598
fr_ArN,0
fr_COO,3
fr_C_O,5
fr_C_S,0
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,431.50418245202667
MolLogP,-1.5999999999999988
NOCount,10
fr_Ar_N,0
fr_COO2,3
fr_urea,0
BalabanJ,4.800890530524013
SMR_VSA1,39.292268104881224
SMR_VSA2,0.0
SMR_VSA3,10.633577208012662
SMR_VSA4,0.0
SMR_VSA5,38.269883726764576
SMR_VSA6,0.0
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,118.6787082958186
NHOHCount,5
PEOE_VSA1,25.95315939253478
PEOE_VSA2,19.178148736287287
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,6.4208216229260096
PEOE_VSA8,13.344558822616634
PEOE_VSA9,6.4208216229260096
RingCount,0
SMR_VSA10,29.72227532255856
fr_Al_COO,3
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,304.09066547199996
NumHDonors,5
PEOE_VSA10,12.083681658295921
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
PEOE_VSA14,17.90791586385555
SlogP_VSA1,10.633577208012662
SlogP_VSA2,57.12553916537659
SlogP_VSA3,23.97268592035911
SlogP_VSA4,0.0
SlogP_VSA5,26.186202068468653
SlogP_VSA6,0.0
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,0
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,54.64760022670649
EState_VSA2,6.4208216229260096
EState_VSA3,0.0
EState_VSA4,6.923737199690624
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,5.316788604006331
EState_VSA8,5.316788604006331
EState_VSA9,15.319582184522117
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,75.5
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,23.97268592035911
EState_VSA11,0.0
FractionCSP3,0.5454545454545454
VSA_EState10,0.0
fr_C_O_noCOO,2
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.65
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,21
HeavyAtomMolWt,288.127
MaxEStateIndex,11.773820389266817
MinEStateIndex,-1.4873582766439915
NumHeteroatoms,10
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.9047619047619048
FpDensityMorgan2,1.4761904761904763
FpDensityMorgan3,1.8571428571428572
MaxPartialCharge,0.3257123840820614
MinPartialCharge,-0.48122925578688586
NumAromaticRings,0
fr_unbrch_alkane,0
MaxAbsEStateIndex,11.773820389266817
MinAbsEStateIndex,0.3648119803476946
NumAliphaticRings,0
NumRotatableBonds,9
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.48122925578688586
MinAbsPartialCharge,0.3257123840820614
NumRadicalElectrons,0
NumValenceElectrons,118
fr_para_hydroxylation,0
NumAromaticCarbocycles,0
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,304.0906654720004
MZ,0.7207207207207208
Mi,1.1507806018321725
Mm,0.6846314301979941
Mp,0.6093977666289045
Mv,0.6099714161546036
SZ,26.666666666666668
Si,42.578882267790384
Sm,25.33136291732578
Sp,22.54771736526947
Sv,22.56894239772033
nB,0
nC,11
nF,0
nH,16
nI,0
nN,2
nO,8
nP,0
nS,0
nX,0
ABC,15.045763592361798
AMW,8.218666634378389
IC0,1.7485412627908343
IC1,3.211397938981991
IC2,4.15487093296263
IC3,4.628108095241736
IC4,4.864726676381292
IC5,4.918780730435343
MID,39.67055693443053
Mpe,1.0264970853206143
Mse,1.0560618885455015
NdO,5
NdS,0
NsF,0
NsI,0
NtN,0
SMR,66.29380000000002
SdO,54.57535118370886
SdS,0
Spe,37.980392156862735
SsF,0
SsI,0
Sse,39.074289876183556
StN,0
fMF,0.0
nBr,0
nCl,0
AMID,1.889074139734787
BIC0,0.32636944285069613
BIC1,0.5994151687587618
BIC2,0.7755166780240731
BIC3,0.8638475354513435
BIC4,0.9080129641649791
BIC5,0.9181022836914079
CIC0,3.460912102838116
CIC1,1.998055426646959
CIC2,1.0545824326663205
CIC3,0.5813452703872137
CIC4,0.3447266892476577
CIC5,0.29067263519360687
GGI1,6.5
GGI2,2.222222222222223
GGI3,1.375
GGI4,1.4400000000000004
GGI5,0.8333333333333335
GGI6,0.40816326530612246
