DLiP-ID,C003K4
DLiP-Mol-ID,34114
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H22N4O2S.2ClH/c1-13-18-14(12-26-13)19(25)20-15-5-3-4-6-16(15)23(18)17(24)11-22-9-7-21(2)8-10-22;;/h3-6,12H,7-11H2,1-2H3,(H,20,25);2*1H"
Standard Inchi Key(RDKit),JTQJFSQQHGPLOX-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O.Cl.Cl
SMILES(SDF),
MW(SDF),
MW(RDKit),443.4
MW Monoisotopic(RDKit),442.099702368
MolLogP(RDKit),3.37792
XLogP(SDF),
XLogP(CDK),1.815
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),55.89
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.773584310286584
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
Common Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
RDKit Descriptors
Ipc,1125645.387105943
qed,0.7735843102865841
Chi0,18.258784066134833
Chi1,12.541713895658196
TPSA,55.89000000000001
Chi0n,15.80516749070006
Chi0v,18.254657233483236
Chi1n,8.766826309303108
Chi1v,9.646479120558002
Chi2n,6.834016151144259
Chi2v,7.917793107631088
Chi3n,5.007701830997941
Chi3v,5.90815777771798
Chi4n,3.4990046281047604
Chi4v,4.325174620991595
MolMR,119.03020000000002
MolWt,443.40000000000003
fr_SH,0
Kappa1,22.64705413631545
Kappa2,9.238500826555057
Kappa3,4.184860561300893
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,865.3685615607566
MolLogP,3.3779200000000023
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.4016659521795473e-06
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,49.98815234709688
SMR_VSA7,40.08612972971065
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,180.86027121788806
NHOHCount,1
PEOE_VSA1,10.216698334856808
PEOE_VSA2,19.388893829844598
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,36.150852200294686
PEOE_VSA6,12.13273413692322
PEOE_VSA7,26.104143319291033
PEOE_VSA8,36.436235587817514
PEOE_VSA9,29.170366721660255
RingCount,4
SMR_VSA10,65.02737048304839
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,442.09970236799995
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,10.216698334856808
SlogP_VSA2,61.38563293264402
SlogP_VSA3,4.794537184071822
SlogP_VSA4,6.923737199690624
SlogP_VSA5,15.235135869470117
SlogP_VSA6,29.645531044312353
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,3
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,2
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,36.628425781062965
EState_VSA3,17.795594172293132
EState_VSA4,42.430945366718724
EState_VSA5,11.336785877934737
EState_VSA6,4.899909730850478
EState_VSA7,36.56926824400298
