DLiP-ID,T000L1
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,14.383611552215466
EState_VSA11,0.0
FractionCSP3,0.47368421052631576
VSA_EState10,0.0
fr_C_O_noCOO,2
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,1
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.9000000000000004
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,27
HeavyAtomMolWt,348.2330000000001
MaxEStateIndex,13.070963111713924
MinEStateIndex,-0.977561290770234
NumHeteroatoms,8
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0740740740740742
FpDensityMorgan2,1.6666666666666667
FpDensityMorgan3,2.2222222222222223
MaxPartialCharge,0.30336465688829184
MinPartialCharge,-0.48121973255005157
NumAromaticRings,1
fr_unbrch_alkane,0
MaxAbsEStateIndex,13.070963111713924
MinAbsEStateIndex,0.004863310470481164
NumAliphaticRings,2
NumRotatableBonds,5
NumSaturatedRings,2
fr_Ndealkylation1,0
fr_Ndealkylation2,1
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.48121973255005157
MinAbsPartialCharge,0.30336465688829184
NumRadicalElectrons,0
NumValenceElectrons,144
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,2
NumSaturatedHeterocycles,2
Mordred Descriptors
MW,372.1797552480006
MZ,0.6470588235294116
Mi,1.1369406485008149
Mm,0.6079802664550958
Mp,0.6497714218621581
Mv,0.6155487122999007
SZ,32.99999999999999
Si,57.983973073541556
Sm,31.006993589209888
Sp,33.13834251497006
Sv,31.392984327294936
nB,0
nC,19
nF,0
nH,24
nI,0
nN,4
nO,4
nP,0
nS,0
nX,0
ABC,20.93906543795878
AMW,7.297642259764718
IC0,1.6185092091727529
IC1,3.7064515673344296
IC2,4.5395932339162535
IC3,4.976155243847439
IC4,5.084190047853849
IC5,5.084190047853849
MID,54.39110083625528
Mpe,0.9778546712802768
Mse,1.0123388029647402
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,99.54490000000003
SdO,35.79384859523012
SdS,0
Spe,49.870588235294115
SsF,0
SsI,0
Sse,51.629278951201755
StN,0
fMF,0.3137254901960784
nBr,0
nCl,0
AMID,2.014485216157603
BIC0,0.27400358665454794
BIC1,0.6274792985145168
BIC2,0.7685250235193481
BIC3,0.8424322684335755
BIC4,0.8607218917570089
BIC5,0.8607218917570089
CIC0,4.053916132798742
CIC1,1.9659737746370656
CIC2,1.1328321080552417
CIC3,0.6962700981240566
CIC4,0.5882352941176459
CIC5,0.5882352941176459
GGI1,7.0
GGI2,4.666666666666668
GGI3,2.2291666666666665
GGI4,1.6555555555555557
GGI5,1.1147222222222224
GGI6,0.5485714285714287
GGI7,0.47052154195011336
GGI8,0.4137298437893675
GGI9,0.20000000000000007
JGI1,0.24137931034482757
JGI2,0.11111111111111116
JGI3,0.050662878787878785
JGI4,0.044744744744744755
JGI5,0.03483506944444445
JGI6,0.018285714285714287
JGI7,0.01622488075690046
JGI8,0.01798825407779859
JGI9,0.009523809523809525
MIC0,15.532751083349819
MIC1,33.402620691365684
MIC2,38.23549701542207
MIC3,39.85778734861516
MIC4,39.96668643105362
MIC5,39.96668643105362
MPC2,42
MPC3,55
MPC4,67
MPC5,84
MPC6,99
MPC7,112
MPC8,118
MPC9,138
Mare,0.9927843137254903
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.16940615533875264
RPCG,0.1067949560521401
SIC0,0.28532931005667983
SIC1,0.6534156632983068
SIC2,0.8002914027491603
SIC3,0.8772535456796223
SIC4,0.8962991562418343
SIC5,0.8962991562418343
SaaN,0
SaaO,0
SaaS,0
Sare,50.632000000000005
SdNH,7.44947481150795
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.708209300652676
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,82.5439696678104
TIC1,189.0290299340559
TIC2,231.51925492972893
TIC3,253.78391743621935
TIC4,259.2936924405463
TIC5,259.2936924405463
Vabc,349.9035389204541
WPol,44
apol,55.34103199999998
bpol,29.530967999999994
nRot,5
ABCGG,16.40895648796717
ATS0Z,1160.0
ATS0d,166.0
ATS0i,8433.881808741977
ATS0m,4574.060035000001
ATS0p,71.07262571637598
ATS0s,308.22916666666663
ATS0v,10631.650800323754
ATS1Z,1289.0
ATS1d,212.0
ATS1i,7918.702599203049
ATS1m,4867.676549
ATS1p,92.470731086
ATS1s,175.81944444444446
ATS1v,13616.432869836042
ATS2Z,1974.0
ATS2d,346.0
ATS2i,14717.463165348741
ATS2m,7343.689966
ATS2p,145.94749772364102
ATS2s,314.65277777777777
ATS2v,20768.096969656297
ATS3Z,2253.0
ATS3d,408.0
ATS3i,21675.841037698032
ATS3m,8034.86814
ATS3p,180.10994082928198
ATS3s,410.6388888888889
ATS3v,24861.7448459138
ATS4Z,2128.0
ATS4d,383.0
ATS4i,24718.89102350748
ATS4m,7253.425329000001
ATS4p,178.986526784678
ATS4s,489.19444444444446
ATS4v,23990.062220379907
ATS5Z,1843.0
ATS5d,350.0
ATS5i,24843.39298930286
ATS5m,6337.549515999999
ATS5p,159.423484293054
ATS5s,473.1805555555555
ATS5v,20574.738423948613
ATS6Z,1567.0
ATS6d,307.0
ATS6i,19324.703460329314
ATS6m,5537.101878
ATS6p,137.818425192262
ATS6s,297.1527777777778
ATS6v,18025.058798428945
ATS7Z,1603.0
ATS7d,271.0
ATS7i,17131.22689602548
ATS7m,5634.974268999999
ATS7p,125.45178849698
ATS7s,375.11111111111114
ATS7v,17068.86845498045
ATS8Z,1350.0
ATS8d,241.0
ATS8i,17176.553089030578
ATS8m,4603.876746999998
ATS8p,110.913059108376
ATS8s,353.6944444444444
ATS8v,14708.496581995967
C1SP1,0
C1SP2,4
C1SP3,3
C2SP1,0
C2SP2,5
C2SP3,5
C3SP2,1
C3SP3,0
C4SP3,1
FCSP3,0.47368421052631576
GGI10,0.1142781348841955
JGI10,0.006014638678115553
JGT10,0.550770411755345
Kier1,21.702734839476815
Kier2,9.212018140589569
Kier3,4.950743801652893
MAXdO,13.070963111713924
MID_C,39.54961403553879
MID_N,7.886451397968726
MID_O,6.955035402747784
MID_X,0.0
MID_h,14.84148680071651
MINdO,10.623057538787357
MPC10,138
MWC01,29.0
MWC02,4.962844630259907
MWC03,5.820082930352362
MWC04,6.710523109452428
MWC05,7.59337419312129
MWC06,8.492695559815838
MWC07,9.388402871849754
MWC08,10.294684688846587
MWC09,11.19869405728491
MWC10,12.110172791902407
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,1.1809699999999999
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.424950017481403
SRW05,2.3978952727983707
SRW06,6.966967138613983
SRW07,4.844187086458591
SRW08,8.594709633844065
SRW09,7.034387929915503
SRW10,10.270869966368487
SaaCH,7.079115084517321
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.412157248135576
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.0647933503706184
SdssS,0
SsCH3,0
SsNH2,5.46980277896489
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.442072769152044
SsssP,0
VE1_A,4.027938448758813
VE1_D,5.094138720512239
VE2_A,0.14918290550958566
VE2_D,0.18867180446341628
VE3_A,2.38650646690546
VE3_D,2.6213423813350096
VR1_A,475.3944667276211
VR1_D,164.80895449863516
VR2_A,17.607202471393375
VR2_D,6.104035351801302
VR3_A,7.157396688675585
VR3_D,6.098038724559503
WPath,2076
Xc-3d,2.3898227115361896
Xc-4d,0.10206207261596575
Xc-5d,0.6706005603523789
Xc-6d,0.05892556509887896
Xp-0d,19.604083527755577
Xp-1d,12.821004869020491
Xp-2d,12.058365028488721
Xp-3d,9.97865595823311
Xp-4d,7.591016630168953
Xp-5d,5.899506236243969
Xp-6d,4.426579577408552
Xp-7d,3.327108183089929
ZMIC0,90.06319559264328
ZMIC1,43.213468202101
ZMIC2,30.94703419441598
ZMIC3,26.54590280373109
ZMIC4,25.885115442053
ZMIC5,25.885115442053
nAcid,1
nAtom,51
nBase,2
nRing,3
piPC1,3.6109179126442243
piPC2,4.102643365036796
piPC3,4.513602992462601
piPC4,4.8704149133209365
piPC5,5.289844069343414
piPC6,5.508375678313591
piPC7,5.8019295357957255
piPC8,5.87983441843656
piPC9,6.024657514463746
AATS0Z,22.745098039215687
AATS0d,3.2549019607843137
AATS0i,165.37023154396033
AATS0m,89.68745166666669
AATS0p,1.393580896399529
AATS0s,6.043709150326797
AATS0v,208.4637411828187
AATS1Z,24.32075471698113
AATS1d,4.0
AATS1i,149.40948300383113
AATS1m,91.84295375471697
AATS1p,1.7447307752075472
AATS1s,3.3173480083857445
AATS1v,256.9138277327555
AATS2Z,20.778947368421054
AATS2d,3.642105263157895
AATS2i,154.9206648984078
AATS2m,77.30199964210526
AATS2p,1.536289449722537
AATS2s,3.3121345029239766
AATS2v,218.61154704901367
AATS3Z,16.566176470588236
AATS3d,3.0
AATS3i,159.38118410072082
AATS3m,59.07991279411765
AATS3p,1.3243378002153088
AATS3s,3.019403594771242
AATS3v,182.806947396425
AATS4Z,14.0
AATS4d,2.5197368421052633
AATS4i,162.62428304939132
AATS4m,47.71990348026316
AATS4p,1.1775429393728816
AATS4s,3.2183845029239766
AATS4v,157.8293567130257
AATS5Z,12.369127516778523
AATS5d,2.348993288590604
AATS5i,166.73418113626082
AATS5m,42.53388936912751
AATS5p,1.0699562704231813
AATS5s,3.1757084265473523
AATS5v,138.0854927781786
AATS6Z,13.168067226890756
AATS6d,2.5798319327731094
AATS6i,162.39246605318752
AATS6m,46.530267882352945
AATS6p,1.158138026825731
AATS6s,2.4970821661998137
AATS6v,151.47108233973904
AATS7Z,15.122641509433961
AATS7d,2.556603773584906
AATS7i,161.6153480757121
AATS7m,53.16013461320754
AATS7p,1.1835074386507547
AATS7s,3.5387840670859543
AATS7v,161.02706089604197
AATS8Z,13.106796116504855
AATS8d,2.3398058252427183
AATS8i,166.76265134981145
AATS8m,44.69783249514562
AATS8p,1.0768258165861748
AATS8s,3.433926645091693
AATS8v,142.80093768928123
AMID_C,1.46480051983477
AMID_N,0.2920907925173602
AMID_O,0.2575939038054735
AMID_X,0.0
AMID_h,0.5496846963228337
ATS0dv,388.0
ATS0pe,324.0082999999999
ATS0se,398.7263479999999
ATS1dv,364.0
ATS1pe,347.4785
ATS1se,415.1504519999999
ATS2dv,496.0
ATS2pe,606.2769000000001
ATS2se,735.0893359999999
ATS3dv,450.0
ATS3pe,851.2800000000001
ATS3se,1048.226144
ATS4dv,428.0
ATS4pe,949.9029999999998
ATS4se,1179.7857079999999
ATS5dv,450.0
ATS5pe,896.4630999999999
ATS5se,1129.9207840000001
ATS6dv,343.0
ATS6pe,700.3462
ATS6se,882.7902000000001
ATS7dv,352.0
ATS7pe,661.8757
ATS7se,821.7748680000002
ATS8dv,296.0
ATS8pe,637.7321999999999
ATS8se,797.6402040000002
ATSC0Z,391.2941176470587
ATSC0c,1.3350885325179607
ATSC0d,34.15686274509803
ATSC0i,75.04808144212056
ATSC0m,1854.4447286274508
ATSC0p,11.021060562944156
ATSC0s,130.3357843137255
ATSC0v,2447.647850924641
ATSC1Z,3.027681660899658
ATSC1c,-0.8977746074380938
ATSC1d,11.366397539407915
ATSC1i,-5.740787516018481
ATSC1m,19.140480132256677
ATSC1p,0.4290854891934081
ATSC1s,-9.105079777008845
ATSC1v,115.16839468117571
ATSC2Z,47.66782006920414
ATSC2c,0.5187423283002512
ATSC2d,-9.743175701653215
ATSC2i,4.1945220549516815
ATSC2m,216.50396610572852
ATSC2p,0.2802114785569457
ATSC2s,37.325499807766256
ATSC2v,58.66312152462269
ATSC3Z,-119.11764705882355
ATSC3c,-0.1458558590663059
ATSC3d,-18.614379084967325
ATSC3i,-14.631210807439203
ATSC3m,-561.8157008496732
ATSC3p,-2.672963900965632
ATSC3s,-26.390522875817
ATSC3v,-600.5332408447498
ATSC4Z,-298.0138408304498
ATSC4c,-0.5910002271568109
ATSC4d,-0.6439830834294497
ATSC4i,-30.387930447882677
ATSC4m,-1403.9841191641676
ATSC4p,-4.752929896260663
ATSC4s,-67.11719050365245
ATSC4v,-1434.6557847490217
ATSC5Z,82.2387543252595
ATSC5c,0.602837763247937
ATSC5d,8.443675509419455
ATSC5i,26.11918471680034
ATSC5m,383.0739988335257
ATSC5p,2.8792912975649125
ATSC5s,36.98426086120724
ATSC5v,464.8351963131072
ATSC6Z,161.58823529411765
ATSC6c,-0.019365542586219968
ATSC6d,-2.7777777777777772
ATSC6i,8.320284793165657
ATSC6m,760.7342139477125
ATSC6p,0.826978129843124
ATSC6s,12.180964052287582
ATSC6v,600.1258229269387
ATSC7Z,-52.70934256055364
ATSC7c,-0.18750974891652328
ATSC7d,-3.247597078046905
ATSC7i,-25.21829986675338
ATSC7m,-255.8924613825452
ATSC7p,-2.6750534630728744
ATSC7s,-7.500192233756251
ATSC7v,-570.834491092211
ATSC8Z,-83.0449826989619
ATSC8c,0.13039453475810325
ATSC8d,-2.414840445982314
ATSC8i,-7.281067714725944
ATSC8m,-387.47664895347935
ATSC8p,-0.42581583412643526
ATSC8s,-21.32725394079201
ATSC8v,-288.07596793503825
AXp-0d,0.726077167694651
AXp-1d,0.4421036161731204
AXp-2d,0.28710392924973144
AXp-3d,0.1814301083315111
AXp-4d,0.11329875567416348
AXp-5d,0.0702322170981425
AXp-6d,0.04471292502432881
AXp-7d,0.029706323063302936
GATS1Z,0.8209334119969595
GATS1c,1.63895355040949
GATS1d,0.9114442302276716
GATS1i,1.3824035218486732
GATS1m,0.8262812505434304
GATS1p,1.126602339616833
GATS1s,0.6862213921160173
GATS1v,1.0066787239617596
GATS2Z,0.8023309174921671
GATS2c,0.6583391157572317
GATS2d,1.602513747054203
GATS2i,1.168968274106629
GATS2m,0.8119555181570522
GATS2p,1.0860913065770332
GATS2s,0.4133918535549434
GATS2v,1.0235713910330781
GATS3Z,1.038691371016236
GATS3c,0.904727174108324
GATS3d,1.3777267508610795
GATS3i,1.149665890717061
GATS3m,1.04143853205337
GATS3p,1.12915173074946
GATS3s,0.8756918717992114
GATS3v,1.0994689275295217
GATS4Z,1.2336762588220405
GATS4c,0.9849554927440789
GATS4d,0.8426679859810263
GATS4i,1.1223865884707251
GATS4m,1.2313025280032686
GATS4p,1.1344252580275127
GATS4s,1.248418369602476
GATS4v,1.172500923412152
GATS5Z,0.9193379797971647
GATS5c,0.5395683829249562
GATS5d,0.7957758959461856
GATS5i,0.7816832037378179
GATS5m,0.9216890881607552
GATS5p,0.8710201894165797
GATS5s,0.7853610240655503
GATS5v,0.9271729045448789
GATS6Z,0.7591701743836442
GATS6c,0.6179684749535801
GATS6d,1.0455961948499264
GATS6i,0.8805167448670959
GATS6m,0.7663037946754093
GATS6p,1.0023614880933178
GATS6s,0.5893391074014276
GATS6v,0.9448002324635495
GATS7Z,1.0451531104278473
GATS7c,0.9561422438022095
GATS7d,0.9735881550159221
GATS7i,1.1249101970125532
GATS7m,1.0459714917140834
GATS7p,1.127035037924561
GATS7s,1.0778883337632492
GATS7v,1.1039745430650387
GATS8Z,1.1171543414930325
GATS8c,0.9749454467619674
GATS8d,0.9877331044553189
GATS8i,0.9791641897906597
GATS8m,1.1133537224782672
GATS8p,0.9561921349428057
GATS8s,1.168047626011513
GATS8v,1.013725725416197
MATS1Z,0.007445625659469713
MATS1c,-0.6470704371459624
MATS1d,0.32021315772371806
MATS1i,-0.07360819782059817
MATS1m,0.009931920633054923
MATS1p,0.037464051810865526
MATS1s,-0.06722245856752514
MATS1v,0.045277108584688947
MATS2Z,0.06539861379244864
MATS2c,0.2085874583078053
MATS2d,-0.15313311982597144
MATS2i,0.03000471174322642
MATS2m,0.06267560481462721
MATS2p,0.013649259906364893
MATS2s,0.15374058630413032
MATS2v,0.012866570511231818
MATS3Z,-0.11415739627179801
MATS3c,-0.040968030072664044
MATS3d,-0.2043628013777269
MATS3i,-0.07310918477004931
MATS3m,-0.11360860993390774
MATS3p,-0.09094963748156214
MATS3s,-0.0759303834364481
MATS3v,-0.09200668520665996
MATS4Z,-0.2555404785264424
MATS4c,-0.14852657634223157
MATS4d,-0.006325910931174085
MATS4i,-0.13585890740602455
MATS4m,-0.2540240815258717
MATS4p,-0.14469869285174947
MATS4s,-0.17278128009438196
MATS4v,-0.19666422590204374
MATS5Z,0.07193779334670505
MATS5c,0.15455187984038507
MATS5d,0.08461307299331944
MATS5i,0.11912527883598206
MATS5m,0.07070541718888958
MATS5p,0.08942235916867079
MATS5s,0.09712637534544949
MATS5v,0.06500308630988358
MATS6Z,0.17698221802250672
MATS6c,-0.006216455350406118
MATS6d,-0.03485320649499754
MATS6i,0.0475140239618014
MATS6m,0.17580947213025924
MATS6p,0.03215835685504271
MATS6s,0.04005356773470808
MATS6v,0.10507916045081478
MATS7Z,-0.06481098038325828
MATS7c,-0.06757376194164126
MATS7d,-0.045745510473756044
MATS7i,-0.16167412572853457
MATS7m,-0.06639080105324571
MATS7p,-0.11678132220899286
MATS7s,-0.02768681736074719
MATS7v,-0.11220845488303127
MATS8Z,-0.10508555715778595
MATS8c,0.04835955266490589
MATS8d,-0.0350060749278254
MATS8i,-0.04803838817967612
MATS8m,-0.10345812248185514
MATS8p,-0.019130722374956284
MATS8s,-0.08102223550549541
MATS8v,-0.05827617599681414
MAXdNH,7.44947481150795
MAXsOH,8.708209300652676
MINdNH,7.44947481150795
MINsOH,8.708209300652676
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.12424387097511
SpAD_D,322.3132005925621
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.4017544698190094
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.44164170760896937
SssssN,0
TMPC10,909
TMWC10,132.57147483288549
TSRW10,76.6115044893861
VE1_Dt,5.147720420698974
VE2_Dt,0.19065631187773976
VE3_Dt,2.6318057529358803
VR1_Dt,160.7725565359141
VR2_Dt,5.954539130959781
VR3_Dt,6.0732424468806645
Xc-3dv,1.14741774324021
Xc-4dv,0.08838834764831845
Xc-5dv,0.16728618656670938
Xc-6dv,0.016137430609197572
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.08333333333333333
Xch-6d,0.4047991029455966
Xch-7d,0.6576358306244349
Xp-0dv,15.109991253331977
Xp-1dv,9.083292217353325
Xp-2dv,7.222195017590466
Xp-3dv,5.628760576788828
Xp-4dv,3.907872282289303
Xp-5dv,2.758793428213193
Xp-6dv,1.8305209075681685
Xp-7dv,1.1725712618924415
Xpc-4d,5.529927724903576
Xpc-5d,7.732607108427285
Xpc-6d,10.839686628808078
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,53
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,1
naRing,1
piPC10,6.209344268747093
AATS0dv,7.607843137254902
AATS0pe,6.353103921568626
AATS0se,7.8181636862745085
AATS1dv,6.867924528301887
AATS1pe,6.5561981132075475
AATS1se,7.833027396226414
AATS2dv,5.221052631578948
AATS2pe,6.381862105263159
AATS2se,7.737782484210525
AATS3dv,3.3088235294117645
AATS3pe,6.259411764705883
AATS3se,7.707545176470588
AATS4dv,2.8157894736842106
AATS4pe,6.2493618421052615
AATS4se,7.761748078947368
AATS5dv,3.0201342281879193
AATS5pe,6.016530872483221
AATS5se,7.583360966442954
AATS6dv,2.8823529411764706
AATS6pe,5.885262184873949
AATS6se,7.418405042016808
AATS7dv,3.3207547169811322
AATS7pe,6.244110377358491
AATS7se,7.752593094339624
AATS8dv,2.8737864077669903
AATS8pe,6.191574757281552
AATS8se,7.744079650485438
AATSC0Z,7.672433679354093
AATSC0c,0.02617820651996001
AATSC0d,0.6697424067666281
AATSC0i,1.4715310086690305
AATSC0m,36.36166134563629
AATSC0p,0.21609922672439522
AATSC0s,2.5556036139946174
AATSC0v,47.99309511616943
AATSC1Z,0.05712606907357845
AATSC1c,-0.016939143536567808
AATSC1d,0.2144603309322248
AATSC1i,-0.10831674558525436
AATSC1m,0.3611411345708807
AATSC1p,0.008095952626290719
AATSC1s,-0.17179395805677067
AATSC1v,2.172988578890108
AATSC2Z,0.5017665270442541
AATSC2c,0.005460445561055276
AATSC2d,-0.10255974422792857
AATSC2i,0.04415286373633349
AATSC2m,2.2789891169024057
AATSC2p,0.0029495945111257444
AATSC2s,0.3928999979764869
AATSC2v,0.6175065423644494
AATSC3Z,-0.8758650519031144
AATSC3c,-0.0010724695519581317
AATSC3d,-0.13687043444828917
AATSC3i,-0.1075824324076412
AATSC3m,-4.130997800365244
AATSC3p,-0.019654146330629646
AATSC3s,-0.1940479623221838
AATSC3v,-4.41568559444669
AATSC4Z,-1.960617373884538
AATSC4c,-0.003888159389189545
AATSC4d,-0.004236730812035853
AATSC4i,-0.19992059505185972
AATSC4m,-9.23673762608005
AATSC4p,-0.03126927563329383
AATSC4s,-0.4415604638398188
AATSC4v,-9.438524899664616
AATSC5Z,0.5519379484916745
