DLiP-ID,C100J5
DLiP-Mol-ID,36478
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H12FNO2/c1-10-5-6-14-13(7-10)17(15(18)19-14)9-11-3-2-4-12(16)8-11/h2-8H,9H2,1H3"
Standard Inchi Key(RDKit),DKNRTUNWYGUISL-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc2oc(=O)n(Cc3cccc(F)c3)c2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),257.264
MW Monoisotopic(RDKit),257.085206844
MolLogP(RDKit),3.09032
XLogP(SDF),
XLogP(CDK),3.441
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),35.14
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.706768832854164
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
Common Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
RDKit Descriptors
Ipc,29963.574257206423
qed,0.7067688328541645
Chi0,13.405412915006313
Chi1,9.131030293135234
TPSA,35.14
Chi0n,10.39023331495084
Chi0v,10.39023331495084
Chi1n,5.977750501068983
Chi1v,5.977750501068983
Chi2n,4.555214161722546
Chi2v,4.555214161722546
Chi3n,3.052606811783156
Chi3v,3.052606811783156
Chi4n,2.1397704386056775
Chi4v,2.1397704386056775
MolMR,70.71300000000001
MolWt,257.264
fr_SH,0
Kappa1,11.71480336716462
Kappa2,4.387759596716938
Kappa3,2.1674773078316587
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,801.2559436489869
MolLogP,3.090320000000001
NOCount,3
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.1198453269068263
SMR_VSA1,8.807565984728168
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,0.0
SMR_VSA7,69.95929330997244
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,108.45105232067809
NHOHCount,0
PEOE_VSA1,4.417150937053347
PEOE_VSA2,4.567099647791355
PEOE_VSA3,9.184952231746642
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,42.316108456931055
PEOE_VSA8,0.0
PEOE_VSA9,12.061457123528836
RingCount,3
SMR_VSA10,11.099720859258504
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,257.085206844
