DLiP-ID,I000YZ
fr_C_O_noCOO,2
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,1
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.4099999999999993
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,30
HeavyAtomMolWt,378.2820000000002
MaxEStateIndex,13.080583305483197
MinEStateIndex,-0.6226016885684995
NumHeteroatoms,6
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0666666666666667
FpDensityMorgan2,1.8666666666666667
FpDensityMorgan3,2.6333333333333333
MaxPartialCharge,0.26320922028253335
MinPartialCharge,-0.48024637821581456
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,13.080583305483197
MinAbsEStateIndex,0.0029743473009584687
NumAliphaticRings,1
NumRotatableBonds,4
NumSaturatedRings,1
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.48024637821581456
MinAbsPartialCharge,0.26320922028253335
NumRadicalElectrons,0
NumValenceElectrons,154
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,403.1895916600007
MZ,0.6484848484848482
Mi,1.1216635193798323
Mm,0.610776485191605
Mp,0.6799763200870987
Mv,0.639838828340396
SZ,35.66666666666665
Si,61.69149356589078
Sm,33.592706685538275
Sp,37.39869760479043
Sv,35.191135558721776
nB,0
nC,24
nF,0
nH,25
nI,0
nN,3
nO,3
nP,0
nS,0
nX,0
ABC,23.489002176481613
AMW,7.330719848363649
IC0,1.496900081415518
IC1,3.3196175911405783
IC2,4.480471076767666
IC3,5.2448183498096235
IC4,5.499363804355078
IC5,5.499363804355078
MID,61.52423362395119
Mpe,0.9671301247771834
Mse,1.0014434218367214
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,115.35350000000001
SdO,25.79460141955022
SdS,0
Spe,53.19215686274509
SsF,0
SsI,0
Sse,55.07938820101968
StN,0
fMF,0.4727272727272727
nBr,0
nCl,0
AMID,2.0508077874650397
BIC0,0.24589884496248704
BIC1,0.545320386786746
BIC2,0.736016168576299
BIC3,0.8615770620018044
BIC4,0.9033917656285081
BIC5,0.9033917656285081
CIC0,4.284459632109142
CIC1,2.4617421223840816
CIC2,1.3008886367569943
CIC3,0.5365413637150365
CIC4,0.2819959091695816
CIC5,0.2819959091695816
GGI1,5.0
GGI2,4.000000000000002
GGI3,2.4375
GGI4,1.7200000000000002
GGI5,0.9166666666666667
GGI6,0.7510204081632654
GGI7,0.5052083333333334
GGI8,0.32048374905517757
GGI9,0.18812500000000004
JGI1,0.1515151515151515
JGI2,0.08695652173913046
JGI3,0.04875000000000001
JGI4,0.038222222222222234
JGI5,0.022357723577235776
JGI6,0.020861678004535145
JGI7,0.01443452380952381
JGI8,0.010015117157974299
JGI9,0.006967592592592594
MIC0,13.659902168222422
MIC1,30.903006894126293
MIC2,38.70031479837362
MIC3,41.871431395054465
MIC4,42.12801321323627
MIC5,42.12801321323627
MPC2,46
MPC3,62
MPC4,78
MPC5,96
MPC6,95
MPC7,108
MPC8,114
MPC9,118
Mare,0.9797090909090913
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.19528178014300024
RPCG,0.10702832424844634
SIC0,0.25891834370965283
SIC1,0.5741932271356183
SIC2,0.7749856951966244
SIC3,0.9071946064072306
SIC4,0.9512232548841594
SIC5,0.9512232548841594
SaaN,4.131864379579628
SaaO,0
SaaS,0
Sare,53.88400000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,6.0350494090478755
SssS,0
StCH,0
StsC,0
TIC0,82.32950447785349
TIC1,182.5789675127318
TIC2,246.4259092222216
TIC3,288.4650092395293
TIC4,302.4650092395293
TIC5,302.4650092395293
Vabc,374.5306416995632
WPol,50
apol,62.45582499999998
bpol,33.112175
nRot,4
ABCGG,17.712567993613177
ATS0Z,1228.0
ATS0d,183.0
ATS0i,8856.079892603726
ATS0m,4844.232654000002
ATS0p,83.60853462122498
ATS0s,231.22222222222223
ATS0v,12320.614103315294
ATS1Z,1434.0
ATS1d,233.0
ATS1i,8413.385094212501
ATS1m,5446.784313000002
ATS1p,106.45886775000002
ATS1s,177.9722222222222
ATS1v,15541.271403358616
ATS2Z,2118.0
ATS2d,369.0
ATS2i,15606.498470415492
ATS2m,7887.180361999998
ATS2p,158.43666998964102
ATS2s,294.9722222222223
ATS2v,22721.357553205522
ATS3Z,2454.0
ATS3d,431.0
ATS3i,21354.680904186684
ATS3m,8942.134306000002
ATS3p,188.09352791213095
ATS3s,409.24999999999994
ATS3v,26437.891743185413
ATS4Z,2360.0
ATS4d,416.0
ATS4i,23074.82365846673
ATS4m,8356.767133
ATS4p,187.11413767613098
ATS4s,456.9722222222222
ATS4v,25946.68003518321
ATS5Z,2227.0
ATS5d,388.0
ATS5i,23613.262229958687
ATS5m,7763.323453000001
ATS5p,185.64104039467801
ATS5s,453.9444444444445
ATS5v,25085.594845035368
ATS6Z,1971.0
ATS6d,378.0
ATS6i,25204.051088523218
ATS6m,6757.246603999999
ATS6p,183.653988471111
ATS6s,392.88888888888886
ATS6v,23733.241215477865
ATS7Z,1855.0
ATS7d,356.0
ATS7i,23645.19704987591
ATS7m,6496.958123
ATS7p,167.343076140205
ATS7s,389.2777777777777
ATS7v,21640.227933688635
ATS8Z,1689.0
ATS8d,312.0
ATS8i,19491.00682009357
ATS8m,5922.600412
ATS8p,149.97924686977203
ATS8s,341.27777777777766
ATS8v,19696.706841240768
C1SP1,0
C1SP2,4
C1SP3,5
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.2916666666666667
GGI10,0.1526374859708193
JGI10,0.0072684517128961575
JGT10,0.407348982331262
Kier1,23.168044077134986
Kier2,10.744801512287335
Kier3,5.506763787721124
MAXdO,13.080583305483197
MID_C,49.473411417860405
MID_N,6.449203934459227
MID_O,5.601618271631555
MID_X,0.0
MID_h,12.050822206090782
MINdO,12.714018114067024
MPC10,115
MWC01,33.0
MWC02,5.0689042022202315
MWC03,5.926926025970411
MWC04,6.80128303447162
MWC05,7.671826797878781
MWC06,8.549660381553739
MWC07,9.424079843215099
MWC08,10.303303400245593
MWC09,11.179534476424797
MWC10,12.059537063770398
NaaCH,11
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.375200000000002
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.5254529391317835
SRW05,0.0
SRW06,7.055312843339752
SRW07,0.0
SRW08,8.674367865788236
SRW09,0.0
SRW10,10.336794779872381
SaaCH,20.359637030962848
SaaNH,0
SaaSe,0
SaaaC,1.8977141524159442
SaasC,1.3406646689275177
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.06612817642458069
SdssS,0
SsCH3,3.74524864922502
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.6241405790711347
SsssP,0
VE1_A,4.999867944165262
VE1_D,5.398509468867947
VE2_A,0.16666226480550872
VE2_D,0.17995031562893157
VE3_A,2.7080237895864814
VE3_D,2.7847351798529107
VR1_A,230.12331759441057
VR1_D,191.93014810798581
VR2_A,7.670777253147019
VR2_D,6.397671603599528
VR3_A,6.537227617360996
VR3_D,6.355743782562699
WPath,2697
Xc-3d,1.7951368938933578
Xc-4d,0.0
Xc-5d,0.6394080817025602
Xc-6d,0.0
Xp-0d,21.087211190881018
Xp-1d,14.541713895658196
Xp-2d,12.942955064872883
Xp-3d,11.383846252296207
Xp-4d,9.243212361820275
Xp-5d,7.370955967708642
Xp-6d,4.57594415379828
Xp-7d,3.3787981656619532
ZMIC0,98.40367442765617
ZMIC1,56.752693223103456
ZMIC2,34.0450866947118
ZMIC3,24.8715644040415
ZMIC4,23.649929609540735
ZMIC5,23.649929609540735
nAcid,0
nAtom,55
nBase,0
nRing,4
piPC1,3.7954891891721947
piPC2,4.356708826689592
piPC3,4.929063640402444
piPC4,5.439165675135416
piPC5,5.947055397265577
piPC6,6.069726824602082
piPC7,6.41381749944077
piPC8,6.666240887375364
piPC9,6.958682295360587
AATS0Z,22.327272727272728
AATS0d,3.327272727272727
AATS0i,161.01963441097683
AATS0m,88.07695734545459
AATS0p,1.520155174931363
AATS0s,4.204040404040404
AATS0v,224.01116551482355
AATS1Z,24.724137931034484
AATS1d,4.017241379310345
AATS1i,145.058363693319
AATS1m,93.910074362069
AATS1p,1.8354977198275866
AATS1s,3.068486590038314
AATS1v,267.952955230321
AATS2Z,20.97029702970297
AATS2d,3.6534653465346536
AATS2i,154.51978683579696
AATS2m,78.09089467326731
AATS2p,1.5686799008875347
AATS2s,2.920517051705171
AATS2v,224.9639361703517
AATS3Z,18.177777777777777
AATS3d,3.1925925925925926
AATS3i,158.18282151249394
AATS3m,66.2380318962963
AATS3p,1.3932853919417107
AATS3s,3.031481481481481
AATS3v,195.83623513470675
AATS4Z,16.275862068965516
AATS4d,2.8689655172413793
AATS4i,159.13671488597743
AATS4m,57.632876779310344
AATS4p,1.2904423288009033
AATS4s,3.151532567049808
AATS4v,178.942620932298
AATS5Z,15.047297297297296
AATS5d,2.6216216216216215
AATS5i,159.54906912134248
AATS5m,52.454888195945955
AATS5p,1.2543313540180947
AATS5s,3.0671921921921927
AATS5v,169.4972624664552
AATS6Z,12.634615384615385
AATS6d,2.423076923076923
AATS6i,161.564430054636
AATS6m,43.315683358974354
AATS6p,1.1772691568660962
AATS6s,2.518518518518518
AATS6v,152.1361616376786
AATS7Z,12.793103448275861
AATS7d,2.4551724137931035
AATS7i,163.07032448190284
AATS7m,44.80660774482759
AATS7p,1.1540901802772758
AATS7s,2.6846743295019153
AATS7v,149.24295126681818
AATS8Z,13.958677685950413
AATS8d,2.5785123966942147
AATS8i,161.08270099250885
AATS8m,48.947110842975206
AATS8p,1.2394979080146449
AATS8s,2.820477502295683
AATS8v,162.78270116727907
AMID_C,1.6491137139286802
AMID_N,0.21497346448197424
AMID_O,0.18672060905438517
AMID_X,0.0
AMID_h,0.4016940735363594
ATS0dv,410.0
ATS0pe,340.2855999999998
ATS0se,419.59403999999984
ATS1dv,416.0
ATS1pe,373.9065
ATS1se,446.5929639999998
ATS2dv,581.0
ATS2pe,645.1676999999999
ATS2se,781.838264
ATS3dv,608.0
ATS3pe,852.2882999999998
ATS3se,1045.060208
ATS4dv,512.0
ATS4pe,914.3464999999999
ATS4se,1127.9279159999999
ATS5dv,471.0
ATS5pe,923.6592999999999
ATS5se,1145.0392840000002
ATS6dv,414.0
ATS6pe,929.1170999999997
ATS6se,1168.1028160000003
ATS7dv,422.0
ATS7pe,851.5215999999998
ATS7se,1073.5048920000002
ATS8dv,367.0
ATS8pe,727.1177999999999
ATS8se,908.5597039999999
ATSC0Z,395.34545454545463
ATSC0c,0.9668344978901728
ATSC0d,32.43636363636364
ATSC0i,82.27843516144087
ATSC0m,1884.274029927272
ATSC0p,12.686169595213642
ATSC0s,75.09292929292928
ATSC0v,2784.4301637327353
ATSC1Z,28.108429752066087
ATSC1c,-0.4594720083951779
ATSC1d,12.885289256198345
ATSC1i,-20.024608415398138
ATSC1m,130.86574707669462
ATSC1p,-1.1301693467630096
ATSC1s,-2.2146648301193763
ATSC1v,-63.28643055375677
ATSC2Z,28.511074380165283
ATSC2c,-0.24021505389498937
ATSC2d,-3.092231404958677
ATSC2i,4.828128181922681
ATSC2m,133.70645631537235
ATSC2p,0.3312864477636913
ATSC2s,2.0944995408631772
ATSC2v,146.550893883072
ATSC3Z,-3.993388429752065
ATSC3c,0.4879453385529521
ATSC3d,-13.471074380165291
ATSC3i,15.199071323965581
ATSC3m,-22.451445021487306
ATSC3p,-0.03682867946655967
ATSC3s,8.460284664830114
ATSC3v,-4.7008402164370775
ATSC4Z,-172.2743801652893
ATSC4c,-0.35207808647543426
ATSC4d,-17.64132231404959
ATSC4i,-18.070471856094116
ATSC4m,-811.2222306264458
ATSC4p,-3.326278708707677
ATSC4s,-38.705096418732786
ATSC4v,-850.5458922986504
ATSC5Z,-197.60231404958685
ATSC5c,0.086083744182579
ATSC5d,-2.6833057851239666
ATSC5i,-14.081386451122516
ATSC5m,-935.3935362224793
ATSC5p,-2.520588499510059
ATSC5s,-33.21673094582186
ATSC5v,-1026.7409238155044
ATSC6Z,-44.561652892561995
ATSC6c,0.008900961681457924
ATSC6d,5.907768595041322
ATSC6i,-10.783908916125476
ATSC6m,-206.62769975735566
ATSC6p,-0.21443423887086233
ATSC6s,-11.750449954086308
ATSC6v,-173.49038674447957
ATSC7Z,155.38016528925624
ATSC7c,-0.18223896731945916
ATSC7d,1.7768595041322315
ATSC7i,-4.583241656657393
ATSC7m,732.1853726099168
ATSC7p,1.1576087773281365
ATSC7s,37.65500459136822
ATSC7v,641.672221765394
ATSC8Z,7.3490909090908945
ATSC8c,0.18769285122819956
ATSC8d,-5.341818181818181
ATSC8i,14.35866302432018
ATSC8m,28.36956157818169
ATSC8p,0.27380851428199876
ATSC8s,12.50767676767677
ATSC8v,-17.466222349742992
AXp-0d,0.702907039696034
AXp-1d,0.4406579968381272
AXp-2d,0.28136858836680184
AXp-3d,0.18361042342413236
AXp-4d,0.11850272258743942
AXp-5d,0.07678079133029835
AXp-6d,0.048167833197876625
AXp-7d,0.03128516820057364
GATS1Z,0.7641941653345511
GATS1c,1.4957128917211886
GATS1d,0.7606405597649606
GATS1i,1.3841926710938346
GATS1m,0.7713365881750928
GATS1p,1.1292294473167972
GATS1s,0.5503525644296304
GATS1v,0.9971735625406266
GATS2Z,0.8844501999868859
GATS2c,1.4403420522886337
GATS2d,1.3021688940194467
GATS2i,1.0922669593696235
GATS2m,0.8857229387450273
GATS2p,0.9600711683164359
GATS2s,0.6081573493229446
GATS2v,0.9143569017188286
GATS3Z,0.9859731420161881
GATS3c,1.2555283105425292
GATS3d,1.3565022421524662
GATS3i,0.9701732616824947
GATS3m,0.9839849523752991
GATS3p,0.9653135695605974
GATS3s,0.8783191197438865
GATS3v,0.9444089674706309
GATS4Z,1.1864438227905911
GATS4c,1.467045697951792
GATS4d,1.3548012989021183
GATS4i,1.0687786058754156
GATS4m,1.178294669311927
GATS4p,1.0624831157460395
GATS4s,1.8236025210606344
GATS4v,1.053360727783587
GATS5Z,1.2122309602649004
GATS5c,1.1928380038912405
GATS5d,1.0180016058659556
GATS5i,1.0160638318774982
GATS5m,1.2051400406489272
GATS5p,1.0467937712017568
GATS5s,1.660712552360275
GATS5v,1.0878717607071955
GATS6Z,1.044120924605196
GATS6c,0.952270965160571
GATS6d,0.8697503449465334
GATS6i,0.972922407692178
GATS6m,1.0428411327132614
GATS6p,0.9893581920369454
GATS6s,0.9680313230123567
GATS6v,1.0183615438507156
GATS7Z,0.8444993149120802
GATS7c,0.8259738946672337
GATS7d,0.9644348229472708
GATS7i,0.9658605985411255
GATS7m,0.8485984780694481
GATS7p,0.9395497455607974
GATS7s,0.6668978133676698
GATS7v,0.9200437225415992
GATS8Z,0.9758804936785067
GATS8c,0.7418312687413726
GATS8d,1.0594170403587444
GATS8i,0.8952700357370719
GATS8m,0.9784641868985151
GATS8p,0.9668200536778505
GATS8s,0.9119279203484635
GATS8v,0.9922585533594758
MATS1Z,0.06742089771891088
MATS1c,-0.4506523255099965
MATS1d,0.3767009432503478
MATS1i,-0.23078772427363936
MATS1m,0.06585922596897523
MATS1p,-0.08447879429185295
MATS1s,-0.0279668568099529
MATS1v,-0.021553061474588953
MATS2Z,0.03927155960629174
MATS2c,-0.13529738352227003
MATS2d,-0.05191359943169204
MATS2i,0.031954651395221675
MATS2m,0.038641113421905716
MATS2p,0.014220487106408393
MATS2s,0.015188767672871778
MATS2v,0.02866113980986674
MATS3Z,-0.004115226337448557
MATS3c,0.20561176268554046
MATS3d,-0.1691994685268228
MATS3i,0.07525926120188318
MATS3m,-0.004854328438155639
MATS3p,-0.0011827271192535885
MATS3s,0.04590022887216934
MATS3v,-0.0006878093586831769
MATS4Z,-0.16528697571743933
MATS4c,-0.13812794297127354
MATS4d,-0.20629735580640177
MATS4i,-0.08330635964919848
MATS4m,-0.1633016106699711
MATS4p,-0.09945412715187019
MATS4s,-0.19550766773133307
MATS4v,-0.1158660252649292
MATS5Z,-0.1857446229341925
MATS5c,0.03308795939553328
MATS5d,-0.0307424857593019
MATS5i,-0.0636004763262593
MATS5m,-0.1844808436906588
MATS5p,-0.07383672262919669
MATS5s,-0.16438372474327928
MATS5v,-0.13703311078274316
MATS6Z,-0.039739521424124076
MATS6c,0.0032458084336344775
MATS6d,0.06421395308727146
MATS6i,-0.0462091818067122
MATS6m,-0.038661844494374695
MATS6p,-0.005959388641236969
MATS6s,-0.055168800602068434
MATS6v,-0.021967325057299442
MATS7Z,0.14907798584151633
MATS7c,-0.0714963374660422
MATS7d,0.020778568115045616
MATS7i,-0.021129120525977062
MATS7m,0.1473912402078278
MATS7p,0.034611943440314805
MATS7s,0.19020343074272766
MATS7v,0.08741210854354083
MATS8Z,0.00844956184360156
MATS8c,0.088241506237757
MATS8d,-0.07485731757032203
MATS8i,0.07932412664689686
MATS8m,0.0068436199077198875
MATS8p,0.009810559022455726
MATS8s,0.07571029223661654
MATS8v,-0.002851280696698397
MAXaaN,4.131864379579628
MAXssO,6.0350494090478755
MINaaN,4.131864379579628
MINssO,6.0350494090478755
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.5289212601593
SpAD_D,371.71692870516097
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.5082542411158932
SssNH2,0
SsssAs,0
SsssCH,-0.7043796868048318
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,895
TMWC10,139.98505522575067
TSRW10,65.79662104752312
VE1_Dt,5.381681954454551
VE2_Dt,0.17938939848181837
VE3_Dt,2.781613244922441
VR1_Dt,193.61832597719481
VR2_Dt,6.453944199239827
VR3_Dt,6.3645011180038225
Xc-3dv,0.8996249973678162
Xc-4dv,0.0
Xc-5dv,0.18668576609584903
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3214781694372534
Xch-7d,0.456910021803449
Xp-0dv,17.193259500916245
Xp-1dv,10.185576363223404
Xp-2dv,7.610886154003449
Xp-3dv,5.510767675533446
Xp-4dv,3.9027688421088085
Xp-5dv,2.635763073335475
Xp-6dv,1.3339507945466291
Xp-7dv,0.8065504127380241
Xpc-4d,4.944558668050045
Xpc-5d,7.673881080599802
Xpc-6d,11.716854742517517
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,58
nFRing,1
nHBAcc,4
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,6.707986303584335
AATS0dv,7.454545454545454
AATS0pe,6.187010909090906
AATS0se,7.628982545454543
AATS1dv,7.172413793103448
AATS1pe,6.446663793103448
AATS1se,7.699878689655169
AATS2dv,5.752475247524752
AATS2pe,6.387799009900989
AATS2se,7.740972910891089
AATS3dv,4.503703703703704
AATS3pe,6.313246666666665
AATS3se,7.741186725925926
AATS4dv,3.5310344827586206
AATS4pe,6.305837931034482
AATS4se,7.778813213793103
AATS5dv,3.1824324324324325
AATS5pe,6.240941216216216
AATS5se,7.7367519189189204
AATS6dv,2.6538461538461537
AATS6pe,5.955878846153844
AATS6se,7.487838564102566
AATS7dv,2.910344827586207
AATS7pe,5.872562758620688
AATS7se,7.403482013793105
AATS8dv,3.0330578512396693
AATS8pe,6.009238016528925
AATS8se,7.50875788429752
AATSC0Z,7.188099173553721
AATSC0c,0.017578809052548598
AATSC0d,0.5897520661157025
AATSC0i,1.495971548389834
AATSC0m,34.25952781685949
AATSC0p,0.2306576290038844
AATSC0s,1.3653259871441688
AATSC0v,50.62600297695882
AATSC1Z,0.4846280991735532
AATSC1c,-0.007921931179227204
AATSC1d,0.22216015958962662
AATSC1i,-0.3452518692310024
AATSC1m,2.256305984080942
AATSC1p,-0.019485678392465684
AATSC1s,-0.03818387638136856
AATSC1v,-1.0911453543751168
AATSC2Z,0.2822878651501513
AATSC2c,-0.0023783668702474195
AATSC2d,-0.03061615252434334
AATSC2i,0.047803249325967134
AATSC2m,1.3238263001522015
AATSC2p,0.0032800638392444684
AATSC2s,0.0207376192164671
AATSC2v,1.4509989493373465
AATSC3Z,-0.029580655035200482
AATSC3c,0.0036144099152070524
AATSC3d,-0.09978573614937253
AATSC3i,0.11258571351085615
AATSC3m,-0.16630700015916522
AATSC3p,-0.00027280503308562716
AATSC3s,0.06266877529503788
AATSC3v,-0.03482103864027465
AATSC4Z,-1.1880991735537194
AATSC4c,-0.0024281247343133396
AATSC4d,-0.12166429182103165
AATSC4i,-0.12462394383513184
AATSC4m,-5.594636073285833
AATSC4p,-0.02293985316350122
