DLiP-ID,C002J7
DLiP-Mol-ID,31576
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H16O5/c1-10(2)6-8-21-17-15-12(7-9-20-15)14(19-3)11-4-5-13(18)22-16(11)17/h4-7,9H,8H2,1-3H3"
Standard Inchi Key(RDKit),BMLZFLQMBMYVHG-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12
SMILES(SDF),
MW(SDF),
MW(RDKit),300.31
MW Monoisotopic(RDKit),300.099773612
MolLogP(RDKit),3.8928
XLogP(SDF),
XLogP(CDK),3.724
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),61.81
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.54003483161665
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,140081.6569915562
qed,0.5400348316166498
Chi0,15.689869965382487
Chi1,10.613392202930195
TPSA,61.81
Chi0n,12.635099579453993
Chi0v,12.635099579453993
Chi1n,6.886986052355563
Chi1v,6.886986052355563
Chi2n,5.115481203765443
Chi2v,5.115481203765443
Chi3n,3.3236733166692387
Chi3v,3.3236733166692387
Chi4n,2.318898354130123
Chi4v,2.318898354130123
MolMR,83.73400000000004
MolWt,300.31
fr_SH,0
Kappa1,14.255815398308933
Kappa2,5.596497895933769
Kappa3,2.345316667041021
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,909.8301162258088
MolLogP,3.892800000000003
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.3020911801460002
SMR_VSA1,18.30802778170679
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,13.716679505790452
SMR_VSA7,46.53151234107684
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,126.28254048430617
NHOHCount,0
PEOE_VSA1,18.30802778170679
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,5.573104530069267
PEOE_VSA7,32.056228643138354
PEOE_VSA8,6.06636706846161
PEOE_VSA9,24.145408965846183
RingCount,3
SMR_VSA10,21.938488712214074
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,300.09977361200004
NumHDonors,0
PEOE_VSA10,12.356393797796823
PEOE_VSA11,11.166040283284485
PEOE_VSA12,5.749511833283905
PEOE_VSA13,0.0
PEOE_VSA14,5.625586319077987
SlogP_VSA1,15.099312226678085
SlogP_VSA2,13.716679505790452
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,13.847474399381248
SlogP_VSA6,49.74022789610555
SlogP_VSA7,0.0
SlogP_VSA8,21.938488712214074
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.625586319077987
EState_VSA2,0.0
EState_VSA3,34.65817012883001
EState_VSA4,10.959328744534062
EState_VSA5,6.06636706846161
EState_VSA6,25.50569467383981
EState_VSA7,19.92349450621513
EState_VSA8,0.0
EState_VSA9,18.30802778170679
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.838365457294028
VSA_EState9,40.994967876039304
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,2
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.23529411764705882
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.69
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,22
HeavyAtomMolWt,284.182
MaxEStateIndex,11.586085495926765
MinEStateIndex,-0.4513672629545644
NumHeteroatoms,5
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,1
fr_prisulfonamd,0
FpDensityMorgan1,1.1363636363636365
FpDensityMorgan2,1.9090909090909092
FpDensityMorgan3,2.6363636363636362
MaxPartialCharge,0.33583018272258414
MinPartialCharge,-0.49520445794886947
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,11.586085495926765
MinAbsEStateIndex,0.32773715041572204
NumAliphaticRings,0
NumRotatableBonds,4
NumSaturatedRings,0
