DLiP-ID,I000O0
Mv,0.6726683176153968
SZ,31.666666666666668
Si,50.25982851256183
Sm,30.21072350345516
Sp,32.52638742514971
Sv,30.270074292692854
nB,0
nC,21
nF,0
nH,19
nI,0
nN,4
nO,0
nP,0
nS,0
nX,1
ABC,20.534606225111293
AMW,8.047329428622234
IC0,1.4707577933567393
IC1,3.3962139291341606
IC2,4.591201429374545
IC3,5.314075318551897
IC4,5.402964207440785
IC5,5.402964207440785
MID,54.00574628211491
Mpe,0.9644444444444442
Mse,0.9967225054624913
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,109.4641
SdO,0
SdS,0
Spe,43.39999999999999
SsF,0
SsI,0
Sse,44.852512745812106
StN,0
fMF,0.5555555555555556
nBr,0
nCl,1
AMID,2.0771440877736507
BIC0,0.2510690619481448
BIC1,0.5797584409985269
BIC2,0.783751506396712
BIC3,0.9071513415581113
BIC4,0.9223253219726641
BIC5,0.9223253219726641
CIC0,4.0210953029729355
CIC1,2.095639167195514
CIC2,0.9006516669551301
CIC3,0.17777777777777803
CIC4,0.08888888888888946
CIC5,0.08888888888888946
GGI1,4.5
GGI2,2.222222222222223
GGI3,1.2916666666666667
GGI4,0.9066666666666667
GGI5,0.4100000000000001
GGI6,0.36244897959183675
GGI7,0.2639243197278911
GGI8,0.12372448979591834
GGI9,0.09905864197530864
JGI1,0.15517241379310343
JGI2,0.05698005698005701
JGI3,0.03587962962962963
JGI4,0.03126436781609195
JGI5,0.015769230769230768
JGI6,0.015102040816326528
JGI7,0.01147497042295179
JGI8,0.005891642371234207
JGI9,0.0055032578875171476
MIC0,15.36677462987089
MIC1,32.66238724899455
MIC2,41.90942716296637
MIC3,44.105150709923805
MIC4,44.1947507099238
MIC5,44.1947507099238
MPC2,39
MPC3,50
MPC4,64
MPC5,77
MPC6,75
MPC7,81
MPC8,87
MPC9,84
Mare,0.9725333333333336
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.21618970544842778
RPCG,0.09356993573948205
SIC0,0.26780719869212793
SIC1,0.6184094639027989
SIC2,0.8360022289093904
SIC3,0.9676288176942331
SIC4,0.9838144088471165
SIC5,0.9838144088471165
SaaN,4.0203168410717165
SaaO,0
SaaS,0
Sare,43.76400000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.035562860044688
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,66.18410070105327
TIC1,152.82962681103723
TIC2,206.6040643218545
TIC3,239.13338933483536
TIC4,243.13338933483533
TIC5,243.13338933483533
Vabc,311.57983380114587
WPol,36
apol,54.319067
bpol,22.420932999999994
nRot,6
ABCGG,14.610298522123852
ATS0Z,1260.0
ATS0d,155.0
ATS0i,7189.236545407632
ATS0m,5090.338453000001
ATS0p,76.60694519213098
ATS0s,120.5052964487121
ATS0v,10961.673732223428
ATS1Z,1275.0
ATS1d,195.0
ATS1i,7034.057290354298
ATS1m,4893.047562000002
ATS1p,94.13172586000002
ATS1s,144.13168724279836
ATS1v,13597.101378532518
ATS2Z,1843.0
ATS2d,298.0
ATS2i,11836.882655793694
ATS2m,6949.201160999997
ATS2p,140.3512495396981
ATS2s,219.96604938271614
ATS2v,19647.34563662863
ATS3Z,1869.0
ATS3d,318.0
ATS3i,16185.441004280272
ATS3m,6767.740810000001
ATS3p,154.71252865818798
ATS3s,252.59773662551447
ATS3v,20594.887721159106
ATS4Z,1632.0
ATS4d,289.0
ATS4i,16480.36639863887
ATS4m,5785.554471
ATS4p,143.78093710758392
ATS4s,235.42489711934164
ATS4v,18479.177269893782
ATS5Z,1452.0
ATS5d,258.0
ATS5i,15954.547655579167
ATS5m,5153.130816
ATS5p,132.98892959637598
ATS5s,215.16872427983543
ATS5v,16774.885414000426
ATS6Z,1269.0
ATS6d,237.0
ATS6i,14403.522876505614
ATS6m,4489.343032999999
ATS6p,117.67020652152698
ATS6s,197.391975308642
ATS6v,15005.511919953417
ATS7Z,1205.0
ATS7d,217.0
ATS7i,12569.799660848912
ATS7m,4305.877476
ATS7p,104.316137152131
ATS7s,178.73765432098776
ATS7v,13534.651261485782
ATS8Z,1119.0
ATS8d,191.0
ATS8i,10403.46963722567
ATS8m,4010.824705999999
ATS8p,92.41078836848996
ATS8s,158.11111111111117
ATS8v,12216.042841624369
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,14
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.09523809523809523
GGI10,0.10652178349148046
JGI10,0.006657611468217529
JGT10,0.3396952219543601
Kier1,19.322235434007133
Kier2,9.467455621301776
Kier3,5.2992
MID_C,44.064661196243954
MID_N,8.16989753566235
MID_O,0.0
MID_X,1.7711875502086105
MID_h,9.94108508587096
MPC10,90
MWC01,29.0
MWC02,4.919980925828125
MWC03,5.752572638825633
MWC04,6.608000625296087
MWC05,7.454141078146678
MWC06,8.314097335405807
MWC07,9.166283985779263
MWC08,10.028753631368525
MWC09,10.884685487576283
MWC10,11.749048418232492
NaaCH,12
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.614500000000003
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.3706380281276624
SRW05,2.3978952727983707
SRW06,6.853299093186078
SRW07,4.727387818712341
SRW08,8.419580362549237
SRW09,6.823286122355687
SRW10,10.028753631368525
SaaCH,23.76177806354028
SaaNH,3.2833577934241855
SaaSe,0
SaaaC,2.3121649063043783
SaasC,5.229815108656309
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.823910334970051
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.572831542831232
VE1_D,5.02706274886617
VE2_A,0.13741659780120122
VE2_D,0.19334856726408345
VE3_A,2.2288698756947825
VE3_D,2.570347312028415
VR1_A,1269.5669445436506
VR1_D,155.51794463652047
VR2_A,48.82949786706349
VR2_D,5.981459409096941
VR3_A,8.101942577781953
VR3_D,6.002272569580476
WPath,2078
Xc-3d,1.3704636671118953
Xc-4d,0.0
Xc-5d,0.13608276348795434
Xc-6d,0.0
Xp-0d,17.769373945685242
Xp-1d,12.775989583278102
Xp-2d,11.236981546470336
Xp-3d,9.362189074199259
Xp-4d,7.794134341085551
Xp-5d,6.256061597144838
Xp-6d,4.033958665376357
Xp-7d,2.888511226635653
ZMIC0,85.39727949031389
ZMIC1,53.08726985199022
ZMIC2,29.527987025942096
ZMIC3,23.80859806829502
ZMIC4,23.49821112639905
ZMIC5,23.49821112639905
nAcid,0
nAtom,45
nBase,0
nRing,4
piPC1,3.713572066704308
piPC2,4.334017415487521
piPC3,4.9245325950428445
piPC4,5.5141845088914705
piPC5,6.015547217623939
piPC6,6.161042487435551
piPC7,6.480942835505352
piPC8,6.816491977632905
piPC9,6.819491697857507
AATS0Z,28.0
AATS0d,3.4444444444444446
AATS0i,159.7608121201696
AATS0m,113.11863228888892
AATS0p,1.7023765598251328
AATS0s,2.6778954766380467
AATS0v,243.59274960496506
AATS1Z,26.5625
AATS1d,4.0625
AATS1i,146.54286021571454
AATS1m,101.93849087500003
AATS1p,1.9610776220833337
AATS1s,3.002743484224966
AATS1v,283.27294538609414
AATS2Z,23.329113924050635
AATS2d,3.7721518987341773
AATS2i,149.8339576682746
AATS2m,87.96457165822781
AATS2p,1.7765980954392164
AATS2s,2.7843803719331155
AATS2v,248.70057767884342
AATS3Z,18.145631067961165
AATS3d,3.087378640776699
AATS3i,157.1402039250512
AATS3m,65.70622145631069
AATS3p,1.5020633850309513
AATS3s,2.452405209956451
AATS3v,199.95036622484568
AATS4Z,15.692307692307692
AATS4d,2.7788461538461537
AATS4i,158.46506152537376
AATS4m,55.630331451923084
AATS4p,1.3825090106498454
AATS4s,2.2637009338398233
AATS4v,177.68439682590176
AATS5Z,14.52
AATS5d,2.58
AATS5i,159.54547655579165
AATS5m,51.53130816
AATS5p,1.3298892959637598
AATS5s,2.151687242798354
AATS5v,167.74885414000425
AATS6Z,14.1
AATS6d,2.6333333333333333
AATS6i,160.03914307228462
AATS6m,49.88158925555555
AATS6p,1.3074467391280775
AATS6s,2.193244170096022
AATS6v,166.72791022170463
AATS7Z,15.448717948717949
AATS7d,2.782051282051282
AATS7i,161.15127770319117
AATS7m,55.20355738461538
AATS7p,1.3373863737452694
AATS7s,2.2915083887306125
AATS7v,173.5211700190485
AATS8Z,17.215384615384615
AATS8d,2.9384615384615387
AATS8i,160.05337903424106
AATS8m,61.70499547692306
AATS8p,1.4217044364383071
AATS8s,2.4324786324786336
AATS8v,187.9391206403749
AMID_C,1.6947946613939981
AMID_N,0.3142268282947058
AMID_O,0.0
AMID_X,0.06812259808494656
AMID_h,0.3823494263796523
ATS0dv,301.60493827160496
ATS0pe,275.4644999999999
ATS0se,338.8838209999999
ATS1dv,338.1111111111111
ATS1pe,309.94800000000004
ATS1se,369.23711799999984
ATS2dv,437.6666666666667
ATS2pe,499.9525000000001
ATS2se,602.5593119999997
ATS3dv,376.44444444444446
ATS3pe,632.1175000000001
ATS3se,777.6383720000002
ATS4dv,293.22222222222223
ATS4pe,622.942
ATS4se,774.0540239999997
ATS5dv,265.44444444444446
ATS5pe,584.7946999999999
ATS5se,733.8903320000001
ATS6dv,265.55555555555554
ATS6pe,525.644
ATS6se,659.86417
ATS7dv,259.55555555555554
ATS7pe,464.18100000000004
ATS7se,579.9073659999999
ATS8dv,229.11111111111111
ATS8pe,397.60139999999996
ATS8se,491.5437100000001
ATSC0Z,457.7777777777779
ATSC0c,0.6502782508959544
ATSC0d,23.244444444444454
ATSC0i,71.70478729834186
ATSC0m,2164.3805569777783
ATSC0p,11.03892208656458
ATSC0s,13.128269742078615
ATSC0v,2338.141185322289
ATSC1Z,6.925925925925929
ATSC1c,-0.2868837380068465
ATSC1d,5.294814814814822
ATSC1i,-2.0012588461762864
ATSC1m,36.01384589037047
ATSC1p,0.5113305323710996
ATSC1s,-0.6071922753419516
ATSC1v,125.46727885178258
ATSC2Z,-29.320987654320994
ATSC2c,0.030518782854217077
ATSC2d,-6.273580246913577
ATSC2i,-20.937313877627847
ATSC2m,-141.90394024987637
ATSC2p,-1.7174530376298751
ATSC2s,-0.14387676148434722
ATSC2v,-381.50144785454137
ATSC3Z,-124.35802469135803
ATSC3c,-0.16782169001360317
ATSC3d,-10.11506172839506
ATSC3i,-10.68310454577472
ATSC3m,-587.4394750380246
ATSC3p,-2.1323747725899436
ATSC3s,-3.4806169828823914
ATSC3v,-531.1436053432309
ATSC4Z,-77.53086419753086
ATSC4c,-0.018683647690499194
ATSC4d,-7.098271604938274
ATSC4i,-7.523116748121
ATSC4m,-380.2434328597531
ATSC4p,-3.243592774082958
ATSC4s,-4.345760601835387
ATSC4v,-782.4401694001591
ATSC5Z,46.93827160493826
ATSC5c,0.2638781952469007
ATSC5d,1.5234567901234555
ATSC5i,8.104403485448689
ATSC5m,219.69505882716035
ATSC5p,0.6113399656605357
ATSC5s,1.6394273305973799
ATSC5v,66.05263550711913
ATSC6Z,48.777777777777786
ATSC6c,-0.1937075101305276
ATSC6d,4.288888888888887
ATSC6i,-6.177365199655689
ATSC6m,233.21734675555538
ATSC6p,0.7557261504451974
ATSC6s,1.7275948788294497
ATSC6v,234.58978370662916
ATSC7Z,7.2962962962962905
ATSC7c,0.05110742991163721
ATSC7d,0.48740740740740685
ATSC7i,-1.890006747327564
ATSC7m,41.890338994074014
ATSC7p,0.8930771496084853
ATSC7s,2.306612079233633
ATSC7v,297.8155318735664
ATSC8Z,-78.23456790123457
ATSC8c,-0.062809679740755
ATSC8d,-1.9753086419753088
ATSC8i,4.525429115068368
ATSC8m,-370.8625336345679
ATSC8p,-1.0734695895823683
ATSC8s,-1.9685847535286145
ATSC8v,-190.17059024581536
AXp-0d,0.6834374594494323
AXp-1d,0.4405513649406242
AXp-2d,0.28812773196077784
AXp-3d,0.18724378148398518
AXp-4d,0.12178334907946173
AXp-5d,0.08124755320967322
AXp-6d,0.05378611553835142
AXp-7d,0.035660632427600654
GATS1Z,0.637773058252427
GATS1c,1.513629687326675
GATS1d,0.7690009560229443
GATS1i,1.1425868886074648
GATS1m,0.6406299262067506
GATS1p,0.8106770846420316
GATS1s,0.9471891740599205
GATS1v,0.8047623612825638
GATS2Z,0.765890377288927
GATS2c,1.0282067027415858
GATS2d,1.305878936031173
GATS2i,1.239792903095657
GATS2m,0.7702724743172135
GATS2p,0.9729962392055966
GATS2s,0.9190977303093397
GATS2v,0.9809667560728849
GATS3Z,1.0316193797718916
GATS3c,1.2636048285675785
GATS3d,1.2313204254766188
GATS3i,1.0835628513953854
GATS3m,1.0321072639710023
GATS3p,1.0256497471827684
GATS3s,1.0677971571282516
GATS3v,1.0423039801681273
GATS4Z,0.9389843166542194
GATS4c,1.0730470843836963
GATS4d,1.0647705544933075
GATS4i,1.0202468919189227
GATS4m,0.9453388170524128
GATS4p,1.0859555651196424
GATS4s,1.0455585609841154
GATS4v,1.123624524309111
GATS5Z,0.855917475728155
GATS5c,0.6353903660717454
GATS5d,0.8612810707456976
GATS5i,0.8692107636943038
GATS5m,0.8608122402936225
GATS5p,0.9766583296444146
GATS5s,0.8413422561490339
GATS5v,1.013753879359514
GATS6Z,0.7950970873786406
GATS6c,0.967493399691289
GATS6d,0.8202676864244739
GATS6i,0.9715431773504125
GATS6m,0.8004982060175606
GATS6p,0.9521915810748832
GATS6s,0.8690016346513053
GATS6v,0.9716490644858246
GATS7Z,0.9593166542195665
GATS7c,0.94126843925509
GATS7d,1.0192675393440207
GATS7i,0.9746413596719611
GATS7m,0.9587866977018763
GATS7p,0.9388518562810394
GATS7s,0.9217114986510474
GATS7v,0.926177858816123
GATS8Z,1.1134727408513814
GATS8c,1.3149919531950665
GATS8d,1.0483894690395643
GATS8i,0.9712575196792947
GATS8m,1.1124083589819087
GATS8p,1.0225639465567573
GATS8s,1.1483857659594023
GATS8v,1.0092496444869108
MATS1Z,0.014183859223300973
MATS1c,-0.41359756998001096
MATS1d,0.21355162523900598
MATS1i,-0.026165340404456568
MATS1m,0.01559937341581329
MATS1p,0.04342565065128485
MATS1s,-0.04336007480929096
MATS1v,0.05030730165566656
MATS2Z,-0.03648457662529188
MATS2c,0.02673335113352078
MATS2d,-0.15373817072875556
MATS2i,-0.16632526893829805
MATS2m,-0.03734618577568965
MATS2p,-0.08862242403935854
MATS2s,-0.006242644225882153
MATS2v,-0.09294175761229524
MATS3Z,-0.11868460740880382
MATS3c,-0.11275197306716814
MATS3d,-0.19011862109933347
MATS3i,-0.06509155034525539
MATS3m,-0.11857818326337705
MATS3p,-0.08439411375237715
MATS3s,-0.11583079377694326
MATS3v,-0.09924680037174433
MATS4Z,-0.07328230022404777
MATS4c,-0.012432017561980015
MATS4d,-0.13213340197087808
MATS4i,-0.045397174574122186
MATS4m,-0.07601639550794617
MATS4p,-0.12713901154717044
MATS4s,-0.14323115082404936
MATS4v,-0.14479700569589363
MATS5Z,0.0461407766990291
MATS5c,0.18260673442099287
MATS5d,0.029493307839388104
MATS5i,0.05086106110709075
MATS5m,0.0456771689957651
MATS5p,0.024921181831880815
MATS5s,0.056194937586041195
MATS5v,0.01271252829589352
MATS6Z,0.05327669902912621
MATS6c,-0.14894201817732416
MATS6d,0.0922562141491395
MATS6i,-0.0430749844773512
MATS6m,0.05387623401154722
MATS6p,0.034230069952436215
MATS6s,0.06579674674462917
MATS6v,0.05016587218497958
MATS7Z,0.009195294996265861
MATS7c,0.045342214163902425
MATS7d,0.012097367259891141
MATS7i,-0.015206634719336368
MATS7m,0.01116601384534617
MATS7p,0.04667455871519473
MATS7s,0.10136428974750075
MATS7v,0.07348429345608462
MATS8Z,-0.11831590739357728
MATS8c,-0.06686925846896387
MATS8d,-0.05883218120311808
MATS8i,0.043692890048186134
MATS8m,-0.11862561969344455
MATS8p,-0.06732281000794137
MATS8s,-0.10381157567621078
MATS8v,-0.05630821752952641
MAXaaN,4.0203168410717165
MAXsCl,6.035562860044688
MINaaN,4.0203168410717165
MINsCl,6.035562860044688
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.69430374582478
SpAD_D,330.357416409801
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8108718697661699
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,702
TMWC10,129.87756412645888
TSRW10,74.69837777300363
VE1_Dt,5.027889197760111
VE2_Dt,0.19338035376000426
VE3_Dt,2.5705116984720675
VR1_Dt,156.26346212418008
VR2_Dt,6.010133158622311
VR3_Dt,6.007054887527348
Xc-3dv,0.6853818764179858
Xc-4dv,0.0
Xc-5dv,0.050296115882772816
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4575609329252077
Xch-7d,0.6253038503170898
Xp-0dv,14.923523807176249
Xp-1dv,8.921219551999133
Xp-2dv,6.555270744196834
Xp-3dv,4.541924369094956
Xp-4dv,3.1522965182301994
Xp-5dv,2.1190256006265256
Xp-6dv,1.1952860348561731
Xp-7dv,0.7181552007854753
Xpc-4d,2.97591205328425
Xpc-5d,4.677451841362351
Xpc-6d,6.423063250222373
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,48
nFRing,1
nHBAcc,3
nHBDon,3
nHRing,2
nSpiro,0
naRing,4
piPC10,7.071331266784376
AATS0dv,6.702331961591222
AATS0pe,6.12143333333333
AATS0se,7.530751577777775
AATS1dv,7.043981481481481
AATS1pe,6.457250000000001
AATS1se,7.69243995833333
AATS2dv,5.5400843881856545
AATS2pe,6.328512658227849
AATS2se,7.627333063291136
AATS3dv,3.654800431499461
AATS3pe,6.137063106796117
AATS3se,7.549887106796119
AATS4dv,2.8194444444444446
AATS4pe,5.989826923076923
AATS4se,7.442827153846151
AATS5dv,2.6544444444444446
AATS5pe,5.847947
AATS5se,7.338903320000001
AATS6dv,2.950617283950617
AATS6pe,5.840488888888889
AATS6se,7.331824111111111
AATS7dv,3.3276353276353277
AATS7pe,5.951038461538462
AATS7se,7.434709820512819
AATS8dv,3.5247863247863247
AATS8pe,6.1169446153846145
AATS8se,7.5622109230769246
AATSC0Z,10.172839506172842
AATSC0c,0.014450627797687875
AATSC0d,0.5165432098765435
AATSC0i,1.59343971774093
AATSC0m,48.0973457106173
AATSC0p,0.24530937970143513
AATSC0s,0.291739327601747
AATSC0v,51.958693007161976
AATSC1Z,0.14429012345679018
AATSC1c,-0.005976744541809302
AATSC1d,0.1103086419753088
AATSC1i,-0.04169289262867263
AATSC1m,0.7502884560493848
AATSC1p,0.010652719424397909
AATSC1s,-0.012649839069623992
AATSC1v,2.6139016427454704
AATSC2Z,-0.3711517424597594
AATSC2c,0.000386313707015406
AATSC2d,-0.07941240818877945
AATSC2i,-0.2650292895902259
AATSC2m,-1.7962524082262832
AATSC2p,-0.021739911868732597
AATSC2s,-0.0018212248289157875
AATSC2v,-4.829132251323308
AATSC3Z,-1.2073594630228934
AATSC3c,-0.0016293367962485746
AATSC3d,-0.09820448279995204
AATSC3i,-0.1037194616094633
AATSC3m,-5.703295874155579
AATSC3p,-0.020702667695047996
AATSC3s,-0.03379239789206205
AATSC3v,-5.156734032458552
AATSC4Z,-0.7454890788224121
AATSC4c,-0.00017965045856249223
AATSC4d,-0.06825261158594495
AATSC4i,-0.072337661039625
AATSC4m,-3.656186854420703
AATSC4p,-0.031188392058489983
AATSC4s,-0.04178615963303257
AATSC4v,-7.523463167309222
AATSC5Z,0.4693827160493826
AATSC5c,0.002638781952469007
AATSC5d,0.015234567901234555
