DLiP-ID,C001J1
DLiP-Mol-ID,32453
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H12ClN3OS/c19-14-8-6-12(7-9-14)11-24-18-21-16(13-4-2-1-3-5-13)15(10-20)17(23)22-18/h1-9H,11H2,(H,21,22,23)"
Standard Inchi Key(RDKit),RCKYQSFSKNIZKH-UHFFFAOYSA-N
Canonical SMILES(RDKit),N#Cc1c(O)nc(SCc2ccc(Cl)cc2)nc1-c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),353.834
MW Monoisotopic(RDKit),353.038960684
MolLogP(RDKit),4.66658
XLogP(SDF),
XLogP(CDK),4.701
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),69.8
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.544997557785022
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,355580.2856917715
qed,0.5449975577850222
Chi0,16.94094682093905
Chi1,11.669035095596021
TPSA,69.8
Chi0n,12.478326349366105
Chi0v,14.050751876312287
Chi1n,7.109026500993383
Chi1v,8.472589533656098
Chi2n,4.9463646970390895
Chi2v,6.32529911837081
Chi3n,3.3096240266302224
Chi3v,4.4800443181826655
Chi4n,2.1298676698332337
Chi4v,3.0509269420693585
MolMR,94.8608
MolWt,353.83400000000006
fr_SH,0
Kappa1,16.31278931265088
Kappa2,7.346882960866666
Kappa3,3.6741506324214326
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,892.6325939800928
MolLogP,4.666580000000002
NOCount,4
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.9059153700757523
SMR_VSA1,5.106527394840706
SMR_VSA2,5.261891554738487
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,10.909290088567495
SMR_VSA6,0.0
SMR_VSA7,70.74683991328982
SMR_VSA8,0.0
SMR_VSA9,23.2065891357731
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,148.32796140822288
NHOHCount,1
PEOE_VSA1,5.106527394840706
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,10.245870075685694
PEOE_VSA5,0.0
PEOE_VSA6,65.8273943188549
PEOE_VSA7,17.696185628620217
PEOE_VSA8,16.33893841218511
PEOE_VSA9,5.693927994848461
RingCount,3
SMR_VSA10,23.36282483962363
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,353.038960684
NumHDonors,1
PEOE_VSA10,11.63267280448927
PEOE_VSA11,5.156436481820707
PEOE_VSA12,5.879988336435371
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,0.0
SlogP_VSA2,15.074484436735123
SlogP_VSA3,5.752853606746789
SlogP_VSA4,11.33111286753076
SlogP_VSA5,11.126902983393991
SlogP_VSA6,59.7537400979752
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,1
fr_nitroso,0
fr_oxazole,0
fr_sulfide,1
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,11.443439828132366
EState_VSA3,21.625851397157284
EState_VSA4,11.126902983393991
EState_VSA5,11.761884949391115
EState_VSA6,0.0
EState_VSA7,60.666524928946764
EState_VSA8,9.967957041894417
EState_VSA9,11.600939890232516
SlogP_VSA10,0.0
SlogP_VSA11,5.879988336435371
SlogP_VSA12,23.36282483962363
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,50.34782017469524
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,10.368418949579192
EState_VSA11,0.0
FractionCSP3,0.05555555555555555
VSA_EState10,7.263290936415878
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.549999999999999
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,24
HeavyAtomMolWt,341.7380000000001
MaxEStateIndex,10.062697134715533
MinEStateIndex,-0.3009637188208616
NumHeteroatoms,6
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0416666666666667
FpDensityMorgan2,1.75
FpDensityMorgan3,2.4166666666666665
MaxPartialCharge,0.2334873513279536
MinPartialCharge,-0.492215145409553
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,10.062697134715533
MinAbsEStateIndex,0.08059530490086053
NumAliphaticRings,0
NumRotatableBonds,4
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.492215145409553
MinAbsPartialCharge,0.2334873513279536
NumRadicalElectrons,0
NumValenceElectrons,118
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,353.03896068400036
MZ,0.8425925925925927
Mi,1.1012502775236892
Mm,0.8182869406747516
Mp,0.7858202927478379
Mv,0.7365990908474116
SZ,30.333333333333336
Si,39.64500999085281
Sm,29.45832986429106
Sp,28.289530538922165
Sv,26.517567270506817
nB,0
nC,18
nF,0
nH,12
nI,0
nN,3
nO,1
nP,0
nS,1
nX,1
ABC,18.482235566772953
AMW,9.806637796777787
IC0,1.757894792087341
IC1,3.4738513896100445
IC2,4.189807987132749
IC3,4.982289237493326
IC4,5.114369445886756
IC5,5.114369445886756
MID,48.95861015127164
Mpe,0.986928104575163
Mse,1.0135955328963344
NdO,0
NdS,0
NsF,0
NsI,0
