DLiP-ID,C0012T
DLiP-Mol-ID,31755
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H18N4O.ClH/c23-14-9-7-13(8-10-14)19-18-20-16-6-2-1-5-15(16)17(21-18)22-11-3-4-12-22;/h1-2,5-10,23H,3-4,11-12H2,(H,19,20,21);1H"
Standard Inchi Key(RDKit),VUXVPOKZPFOKOI-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cl.Oc1ccc(Nc2nc(N3CCCC3)c3ccccc3n2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),342.83
MW Monoisotopic(RDKit),342.124738908
MolLogP(RDKit),4.101
XLogP(SDF),
XLogP(CDK),4.693
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),61.28
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.701558535559075
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,411905.56051083887
qed,0.7015585355590751
Chi0,15.6480536021256
Chi1,11.29282633568371
TPSA,61.28
Chi0n,13.144331950726896
Chi0v,13.960828531654622
Chi1n,7.872813792769094
Chi1v,7.872813792769094
Chi2n,5.753998416479107
Chi2v,5.753998416479107
Chi3n,4.11215294937749
Chi3v,4.11215294937749
Chi4n,2.9596042348002154
Chi4v,2.9596042348002154
MolMR,99.62250000000003
MolWt,342.83
fr_SH,0
Kappa1,16.332081955061795
Kappa2,6.926890477753489
Kappa3,3.2125495432718476
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,832.0464139987365
MolLogP,4.1010000000000035
NOCount,5
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.6899986458344642e-06
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,12.841643245852019
SMR_VSA6,23.30621114668196
SMR_VSA7,48.53093654769288
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,146.32041798180327
NHOHCount,2
PEOE_VSA1,15.323225729697516
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,12.407033161179976
PEOE_VSA6,12.13273413692322
PEOE_VSA7,49.23984565662168
PEOE_VSA8,24.16312330097351
PEOE_VSA9,5.516700717616262
RingCount,4
SMR_VSA10,40.76354642676612
fr_Al_COO,0
