DLiP-ID,C101L2
DLiP-Mol-ID,40140
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H30N2O3.2ClH/c1-25-15-17-26(18-16-25)14-5-19-29-22-11-8-20(9-12-22)23(27)13-10-21-6-3-4-7-24(21)28-2;;/h3-4,6-13H,5,14-19H2,1-2H3;2*1H/b13-10+;;"
Standard Inchi Key(RDKit),BQWVYWWNJAPHLY-JFXLULTRSA-N
Canonical SMILES(RDKit),COc1ccccc1/C=C/C(=O)c1ccc(OCCCN2CCN(C)CC2)cc1.Cl.Cl
SMILES(SDF),
MW(SDF),
MW(RDKit),467.437
MW Monoisotopic(RDKit),466.178998244
MolLogP(RDKit),4.45120000000001
XLogP(SDF),
XLogP(CDK),4.556
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),42.01
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.309780134043894
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Keap1/Nrf2
Common Target Pref Name,KEAP1/NRF2
RDKit Descriptors
Ipc,4269564.920000006
qed,0.3097801340438938
Chi0,20.476480726871785
Chi1,14.152198343190415
TPSA,42.010000000000005
Chi0n,18.158918803521328
Chi0v,19.79191196537678
Chi1n,10.147049363097123
Chi1v,10.147049363097123
Chi2n,7.310843542738517
Chi2v,7.310843542738517
Chi3n,5.175330642704861
Chi3v,5.175330642704861
Chi4n,3.330888037708662
Chi4v,3.330888037708662
MolMR,131.34550000000007
MolWt,467.4370000000002
fr_SH,0
Kappa1,26.98454231433506
Kappa2,14.095347616047043
Kappa3,8.53857393665343
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,819.8290509102479
MolLogP,4.451200000000005
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.4024979066623278e-06
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,53.48813351803051
SMR_VSA7,65.73385963792076
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,197.38683491716995
NHOHCount,0
PEOE_VSA1,19.273545369301054
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,24.814066322359952
PEOE_VSA6,18.19910120538483
PEOE_VSA7,55.95236916157901
PEOE_VSA8,43.850685012956866
PEOE_VSA9,13.716679505790452
RingCount,3
