DLiP-ID,C0014S
DLiP-Mol-ID,31826
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H17Cl2N5O.ClH/c1-17(2)23-15(20)22-16(21)24(17)11-5-8-14(13(19)9-11)25-12-6-3-10(18)4-7-12;/h3-9H,1-2H3,(H4,20,21,22,23);1H"
Standard Inchi Key(RDKit),GYYTVWBJMNYRON-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc(Cl)cc2)c(Cl)c1.Cl
SMILES(SDF),
MW(SDF),
MW(RDKit),414.724
MW Monoisotopic(RDKit),413.057693236
MolLogP(RDKit),4.393
XLogP(SDF),
XLogP(CDK),4.749
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),89.23
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.779031900892725
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,318026.87386137864
qed,0.7790319008927247
Chi0,18.189869965382485
Chi1,11.758857377976812
TPSA,89.22999999999999
Chi0n,14.110218736152689
Chi0v,16.438573209117326
Chi1n,7.488211693671073
Chi1v,8.244140639689528
Chi2n,5.94054904594007
Chi2v,6.7841849531526615
Chi3n,3.608677607054918
Chi3v,4.156023487611441
Chi4n,2.5924403114511088
Chi4v,2.9317874679285434
MolMR,110.02879999999999
MolWt,414.7240000000001
fr_SH,0
Kappa1,20.165454092765856
Kappa2,7.61477927716478
Kappa3,4.1485819714822
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,2
fr_N_O,0
fr_azo,0
BertzCT,865.202110642973
MolLogP,4.393000000000003
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.42999757555251e-06
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,21.452144419595708
SMR_VSA5,19.510334434751158
SMR_VSA6,4.899909730850478
SMR_VSA7,52.50983610671392
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,2
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,167.4108077157835
NHOHCount,4
PEOE_VSA1,16.20419790812442
PEOE_VSA2,4.899909730850478
PEOE_VSA3,4.992404732635669
PEOE_VSA4,4.992404732635669
PEOE_VSA5,12.407033161179976
PEOE_VSA6,23.20187978046503
PEOE_VSA7,56.31204387861251
PEOE_VSA8,10.710019588424888
