DLiP-ID,C100J3
DLiP-Mol-ID,36489
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H17NO4/c1-3-21-14-8-12(7-13(19)9-14)10-18-15-6-11(2)4-5-16(15)22-17(18)20/h4-9,19H,3,10H2,1-2H3"
Standard Inchi Key(RDKit),FSWTUXLFUOYQSK-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCOc1cc(O)cc(Cn2c(=O)oc3ccc(C)cc32)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),299.326
MW Monoisotopic(RDKit),299.115758024
MolLogP(RDKit),3.05552
XLogP(SDF),
XLogP(CDK),3.212
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),64.6
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.803867770830634
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
Common Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
RDKit Descriptors
Ipc,116692.19438354406
qed,0.8038677708306342
Chi0,15.689869965382487
Chi1,10.562881945713373
TPSA,64.6
Chi0n,12.497487239902357
Chi0v,12.497487239902357
Chi1n,7.122964725850599
Chi1v,7.122964725850599
Chi2n,5.19346850171972
Chi2v,5.19346850171972
Chi3n,3.425657165716489
Chi3v,3.425657165716489
Chi4n,2.489166889879804
Chi4v,2.489166889879804
MolMR,83.58880000000002
MolWt,299.326
fr_SH,0
Kappa1,14.255815398308938
Kappa2,5.596497895933772
Kappa3,2.6983271303446834
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,875.9865897543923
MolLogP,3.0555200000000013
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.0454004411069615
SMR_VSA1,14.260541285694103
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,20.392230805293824
SMR_VSA6,6.606881964512918
SMR_VSA7,58.075705400464926
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,126.92318012824796
NHOHCount,1
PEOE_VSA1,14.260541285694103
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,49.239845656621675
PEOE_VSA8,6.06636706846161
PEOE_VSA9,18.668339088041755
RingCount,3
SMR_VSA10,11.099720859258504
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,1
ExactMolWt,299.115758024
NumHDonors,1
PEOE_VSA10,11.49902366656781
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.756062822229453
SlogP_VSA1,10.492925776029502
