DLiP-ID,C001LB
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,9.901064578912528
EState_VSA11,0.0
FractionCSP3,0.0625
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.7499999999999996
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,20
HeavyAtomMolWt,256.17199999999997
MaxEStateIndex,12.052384101788864
MinEStateIndex,-0.18706661522633738
NumHeteroatoms,4
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.05
FpDensityMorgan2,1.8
FpDensityMorgan3,2.5
MaxPartialCharge,0.19295524547567788
MinPartialCharge,-0.5079370047634834
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.052384101788864
MinAbsEStateIndex,0.04351618032173632
NumAliphaticRings,0
NumRotatableBonds,2
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.5079370047634834
MinAbsPartialCharge,0.19295524547567788
NumRadicalElectrons,0
NumValenceElectrons,100
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,1
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,268.07355886400035
MZ,0.7291666666666666
Mi,1.104040067760184
Mm,0.6979747731246357
Mp,0.7097589071856287
Mv,0.6909426012619582
SZ,23.333333333333332
Si,35.32928216832589
Sm,22.335192739988344
Sp,22.71228502994012
Sv,22.11016324038266
nB,0
nC,16
nF,0
nH,12
nI,0
nN,0
nO,4
nP,0
nS,0
nX,0
ABC,15.653808442026765
AMW,8.37729871450001
IC0,1.4056390622295665
IC1,3.0389097655573916
IC2,3.890319531114783
IC3,4.702819531114783
IC4,4.851409765557392
IC5,4.851409765557392
MID,41.021950924857975
Mpe,0.9921568627450981
Mse,1.0203022578295702
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,76.13680000000002
SdO,12.052384101788864
SdS,0
Spe,31.749019607843138
SsF,0
SsI,0
Sse,32.649672250546246
StN,0
fMF,0.5
nBr,0
nCl,0
AMID,2.051097546242899
BIC0,0.26067439136496806
BIC1,0.5635628482700459
BIC2,0.7214559578189723
BIC3,0.8721332893439595
BIC4,0.899689203210402
BIC5,0.899689203210402
CIC0,3.5943609377704338
CIC1,1.9610902344426084
CIC2,1.1096804688852169
CIC3,0.2971804688852169
CIC4,0.148590234442608
CIC5,0.148590234442608
GGI1,4.5
GGI2,2.4444444444444455
GGI3,1.0625
GGI4,1.4800000000000002
GGI5,0.7083333333333335
GGI6,0.2808163265306123
GGI7,0.2204861111111111
GGI8,0.18846056941295034
GGI9,0.05562500000000001
JGI1,0.20454545454545447
JGI2,0.07885304659498213
JGI3,0.033203125
JGI4,0.05692307692307692
JGI5,0.0321969696969697
JGI6,0.016518607442977194
JGI7,0.015749007936507936
JGI8,0.01713277903754094
JGI9,0.006953125000000001
MIC0,12.540009174727402
MIC1,28.249408543681852
MIC2,38.47569123779168
MIC3,41.61731708736369
MIC4,41.76709604368183
MIC5,41.76709604368183
MPC2,31
MPC3,41
MPC4,53
MPC5,71
MPC6,74
MPC7,82
MPC8,87
MPC9,96
Mare,1.005
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.26458875659366604
RPCG,0.1526745036627955
SIC0,0.2811278124459133
SIC1,0.6077819531114783
SIC2,0.7780639062229566
SIC3,0.9405639062229566
SIC4,0.9702819531114784
SIC5,0.9702819531114784
SaaN,0
SaaO,5.705243055555556
SaaS,0
Sare,32.16
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.404251561922433
SsSH,0
SssO,5.092062628362231
SssS,0
StCH,0
StsC,0
TIC0,44.98044999134613
TIC1,97.24511249783653
TIC2,124.49022499567306
TIC3,150.49022499567306
TIC4,155.24511249783654
TIC5,155.24511249783654
Vabc,229.5920819102611
WPol,32
apol,37.92951599999999
bpol,16.378483999999997
nRot,2
ABCGG,12.17389013752881
ATS0Z,844.0
ATS0d,118.0
ATS0i,4989.526664940988
ATS0m,3344.290708
ATS0p,52.530570858188
ATS0s,176.94444444444446
ATS0v,8014.838469017866
ATS1Z,938.0
ATS1d,145.0
ATS1i,4818.301969468051
ATS1m,3610.5148299999996
ATS1p,65.44219539599999
ATS1s,127.83333333333334
ATS1v,9936.763851145375
ATS2Z,1365.0
ATS2d,220.0
ATS2i,7909.503859320497
ATS2m,5208.436095
ATS2p,93.828695942547
ATS2s,202.94444444444446
ATS2v,14210.964560962144
ATS3Z,1499.0
ATS3d,239.0
ATS3i,9901.991100835397
ATS3m,5597.757535999999
ATS3p,103.652358056547
ATS3s,254.50000000000003
ATS3v,15524.117500459957
ATS4Z,1309.0
ATS4d,204.0
ATS4i,10287.744748629146
ATS4m,4766.764558
ATS4p,95.00011309224499
ATS4s,255.72222222222226
ATS4v,13741.379749168933
ATS5Z,1107.0
ATS5d,178.0
ATS5i,9853.629526581188
ATS5m,4048.8846380000005
ATS5p,83.58992747103699
ATS5s,250.11111111111111
ATS5v,11696.940169615718
ATS6Z,859.0
ATS6d,147.0
ATS6i,8005.049807482741
ATS6m,3091.7346089999996
ATS6p,67.834829949641
ATS6s,180.08333333333331
ATS6v,9461.342800930626
ATS7Z,700.0
ATS7d,115.0
ATS7i,5959.2951439026465
ATS7m,2529.56985
ATS7p,55.223353157396005
ATS7s,128.61111111111111
ATS7v,7760.934590392531
ATS8Z,598.0
ATS8d,93.0
ATS8i,5674.610241642845
ATS8m,2138.3994509999998
ATS8p,44.822654347094
ATS8s,128.5
ATS8v,6236.7394161539005
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0625
GGI10,0.04948474645444342
JGI10,0.012371186613610856
JGT10,0.4744463787911202
Kier1,14.917355371900827
Kier2,6.40582726326743
Kier3,3.276621058893516
MAXdO,12.052384101788864
MID_C,33.48117261859109
MID_N,0.0
MID_O,7.540778306266876
MID_X,0.0
MID_h,7.540778306266876
MINdO,12.052384101788864
MPC10,86
MWC01,22.0
MWC02,4.672828834461906
MWC03,5.5254529391317835
MWC04,6.405228458030842
MWC05,7.277247726631484
MWC06,8.161375023197486
MWC07,9.04085606398372
MWC08,9.927155249836312
MWC09,10.81043476940713
MWC10,11.698117896855866
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.1742000000000017
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.1298987149230735
SRW05,0.0
SRW06,6.663132695990803
SRW07,0.0
SRW08,8.290292591224315
SRW09,0.0
SRW10,9.966227582357314
SaaCH,13.142972778617619
SaaNH,0
SaaSe,0
SaaaC,0.808684938481566
SaasC,2.053262738010214
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.5948714791545224
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9748281846164835
VE1_D,4.396580558797464
VE2_A,0.19874140923082417
VE2_D,0.2198290279398732
VE3_A,2.0731287037362036
VE3_D,2.1739742736220253
VR1_A,141.49275399445125
VR1_D,106.14405053206681
VR2_A,7.074637699722563
VR2_D,5.307202526603341
VR3_A,5.6453956878122575
VR3_D,5.357944319395347
WPath,828
Xc-3d,1.3645843037102148
Xc-4d,0.0
Xc-5d,0.24759975994224814
Xc-6d,0.0
Xp-0d,14.11251969619286
Xp-1d,9.66903509559602
Xp-2d,8.739980459397417
Xp-3d,7.456653641281239
Xp-4d,6.067367045174911
Xp-5d,5.220373113120366
Xp-6d,3.508602821948373
Xp-7d,2.531966716372608
ZMIC0,66.36766874675479
ZMIC1,47.991729296672176
ZMIC2,29.192105076705225
ZMIC3,22.858458593344352
ZMIC4,22.366729296672176
ZMIC5,22.366729296672176
nAcid,0
nAtom,32
nBase,0
nRing,3
piPC1,3.481240089335692
piPC2,4.174387269895637
piPC3,4.832305758571839
piPC4,5.4785534168509695
piPC5,6.131226489483141
piPC6,6.481912065522056
piPC7,6.938496634159441
piPC8,7.359472611190424
piPC9,7.820740553847566
AATS0Z,26.375
AATS0d,3.6875
AATS0i,155.92270827940587
AATS0m,104.509084625
AATS0p,1.641580339318375
AATS0s,5.529513888888889
AATS0v,250.46370215680832
AATS1Z,27.58823529411765
AATS1d,4.264705882352941
AATS1i,141.71476380788386
AATS1m,106.19161264705882
AATS1p,1.924770452823529
AATS1s,3.759803921568628
AATS1v,292.25776032780516
AATS2Z,25.27777777777778
AATS2d,4.074074074074074
AATS2i,146.4722936911203
AATS2m,96.45252027777778
AATS2p,1.7375684433805
AATS2s,3.7582304526748973
AATS2v,263.16601038818783
AATS3Z,22.71212121212121
AATS3d,3.621212121212121
AATS3i,150.03016819447572
AATS3m,84.81450812121211
AATS3p,1.5704902735840456
AATS3s,3.8560606060606064
AATS3v,235.21390152212055
AATS4Z,19.53731343283582
AATS4d,3.044776119402985
AATS4i,153.5484290840171
AATS4m,71.14573967164179
AATS4p,1.417912135705149
AATS4s,3.8167495854063023
AATS4v,205.09522013684975
AATS5Z,17.571428571428573
AATS5d,2.8253968253968256
AATS5i,156.40681788224109
AATS5m,64.26801012698414
AATS5p,1.3268242455720156
AATS5s,3.9700176366843034
AATS5v,185.66571697802726
AATS6Z,16.84313725490196
AATS6d,2.8823529411764706
AATS6i,156.96176093103415
AATS6m,60.62224723529411
AATS6p,1.3300947048949217
AATS6s,3.5310457516339864
AATS6v,185.51652550844366
AATS7Z,17.94871794871795
AATS7d,2.948717948717949
AATS7i,152.80243958724733
AATS7m,64.86076538461538
AATS7p,1.4159834142922052
AATS7s,3.297720797720798
AATS7v,198.99832283057773
AATS8Z,16.61111111111111
AATS8d,2.5833333333333335
AATS8i,157.6280622678568
AATS8m,59.399984749999994
AATS8p,1.2450737318637222
AATS8s,3.5694444444444446
AATS8v,173.24276155983057
AMID_C,1.6740586309295544
AMID_N,0.0
AMID_O,0.3770389153133438
AMID_X,0.0
AMID_h,0.3770389153133438
ATS0dv,318.0
ATS0pe,209.4544
ATS0se,254.676688
ATS1dv,317.0
ATS1pe,225.94999999999996
ATS1se,268.61668
ATS2dv,443.0
ATS2pe,356.8665
ATS2se,428.25831600000004
ATS3dv,461.0
ATS3pe,437.44999999999993
ATS3se,528.4936640000001
ATS4dv,399.0
ATS4pe,436.64559999999994
ATS4se,532.960288
ATS5dv,332.0
ATS5pe,393.20820000000003
ATS5se,486.168296
ATS6dv,240.0
ATS6pe,320.5096
ATS6se,396.50163599999996
ATS7dv,189.0
ATS7pe,245.4265
ATS7se,301.4388
ATS8dv,164.0
ATS8pe,227.44060000000002
ATS8se,281.33674799999994
ATSC0Z,231.5
ATSC0c,1.0509974765895524
ATSC0d,20.0
ATSC0i,43.92002290736747
ATSC0m,1095.2994635
ATSC0p,7.5728151083675
ATSC0s,58.10763888888889
ATSC0v,1544.8327199759547
ATSC1Z,5.03125
ATSC1c,-0.45451160652864886
ATSC1d,7.625
ATSC1i,-0.028784630467375227
ATSC1m,25.840267781249814
ATSC1p,0.07849130986378078
ATSC1s,-7.985894097222221
ATSC1v,56.97937901960695
ATSC2Z,18.59375
ATSC2c,0.02640436138192709
ATSC2d,-1.375
ATSC2i,-0.07479679033981323
ATSC2m,92.46683034374978
ATSC2p,0.20613401059134362
ATSC2s,-0.24240451388888906
ATSC2v,157.53420221721834
ATSC3Z,-59.59375
ATSC3c,-0.16018259931451945
ATSC3d,-5.125
ATSC3i,-8.258190578715524
ATSC3m,-277.39759359375023
ATSC3p,-1.364650669728094
ATSC3s,-14.60915798611111
ATSC3v,-278.4946265893518
ATSC4Z,-86.078125
ATSC4c,-0.26193274010273726
ATSC4d,-3.8125
ATSC4i,-9.532840369988554
ATSC4m,-409.31455332812504
ATSC4p,-1.8689713862135782
ATSC4s,-9.673285590277777
ATSC4v,-524.1513553865805
ATSC5Z,72.859375
ATSC5c,0.44043404444595174
ATSC5d,-0.0625
ATSC5i,1.3672507626913353
ATSC5m,335.75895610937505
ATSC5p,0.27645671430385943
ATSC5s,32.81239149305554
ATSC5v,169.71797261853663
ATSC6Z,-6.703125
ATSC6c,0.0023050072255275528
ATSC6d,-1.3125
ATSC6i,6.902520944239766
ATSC6m,-29.36970545312495
ATSC6p,1.0599965947272967
ATSC6s,-11.440646701388886
ATSC6v,100.58817288823417
ATSC7Z,-36.640625
ATSC7c,-0.22693473995852734
ATSC7d,-3.5625
ATSC7i,-9.60163035184312
ATSC7m,-175.94122389062497
ATSC7p,-1.6666530312431402
ATSC7s,-9.837782118055554
ATSC7v,-323.77230987945325
ATSC8Z,-3.5625
ATSC8c,0.1492113327681464
ATSC8d,-3.25
ATSC8i,-5.466744498377581
ATSC8m,-22.746598562499926
ATSC8p,-0.9984263767275622
ATSC8s,9.101128472222223
ATSC8v,-188.61923712606787
AXp-0d,0.705625984809643
AXp-1d,0.4395015952543645
AXp-2d,0.2819348535289489
AXp-3d,0.18186960100685948
AXp-4d,0.11447862349386624
AXp-5d,0.07352638187493474
AXp-6d,0.04741355164795099
AXp-7d,0.03087764288259278
GATS1Z,0.6853004700800406
GATS1c,1.2664901542460802
GATS1d,0.6838235294117647
GATS1i,0.9704137382940863
GATS1m,0.6875411174869503
GATS1p,0.9396891208247725
GATS1s,0.7583964568797341
GATS1v,0.8164101771896719
GATS2Z,0.7588192944564435
GATS2c,0.9371575639384382
GATS2d,1.1337962962962964
GATS2i,0.970700454336723
GATS2m,0.7577157350731335
GATS2p,0.9361545870594931
GATS2s,0.6538304064446878
GATS2v,0.8216269621368275
GATS3Z,1.0053341187250475
GATS3c,1.135316697770702
GATS3d,1.1625
GATS3i,1.0582956797631546
GATS3m,1.0012197484664513
GATS3p,1.0334217452475862
GATS3s,1.0520538519343416
GATS3v,0.9730275736648433
GATS4Z,1.127236388253119
GATS4c,1.1338888109287444
GATS4d,0.9716417910447762
GATS4i,1.0698435931300354
GATS4m,1.1259485441974377
GATS4p,1.0724882960147863
GATS4s,1.0611240183902715
GATS4v,1.0903788677809347
GATS5Z,0.8459666083856149
GATS5c,0.5587001411957169
GATS5d,0.9595238095238096
GATS5i,0.9524643577160304
GATS5m,0.8527364608096935
GATS5p,0.9660870362445738
GATS5s,0.7344933392139844
GATS5v,0.9691386494425026
GATS6Z,1.0305763774192183
GATS6c,0.7703468262246764
GATS6d,1.0333333333333332
GATS6i,0.8726640208198418
GATS6m,1.0300682648627528
GATS6p,0.892781592766721
GATS6s,1.3543624082438472
GATS6v,0.967125922931055
GATS7Z,1.059256797917705
GATS7c,0.9254305038507006
GATS7d,1.0333333333333332
GATS7i,1.1419987613701321
GATS7m,1.0642198181203926
GATS7p,1.1513274243917289
GATS7s,1.0221476561482536
GATS7v,1.1512426992144031
GATS8Z,1.047096232301416
GATS8c,0.8469173965540848
GATS8d,0.9902777777777777
GATS8i,1.0754834610266233
GATS8m,1.051472357513343
GATS8p,1.0899937978725875
GATS8s,0.6154101517113169
GATS8v,1.1120893751282497
MATS1Z,0.020454834201499173
MATS1c,-0.4070187029013032
MATS1d,0.3588235294117647
MATS1i,-0.0006168352181329643
MATS1m,0.022204203361605675
MATS1p,0.009755179934053093
MATS1s,-0.12934849470113707
MATS1v,0.034714212191736676
MATS2Z,0.047596192304615634
MATS2c,0.014887789281704015
MATS2d,-0.04074074074074074
MATS2i,-0.0010091985607238669
MATS2m,0.050027559172836286
MATS2p,0.016130525572037417
MATS2s,-0.002472086666887983
MATS2v,0.06042958574528394
MATS3Z,-0.12481183323515938
MATS3c,-0.0738957916709319
MATS3d,-0.12424242424242424
MATS3i,-0.09116505239819897
MATS3m,-0.12279363538147625
MATS3p,-0.0873715784813041
MATS3s,-0.12189839838480411
MATS3v,-0.08740603173034392
MATS4Z,-0.17758937493955707
MATS4c,-0.11903187877684065
MATS4d,-0.09104477611940298
MATS4i,-0.10366566509468786
MATS4m,-0.17848408085836948
MATS4p,-0.11787466580895946
MATS4s,-0.07950893872436443
MATS4v,-0.1620505201755267
MATS5Z,0.15986149679454215
MATS5c,0.21285734313860416
MATS5d,-0.0015873015873015873
MATS5i,0.015812299992185735
MATS5m,0.15570557400770899
MATS5p,0.018542966657662738
MATS5s,0.28682307301966686
MATS5v,0.05580277607485241
MATS6Z,-0.01816795832803964
MATS6c,0.0013761013472281492
MATS6d,-0.041176470588235294
MATS6i,0.09861091244818375
MATS6m,-0.01682466859018244
MATS6p,0.08782677155805634
MATS6s,-0.12353702759861036
MATS6v,0.040855004479423945
MATS7Z,-0.12986653375422275
MATS7c,-0.17716775511196858
MATS7d,-0.14615384615384613
MATS7i,-0.1793774292451643
MATS7m,-0.13180142478812995
MATS7p,-0.1805814825678941
MATS7s,-0.13891506362375794
MATS7v,-0.17196640629625978
MATS8Z,-0.013678905687544997
MATS8c,0.1261965882394835
MATS8d,-0.14444444444444443
MATS8i,-0.11064038953830223
MATS8m,-0.018459973181774645
MATS8p,-0.11719421376947384
MATS8s,0.13922252099724464
MATS8v,-0.10853054958252696
MAXaaO,5.705243055555556
MAXsOH,9.404251561922433
MAXssO,5.092062628362231
MINaaO,5.705243055555556
MINsOH,9.404251561922433
MINssO,5.092062628362231
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.341050410147822
SpAD_D,172.26202685663367
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,663
TMWC10,115.51869696153655
TSRW10,53.85621407426582
VE1_Dt,4.447542897861616
VE2_Dt,0.22237714489308077
VE3_Dt,2.1854989664589417
VR1_Dt,102.25351480671806
VR2_Dt,5.112675740335903
VR3_Dt,5.320602349529891
Xc-3dv,0.4748557932726436
Xc-4dv,0.0
Xc-5dv,0.05366254590494823
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.20693027063286606
Xch-7d,0.4286736924160864
Xp-0dv,10.790760620408555
Xp-1dv,6.085103015089698
Xp-2dv,4.383865082108404
Xp-3dv,3.0852449862207694
Xp-4dv,2.0418117397565205
Xp-5dv,1.4033327984035355
Xp-6dv,0.7533619259747578
Xp-7dv,0.4418782043788236
Xpc-4d,3.133456824624337
Xpc-5d,4.736415339227972
Xpc-6d,7.488064465309039
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,34
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,8.000515844247827
AATS0dv,9.9375
AATS0pe,6.54545
AATS0se,7.9586465
AATS1dv,9.323529411764707
AATS1pe,6.645588235294117
AATS1se,7.900490588235293
AATS2dv,8.203703703703704
AATS2pe,6.608638888888889
AATS2se,7.9307095555555565
AATS3dv,6.984848484848484
AATS3pe,6.628030303030302
AATS3se,8.007479757575759
AATS4dv,5.955223880597015
AATS4pe,6.517098507462686
AATS4se,7.954631164179104
AATS5dv,5.26984126984127
AATS5pe,6.2414000000000005
AATS5se,7.71695707936508
AATS6dv,4.705882352941177
AATS6pe,6.284501960784313
AATS6se,7.77454188235294
AATS7dv,4.846153846153846
AATS7pe,6.29298717948718
AATS7se,7.7292000000000005
AATS8dv,4.555555555555555
AATS8pe,6.317794444444445
AATS8se,7.814909666666665
AATSC0Z,7.234375
AATSC0c,0.032843671143423514
AATSC0d,0.625
AATSC0i,1.3725007158552334
AATSC0m,34.228108234375
AATSC0p,0.23665047213648438
AATSC0s,1.815863715277778
AATSC0v,48.27602249924858
AATSC1Z,0.1479779411764706
AATSC1c,-0.013367988427313201
AATSC1d,0.22426470588235295
AATSC1i,-0.0008466067784522126
AATSC1m,0.7600078759191122
AATSC1p,0.002308567937170023
AATSC1s,-0.23487923815359474
AATSC1v,1.6758640888119691
AATSC2Z,0.3443287037037037
AATSC2c,0.000488969655220872
AATSC2d,-0.02546296296296296
AATSC2i,-0.0013851257470335785
AATSC2m,1.7123487100694403
AATSC2p,0.0038172964924322894
AATSC2s,-0.004488972479423871
AATSC2v,2.917300041059599
AATSC3Z,-0.9029356060606061
AATSC3c,-0.0024270090805230218
AATSC3d,-0.07765151515151515
AATSC3i,-0.12512409967750796
AATSC3m,-4.2029938423295485
AATSC3p,-0.020676525298910516
AATSC3s,-0.22135087857744107
AATSC3v,-4.219615554384118
AATSC4Z,-1.2847481343283582
AATSC4c,-0.003909443882130407
AATSC4d,-0.05690298507462686
AATSC4i,-0.14228119955206797
AATSC4m,-6.10917243773321
AATSC4p,-0.02789509531662057
AATSC4s,-0.14437739686981757
AATSC4v,-7.823154558008664
AATSC5Z,1.1564980158730158
AATSC5c,0.00699101657850717
AATSC5d,-0.000992063492063492
AATSC5i,0.021702393058592624
AATSC5m,5.32950723983135
AATSC5p,0.004388201814346975
AATSC5s,0.5208316110008816
AATSC5v,2.6939360733101054
AATSC6Z,-0.13143382352941177
AATSC6c,4.519622010838339e-05
AATSC6d,-0.025735294117647058
AATSC6i,0.13534354792626993
AATSC6m,-0.575876577512254
