DLiP-ID,C100J0
DLiP-Mol-ID,36476
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H15NO3/c1-11-3-8-15-14(9-11)17(16(18)20-15)10-12-4-6-13(19-2)7-5-12/h3-9H,10H2,1-2H3"
Standard Inchi Key(RDKit),DNMAKVRRKPAAEY-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(Cn2c(=O)oc3ccc(C)cc32)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),269.3
MW Monoisotopic(RDKit),269.10519334
MolLogP(RDKit),2.95982
XLogP(SDF),
XLogP(CDK),3.195
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),44.37
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.733937795255572
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
Common Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
RDKit Descriptors
Ipc,53869.4039720334
qed,0.7339377952555719
Chi0,14.11251969619286
Chi1,9.669035095596021
TPSA,44.370000000000005
Chi0n,11.420517132405477
Chi0v,11.420517132405477
Chi1n,6.4011407002601635
Chi1v,6.4011407002601635
Chi2n,4.773368353420052
Chi2v,4.773368353420052
Chi3n,3.3226323418545496
Chi3v,3.3226323418545496
Chi4n,2.2353973231225965
Chi4v,2.2353973231225965
MolMR,77.30700000000003
MolWt,269.3
fr_SH,0
Kappa1,12.539082327374338
Kappa2,4.886256197404567
Kappa3,2.2019101096471996
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,796.6952035667887
MolLogP,2.9598200000000014
NOCount,4
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.0262785085144204
SMR_VSA1,9.154013890853395
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,7.109797541277533
SMR_VSA7,64.14207246892654
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,115.76400426165534
NHOHCount,0
PEOE_VSA1,9.154013890853395
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,42.316108456931055
PEOE_VSA8,0.0
PEOE_VSA9,19.17125466480637
RingCount,3
SMR_VSA10,11.099720859258504
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,269.10519334
NumHDonors,0
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.756062822229453
SlogP_VSA1,10.492925776029502
SlogP_VSA2,11.676897189068889
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.126902983393991
SlogP_VSA6,51.676257600356436
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,1
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,5.756062822229453
EState_VSA3,12.127776547554816
EState_VSA4,22.39311553429416
EState_VSA5,0.0
EState_VSA6,11.676897189068889
EState_VSA7,49.38830667892189
EState_VSA8,0.0
EState_VSA9,9.154013890853395
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.896850670823884
VSA_EState9,38.60314932917612
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.1875
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.4899999999999993
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,20
HeavyAtomMolWt,254.17999999999995
MaxEStateIndex,11.949008251448728
MinEStateIndex,-0.332020318930041
NumHeteroatoms,4
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.15
FpDensityMorgan2,1.9
FpDensityMorgan3,2.6
MaxPartialCharge,0.4197682316943604
MinPartialCharge,-0.4967681999965034
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,11.949008251448728
MinAbsEStateIndex,0.332020318930041
NumAliphaticRings,0
NumRotatableBonds,3
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4967681999965034
MinAbsPartialCharge,0.4197682316943604
NumRadicalElectrons,0
NumValenceElectrons,102
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,269.10519334000037
MZ,0.6761904761904762
Mi,1.1152448234695598
Mm,0.640603256538649
Mp,0.6882445680068436
Mv,0.6561734116483964
SZ,23.666666666666668
Si,39.03356882143459
Sm,22.421113978852716
Sp,24.088559880239526
Sv,22.966069407693873
nB,0
nC,16
nF,0
nH,15
nI,0
nN,1
nO,3
nP,0
nS,0
nX,0
ABC,15.653808442026763
AMW,7.688719809714296
IC0,1.490475975908074
IC1,3.2063410481219234
IC2,4.124675603838389
IC3,4.68614658824991
IC4,4.800432302535624
IC5,4.800432302535624
MID,40.96403691585311
Mpe,0.976582633053221
Mse,1.0089688898137552
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,77.30700000000003
SdO,11.949008251448728
SdS,0
Spe,34.18039215686274
SsF,0
SsI,0
Sse,35.313911143481434
StN,0
fMF,0.45714285714285713
nBr,0
nCl,0
AMID,2.048201845792655
BIC0,0.27300936801184894
BIC1,0.5873030879581276
BIC2,0.7555137406168171
BIC3,0.8583579602412159
BIC4,0.8792915889170596
BIC5,0.8792915889170596
CIC0,3.6388070410368925
CIC1,1.922941968823043
CIC2,1.0046074131065774
CIC3,0.4431364286950563
CIC4,0.32885071440934244
CIC5,0.32885071440934244
GGI1,4.5
GGI2,2.222222222222223
GGI3,1.4513888888888888
GGI4,1.1905555555555556
GGI5,0.7019444444444445
GGI6,0.27356009070294784
GGI7,0.25085034013605445
GGI8,0.1499196900982615
GGI9,0.09031635802469137
JGI1,0.20454545454545453
JGI2,0.07168458781362011
JGI3,0.04837962962962963
JGI4,0.04960648148148149
JGI5,0.03051932367149758
JGI6,0.014397899510681465
JGI7,0.01672335600907029
JGI8,0.012493307508188459
JGI9,0.011289544753086422
MIC0,13.641893871730439
MIC1,30.092492581468672
MIC2,37.19603905511082
MIC3,39.01948752168336
MIC4,39.134687521683354
MIC5,39.134687521683354
MPC2,31
MPC3,41
MPC4,54
MPC5,69
MPC6,69
MPC7,75
MPC8,83
MPC9,76
Mare,0.9893714285714288
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
