DLiP-ID,C001UM
ATS1Z,1350.0
ATS1d,227.0
ATS1i,6815.957123836148
ATS1m,5205.423936000002
ATS1p,93.72869998800003
ATS1s,193.22222222222223
ATS1v,14323.858563283631
ATS2Z,2087.0
ATS2d,366.0
ATS2i,11502.59539453869
ATS2m,8053.079409000001
ATS2p,144.10316449194306
ATS2s,313.2777777777776
ATS2v,21854.11269515337
ATS3Z,2712.0
ATS3d,438.0
ATS3i,14915.262642028292
ATS3m,10449.667602000001
ATS3p,177.604688510792
ATS3s,441.16666666666663
ATS3v,27334.733423781676
ATS4Z,3054.0
ATS4d,429.0
ATS4i,17680.959872947245
ATS4m,11594.669539999999
ATS4p,183.41950485139586
ATS4s,663.1388888888888
ATS4v,28612.973643104724
ATS5Z,2785.0
ATS5d,396.0
ATS5i,19215.65101938674
ATS5m,10346.731471
ATS5p,172.32445355964106
ATS5s,716.3888888888888
ATS5v,26240.85908965975
ATS6Z,2238.0
ATS6d,337.0
ATS6i,17570.900225316545
ATS6m,8131.973067000002
ATS6p,153.05010495079193
ATS6s,536.0555555555555
ATS6v,22463.299418843846
ATS7Z,1910.0
ATS7d,289.0
ATS7i,16750.30970059228
ATS7m,6935.174784
ATS7p,132.33948516728196
ATS7s,479.55555555555566
ATS7v,19012.00068709152
ATS8Z,1516.0
ATS8d,228.0
ATS8i,14468.85581043133
ATS8m,5440.861340000002
ATS8p,105.87797771528199
ATS8s,398.88888888888897
ATS8v,15177.291908703077
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,10
C2SP3,1
C3SP2,8
C3SP3,0
C4SP3,0
FCSP3,0.13636363636363635
GGI10,0.08662381389654117
JGI10,0.007218651158045097
JGT10,0.48749532178160176
Kier1,22.203125
Kier2,8.501457725947521
Kier3,3.4565376186997807
MAXdO,13.077027273872512
MID_C,46.541056352919064
MID_N,0.0
MID_O,12.59259973050894
MID_X,0.0
MID_h,12.59259973050894
MINdO,12.400758146641984
MPC10,351
MWC01,32.0
MWC02,5.093750200806762
MWC03,6.013715156042802
MWC04,6.957497370876951
MWC05,7.896924656268864
MWC06,8.846353043314327
MWC07,9.7925001243465
MWC08,10.744300143234327
MWC09,11.69365408705041
MWC10,12.64683732762527
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,9
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.0810000000000017
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.564520407322694
SRW05,0.0
SRW06,7.180069874302796
SRW07,0.0
SRW08,8.906664409770052
SRW09,0.0
SRW10,10.693874867521128
SaaCH,6.770811360790618
SaaNH,0
SaaSe,0
SaaaC,0.4604497354497359
SaasC,-1.7142856769786765
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.165018319056018
SdssS,0
SsCH3,3.0716459760110553
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.6625943623437855
VE1_D,5.305624193314592
VE2_A,0.16077911594288916
VE2_D,0.18295255839015834
VE3_A,2.604282760329959
VE3_D,2.733478163459085
VR1_A,242.1297009725624
VR1_D,188.2259378864974
VR2_A,8.349300033536634
VR2_D,6.490549582293014
VR3_A,6.554184274008911
VR3_D,6.302353775510714
WPath,1934
Xc-3d,2.3038164519511475
Xc-4d,0.0
Xc-5d,0.8883072107724777
Xc-6d,0.0
Xp-0d,21.032651236960596
Xp-1d,13.810968167888426
Xp-2d,12.777145865177332
Xp-3d,11.93867355791974
Xp-4d,10.597416814484932
Xp-5d,9.050509326159426
Xp-6d,6.497908881318023
Xp-7d,5.088643598406166
ZMIC0,98.49754773763804
ZMIC1,58.415092931486555
ZMIC2,37.29681581383901
ZMIC3,31.72912939558785
ZMIC4,29.296359693897646
ZMIC5,28.365198868209735
nAcid,0
nAtom,45
nBase,0
nRing,4
piPC1,3.7954891891721947
piPC2,4.499809670330265
piPC3,5.231108616854587
piPC4,5.916538933083924
piPC5,6.56781453403457
piPC6,7.027508594583811
piPC7,7.559478070076753
piPC8,8.048466246861674
piPC9,8.528291532607755
AATS0Z,27.91111111111111
AATS0d,3.9555555555555557
AATS0i,156.584828155233
AATS0m,110.70763762222226
AATS0p,1.621600766168533
AATS0s,7.830864197530865
AATS0v,251.76549306956974
AATS1Z,28.125
AATS1d,4.729166666666667
AATS1i,141.99910674658642
AATS1m,108.44633200000004
AATS1p,1.9526812497500006
AATS1s,4.025462962962963
AATS1v,298.41372006840896
AATS2Z,26.417721518987342
AATS2d,4.632911392405063
AATS2i,145.60247334859102
AATS2m,101.9377140379747
AATS2p,1.824090689771431
AATS2s,3.9655414908579445
AATS2v,276.6343379133338
AATS3Z,26.58823529411765
AATS3d,4.294117647058823
AATS3i,146.22806511792444
AATS3m,102.44772158823531
AATS3p,1.7412224363803137
AATS3s,4.32516339869281
AATS3v,267.98758258609485
AATS4Z,25.88135593220339
AATS4d,3.635593220338983
AATS4i,149.83864299107836
AATS4m,98.25991135593219
AATS4p,1.5544025834864055
AATS4s,5.619821092278719
AATS4v,242.48282748393834
AATS5Z,22.45967741935484
AATS5d,3.193548387096774
AATS5i,154.9649275756995
AATS5m,83.44138283064515
AATS5p,1.3897133351583957
AATS5s,5.777329749103942
AATS5v,211.61983136822377
AATS6Z,19.805309734513273
AATS6d,2.982300884955752
AATS6i,155.49469225943847
AATS6m,71.96436342477878
AATS6p,1.3544257075291322
AATS6s,4.743854473942969
AATS6v,198.79026034375084
AATS7Z,18.0188679245283
AATS7d,2.7264150943396226
AATS7i,158.02178962822904
AATS7m,65.42617720754717
AATS7p,1.2484857091253017
AATS7s,4.524109014675053
AATS7v,179.3584970480332
AATS8Z,16.844444444444445
AATS8d,2.533333333333333
AATS8i,160.76506456034812
AATS8m,60.45401488888891
AATS8p,1.1764219746142444
AATS8s,4.4320987654321
AATS8v,168.63657676336751
AMID_C,1.604864012169623
AMID_N,0.0
AMID_O,0.4342275769141014
AMID_X,0.0
AMID_h,0.4342275769141014
ATS0dv,494.0
ATS0pe,303.3301999999999
ATS0se,366.8487879999999
ATS1dv,486.0
ATS1pe,321.87
ATS1se,382.1861759999999
ATS2dv,772.0
ATS2pe,519.9716000000001
ATS2se,623.0122919999999
ATS3dv,971.0
ATS3pe,677.5094999999999
ATS3se,811.0784639999998
ATS4dv,1052.0
ATS4pe,811.5348000000001
ATS4se,971.5645039999998
ATS5dv,892.0
ATS5pe,845.7099999999998
ATS5se,1023.8191479999998
ATS6dv,666.0
ATS6pe,751.7388000000002
ATS6se,916.6206839999999
ATS7dv,564.0
ATS7pe,682.5457999999999
ATS7se,840.8772720000001
ATS8dv,412.0
ATS8pe,579.3802000000001
ATS8se,717.3813920000002
ATSC0Z,331.1999999999999
ATSC0c,1.8007634978707296
ATSC0d,35.77777777777777
ATSC0i,61.788444947051865
ATSC0m,1560.7609425777773
ATSC0p,10.496357972131912
ATSC0s,141.8604938271605
ATSC0v,2086.5786344295284
ATSC1Z,-11.813333333333324
ATSC1c,-0.9178441859284517
ATSC1d,21.37037037037036
ATSC1i,9.545317811169799
ATSC1m,-46.62046328296283
ATSC1p,1.630465883385699
ATSC1s,-19.132674897119337
ATSC1v,234.6180579728914
ATSC2Z,97.47111111111116
ATSC2c,0.06486968673271332
ATSC2d,14.790123456790132
ATSC2i,22.094619576723442
ATSC2m,470.81304754123477
ATSC2p,4.004183325589827
ATSC2s,5.864663923182441
ATSC2v,866.4100476473388
ATSC3Z,120.74666666666675
ATSC3c,-0.27968198954471596
ATSC3d,-4.074074074074069
ATSC3i,-3.908180143993924
ATSC3m,575.6882051792592
ATSC3p,0.10675761781603244
ATSC3s,-15.31465020576132
ATSC3v,542.2923895323413
ATSC4Z,-6.302222222222204
ATSC4c,0.06565008992880017
ATSC4d,-19.395061728395053
ATSC4i,-34.60325183283374
ATSC4m,-45.91254187061705
ATSC4p,-5.624904283815671
ATSC4s,4.292359396433476
ATSC4v,-750.8202096999901
ATSC5Z,-79.46222222222221
ATSC5c,0.392196135602694
ATSC5d,-12.098765432098764
ATSC5i,-10.898790191158389
ATSC5m,-384.3089997032097
ATSC5p,-2.224929223903288
ATSC5s,29.015281207133054
ATSC5v,-624.3997147809847
ATSC6Z,-172.52444444444444
ATSC6c,-0.11592500639697
ATSC6d,-8.08641975308642
ATSC6i,-12.337417920500771
ATSC6m,-818.4103728730862
ATSC6p,-2.6857694571072432
ATSC6s,-29.383017832647468
ATSC6v,-929.717077299155
ATSC7Z,35.617777777777775
ATSC7c,-0.11559742604154515
ATSC7d,-5.320987654320991
ATSC7i,-11.720439977377723
ATSC7m,156.33531503901222
ATSC7p,-1.9279785287506823
ATSC7s,22.321207133058984
ATSC7v,-212.22115784339113
ATSC8Z,20.000000000000007
ATSC8c,-0.28123686611043847
ATSC8d,-6.666666666666671
ATSC8i,4.352008153369153
ATSC8m,98.91756759999984
ATSC8p,0.8623447343923953
ATSC8s,-7.748148148148157
ATSC8v,216.24891047495288
AXp-0d,0.7252638357572619
AXp-1d,0.4315927552465133
AXp-2d,0.26075807888117003
AXp-3d,0.16133342645837487
AXp-4d,0.0990412786400461
AXp-5d,0.06115209004161774
AXp-6d,0.036505106074820354
AXp-7d,0.022717158921456097
GATS1Z,0.6974637681159422
GATS1c,1.3277438281528724
GATS1d,0.5252329192546584
GATS1i,0.8570722563729029
GATS1m,0.697525587231786
GATS1p,0.836890503977526
GATS1s,0.7583578459101707
GATS1v,0.7583878867812978
GATS2Z,0.5843728979392163
GATS2c,0.6851125230998669
GATS2d,0.9029011714757451
GATS2i,0.793446255552261
GATS2m,0.5863735296313772
GATS2p,0.7753589503738294
GATS2s,0.5835748513409797
GATS2v,0.6895063677645262
GATS3Z,0.6121530737899026
GATS3c,0.8942276147524489
GATS3d,1.205699671172817
GATS3i,1.0188188537833451
GATS3m,0.6145769562287698
GATS3p,0.9772548742981425
GATS3s,0.8508389649122895
GATS3v,0.7972841603499174
GATS4Z,0.8635265700483095
GATS4c,1.0334989103177545
GATS4d,1.2506579639962103
GATS4i,1.1957684029652336
GATS4m,0.8648743086542052
GATS4p,1.1590599401945525
GATS4s,1.109923751160297
GATS4v,1.0064308773203332
GATS5Z,1.0563736948729938
GATS5c,0.9900171316009563
GATS5d,1.1107994389901825
GATS5i,1.0418817738645016
GATS5m,1.0540479437811687
GATS5p,1.0336233550265974
GATS5s,1.1133660124021754
GATS5v,1.0202298274792285
GATS6Z,1.1885981787867133
GATS6c,1.0185939285229575
GATS6d,1.0284724894190074
GATS6i,1.0554354879158219
GATS6m,1.187885839192639
GATS6p,1.0693994684596053
GATS6s,1.1304436192377505
GATS6v,1.12905049380391
GATS7Z,1.0026433324218398
GATS7c,0.9703526392984001
GATS7d,1.0209773819289818
GATS7i,1.0513623857272907
GATS7m,1.0067294082563467
GATS7p,1.0628913736816241
GATS7s,0.8778222782624372
GATS7v,1.0749030391692418
GATS8Z,1.0775630703166938
GATS8c,1.144850978769216
GATS8d,1.0385093167701864
GATS8i,0.9343919783648358
GATS8m,1.0752484124865573
GATS8p,0.9426694556829114
GATS8s,1.0692037908917646
GATS8v,0.99310506243156
MATS1Z,-0.03343900966183574
MATS1c,-0.4778411631096347
MATS1d,0.5599767080745339
MATS1i,0.14482862379268635
MATS1m,-0.02800344571385225
MATS1p,0.1456278234538553
MATS1s,-0.12644029519524483
MATS1v,0.10541391813384561
MATS2Z,0.16763743655598376
MATS2c,0.020519678138237255
MATS2d,0.2354744869879709
MATS2i,0.2036876443103992
MATS2m,0.17182941987943187
MATS2p,0.21730050801387726
MATS2s,0.023548708019572897
MATS2v,0.23652341806908367
MATS3Z,0.16084114805342445
MATS3c,-0.06852044323440144
MATS3d,-0.050237486298867325
MATS3i,-0.027904847319393945
MATS3m,0.16272837408449234
MATS3p,0.00448717061303871
MATS3s,-0.04762751872486139
MATS3v,0.11465977773042278
MATS4Z,-0.007256611807090786
MATS4c,0.013903020176518045
MATS4d,-0.20673228760922197
MATS4i,-0.21356995424123557
MATS4m,-0.01121825881673984
MATS4p,-0.20436523053087885
MATS4s,0.011538918798444682
MATS4v,-0.13722451493689672
MATS5Z,-0.08706852890758922
MATS5c,0.07903827622413273
MATS5d,-0.12272089761570829
MATS5i,-0.06401206764708858
MATS5m,-0.08935831996692561
MATS5p,-0.07692515772511808
MATS5s,0.07422601503544099
MATS5v,-0.1085972351809302
MATS6Z,-0.20744089607113855
MATS6c,-0.02563625129613189
MATS6d,-0.09000714560545267
MATS6i,-0.07951536949178942
MATS6m,-0.20881842076125923
MATS6p,-0.10189764977740118
MATS6s,-0.08248386478915502
MATS6v,-0.17743942541130933
MATS7Z,0.04565445264788991
MATS7c,-0.027251984526523377
MATS7d,-0.06313723192312205
MATS7i,-0.0805273297495351
MATS7m,0.042523338461323154
MATS7p,-0.0779776616858735
MATS7s,0.06679790761060092
MATS7v,-0.043177806135418176
MATS8Z,0.03019323671497587
MATS8c,-0.07808822936576079
MATS8d,-0.09316770186335412
MATS8i,0.03521700665147425
MATS8m,0.03168889126499604
MATS8p,0.04107828337609778
MATS8s,-0.027309041224642568
MATS8v,0.05181901772277934
MAXsOH,10.842517006802721
MAXssO,4.864373507501664
MINsOH,10.088854906951047
MINssO,4.864373507501664
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.55214969853221
SpAD_D,275.63637322753004
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5025703803738616
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1791
TMWC10,140.68553210956622
TSRW10,65.51951682881231
VE1_Dt,5.381024079758678
VE2_Dt,0.18555255447443716
VE3_Dt,2.747589442449497
VR1_Dt,174.73584449537216
VR2_Dt,6.025373948116282
VR3_Dt,6.227986110506993
Xc-3dv,0.8972983071557831
Xc-4dv,0.0
Xc-5dv,0.22386729517101633
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1935090693107996
Xch-7d,0.6383951913403145
Xp-0dv,15.568492075490004
Xp-1dv,8.854942910656892
Xp-2dv,6.6997389702707535
Xp-3dv,5.239328625801516
Xp-4dv,3.8465496972597726
Xp-5dv,2.7699525698093157
Xp-6dv,1.7319431500557236
Xp-7dv,1.1113235082660944
Xpc-4d,6.561541580027235
Xpc-5d,12.178668187652233
Xpc-6d,21.888931884638932
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,48
nFRing,1
nHBAcc,7
nHBDon,3
nHRing,0
nSpiro,0
naRing,3
piPC10,8.873567074415673
AATS0dv,10.977777777777778
AATS0pe,6.740671111111109
AATS0se,8.152195288888887
AATS1dv,10.125
AATS1pe,6.705625
AATS1se,7.962211999999997
AATS2dv,9.772151898734178
AATS2pe,6.581918987341774
AATS2se,7.886231544303796
AATS3dv,9.519607843137255
AATS3pe,6.642249999999999
AATS3se,7.951749647058822
AATS4dv,8.915254237288135
AATS4pe,6.877413559322035
AATS4se,8.233597491525423
AATS5dv,7.193548387096774
AATS5pe,6.820241935483869
AATS5se,8.256606032258063
AATS6dv,5.893805309734513
AATS6pe,6.6525557522123915
AATS6se,8.111687469026547
AATS7dv,5.320754716981132
AATS7pe,6.439111320754716
AATS7se,7.932804452830189
AATS8dv,4.5777777777777775
AATS8pe,6.437557777777778
AATS8se,7.970904355555558
AATSC0Z,7.359999999999998
AATSC0c,0.040016966619349545
AATSC0d,0.7950617283950616
AATSC0i,1.3730765543789303
AATSC0m,34.68357650172838
AATSC0p,0.23325239938070916
AATSC0s,3.1524554183813445
AATSC0v,46.368414098433966
AATSC1Z,-0.24611111111111092
AATSC1c,-0.019121753873509412
AATSC1d,0.4452160493827158
AATSC1i,0.19886078773270413
AATSC1m,-0.9712596517283923
AATSC1p,0.03396803923720206
AATSC1s,-0.3985973936899862
AATSC1v,4.887876207768571
AATSC2Z,1.23381153305204
AATSC2c,0.0008211352750976369
AATSC2d,0.1872167526175966
AATSC2i,0.2796787288192841
AATSC2m,5.959658829635883
AATSC2p,0.05068586488088389
AATSC2s,0.0742362521921828
AATSC2v,10.96721579300429
AATSC3Z,1.1837908496732035
AATSC3c,-0.002741980289654078
AATSC3d,-0.03994190268700068
AATSC3i,-0.03831549160778357
AATSC3m,5.644002011561365
AATSC3p,0.0010466433119218866
AATSC3s,-0.15014362946824822
AATSC3v,5.31659205423864
AATSC4Z,-0.05340866290018817
AATSC4c,0.0005563566943118659
AATSC4d,-0.164364929901653
AATSC4i,-0.29324789688842157
AATSC4m,-0.3890893378865852
AATSC4p,-0.04766868037131925
AATSC4s,0.03637592708841929
AATSC4v,-6.362883133050763
AATSC5Z,-0.6408243727598565
AATSC5c,0.0031628720613120485
AATSC5d,-0.09757068896853842
