DLiP-ID,T003ON
MINsF,13.239780063833267
MPC10,75
MWC01,27.0
MWC02,4.875197323201151
MWC03,5.726847747587197
MWC04,6.602587892189336
MWC05,7.471363088187097
MWC06,8.34924780056679
MWC07,9.223552703448318
MWC08,10.102133472249937
MWC09,10.978745915505929
MWC10,11.857698865678437
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.8718000000000004
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.332718793265369
SRW05,2.3978952727983707
SRW06,6.849066282633458
SRW07,4.727387818712341
SRW08,8.450839690866216
SRW09,6.823286122355687
SRW10,10.095553148279476
SaaCH,12.147592059143562
SaaNH,3.0188106434544024
SaaSe,0
SaaaC,1.6704400829049102
SaasC,-2.3189097502458775
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.2502929474258835
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.244748441043084
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.243217291868448
VE1_D,4.9372819637486085
VE2_A,0.16972869167473792
VE2_D,0.19749127854994433
VE3_A,2.3616125086304445
VE3_D,2.5131057018855594
VR1_A,198.6376358142671
VR1_D,144.07789504767874
VR2_A,7.945505432570684
VR2_D,5.76311580190715
VR3_A,6.207772971141917
VR3_D,5.88664482302713
WPath,1537
Xc-3d,1.7693534708301488
Xc-4d,0.0
Xc-5d,0.6136246586393516
Xc-6d,0.0
Xp-0d,17.97432701575866
Xp-1d,11.969234250586762
Xp-2d,10.92976514797734
Xp-3d,9.205200679717365
Xp-4d,7.258019539573317
Xp-5d,5.583600856980922
Xp-6d,3.4837117454364406
Xp-7d,2.5509674786429937
ZMIC0,76.89442006542073
ZMIC1,45.279872185141926
ZMIC2,31.667883918270835
ZMIC3,24.907460375374676
ZMIC4,24.29159998449243
ZMIC5,24.29159998449243
nAcid,1
nAtom,39
nBase,0
nRing,3
piPC1,3.6375861597263857
piPC2,4.259152536523347
piPC3,4.8432023497960515
piPC4,5.395614207996271
piPC5,5.841004963462772
piPC6,6.002767613591706
piPC7,6.329706979400773
piPC8,6.578931065282495
piPC9,6.420484679941823
AATS0Z,28.564102564102566
AATS0d,3.6923076923076925
AATS0i,165.56634463248682
AATS0m,115.20907239229597
AATS0p,1.574227965843231
AATS0s,8.89102564102564
AATS0v,244.82988056978706
AATS1Z,28.195121951219512
AATS1d,4.414634146341464
AATS1i,147.66215053208902
AATS1m,109.27124796757076
AATS1p,1.8945682925853662
AATS1s,4.031165311653116
AATS1v,289.78626019243256
AATS2Z,25.83582089552239
AATS2d,4.044776119402985
AATS2i,150.56354465275737
AATS2m,99.11729781105669
AATS2p,1.720814829326104
AATS2s,4.395936981757877
AATS2v,258.2755769151268
AATS3Z,21.666666666666668
AATS3d,3.2777777777777777
AATS3i,160.06553997184156
AATS3m,81.69351484168187
AATS3p,1.4088357136515668
AATS3s,4.726234567901235
AATS3v,208.43418903564947
AATS4Z,19.641304347826086
AATS4d,2.9565217391304346
AATS4i,164.47749259488307
AATS4m,72.09881057827825
AATS4p,1.2700905092895762
AATS4s,4.796497584541063
AATS4v,187.79561105207225
AATS5Z,19.870588235294118
AATS5d,2.9176470588235293
AATS5i,164.84242361886396
AATS5m,73.69398460624942
AATS5p,1.2442717872810118
AATS5s,5.381372549019608
AATS5v,183.14481182233445
AATS6Z,20.556962025316455
AATS6d,2.962025316455696
AATS6i,162.48306790574796
AATS6m,76.61990132097216
AATS6p,1.2847303943568098
AATS6s,4.484528832630098
AATS6v,193.2362743376482
AATS7Z,21.31168831168831
AATS7d,2.7532467532467533
AATS7i,165.88132548089203
AATS7m,79.7449078100779
AATS7p,1.2251430997186883
AATS7s,6.021645021645022
AATS7v,188.8455507572679
AATS8Z,20.476923076923075
AATS8d,2.707692307692308
AATS8i,166.08411323800064
AATS8m,76.19808183655385
AATS8p,1.2330080511483232
AATS8s,6.134188034188033
AATS8v,187.36797704870943
AMID_C,1.510759029494562
AMID_N,0.1631615186822118
AMID_O,0.20812109673141865
AMID_X,0.1408281270834438
AMID_h,0.5121107424970742
ATS0dv,440.0
ATS0pe,270.46979999999996
ATS0se,322.24620399999986
ATS1dv,391.0
ATS1pe,277.321
ATS1se,327.2046519999999
ATS2dv,565.0
ATS2pe,449.34870000000006
ATS2se,533.4510479999999
ATS3dv,596.0
ATS3pe,601.3146000000002
ATS3se,723.4207159999999
ATS4dv,550.0
ATS4pe,620.4828999999996
ATS4se,751.1239879999998
ATS5dv,551.0
ATS5pe,567.2411999999998
ATS5se,689.3049799999999
ATS6dv,511.0
ATS6pe,526.2392000000001
ATS6se,638.81042
ATS7dv,543.0
ATS7pe,532.0115
ATS7se,642.4916000000001
ATS8dv,430.0
ATS8pe,447.6454000000001
ATS8se,541.26832
ATSC0Z,301.5897435897436
ATSC0c,1.1453282044478246
ATSC0d,25.435897435897424
ATSC0i,102.31169280214733
ATSC0m,1453.2883924249797
ATSC0p,9.20585404043974
ATSC0s,151.9287749287749
ATSC0v,1779.9714719087983
ATSC1Z,-7.261012491781708
ATSC1c,-0.6840585280036429
ATSC1d,5.746877054569359
ATSC1i,2.09900617130302
ATSC1m,-29.450431824442397
ATSC1p,0.9256317839716094
ATSC1s,-10.61244429834174
ATSC1v,154.37554128722286
ATSC2Z,-8.859303090072304
ATSC2c,0.08131768272792507
ATSC2d,-6.543721236028929
ATSC2i,-22.513472813217852
ATSC2m,-48.66462279756264
ATSC2p,-1.9912046140658852
ATSC2s,17.563956461392348
ATSC2v,-376.70223960020706
ATSC3Z,4.6390532544378775
ATSC3c,0.2752585860290393
ATSC3d,-8.518737672583827
ATSC3i,-12.676486015548546
ATSC3m,33.95308192229779
ATSC3p,-2.2730843651794306
ATSC3s,18.554678939294316
ATSC3v,-383.08444447387717
ATSC4Z,-110.39119000657462
ATSC4c,-0.5354458590424899
ATSC4d,-4.515450361604207
ATSC4i,-8.78844254362468
ATSC4m,-520.1502502912182
ATSC4p,-1.8041162951873704
ATSC4s,-28.176711227993277
ATSC4v,-508.4320426326742
ATSC5Z,54.8172255095332
ATSC5c,0.39845704945380545
ATSC5d,0.7679158448389218
ATSC5i,13.605287477947998
ATSC5m,243.53733421398042
ATSC5p,-0.10855952581734074
ATSC5s,49.846117320476296
ATSC5v,24.879121512521262
ATSC6Z,33.70282708744248
ATSC6c,-0.11455412849051508
ATSC6d,-3.575279421433267
ATSC6i,-13.64254301712168
ATSC6m,157.14122964596453
ATSC6p,-1.1151446378894299
ATSC6s,-29.62424209219082
ATSC6v,76.12704995839329
ATSC7Z,9.040762656147278
ATSC7c,-0.03596281037471087
ATSC7d,-0.2708744247205782
ATSC7i,0.8026503931049129
ATSC7m,45.480042858894336
ATSC7p,0.35802855659181154
ATSC7s,-2.865074147125416
ATSC7v,119.87882405734955
ATSC8Z,-26.059829059829063
ATSC8c,0.08677607818054563
ATSC8d,3.9658119658119664
ATSC8i,2.298642806370371
ATSC8m,-115.79369156527838
ATSC8p,1.195228100579271
ATSC8s,-4.454653371320016
ATSC8v,101.83623066726211
AXp-0d,0.7189730806303465
AXp-1d,0.44330497224395415
AXp-2d,0.28762539863098263
AXp-3d,0.1841040135943473
AXp-4d,0.1170648312834406
AXp-5d,0.07755001190251282
AXp-6d,0.04906636261178085
AXp-7d,0.03270471126465376
GATS1Z,0.6607263573060829
GATS1c,1.5328301980862906
GATS1d,0.838070416994493
GATS1i,0.8940577757427103
GATS1m,0.6555076063595967
GATS1p,0.8810199900561603
GATS1s,0.6030942546378603
GATS1v,0.7990598483739451
GATS2Z,0.7306060244602527
GATS2c,0.8066587148920503
GATS2d,1.2709737602311033
GATS2i,1.0466640912542131
GATS2m,0.7330194161424596
GATS2p,1.1026768131371047
GATS2s,0.5352839940787746
GATS2v,1.0385754952724715
GATS3Z,0.903692682650343
GATS3c,0.7993727592881726
GATS3d,1.1868615591397855
GATS3i,1.0044490321924786
GATS3m,0.9008168681174406
GATS3p,1.076775049779915
GATS3s,0.7919220094886268
GATS3v,1.0599013041183403
GATS4Z,1.1435776967833036
GATS4c,1.263127660208328
GATS4d,1.063628593969145
GATS4i,0.9479183580473634
GATS4m,1.1351865714186224
GATS4p,1.022125424796626
GATS4s,1.0750810626153162
GATS4v,1.0725534047638445
GATS5Z,0.9323924502635607
GATS5c,0.9284595698786426
GATS5d,0.9842504743833022
GATS5i,0.7735475764307481
GATS5m,0.9317570068463547
GATS5p,0.9457201698273745
GATS5s,0.8128809046074222
GATS5v,0.978917333866206
GATS6Z,0.9290431102951148
GATS6c,1.2416021084866065
GATS6d,1.0779144548795432
GATS6i,0.8762979627393306
GATS6m,0.9224767813141704
GATS6p,1.0035111454117422
GATS6s,1.0250056197337991
GATS6v,0.9542816895155115
GATS7Z,1.0349916195010564
GATS7c,1.2779565888261266
GATS7d,0.9895004189359033
GATS7i,0.9346230468026429
GATS7m,1.027208433249508
GATS7p,0.9375397060028502
GATS7s,1.2336679063430989
GATS7v,0.9115011470535382
GATS8Z,1.1146063594626765
GATS8c,1.0872911352462966
GATS8d,0.850403225806452
GATS8i,0.9893838756779251
GATS8m,1.1074291560145093
GATS8p,0.904905792635928
GATS8s,1.2929135334821011
GATS8v,0.9268151728745779
MATS1Z,-0.02290136487489679
MATS1c,-0.5681252035823592
MATS1d,0.21491443745082614
MATS1i,0.01951502874869356
MATS1m,-0.01927616400158367
MATS1p,0.09564338193436277
MATS1s,-0.06644405639023299
MATS1v,0.08249852842900733
MATS2Z,-0.017099082042601105
MATS2c,0.04132804321449111
MATS2d,-0.14975024073182483
MATS2i,-0.12808758168559461
MATS2m,-0.019491773719348623
MATS2p,-0.1259046034323275
MATS2s,0.06729334556239744
MATS2v,-0.12318986086956513
MATS3Z,0.00666553307260671
MATS3c,0.10414370321919146
MATS3d,-0.14512768817204308
MATS3i,-0.05369028494811246
MATS3m,0.01012393840274104
MATS3p,-0.10699748449020982
MATS3s,0.052921909476750344
MATS3v,-0.0932617527257308
MATS4Z,-0.15516530758596214
MATS4c,-0.1981811701161804
MATS4d,-0.07525420757363258
MATS4i,-0.03641358405931462
MATS4m,-0.15172382633497972
MATS4p,-0.08307631493200066
MATS4s,-0.07861891480048039
MATS4v,-0.12108675784739158
MATS5Z,0.08339618112165798
MATS5c,0.15962365114158117
MATS5d,0.01385199240986718
MATS5i,0.06101380837638501
MATS5m,0.07688815228279557
MATS5p,-0.005410651153926027
MATS5s,0.1505348245398259
MATS5v,0.006413095109214229
MATS6Z,0.05516800509686849
MATS6c,-0.049376273015851464
MATS6d,-0.06939056757860354
MATS6i,-0.06582753266154893
MATS6m,0.05337966674937997
MATS6p,-0.05980047468397857
MATS6s,-0.0962597496743878
MATS6v,0.021113657606549367
MATS7Z,0.015183167453189567
MATS7c,-0.015903677093877192
MATS7d,-0.005393799748638454
MATS7i,0.003973516623151467
MATS7m,0.015850499118512336
MATS7p,0.019698241820520254
MATS7s,-0.009551458911070324
MATS7v,0.034111696119496084
MATS8Z,-0.051844924332596506
MATS8c,0.04545915022971848
MATS8d,0.09354838709677425
MATS8i,0.013480235211133913
MATS8m,-0.04780621334437133
MATS8p,0.07790009022490506
MATS8s,-0.01759240159768964
MATS8v,0.034327369491395976
MAXsOH,9.371078514739228
MINsOH,9.371078514739228
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.0047412307646
SpAD_D,252.8773504841772
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.0020053854875288213
SssNH2,0
SsssAs,0
SsssCH,-1.2829875283446717
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,649
TMWC10,127.18737480861418
TSRW10,73.68408031414339
VE1_Dt,4.912270169048712
VE2_Dt,0.1964908067619485
VE3_Dt,2.508026923048615
VR1_Dt,144.82447206413255
VR2_Dt,5.792978882565302
VR3_Dt,5.891813203513638
Xc-3dv,0.6261661918406485
Xc-4dv,0.0
Xc-5dv,0.10760985134526935
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.355498860309242
Xch-7d,0.5622508833134849
Xp-0dv,12.92289832633932
Xp-1dv,7.497688985705376
Xp-2dv,5.529285132745249
Xp-3dv,3.898599465793534
Xp-4dv,2.635647058197119
Xp-5dv,1.6952819664538608
Xp-6dv,0.9071388057052326
Xp-7dv,0.5377176527417128
Xpc-4d,4.452437602609759
Xpc-5d,6.352926196729222
Xpc-6d,9.319798827832706
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,41
nFRing,1
nHBAcc,2
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.6821428622136425
AATS0dv,11.282051282051283
AATS0pe,6.935123076923076
AATS0se,8.262723179487176
AATS1dv,9.536585365853659
AATS1pe,6.763926829268294
AATS1se,7.980601268292681
AATS2dv,8.432835820895523
AATS2pe,6.706697014925374
AATS2se,7.961955940298506
AATS3dv,6.622222222222222
AATS3pe,6.681273333333335
AATS3se,8.038007955555553
AATS4dv,5.978260869565218
AATS4pe,6.744379347826083
AATS4se,8.164391173913042
AATS5dv,6.482352941176471
AATS5pe,6.673425882352939
AATS5se,8.109470352941175
AATS6dv,6.468354430379747
AATS6pe,6.661255696202533
AATS6se,8.086207848101266
AATS7dv,7.0519480519480515
AATS7pe,6.909240259740259
AATS7se,8.344046753246754
AATS8dv,6.615384615384615
AATS8pe,6.886852307692309
AATS8se,8.327204923076923
AATSC0Z,7.733070348454964
AATSC0c,0.02936738985763653
AATSC0d,0.6522024983563443
AATSC0i,2.6233767385165985
AATSC0m,37.26380493397384
AATSC0p,0.2360475394984549
AATSC0s,3.895609613558331
AATSC0v,45.640294151507646
AATSC1Z,-0.1770978656532124
AATSC1c,-0.016684354341552264
AATSC1d,0.14016773303827706
AATSC1i,0.05119527247080537
AATSC1m,-0.7183032152303024
AATSC1p,0.0225763849749173
AATSC1s,-0.25884010483760345
AATSC1v,3.765257104566411
AATSC2Z,-0.13222840432943736
AATSC2c,0.00121369675713321
AATSC2d,-0.09766748113476013
AATSC2i,-0.3360219822868336
AATSC2m,-0.7263376536949648
AATSC2p,-0.02971947185172963
AATSC2s,0.26214860390137834
AATSC2v,-5.622421486570254
AATSC3Z,0.05154503616042086
AATSC3c,0.003058428733655992
AATSC3d,-0.09465264080648696
AATSC3i,-0.14084984461720607
AATSC3m,0.3772564658033088
AATSC3p,-0.025256492946438117
AATSC3s,0.2061630993254924
AATSC3v,-4.256493827487524
AATSC4Z,-1.199904239201898
AATSC4c,-0.005820063685244455
AATSC4d,-0.049080982191350084
AATSC4i,-0.09552654938722478
AATSC4m,-5.6538070683828066
AATSC4p,-0.019609959730297503
AATSC4s,-0.3062686003042748
AATSC4v,-5.5264352460073285
