DLiP-ID,C005J8
DLiP-Mol-ID,36674
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H17F3N2O3S/c1-19(26,20(21,22)23)15-6-2-13(3-7-15)14-4-8-16(9-5-14)29(27,28)17-10-11-18(24)25-12-17/h2-12,26H,1H3,(H2,24,25)"
Standard Inchi Key(RDKit),XOWBHNIRCZERRH-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(O)(c1ccc(-c2ccc(S(=O)(=O)c3ccc(N)nc3)cc2)cc1)C(F)(F)F
SMILES(SDF),
MW(SDF),
MW(RDKit),422.428
MW Monoisotopic(RDKit),422.091198064
MolLogP(RDKit),3.9334
XLogP(SDF),
XLogP(CDK),4.422
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),93.28
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.664532386262876
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Glucokinase/Glucokinase regulatory protein
Common Target Pref Name,Glucokinase/Glucokinase regulatory protein
RDKit Descriptors
Ipc,1957281.4345551725
qed,0.6645323862628764
Chi0,21.449382989376325
Chi1,13.425688491873755
TPSA,93.28
Chi0n,15.181268711694699
Chi0v,15.997765292622425
Chi1n,8.394709100362578
Chi1v,9.877872347956975
Chi2n,6.593903822972329
Chi2v,8.543586439940944
Chi3n,4.566469097953271
Chi3v,6.3213315234666085
Chi4n,2.664195489363241
Chi4v,3.8694181920576787
MolMR,101.60500000000002
MolWt,422.42800000000005
fr_SH,0
Kappa1,20.814784712110708
Kappa2,7.16166151175139
Kappa3,3.964110702724987
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1107.6330601191794
MolLogP,3.9334000000000024
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.8805337518911829
SMR_VSA1,26.695569522194106
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,28.492053479153334
SMR_VSA6,5.733667477162185
SMR_VSA7,72.42396574792619
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,165.11619489553536
NHOHCount,3
PEOE_VSA1,10.84019487200289
PEOE_VSA2,0.0
PEOE_VSA3,13.401775505276145
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,47.87955994862805
PEOE_VSA8,6.196843571613076
PEOE_VSA9,9.79096695103555
RingCount,3
SMR_VSA10,15.65511591425253
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
