DLiP-ID,C004J1
DLiP-Mol-ID,35371
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H29Cl2NO5/c1-3-20(21(30)14-29)28-23(15-7-9-17(26)10-8-15)19(16-5-4-6-18(27)11-16)12-25(2,24(28)33)13-22(31)32/h4-11,19-21,23,29-30H,3,12-14H2,1-2H3,(H,31,32)/t19-,20+,21-,23-,25-/m0/s1"
Standard Inchi Key(RDKit),COYWEWWEQVRWQE-IOBRTOJZSA-N
Canonical SMILES(RDKit),CC[C@H]([C@@H](O)CO)N1C(=O)[C@](C)(CC(=O)O)C[C@@H](c2cccc(Cl)c2)[C@@H]1c1ccc(Cl)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),494.415
MW Monoisotopic(RDKit),493.142278388
MolLogP(RDKit),4.6634
XLogP(SDF),
XLogP(CDK),3.673
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),98.07
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.495961306947054
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Tumour suppressor p53/oncoprotein Mdm2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,14582157.086036513
qed,0.4959613069470541
Chi0,24.336134335324452
Chi1,15.606409912191904
TPSA,98.07000000000001
Chi0n,18.61791026396772
Chi0v,20.129768156004626
Chi1n,10.95351396453746
Chi1v,11.709442910555916
Chi2n,8.931127127114353
Chi2v,9.803998688058321
Chi3n,6.538607869067614
Chi3v,7.025681287194838
Chi4n,5.020693286190368
Chi4v,5.345408898275184
MolMR,127.38040000000002
MolWt,494.4150000000001
fr_SH,0
Kappa1,25.50203633651234
Kappa2,10.430678906356729
Kappa3,5.351295715674469
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,998.5467217956362
MolLogP,4.663400000000004
NOCount,6
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,2.2542576189626176
SMR_VSA1,24.90865655266576
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,5.41499046939678
SMR_VSA5,57.2154933603649
SMR_VSA6,6.606881964512918
SMR_VSA7,69.70310615856953
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,2
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,203.29902523982994
NHOHCount,3
PEOE_VSA1,20.219491915372593
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,61.31482245369272
PEOE_VSA7,48.234014503092446
PEOE_VSA8,15.963172673644046
PEOE_VSA9,36.63034210287993
RingCount,3
SMR_VSA10,35.07836479776839
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,493.142278388
NumHDonors,3
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,0.0
SlogP_VSA2,50.84866611408513
SlogP_VSA3,9.589074368143644
SlogP_VSA4,5.41499046939678
SlogP_VSA5,56.19658912686262
SlogP_VSA6,48.53093654769288
SlogP_VSA7,10.045266627482652
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,2
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,36.17882576790577
EState_VSA2,24.666729021364915
EState_VSA3,16.466088250408664
EState_VSA4,11.126902983393991
EState_VSA5,0.0
EState_VSA6,30.02274813592593
EState_VSA7,37.255572541998674
EState_VSA8,0.0
EState_VSA9,23.20187978046503
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,23.20187978046503
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,72.39012348281832
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,24.90865655266576
EState_VSA11,0.0
FractionCSP3,0.44
VSA_EState10,12.415432072737266
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,1
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.1199999999999988
NumHAcceptors,4
