DLiP-ID,T0074L
DLiP-Mol-ID,25022
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H18N2O3/c1-11-4-3-5-12(2)16(11)19-17(22)18-14-8-6-13(7-9-14)10-15(20)21/h3-9H,10H2,1-2H3,(H,20,21)(H2,18,19,22)"
Standard Inchi Key(RDKit),WSZCPYFVRZXADZ-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1cccc(C)c1NC(=O)Nc1ccc(CC(=O)O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),298.342
MW Monoisotopic(RDKit),298.131742436
MolLogP(RDKit),3.57454
XLogP(SDF),
XLogP(CDK),2.361
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),78.43
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.807001884409902
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,72815.16559570095
qed,0.807001884409902
Chi0,16.11251969619286
Chi1,10.452397498181154
TPSA,78.43
Chi0n,12.512268841941614
Chi0v,12.512268841941614
Chi1n,6.904346010302602
Chi1v,6.904346010302602
Chi2n,5.113371635658244
Chi2v,5.113371635658244
Chi3n,3.2868105078115044
Chi3v,3.2868105078115044
Chi4n,2.1680532805163204
Chi4v,2.1680532805163204
MolMR,86.33920000000003
MolWt,298.342
fr_SH,0
Kappa1,15.566609709836447
Kappa2,6.75706692402738
Kappa3,4.085332704037124
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,673.3002801603229
MolLogP,3.5745400000000007
NOCount,5
fr_Ar_N,0
fr_COO2,1
fr_urea,1
BalabanJ,2.013924737507874
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,20.268296022307258
SMR_VSA6,10.633577208012662
SMR_VSA7,59.15492395432226
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,128.53021021704367
NHOHCount,3
PEOE_VSA1,15.740104602853368
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,42.67056301139545
PEOE_VSA8,11.374772549367124
PEOE_VSA9,6.4208216229260096
RingCount,2
SMR_VSA10,23.37519234965705
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,298.131742436
NumHDonors,3
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,12.000419800289922
SlogP_VSA1,10.633577208012662
SlogP_VSA2,17.10694719513063
