DLiP-ID,C000J9
DLiP-Mol-ID,30908
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H17NO2/c1-18(2)14-10-7-13(8-11-14)9-12-17(20)15-5-3-4-6-16(15)19/h3-12,19H,1-2H3/b12-9+"
Standard Inchi Key(RDKit),NSBRMLGDDBWATL-FMIVXFBMSA-N
Canonical SMILES(RDKit),CN(C)c1ccc(/C=C/C(=O)c2ccccc2O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),267.328
MW Monoisotopic(RDKit),267.125928784
MolLogP(RDKit),3.3543
XLogP(SDF),
XLogP(CDK),4.08
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),40.54
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.68186422384773
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,34365.819212403214
qed,0.6818642238477304
Chi0,14.535169427003234
Chi1,9.575387400469408
TPSA,40.540000000000006
Chi0n,11.57617817336004
Chi0v,11.57617817336004
Chi1n,6.355166008490309
Chi1v,6.355166008490309
Chi2n,4.7006925759587475
Chi2v,4.7006925759587475
Chi3n,3.006153109327321
Chi3v,3.006153109327321
Chi4n,1.8272675793943818
Chi4v,1.8272675793943818
MolMR,82.24030000000003
MolWt,267.328
fr_SH,0
Kappa1,13.871853541028633
Kappa2,6.062437809024976
Kappa3,3.2615412710007297
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,627.6931931542531
MolLogP,3.354300000000002
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.131356163046303
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,18.99525369620486
SMR_VSA7,65.73385963792076
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,118.33919438780296
NHOHCount,1
PEOE_VSA1,10.006437125691184
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.34148838068032
PEOE_VSA7,35.90493987237732
PEOE_VSA8,19.782730240037942
PEOE_VSA9,5.563451491696996
RingCount,2
SMR_VSA10,17.546651327882383
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,1
fr_lactam,0
fr_phenol,1
ExactMolWt,267.125928784
NumHDonors,1
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.783244946364939
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,24.985116306560023
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,54.60695665452676
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,11.532756779648844
EState_VSA3,5.563451491696996
EState_VSA4,11.250837766380558
EState_VSA5,12.142387175295491
EState_VSA6,24.27512131221871
EState_VSA7,43.2607219700513
EState_VSA8,0.0
EState_VSA9,0.0
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,47.333333333333336
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,9.901064578912528
EState_VSA11,0.0
FractionCSP3,0.11764705882352941
VSA_EState10,0.0
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
