DLiP-ID,C0018F
DLiP-Mol-ID,31985
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H14Cl2N4O.ClH/c17-12-6-5-10(9-13(12)18)20-16-21-14-4-2-1-3-11(14)15(22-16)19-7-8-23;/h1-6,9,23H,7-8H2,(H2,19,20,21,22);1H"
Standard Inchi Key(RDKit),PPVDDFIZJMWKLM-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cl.OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12
SMILES(SDF),
MW(SDF),
MW(RDKit),385.682
MW Monoisotopic(RDKit),384.03114414
MolLogP(RDKit),4.5062
XLogP(SDF),
XLogP(CDK),4.445
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),70.07
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.602778275875416
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,204935.49642302492
qed,0.6027782758754164
Chi0,16.233840039752504
Chi1,11.16903509559602
TPSA,70.07
Chi0n,12.461483469682669
Chi0v,14.789837942647306
Chi1n,7.007556961521465
Chi1v,7.763485907539921
Chi2n,4.817240907958064
Chi2v,5.631641161439277
Chi3n,3.18321947934963
Chi3v,3.9222487580876475
Chi4n,2.1445435514039297
Chi4v,2.4426347330265403
MolMR,102.1062
MolWt,385.68200000000013
fr_SH,0
Kappa1,18.547253791088654
Kappa2,8.350103255558325
Kappa3,4.185914361025055
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,844.6655130226176
MolLogP,4.506200000000002
NOCount,5
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.0833316227792417e-06
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,23.785215578438155
SMR_VSA7,52.50983610671392
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,154.99292587370726
NHOHCount,3
PEOE_VSA1,15.740104602853368
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,12.407033161179976
PEOE_VSA6,35.33461391738825
PEOE_VSA7,30.33183534230805
PEOE_VSA8,17.618366895060934
PEOE_VSA9,22.16884930961183
RingCount,3
SMR_VSA10,63.965426207231154
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,384.03114414000004
NumHDonors,3
PEOE_VSA10,5.817862777835028
PEOE_VSA11,0.0
PEOE_VSA12,5.948339280986494
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,28.226122807160614
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,42.46456947923127
SlogP_VSA7,10.045266627482652
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,3
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,3
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,19.013915125692893
EState_VSA3,28.356225092216754
EState_VSA4,16.59031120676462
EState_VSA5,0.0
EState_VSA6,18.19910120538483
EState_VSA7,24.26546827384644
EState_VSA8,20.60153424990708
EState_VSA9,28.30840717530574
SlogP_VSA10,17.453588333505085
SlogP_VSA11,0.0
SlogP_VSA12,35.60891294164501
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,41.94732959239336
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,0.0
EState_VSA11,0.0
FractionCSP3,0.125
VSA_EState10,11.941559296495516
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-1.7899999999999996
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,24
HeavyAtomMolWt,370.5620000000001
MaxEStateIndex,9.011990854123686
MinEStateIndex,0.0
NumHeteroatoms,8
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,1
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0
FpDensityMorgan2,1.7916666666666667
FpDensityMorgan3,2.5416666666666665
MaxPartialCharge,0.22925959309439242
MinPartialCharge,-0.39454503396006285
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,9.011990854123686
MinAbsEStateIndex,0.0
NumAliphaticRings,0
NumRotatableBonds,5
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.39454503396006285
MinAbsPartialCharge,0.22925959309439242
NumRadicalElectrons,0
NumValenceElectrons,126
fr_para_hydroxylation,1
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,384.03114414000044
MZ,0.8461538461538458
Mi,1.1267149483879944
Mm,0.8233328850263327
Mp,0.7441101642868113
Mv,0.694434091656359
SZ,32.999999999999986
Si,43.941882987131784
Sm,32.109982516026975
Sp,29.02029640718564
Sv,27.082929574598
nB,0
nC,16
nF,0
nH,15
nI,0
nN,4
nO,1
nP,0
nS,0
nX,3
ABC,17.775128785586407
AMW,9.846952413846164
IC0,1.814677951265037
IC1,3.867377375046698
IC2,4.525107745672422
IC3,5.080274013734043
IC4,5.182838116298146
IC5,5.182838116298146
Mpe,0.9942684766214174
Mse,1.0240629727155588
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,102.1062
SdO,0
SdS,0
Spe,38.77647058823528
SsF,0
SsI,0
Sse,39.938455935906795
StN,0
fMF,0.4358974358974359
nBr,0
nCl,3
BIC0,0.3249221370834124
BIC1,0.6924625500255954
BIC2,0.8102306407765708
BIC3,0.9096344000659011
BIC4,0.9279987315275463
BIC5,0.9279987315275463
CIC0,3.4707242675972116
CIC1,1.4180248438155507
CIC2,0.7602944731898269
CIC3,0.2051282051282053
CIC4,0.10256410256410309
CIC5,0.10256410256410309
GGI1,4.5
GGI2,2.222222222222223
GGI3,1.5625
GGI4,1.1600000000000001
GGI5,0.6111111111111112
GGI6,0.5044897959183673
GGI7,0.2951388888888889
GGI8,0.24590576971529352
GGI9,0.16250000000000003
JGI1,0.18
JGI2,0.06535947712418302
JGI3,0.044642857142857144
JGI4,0.03866666666666666
JGI5,0.021825396825396824
JGI6,0.018684807256235822
JGI7,0.011805555555555555
JGI8,0.012295288485764675
JGI9,0.010833333333333334
MIC0,23.848135542446858
MIC1,42.29794416572702
MIC2,48.60753339090233
MIC3,50.29565380962127
MIC4,52.16544868141615
MIC5,52.16544868141615
MPC2,34
MPC3,44
MPC4,57
MPC5,74
MPC6,77
MPC7,85
MPC8,95
MPC9,104
Mare,0.9976410256410262
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,2
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.18730344194481255
RPCG,0.1088370330110238
SIC0,0.3433377207866822
SIC1,0.7317091897462443
SIC2,0.8561520123337955
SIC3,0.9611896698426933
SIC4,0.9805948349213466
SIC5,0.9805948349213466
SaaN,8.9558167989418
SaaO,0
SaaS,0
Sare,38.90800000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,11.941559296495516
SsLi,0
SsOH,9.011990854123686
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,70.77244009933645
TIC1,150.82771762682123
TIC2,176.47920208122446
TIC3,198.1306865356277
TIC4,202.1306865356277
TIC5,202.1306865356277
Vabc,301.39810648412913
WPol,35
apol,48.463894999999994
bpol,19.998104999999995
nRot,5
ABCGG,13.820400564888063
ATS0Z,1718.0
ATS0d,133.0
ATS0i,6337.364298296936
ATS0m,7134.3265930000025
ATS0p,71.03199757273497
ATS0v,9944.086939543597
ATS1Z,1197.0
ATS1d,164.0
ATS1i,5970.923871443738
ATS1m,4622.622871000001
ATS1p,78.06544873600004
ATS1v,11367.250865900663
ATS2Z,1764.0
ATS2d,242.0
ATS2i,9667.592604891093
ATS2m,6795.515949999998
ATS2p,112.83816551169797
ATS2v,16033.416002248108
ATS3Z,2137.0
ATS3d,264.0
ATS3i,13072.04364880557
ATS3m,8222.451478
ATS3p,126.47446153018798
ATS3v,17333.094246155466
ATS4Z,1673.0
ATS4d,239.0
ATS4i,12060.040769137762
ATS4m,6230.572308999999
ATS4p,108.373847879641
ATS4v,14967.268852419336
ATS5Z,1513.0
ATS5d,226.0
ATS5i,11285.542659453024
ATS5m,5583.020534
ATS5p,102.01254839424499
ATS5v,14271.422608709281
ATS6Z,1532.0
ATS6d,218.0
ATS6i,11191.685937407383
ATS6m,5692.55925
ATS6p,104.38630921909397
ATS6v,14383.552751956347
ATS7Z,1510.0
ATS7d,203.0
ATS7i,11490.953019962188
ATS7m,5642.773685000001
ATS7p,103.76683671933898
ATS7v,13928.816407944747
ATS8Z,1324.0
ATS8d,170.0
ATS8i,10789.182389287034
ATS8m,4927.404961000002
ATS8p,96.15142220588598
ATS8v,12361.56900051994
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.125
GGI10,0.0908070605040302
JGI10,0.010089673389336688
JGT10,0.4142030557793297
Kier1,20.3136
Kier2,9.629757785467127
Kier3,5.25
MPC10,102
MWC01,25.0
MWC02,4.77912349311153
MWC03,5.616771097666572
MWC04,6.484635235635252
MWC05,7.344072850573066
MWC06,8.220133957151859
MWC07,9.087607606593886
MWC08,9.967260155433195
MWC09,10.838423379279122
MWC10,11.719964024301019
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.506200000000002
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.231108616854587
SRW05,0.0
SRW06,6.736966958001855
SRW07,0.0
SRW08,8.343553835005117
SRW09,0.0
SRW10,10.002925564742185
SaaCH,12.87913335264045
SaaNH,0
SaaSe,0
SaaaC,1.6862396244506037
SaasC,2.7736680610243627
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.208829478807984
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
WPath,2300001236
Xc-3d,1.3490689080761826
Xc-4d,0.0
Xc-5d,0.30274943015462097
Xc-6d,0.0
Xp-1d,11.16903509559602
Xp-2d,9.81747738358285
Xp-3d,8.147450334080503
Xp-4d,6.61213783708256
Xp-5d,5.600876063116334
Xp-6d,3.836885573606837
Xp-7d,2.790390206747696
ZMIC0,83.61431965496307
ZMIC1,48.01576711821216
ZMIC2,34.22130971578401
ZMIC3,30.20322379715936
ZMIC4,27.1705448259019
ZMIC5,27.1705448259019
nAcid,0
nAtom,39
nBase,0
nRing,3
piPC1,3.5409593240373143
piPC2,4.174387269895637
piPC3,4.781222129768451
piPC4,5.393059203057723
piPC5,5.9928698092644455
