DLiP-ID,C001Y8
DLiP-Mol-ID,27009
Vendor-ID,
Standard Inchi(RDKit),InChI=1S/NO3.H3N/c2-1(3)4;/h;1H3/q-1;/p+1
Standard Inchi Key(RDKit),DVARTQFDIMZBAA-UHFFFAOYSA-O
Canonical SMILES(RDKit),O=[N+]([O-])[O-].[NH4+]
SMILES(SDF),
MW(SDF),
MW(RDKit),80.043
MW Monoisotopic(RDKit),80.022191988
MolLogP(RDKit),0.1371
XLogP(SDF),
XLogP(CDK),-0.0190000000000001
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),102.7
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),0
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),5
QED Weighted(RDKit),0.330145050755854
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,3.2451124978365313
qed,0.33014505075585426
Chi0,3.5773502691896257
Chi1,1.7320508075688772
TPSA,102.7
Chi0n,2.6719584668915473
Chi0v,2.6719584668915473
Chi1n,0.5477225575051662
Chi1v,0.5477225575051662
Chi2n,0.22360679774997902
Chi2v,0.22360679774997902
Chi3n,0.0
Chi3v,0.0
Chi4n,0.0
Chi4v,0.0
MolMR,16.3462
MolWt,80.043
fr_SH,0
Kappa1,8.903484224965707
Kappa2,3.16
Kappa3,6.026213151927438
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,27.87430298092722
MolLogP,0.13709999999999994
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,0
SMR_VSA1,5.086619042932543
SMR_VSA2,0.0
SMR_VSA3,6.150546350318038
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,15.321571293542863
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,1
LabuteASA,27.911307251553353
NHOHCount,4
PEOE_VSA1,21.4721176438609
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,0.0
PEOE_VSA8,0.0
PEOE_VSA9,5.086619042932543
RingCount,0
SMR_VSA10,0.0
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,80.022191988
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
