DLiP-ID,C001TH
DLiP-Mol-ID,32886
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H27NO3.ClH/c21-18(23-16-13-20-11-14-22-15-12-20)19(9-5-2-6-10-19)17-7-3-1-4-8-17;/h1,3-4,7-8H,2,5-6,9-16H2;1H"
Standard Inchi Key(RDKit),QUJWFJNHTBKCLU-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cl.O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),353.89
MW Monoisotopic(RDKit),353.175771436
MolLogP(RDKit),3.1857
XLogP(SDF),
XLogP(CDK),4.026
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),38.77
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.761980472322013
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,276711.65042584046
qed,0.7619804723220128
Chi0,15.959972868926739
Chi1,11.311297062348977
TPSA,38.769999999999996
Chi0n,14.245132696355567
Chi0v,15.061629277283293
Chi1n,8.84074737600832
Chi1v,8.84074737600832
Chi2n,6.598724770041079
Chi2v,6.598724770041079
Chi3n,5.168595047268694
Chi3v,5.168595047268694
Chi4n,3.7535267048049255
Chi4v,3.7535267048049255
MolMR,96.67100000000006
MolWt,353.89000000000016
fr_SH,0
Kappa1,19.227725354948266
Kappa2,9.400594530321044
Kappa3,4.4971549817703655
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,496.59318111095297
MolLogP,3.1857000000000015
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.083331225210565e-06
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,37.51909858402683
SMR_VSA6,39.45491511127648
SMR_VSA7,35.89528683400505
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,150.46552778140475
NHOHCount,0
PEOE_VSA1,9.473725907600098
PEOE_VSA2,9.694446914922299
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,49.59430021108608
PEOE_VSA7,18.405094737549014
PEOE_VSA8,19.634269217737724
PEOE_VSA9,18.628754398422615
RingCount,3
SMR_VSA10,18.376338449131826
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,353.175771436
NumHDonors,0
PEOE_VSA10,6.606881964512918
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,0.0
SlogP_VSA2,50.3241301300788
SlogP_VSA3,19.6832535610687
SlogP_VSA4,0.0
SlogP_VSA5,37.667559606327046
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.41499046939678
EState_VSA2,18.376338449131826
EState_VSA3,6.606881964512918
EState_VSA4,64.0947711301646
EState_VSA5,6.4208216229260096
EState_VSA6,0.0
EState_VSA7,18.19910120538483
EState_VSA8,17.032643867773697
EState_VSA9,9.473725907600098
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,12.407033161179976
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,47.08333333333333
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.631578947368421
VSA_EState10,0.0
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-1.1
NumHAcceptors,4
fr_morpholine,1
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,24
HeavyAtomMolWt,325.6660000000001
MaxEStateIndex,12.896754377676997
MinEStateIndex,-0.42607213718820813
NumHeteroatoms,5
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0833333333333333
FpDensityMorgan2,1.75
FpDensityMorgan3,2.4166666666666665
MaxPartialCharge,0.31610100435923666
MinPartialCharge,-0.4636557806090216
NumAromaticRings,1
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.896754377676997
MinAbsEStateIndex,0.0
NumAliphaticRings,2
NumRotatableBonds,5
NumSaturatedRings,2
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4636557806090216
MinAbsPartialCharge,0.31610100435923666
NumRadicalElectrons,0
NumValenceElectrons,134
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,1
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,1
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,353.1757714360008
MZ,0.608974358974359
Mi,1.1323956801260247
Mm,0.5666072126192016
Mp,0.6458567941040996
Mv,0.5880539620160016
SZ,31.666666666666668
Si,58.884575366553285
Sm,29.463575056198483
Sp,33.58455329341318
Sv,30.57880602483208
nB,0
nC,19
nF,0
nH,28
nI,0
nN,1
nO,3
nP,0
nS,0
nX,1
ABC,17.66384021576758
AMW,6.7918417583846304
IC0,1.4682964859256211
IC1,2.9610898712630545
IC2,3.890571757786193
IC3,4.512469766009991
IC4,4.815824333525708
IC5,4.815824333525708
Mpe,0.9545248868778279
Mse,0.9971216874894954
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,96.67100000000006
SdO,12.896754377676997
SdS,0
Spe,49.63529411764705
SsF,0
SsI,0
Sse,51.85032774945376
StN,0
fMF,0.4230769230769231
nBr,0
nCl,1
BIC0,0.2517270996641411
BIC1,0.5076539869725414
BIC2,0.6670058493025288
BIC3,0.7736250392261456
BIC4,0.8256326318224474
BIC5,0.8256326318224474
CIC0,4.232143232215471
CIC1,2.7393498468780373
CIC2,1.8098679603548988
CIC3,1.187969952131101
CIC4,0.8846153846153841
CIC5,0.8846153846153841
GGI1,3.5
GGI2,2.666666666666668
GGI3,1.5
GGI4,0.5422222222222223
GGI5,0.5
GGI6,0.3812244897959184
GGI7,0.2152777777777778
GGI8,0.09876543209876543
GGI9,0.03125
JGI1,0.14
JGI2,0.08080808080808083
JGI3,0.04285714285714286
JGI4,0.016944444444444446
JGI5,0.017241379310344827
JGI6,0.01657497781721384
JGI7,0.01076388888888889
JGI8,0.004938271604938271
JGI9,0.001736111111111111
MIC0,16.079944066735322
MIC1,29.108173992806268
MIC2,33.105701755462974
MIC3,35.90453805465475
MIC4,36.2103194587106
MIC5,36.2103194587106
MPC2,33
MPC3,44
MPC4,54
MPC5,63
MPC6,55
MPC7,58
MPC8,54
MPC9,50
Mare,0.9653846153846154
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.22173713523798305
RPCG,0.1511710499120703
SIC0,0.2575760044006625
SIC1,0.5194493789382029
SIC2,0.6825037979797995
SIC3,0.7916002956139502
SIC4,0.8448162899082711
SIC5,0.8448162899082711
SaaN,0
SaaO,0
SaaS,0
Sare,50.2
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,11.067358514335808
SssS,0
StCH,0
StsC,0
TIC0,76.3514172681323
TIC1,153.97667330567884
TIC2,202.30973140488203
TIC3,234.64842783251953
TIC4,250.4228653433368
TIC5,250.4228653433368
Vabc,339.79993399667734
WPol,35
apol,56.086203999999974
bpol,34.649796
nRot,5
ABCGG,14.191890266702579
ATS0Z,1242.0
ATS0d,144.0
ATS0i,8522.540370423372
ATS0m,4990.270643000002
ATS0p,73.33027333577198
ATS0v,10313.623439831157
ATS1Z,1157.0
ATS1d,189.0
ATS1i,7723.844039943389
ATS1m,4280.649209000001
ATS1p,91.13830511
ATS1v,12899.515739574617
ATS2Z,1647.0
ATS2d,310.0
ATS2i,15248.40107155074
ATS2m,5884.991769000001
ATS2p,139.05354868933904
ATS2v,19032.2129821821
ATS3Z,1854.0
ATS3d,373.0
ATS3i,21861.33383299387
ATS3m,6460.412494999999
ATS3p,170.07380465116802
ATS3v,22252.744230333126
ATS4Z,1820.0
ATS4d,350.0
ATS4i,23180.959969518764
ATS4m,6224.247364000001
ATS4p,166.85939320456396
ATS4v,21627.089941872087
ATS5Z,1686.0
ATS5d,315.0
ATS5i,23303.449644389355
ATS5m,5701.242164999999
ATS5p,151.13332153365803
ATS5v,19695.695377748947
ATS6Z,1384.0
ATS6d,276.0
ATS6i,19817.154686808273
ATS6m,4593.267602999999
ATS6p,134.07727718916797
ATS6v,16967.004773087545
ATS7Z,1156.0
ATS7d,253.0
ATS7i,18059.08767337767
ATS7m,3847.4061999999994
ATS7p,118.76623133056398
ATS7v,14705.322156668575
ATS8Z,1120.0
ATS8d,234.0
ATS8i,15960.86498867487
ATS8m,3778.7636519999996
ATS8p,112.85788347977198
ATS8v,14144.566019468692
C1SP1,0
C1SP2,1
C1SP3,6
C2SP1,0
C2SP2,5
C2SP3,5
C3SP2,1
C3SP3,0
C4SP3,1
FCSP3,0.631578947368421
GGI10,0.03264972961942658
JGI10,0.002720810801618882
JGT10,0.334585107643784
Kier1,20.3136
Kier2,10.222222222222221
Kier3,5.25
MAXdO,12.896754377676997
MINdO,12.896754377676997
MPC10,48
MWC01,25.0
MWC02,4.762173934797756
MWC03,5.602118820879701
MWC04,6.46302945692067
MWC05,7.327123292259293
MWC06,8.201111644442758
MWC07,9.075779878580487
MWC08,9.956696510867271
MWC09,10.837677139898041
MWC10,11.723145870993948
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.1857000000000015
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.209486152841421
SRW05,0.0
SRW06,6.7226297948554485
SRW07,0.0
SRW08,8.342601680684194
SRW09,0.0
SRW10,10.019535750898795
SaaCH,10.20069027194485
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1213634311749394
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.030870890022675512
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.2984531683043588
SsssP,0
WPath,2300001256
Xc-3d,1.0769632527515982
Xc-4d,0.08333333333333333
Xc-5d,0.4587486531290936
Xc-6d,0.10059223176554563
Xp-1d,11.311297062348977
Xp-2d,9.46474436022973
Xp-3d,8.15837667161849
Xp-4d,6.666929879438449
Xp-5d,5.2262113301002255
Xp-6d,2.942608903747318
Xp-7d,2.096527767801433
ZMIC0,82.29701593065145
ZMIC1,48.55894612142511
ZMIC2,36.99027123645667
ZMIC3,29.16852200823359
ZMIC4,27.471699955715362
ZMIC5,27.471699955715362
nAcid,0
nAtom,52
nBase,1
nRing,3
piPC1,3.4011973816621555
piPC2,3.7954891891721947
piPC3,4.230476736546681
piPC4,4.621289567867975
piPC5,4.9865987162680145
piPC6,4.896439566349901
piPC7,5.135430722392689
piPC8,5.153652800931181
piPC9,4.928611458617665
AATS0Z,23.884615384615383
AATS0d,2.769230769230769
AATS0i,163.8950071235264
AATS0m,95.96674313461541
AATS0p,1.410197564149461
AATS0v,198.33891230444533
AATS1Z,21.830188679245282
AATS1d,3.5660377358490565
AATS1i,145.73290641402622
AATS1m,80.76696620754718
AATS1p,1.7195906624528303
AATS1v,243.38708942593618
AATS2Z,16.806122448979593
AATS2d,3.163265306122449
AATS2i,155.59592930153815
AATS2m,60.05093641836736
AATS2p,1.4189137621361125
AATS2v,194.20625492022552
AATS3Z,13.532846715328468
AATS3d,2.7226277372262775
AATS3i,159.57177980287497
AATS3m,47.1562955839416
AATS3p,1.2414146324902775
AATS3v,162.42879000243158
AATS4Z,12.551724137931034
AATS4d,2.413793103448276
AATS4i,159.868689444957
AATS4m,42.92584388965518
AATS4p,1.1507544358935444
AATS4v,149.15234442670405
AATS5Z,11.873239436619718
AATS5d,2.2183098591549295
AATS5i,164.1088003126011
AATS5m,40.149592711267594
AATS5p,1.0643191657299862
AATS5v,138.7020801249926
AATS6Z,11.344262295081966
AATS6d,2.262295081967213
AATS6i,162.43569415416619
AATS6m,37.649734450819665
AATS6p,1.098994075321049
AATS6v,139.07380961547167
AATS7Z,10.50909090909091
AATS7d,2.3
AATS7i,164.17352430343337
AATS7m,34.97642
AATS7p,1.0796930120960362
AATS7v,133.68474687880524
AATS8Z,11.428571428571429
AATS8d,2.3877551020408165
AATS8i,162.86596927219256
AATS8m,38.5588127755102
AATS8p,1.1516110559160406
AATS8v,144.3323063211091
ATS0dv,270.44444444444446
ATS0pe,313.79549999999995
ATS0se,393.7192049999999
ATS1dv,250.0
ATS1pe,336.08050000000003
ATS1se,405.8536279999999
ATS2dv,338.0
ATS2pe,609.4055999999998
ATS2se,750.1494359999999
ATS3dv,358.0
ATS3pe,817.1801999999998
ATS3se,1023.945956
ATS4dv,320.0
