DLiP-ID,C001N0
DLiP-Mol-ID,32624
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H17F3N4.C4H4O4/c1-22-7-9-23(10-8-22)16-15-3-2-6-24(15)14-5-4-12(17(18,19)20)11-13(14)21-16;5-3(6)1-2-4(7)8/h2-6,11H,7-10H2,1H3;1-2H,(H,5,6)(H,7,8)/b;2-1-"
Standard Inchi Key(RDKit),ZBPAHEUAJMCLRD-BTJKTKAUSA-N
Canonical SMILES(RDKit),CN1CCN(c2nc3cc(C(F)(F)F)ccc3n3cccc23)CC1.O=C(O)/C=C\C(=O)O
SMILES(SDF),
MW(SDF),
MW(RDKit),450.417
MW Monoisotopic(RDKit),450.151489812
MolLogP(RDKit),2.9699
XLogP(SDF),
XLogP(CDK),4.331
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),98.38
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.592297567866534
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,11306560.588805232
qed,0.5922975678665341
Chi0,23.465890847321376
Chi1,15.057569213703696
TPSA,98.38000000000001
Chi0n,17.080900851218352
Chi0v,17.080900851218352
Chi1n,9.61482540903905
Chi1v,9.61482540903905
Chi2n,7.200226198077887
Chi2v,7.200226198077887
Chi3n,4.937796866432111
Chi3v,4.937796866432111
Chi4n,3.3311188010055743
Chi4v,3.3311188010055743
MolMR,111.82160000000007
MolWt,450.4170000000002
fr_SH,0
Kappa1,23.071312326869805
Kappa2,9.265027460265093
Kappa3,5.3544288516674206
fr_ArN,0
fr_COO,2
fr_C_O,2
fr_C_S,0
fr_NH0,4
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1149.0116070253578
MolLogP,2.969900000000001
NOCount,8
fr_Ar_N,2
fr_COO2,2
fr_urea,0
BalabanJ,3.1166663766484687e-07
SMR_VSA1,32.973374300849514
SMR_VSA2,0.0
SMR_VSA3,14.28458285805948
SMR_VSA4,0.0
SMR_VSA5,6.176298517443475
SMR_VSA6,38.126607337177965
SMR_VSA7,54.24417061928588
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,180.33847939283788
NHOHCount,2
PEOE_VSA1,24.413568857644158
PEOE_VSA2,0.0
PEOE_VSA3,14.573052889090853
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,37.37950732498524
PEOE_VSA8,44.52790940893114
PEOE_VSA9,22.11355364454578
RingCount,4
SMR_VSA10,34.30657550658751
fr_Al_COO,2
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,450.1514898119999
NumHDonors,2
PEOE_VSA10,0.0
PEOE_VSA11,5.817862777835028
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,18.114909093347173
SlogP_VSA1,4.899909730850478
SlogP_VSA2,69.66294582997207
SlogP_VSA3,15.76537288558712
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,48.68071912758889
SlogP_VSA7,0.0
SlogP_VSA8,16.550102152848787
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,3
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,23.678360585044167
EState_VSA2,0.0
EState_VSA3,23.185441648900284
EState_VSA4,49.6463232560248
EState_VSA5,6.06636706846161
EState_VSA6,0.0
EState_VSA7,22.73027231479809
EState_VSA8,21.831469965325354
EState_VSA9,10.213054789681411
SlogP_VSA10,18.98910792085949
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,40.965057099286
VSA_EState9,54.95160956738068
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,3
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,22.760319511168102
EState_VSA11,0.0
FractionCSP3,0.2857142857142857
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,1
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.6
NumHAcceptors,6
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,32
HeavyAtomMolWt,429.24900000000025
MaxEStateIndex,13.017406284292107
MinEStateIndex,-4.365560906946188
NumHeteroatoms,11
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,3
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0
FpDensityMorgan2,1.625
FpDensityMorgan3,2.1875
MaxPartialCharge,0.41598950526892453
MinPartialCharge,-0.4780707501605797
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,13.017406284292107
MinAbsEStateIndex,0.36338246409675
NumAliphaticRings,1
NumRotatableBonds,3
NumSaturatedRings,1
fr_Ndealkylation1,1
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4780707501605797
MinAbsPartialCharge,0.41598950526892453
NumRadicalElectrons,0
NumValenceElectrons,170
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,450.1514898120005
MZ,0.7358490566037734
Mi,1.1509975236089927
Mm,0.7075561389481028
Mp,0.6592662185063836
Mv,0.6513189919697071
SZ,38.99999999999999
Si,61.00286875127661
Sm,37.500475364249446
Sp,34.94110958083833
Sv,34.519906574394476
nB,0
nC,21
nF,3
nH,21
nI,0
nN,4
nO,4
nP,0
nS,0
nX,3
ABC,24.801525297424135
AMW,8.493424336075481
IC0,1.8556144308109084
IC1,3.756974798684389
IC2,4.422991030813574
IC3,4.9069813035381635
IC4,4.944717152594768
IC5,4.944717152594768
Mpe,1.018201997780244
Mse,1.0408965356126925
NdO,2
NdS,0
NsF,3
NsI,0
NtN,0
SMR,111.82160000000007
SdO,19.107222222222223
SdS,0
Spe,53.96470588235293
SsF,39.05221885287632
SsI,0
Sse,55.1675163874727
StN,0
fMF,0.3584905660377358
nBr,0
nCl,0
BIC0,0.30926907180181806
BIC1,0.6261624664473981
BIC2,0.7371651718022623
BIC3,0.8178302172563606
BIC4,0.8241195254324613
BIC5,0.8241195254324613
CIC0,3.8723060237522904
CIC1,1.9709456558788099
CIC2,1.3049294237496252
CIC3,0.8209391510250352
CIC4,0.783203301968431
CIC5,0.783203301968431
GGI1,8.5
GGI2,4.222222222222224
GGI3,1.8055555555555556
GGI4,2.0261111111111116
GGI5,1.0144444444444445
GGI6,0.663718820861678
GGI7,0.5937145691609977
GGI8,0.3381519274376417
GGI9,0.10437500000000002
JGI1,0.24999999999999997
JGI2,0.08616780045351477
JGI3,0.03925120772946859
JGI4,0.04824074074074074
JGI5,0.026695906432748544
JGI6,0.022886855891782
JGI7,0.022835175736961453
JGI8,0.015370542156256438
JGI9,0.010437500000000004
MIC0,19.78709818012454
MIC1,37.375306359388745
