DLiP-ID,C100J7
DLiP-Mol-ID,36495
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H13NO2/c1-11-7-8-13-14(9-11)18-15(17)16(13)10-12-5-3-2-4-6-12/h2-9H,10H2,1H3"
Standard Inchi Key(RDKit),HYWGUCHKPHXSGZ-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc2c(c1)oc(=O)n2Cc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),239.274
MW Monoisotopic(RDKit),239.094628656
MolLogP(RDKit),2.95122
XLogP(SDF),
XLogP(CDK),3.28
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),35.14
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.688800870084008
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
Common Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
RDKit Descriptors
Ipc,21383.271087551486
qed,0.6888008700840079
Chi0,12.535169427003234
Chi1,8.737183443017882
TPSA,35.14
Chi0n,10.08961911113124
Chi0v,10.08961911113124
Chi1n,5.878084662041408
Chi1v,5.878084662041408
Chi2n,4.410892216982229
Chi2v,4.410892216982229
Chi3n,3.007272933694739
Chi3v,3.007272933694739
Chi4n,2.089308341900409
Chi4v,2.089308341900409
MolMR,70.75500000000002
MolWt,239.274
fr_SH,0
Kappa1,10.838380862257573
Kappa2,4.182957278177247
Kappa3,1.838312450338613
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,738.0246318569684
MolLogP,2.951220000000001
NOCount,3
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.119908432081548
SMR_VSA1,4.417150937053347
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,0.0
SMR_VSA7,70.20843953738816
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,104.28551691775188
NHOHCount,0
PEOE_VSA1,4.417150937053347
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,30.183374320007832
PEOE_VSA8,0.0
PEOE_VSA9,12.061457123528836
RingCount,3
SMR_VSA10,11.099720859258504
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,239.094628656
NumHDonors,0
PEOE_VSA10,0.0
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.756062822229453
SlogP_VSA1,5.756062822229453
SlogP_VSA2,4.567099647791355
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.126902983393991
SlogP_VSA6,57.742624668818046
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,1
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,5.756062822229453
EState_VSA3,12.127776547554816
EState_VSA4,16.643603701010253
EState_VSA5,0.0
EState_VSA6,4.567099647791355
EState_VSA7,55.4546737473835
EState_VSA8,0.0
EState_VSA9,4.417150937053347
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.916328656462585
VSA_EState9,33.417004676870754
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.13333333333333333
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.289999999999999
NumHAcceptors,3
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,18
HeavyAtomMolWt,226.16999999999996
MaxEStateIndex,11.850590041572184
MinEStateIndex,-0.3060619803476945
NumHeteroatoms,3
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.1111111111111112
FpDensityMorgan2,1.8888888888888888
FpDensityMorgan3,2.6666666666666665
MaxPartialCharge,0.41976823606887115
MinPartialCharge,-0.4076859048105757
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,11.850590041572184
MinAbsEStateIndex,0.3060619803476945
NumAliphaticRings,0
NumRotatableBonds,2
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.41976823606887115
MinAbsPartialCharge,0.4076859048105757
NumRadicalElectrons,0
NumValenceElectrons,90
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,239.094628656
MZ,0.6774193548387099
Mi,1.1099642936230714
Mm,0.6426206085282037
Mp,0.7035408344601124
Mv,0.6680465322416496
SZ,21.000000000000007
Si,34.40889310231521
Sm,19.921238864374313
Sp,21.809765868263483
Sv,20.709442499491136
nB,0
nC,15
nF,0
nH,13
nI,0
nN,1
nO,2
nP,0
nS,0
nX,0
ABC,14.23959487965367
AMW,7.712729956645161
IC0,1.4474519468397147
IC1,2.9667885531469778
IC2,3.7442035683118124
IC3,4.518397116698909
IC4,4.7362967135428935
IC5,4.7362967135428935
MID,37.083843398307835
Mpe,0.9711574952561672
Mse,1.0030777905692738
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,70.75500000000002
SdO,11.850590041572184
SdS,0
Spe,30.105882352941183
SsF,0
SsI,0
Sse,31.095411507647487
StN,0
fMF,0.5161290322580645
nBr,0
nCl,0
AMID,2.060213522128213
BIC0,0.27197886198993254
BIC1,0.5574649826624103
BIC2,0.7035426825681412
BIC3,0.8490150629880955
BIC4,0.8899587948384591
BIC5,0.8899587948384591
CIC0,3.5067443635471602
CIC1,1.9874077572398972
CIC2,1.2099927420750625
CIC3,0.4357991936879655
CIC4,0.2178995968439814
CIC5,0.2178995968439814
GGI1,3.5
GGI2,1.7777777777777786
GGI3,1.5138888888888888
GGI4,0.8794444444444447
GGI5,0.6394444444444445
GGI6,0.1527437641723356
GGI7,0.1423611111111111
GGI8,0.08163265306122448
GGI9,0.030000000000000006
JGI1,0.17500000000000004
JGI2,0.06349206349206352
JGI3,0.05822649572649572
JGI4,0.041878306878306876
JGI5,0.031972222222222214
JGI6,0.008984927304255035
JGI7,0.012941919191919192
JGI8,0.013605442176870744
JGI9,0.010000000000000002
MIC0,12.936672959586435
MIC1,27.007414528170223
MIC2,34.62182218002719
MIC3,37.79975854087572
MIC4,38.01940133449446
MIC5,38.01940133449446
MPC2,28
MPC3,37
MPC4,50
MPC5,62
MPC6,62
MPC7,67
MPC8,71
MPC9,61
Mare,0.9828387096774192
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2869148338410501
RPCG,0.29541794867647
SIC0,0.29216685334107856
SIC1,0.5988435595349471
SIC2,0.7557640702411783
SIC3,0.9120343308208686
SIC4,0.9560171654104346
SIC5,0.9560171654104346
SaaN,0
SaaO,5.259476804610733
SaaS,0
Sare,30.467999999999993
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,44.871010352031156
TIC1,91.9704451475563
TIC2,116.07031061766618
TIC3,140.0703106176662
TIC4,146.8251981198297
TIC5,146.8251981198297
Vabc,208.34886232888442
WPol,26
apol,36.42230899999999
bpol,17.355690999999997
nRot,2
ABCGG,11.785428574687781
ATS0Z,730.0
ATS0d,109.0
ATS0i,4887.987452080238
ATS0m,2885.3026979999995
ATS0p,50.10987576303702
ATS0s,130.38888888888889
ATS0v,7432.937930992434
ATS1Z,852.0
ATS1d,136.0
ATS1i,4716.719069462697
ATS1m,3258.2960359999984
ATS1p,63.049696029999964
ATS1s,106.61111111111113
ATS1v,9292.03228693099
ATS2Z,1262.0
ATS2d,215.0
ATS2i,8265.378615012996
ATS2m,4765.039831999997
ATS2p,93.00511072939595
ATS2s,182.66666666666674
ATS2v,13421.871096688039
ATS3Z,1256.0
ATS3d,218.0
ATS3i,10116.983262312295
ATS3m,4581.129537999999
ATS3p,101.358251350245
ATS3s,194.58333333333337
ATS3v,14102.132449250797
ATS4Z,1097.0
ATS4d,208.0
ATS4i,11710.249243690887
ATS4m,3880.2182249999996
ATS4p,90.47000338273502
ATS4s,207.72222222222234
ATS4v,12298.42525441135
ATS5Z,986.0
ATS5d,164.0
ATS5i,9250.514500142688
ATS5m,3575.7499559999987
ATS5p,75.23154495418798
ATS5s,191.66666666666669
ATS5v,10644.878757105544
ATS6Z,848.0
ATS6d,144.0
ATS6i,7717.324043525743
ATS6m,3041.0174610000013
ATS6p,67.36915982909399
ATS6s,170.77777777777786
ATS6v,9490.808128985293
ATS7Z,604.0
ATS7d,102.0
ATS7i,6329.534604532448
ATS7m,2051.874987
ATS7p,55.795812221698
ATS7s,137.5
ATS7v,7462.842966916628
ATS8Z,340.0
ATS8d,77.0
ATS8i,5800.107277629689
ATS8m,1103.744886
ATS8p,40.954999790188
ATS8s,75.16666666666667
ATS8v,4913.919466846372
C1SP1,0
C1SP2,0
C1SP3,2
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.13333333333333333
GGI10,0.012345679012345678
JGI10,0.012345679012345678
JGT10,0.428447056004479
Kier1,13.005
Kier2,5.551020408163265
Kier3,2.8049671292914535
MAXdO,11.850590041572184
MID_C,30.999666597040147
MID_N,2.2522952954047963
MID_O,3.8318815058628988
MID_X,0.0
MID_h,6.084176801267695
MINdO,11.850590041572184
MPC10,53
MWC01,20.0
MWC02,4.574710978503383
MWC03,5.424950017481403
MWC04,6.3080984415095305
MWC05,7.181591944611865
MWC06,8.073091199693154
MWC07,8.95660873889395
MWC08,9.85214162518454
MWC09,10.741232788688686
MWC10,11.639108675713432
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.951220000000001
SRW02,3.713572066704308
SRW03,0.0
SRW04,5.030437921392435
SRW05,2.3978952727983707
SRW06,6.543911845564792
SRW07,4.844187086458591
SRW08,8.145839612936841
SRW09,7.018401799069201
SRW10,9.794843875419385
SaaCH,15.691605121987067
SaaNH,0
SaaSe,0
SaaaC,1.4910964663643238
SaasC,2.1722093621399186
SaasN,1.6568518518518518
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.9801308578987151
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
