DLiP-ID,T0062I
EState_VSA10,9.589074368143644
EState_VSA11,0.0
FractionCSP3,0.22727272727272727
VSA_EState10,0.0
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.61
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,29
HeavyAtomMolWt,368.2670000000001
MaxEStateIndex,12.750164421867613
MinEStateIndex,-0.996936090524924
NumHeteroatoms,7
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.2413793103448276
FpDensityMorgan2,2.103448275862069
FpDensityMorgan3,2.8275862068965516
MaxPartialCharge,0.32782118608438304
MinPartialCharge,-0.4780736044623663
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.750164421867613
MinAbsEStateIndex,0.21229612832787392
NumAliphaticRings,1
NumRotatableBonds,6
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4780736044623663
MinAbsPartialCharge,0.32782118608438304
NumRadicalElectrons,0
NumValenceElectrons,150
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,392.18484062800076
MZ,0.6540880503144654
Mi,1.1278223962329499
Mm,0.616508766335262
Mp,0.6727943961134336
Mv,0.6354374570354359
SZ,34.666666666666664
Si,59.774587000346344
Sm,32.674964615768886
Sp,35.65810299401198
Sv,33.6781852228781
nB,0
nC,22
nF,0
nH,24
nI,0
nN,4
nO,3
nP,0
nS,0
nX,0
ABC,22.167599386966742
AMW,7.399713974113221
IC0,1.559967942685996
IC1,3.692688655824796
IC2,4.873501350503873
IC3,5.449526350748794
IC4,5.487262199805397
IC5,5.487262199805397
MID,58.79849798670601
Mpe,0.9721050684424712
Mse,1.0056342673391143
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,115.42940000000004
SdO,23.439627376493554
SdS,0
Spe,51.521568627450975
SsF,0
SsI,0
Sse,53.29861616897306
StN,0
fMF,0.39622641509433965
nBr,0
nCl,0
AMID,2.02753441333469
BIC0,0.25902900505532866
BIC1,0.6131622595080027
BIC2,0.8092334280813623
BIC3,0.9048810235335665
BIC4,0.9111469724473754
BIC5,0.9111469724473754
CIC0,4.1679525118772025
CIC1,2.0352317987384025
CIC2,0.8544191040593256
CIC3,0.27839410381440466
CIC4,0.24065825475780134
CIC5,0.24065825475780134
GGI1,6.0
GGI2,2.4444444444444455
GGI3,1.375
GGI4,1.586666666666667
GGI5,0.8263888888888888
GGI6,0.6073469387755102
GGI7,0.47916666666666674
GGI8,0.20508944318468125
GGI9,0.21250000000000005
JGI1,0.19354838709677416
JGI2,0.05962059620596209
JGI3,0.03353658536585366
JGI4,0.04175438596491229
JGI5,0.020659722222222218
JGI6,0.01641478212906784
JGI7,0.014093137254901961
JGI8,0.007072049764989007
JGI9,0.00923913043478261
MIC0,14.538791432847214
MIC1,32.55365182912812
MIC2,41.13814051815385
MIC3,42.13398126557053
MIC4,42.17201900141959
MIC5,42.17201900141959
MPC2,41
MPC3,50
MPC4,62
MPC5,78
MPC6,75
MPC7,84
MPC8,90
MPC9,93
Mare,0.9855094339622643
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.17278677789890634
RPCG,0.11848210388904093
SIC0,0.2723445541991132
SIC1,0.6446822516333974
SIC2,0.8508325821147454
SIC3,0.9513970024509297
SIC4,0.9579850564150069
SIC5,0.9579850564150069
SaaN,0
SaaO,0
SaaS,0
Sare,52.232000000000006
SdNH,0
SdSe,0
SddC,0
SdsN,4.375465745605415
SsBr,0
SsCl,0
SsLi,0
SsOH,8.766596386091301
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,82.6783009623578
TIC1,195.7124987587142
TIC2,258.2955715767053
TIC3,288.8248965896861
TIC4,290.8248965896861
TIC5,290.8248965896861
Vabc,374.19189079731024
WPol,41
apol,59.54903199999999
bpol,28.662967999999992
nRot,6
ABCGG,16.729688939778214
ATS0Z,1204.0
ATS0d,168.0
ATS0i,8628.813591209477
ATS0m,4750.8843970000025
ATS0p,78.79612171637599
ATS0s,256.97222222222223
ATS0v,11685.810728607386
ATS1Z,1349.0
ATS1d,207.0
ATS1i,8145.742339058049
ATS1m,5108.304923000001
ATS1p,99.498091086
ATS1s,181.80555555555554
ATS1v,14584.25407300821
ATS2Z,1916.0
ATS2d,314.0
ATS2i,14129.279096243441
ATS2m,7121.551984999999
ATS2p,145.131775933943
ATS2s,320.52777777777777
ATS2v,20497.407414645288
ATS3Z,2013.0
ATS3d,360.0
ATS3i,19314.202301954378
ATS3m,7250.947553
ATS3p,163.93141929098
ATS3s,355.88888888888886
ATS3v,22497.176277031074
ATS4Z,1926.0
ATS4d,340.0
ATS4i,19339.16458761743
ATS4m,6861.460218
ATS4p,157.394691276131
ATS4s,357.63888888888886
ATS4v,21512.895552145175
ATS5Z,1974.0
ATS5d,335.0
ATS5i,19074.51893456038
ATS5m,7149.820151999999
ATS5p,157.33982200837602
ATS5s,376.52777777777777
ATS5v,21670.67899060811
ATS6Z,1885.0
ATS6d,320.0
ATS6i,18666.45369661574
ATS6m,6685.286813
ATS6p,157.13613992243302
ATS6s,381.66666666666663
ATS6v,21484.78251945884
ATS7Z,1765.0
ATS7d,305.0
ATS7i,18784.74068572743
ATS7m,6256.879162
ATS7p,151.19717066637602
ATS7s,353.52777777777777
ATS7v,20122.875300025804
ATS8Z,1579.0
ATS8d,278.0
ATS8i,17867.873484336928
ATS8m,5520.499245
ATS8p,134.08586511752702
ATS8s,336.08333333333326
ATS8v,17749.35637784895
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,11
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.22727272727272727
GGI10,0.10325476992143659
JGI10,0.004489337822671156
JGT10,0.400428114262137
Kier1,23.658688865764827
Kier2,12.142772159428912
Kier3,7.5712
MAXdO,12.750164421867613
MID_C,45.458347330295474
MID_N,8.160038618562172
MID_O,5.180112037848363
MID_X,0.0
MID_h,13.340150656410534
MINdO,10.689462954625942
MPC10,96
MWC01,31.0
MWC02,4.976733742420574
MWC03,5.7899601708972535
MWC04,6.637258031284457
MWC05,7.470224135899966
MWC06,8.321421586897879
MWC07,9.163143937145207
MWC08,10.016325045799498
MWC09,10.86297186449704
MWC10,11.717554678786481
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,3
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.3603000000000014
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.424950017481403
SRW05,0.0
SRW06,6.894670039433482
SRW07,0.0
SRW08,8.448271745949816
SRW09,0.0
SRW10,10.045984880764673
SaaCH,12.6882632747641
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.732198961219906
SaasN,0
SdCH2,0
SddsN,0
SdsCH,2.6262410710570796
SdssC,-0.49434165951737785
SdssS,0
SsCH3,1.9842436507259877
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,9.333950336994757
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.6165090411087055
VE1_D,5.292421835867595
VE2_A,0.15918996693478296
VE2_D,0.18249730468508948
VE3_A,2.5943495376546544
VE3_D,2.730986692061426
VR1_A,284.3718380794379
VR1_D,179.6596181130407
VR2_A,9.805925451015101
VR2_D,6.1951592452772655
VR3_A,6.714993407794291
VR3_D,6.255774787181972
WPath,2600
Xc-3d,1.7563229865551735
Xc-4d,0.0
Xc-5d,0.20118446353109126
Xc-6d,0.0
Xp-0d,20.63961743368831
Xp-1d,14.046045193307764
Xp-2d,12.32411788299844
Xp-3d,9.619151823029227
Xp-4d,7.69316956259336
Xp-5d,6.448205409520548
Xp-6d,3.9635120803519803
Xp-7d,2.9138466812486934
ZMIC0,95.43123442508569
ZMIC1,51.204197674440515
ZMIC2,27.34284740343675
ZMIC3,23.56206640218238
ZMIC4,23.42139015861396
ZMIC5,23.42139015861396
nAcid,1
nAtom,53
nBase,3
nRing,3
piPC1,3.7376696182833684
piPC2,4.2626798770413155
piPC3,4.749270529961848
piPC4,5.236441962829949
piPC5,5.7644070964726355
piPC6,5.900753151666388
piPC7,6.2464095297213635
piPC8,6.49686925421949
piPC9,6.739040725594399
AATS0Z,22.71698113207547
AATS0d,3.169811320754717
AATS0i,162.807803607726
AATS0m,89.63932824528307
AATS0p,1.4867192776674716
AATS0s,4.84853249475891
AATS0v,220.48699487938464
AATS1Z,24.527272727272727
AATS1d,3.7636363636363637
AATS1i,148.1044061646918
AATS1m,92.87827132727274
AATS1p,1.8090562015636364
AATS1s,3.3055555555555554
AATS1v,265.16825587287656
AATS2Z,20.82608695652174
AATS2d,3.4130434782608696
AATS2i,153.57912061134175
AATS2m,77.40817374999999
AATS2p,1.5775193036298152
AATS2s,3.4839975845410627
AATS2v,222.79790668092704
AATS3Z,16.636363636363637
AATS3d,2.975206611570248
AATS3i,159.62150662772214
AATS3m,59.92518638842975
AATS3p,1.3548051181072727
AATS3s,2.941230486685032
AATS3v,185.92707666967829
AATS4Z,16.05
AATS4d,2.8333333333333335
AATS4i,161.15970489681192
AATS4m,57.178835150000005
AATS4p,1.3116224273010917
AATS4s,2.980324074074074
AATS4v,179.2741296012098
AATS5Z,16.58823529411765
AATS5d,2.8151260504201683
AATS5i,160.29007508033934
AATS5m,60.08252228571428
AATS5p,1.3221833782216472
AATS5s,3.164098972922502
AATS5v,182.10654613956396
AATS6Z,15.974576271186441
AATS6d,2.711864406779661
AATS6i,158.19028556454018
AATS6m,56.65497299152542
AATS6p,1.3316622027324831
AATS6s,3.234463276836158
AATS6v,182.07442813100712
AATS7Z,14.957627118644067
AATS7d,2.5847457627118646
AATS7i,159.19271767565618
AATS7m,53.0243996779661
AATS7p,1.2813319547997968
AATS7s,2.9959981167608287
AATS7v,170.5328415256424
AATS8Z,14.225225225225225
AATS8d,2.5045045045045047
AATS8i,160.97183319222458
AATS8m,49.734227432432434
AATS8p,1.2079807668245677
AATS8s,3.0277777777777772
AATS8v,159.90411151215272
AMID_C,1.5675292182860507
AMID_N,0.28138064201938523
AMID_O,0.1786245530292539
AMID_X,0.0
AMID_h,0.4600051950486391
ATS0dv,396.0
ATS0pe,331.6821999999999
ATS0se,407.99617999999987
ATS1dv,392.0
ATS1pe,358.214
ATS1se,427.73811599999993
ATS2dv,529.0
ATS2pe,584.6929999999999
ATS2se,708.0275559999998
ATS3dv,497.0
ATS3pe,747.2835
ATS3se,921.2354200000001
ATS4dv,482.0
ATS4pe,743.8485000000001
ATS4se,917.9261199999999
ATS5dv,493.0
ATS5pe,732.9312000000001
ATS5se,905.9336559999999
ATS6dv,446.0
ATS6pe,732.5935000000002
ATS6se,905.309116
ATS7dv,411.0
ATS7pe,715.3534000000001
ATS7se,889.670352
ATS8dv,328.0
ATS8pe,674.9467
ATS8se,841.24502
ATSC0Z,387.6981132075471
ATSC0c,1.2300357318542383
ATSC0d,28.45283018867924
ATSC0i,80.95712069688113
ATSC0m,1844.7699313207547
ATSC0p,11.888815826998185
ATSC0s,90.84591194968553
ATSC0v,2622.3879356786438
ATSC1Z,2.294410822356702
ATSC1c,-0.9263962840919328
ATSC1d,7.813100747597005
ATSC1i,-3.757970275510692
ATSC1m,15.392422969028354
ATSC1p,0.528873220995391
ATSC1s,-7.854248249673666
ATSC1v,119.22357071307997
ATSC2Z,20.67497330010677
ATSC2c,0.681078752687817
ATSC2d,-1.9558561765752978
ATSC2i,4.541260405718608
ATSC2m,83.52983006586001
ATSC2p,-1.2216137059635899
ATSC2s,33.20982160515802
ATSC2v,-274.4770839733051
ATSC3Z,-24.34852260590958
ATSC3c,-0.35206434954139854
ATSC3d,-1.2979708081167698
ATSC3i,-13.906022038916824
ATSC3m,-110.74429935493046
ATSC3p,-0.5314752289989582
ATSC3s,-7.836369210078717
ATSC3v,-62.42915687544685
ATSC4Z,-75.73157707369172
ATSC4c,-0.21730341440360265
ATSC4d,-6.081879672481311
ATSC4i,-7.009090137411471
ATSC4m,-354.79881946208616
ATSC4p,-1.19460092323954
ATSC4s,-13.646928523397015
ATSC4v,-276.2444898727496
ATSC5Z,58.90423638305448
ATSC5c,0.43055182316849927
ATSC5d,-3.978996084015665
ATSC5i,13.194467983006199
ATSC5m,278.7111311100035
ATSC5p,0.6278381640596143
ATSC5s,10.369556188441909
ATSC5v,327.1230374778353
ATSC6Z,-116.13919544321821
ATSC6c,-0.5237188643393785
ATSC6d,-2.1402634389462447
ATSC6i,-10.303506419392757
ATSC6m,-543.8772655631896
ATSC6p,-1.3528787664399478
ATSC6s,-33.36238677267513
ATSC6v,-468.0355523886031
ATSC7Z,3.2570309718761
ATSC7c,0.37059524926861487
ATSC7d,-5.781772872908508
ATSC7i,2.3368801095802643
ATSC7m,4.908373889640401
ATSC7p,-1.536861035020722
ATSC7s,-0.4210869823187362
ATSC7v,-316.73785182663437
ATSC8Z,-31.537557849768596
ATSC8c,0.24327689149680307
ATSC8d,-4.155927376290496
ATSC8i,-23.909257661510868
ATSC8m,-158.87539897365605
ATSC8p,-2.981813419464376
ATSC8s,-5.873304062339307
ATSC8v,-566.3959288416074
AXp-0d,0.7117109459892521
AXp-1d,0.4530982320421859
AXp-2d,0.30058824104874243
AXp-3d,0.19238303646058455
AXp-4d,0.12408338004182838
AXp-5d,0.08266930012205831
AXp-6d,0.0528468277380264
AXp-7d,0.03468865096724635
GATS1Z,0.8254782593307024
GATS1c,1.7449946619202512
GATS1d,0.8307210031347964
GATS1i,1.25183805797254
GATS1m,0.8283514087046103
GATS1p,1.0166932470249406
GATS1s,0.6832637356989185
GATS1v,0.9354398497075094
GATS2Z,0.8484862591091062
GATS2c,0.5616849228103787
GATS2d,1.211769115442279
GATS2i,1.0986342695477234
GATS2m,0.8575991604157335
GATS2p,1.0846936654139465
GATS2s,0.4095098380056397
GATS2v,1.0437048918850051
GATS3Z,0.9699120141189266
GATS3c,1.0137954279979298
GATS3d,1.0950413223140498
GATS3i,1.122110268724868
GATS3m,0.9710716583217531
GATS3p,1.0016025690271397
GATS3s,0.7687160516642642
GATS3v,0.9885474842207841
GATS4Z,1.0456159561352283
GATS4c,1.0714745857851715
GATS4d,1.142241379310345
GATS4i,1.0837113468396702
GATS4m,1.0452603249751224
GATS4p,1.007176830927958
GATS4s,0.8667454163637831
GATS4v,1.0101340138395243
GATS5Z,0.8921001532791432
GATS5c,0.8097991155576156
GATS5d,1.1518400463633731
GATS5i,0.9415012896833213
GATS5m,0.8939619843943993
GATS5p,0.9636516479857866
GATS5s,0.8193813023149653
GATS5v,0.9291928642290443
GATS6Z,1.1031210922420593
GATS6c,1.0745387442182177
GATS6d,1.0376972530683815
GATS6i,1.0386065794812493
GATS6m,1.10022350167752
GATS6p,1.0594644517643048
GATS6s,1.373323531545739
GATS6v,1.0635702383032295
GATS7Z,0.9536513100371846
GATS7c,0.6557645170798972
GATS7d,1.0609292811221511
GATS7i,0.9485970424753529
GATS7m,0.9585539524805303
GATS7p,1.0732244546823897
GATS7s,0.917817232645585
GATS7v,1.064857141694617
GATS8Z,1.0222498145410353
GATS8c,0.8282209226428185
GATS8d,1.0702081391736566
GATS8i,1.0875394768564615
GATS8m,1.0249001522503327
GATS8p,1.1110817935249742
GATS8s,1.0423770719384968
GATS8v,1.0969760949130436
MATS1Z,0.0057028332772930575
MATS1c,-0.7257587103936078
MATS1d,0.2646129732336628
MATS1i,-0.04473129453931009
MATS1m,0.008040405605921775
MATS1p,0.04286730275922941
MATS1s,-0.08331293131390052
MATS1v,0.04381051581979747
MATS2Z,0.03072128039542615
MATS2c,0.3189830796184076
MATS2d,-0.03960039211163658
MATS2i,0.03231538947263843
MATS2m,0.02608479505461569
MATS2p,-0.05919477029122243
MATS2s,0.2105955528933584
MATS2v,-0.06029720690437162
MATS3Z,-0.027508659425944017
MATS3c,-0.12537034522738053
MATS3d,-0.019981585812306853
MATS3i,-0.07523819340679906
MATS3m,-0.02629478764705225
MATS3p,-0.01958100271748016
MATS3s,-0.03778330986075992
MATS3v,-0.010427519981424736
MATS4Z,-0.0862736032703913
MATS4c,-0.07802673711782693
MATS4d,-0.09440760389036255
MATS4i,-0.038238532333030394
MATS4m,-0.08494436583585108
MATS4p,-0.04437913880085298
MATS4s,-0.06634743712524183
MATS4v,-0.04652552788516274
MATS5Z,0.06766775232576973
MATS5c,0.15589658906538942
MATS5d,-0.06228406481956181
MATS5i,0.07258815168513777
MATS5m,0.06728852536133095
MATS5p,0.023520038065074723
MATS5s,0.05083744183401491
MATS5v,0.05555755183448673
MATS6Z,-0.13454853950897938
MATS6c,-0.19123807001286788
MATS6d,-0.033785910173987334
MATS6i,-0.057164163742348215
MATS6m,-0.13241968682329042
MATS6p,-0.051110972388762776
MATS6s,-0.1649474425098365
MATS6v,-0.0801633333558769
MATS7Z,0.003773306322030585
MATS7c,0.1353243601707297
MATS7d,-0.09127028728139192
MATS7i,0.01296508118623134
MATS7m,0.0011950588385134157
MATS7p,-0.058061715413726414
MATS7s,-0.002081902031797916
MATS7v,-0.054249643799113054
MATS8Z,-0.038840719247571494
MATS8c,0.09443566025951887
MATS8d,-0.06974215594905253
MATS8i,-0.1410145511390089
MATS8m,-0.041121347137774454
MATS8p,-0.11975530368644165
MATS8s,-0.030869527840693342
MATS8v,-0.10312787657285208
MAXdsN,4.375465745605415
MAXsOH,8.766596386091301
MINdsN,4.375465745605415
MINsOH,8.766596386091301
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.23252038349872
SpAD_D,373.3259189114243
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.3810881898986094
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,729
TMWC10,134.95559319362837
TSRW10,63.9570114100209
VE1_Dt,5.308208371844103
VE2_Dt,0.18304166799462424
VE3_Dt,2.7339651088795462
VR1_Dt,178.20282667723995
VR2_Dt,6.14492505783586
VR3_Dt,6.247633114289639
Xc-3dv,0.596759931211224
Xc-4dv,0.0
Xc-5dv,0.04647312798543377
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25343678769327627
Xch-7d,0.32354443847745745
Xp-0dv,16.235503319380467
Xp-1dv,9.555987893635216
Xp-2dv,6.612295137480794
Xp-3dv,4.461513408111512
Xp-4dv,2.985005065241603
Xp-5dv,2.0435025597912304
Xp-6dv,1.018584471445865
Xp-7dv,0.6094972175883383
Xpc-4d,3.3981499680066154
Xpc-5d,4.882009175202164
Xpc-6d,7.312437559580055
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,55
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.932752723155421
AATS0dv,7.471698113207547
AATS0pe,6.258154716981131
AATS0se,7.69804113207547
AATS1dv,7.127272727272727
AATS1pe,6.512981818181818
AATS1se,7.777056654545453
AATS2dv,5.75
AATS2pe,6.355358695652172
AATS2se,7.695951695652171
AATS3dv,4.107438016528926
AATS3pe,6.175896694214876
AATS3se,7.613515867768596
AATS4dv,4.016666666666667
AATS4pe,6.198737500000001
AATS4se,7.649384333333332
AATS5dv,4.142857142857143
AATS5pe,6.159085714285715
AATS5se,7.6128878655462175
AATS6dv,3.7796610169491527
AATS6pe,6.208419491525425
AATS6se,7.672111152542373
AATS7dv,3.483050847457627
AATS7pe,6.062316949152543
AATS7se,7.539579254237288
AATS8dv,2.954954954954955
AATS8pe,6.080600900900901
AATS8se,7.578783963963963
AATSC0Z,7.31505873976504
AATSC0c,0.023208221355740345
AATSC0d,0.5368458526165895
AATSC0i,1.5274928433373798
AATSC0m,34.80697983624066
AATSC0p,0.22431727975468274
AATSC0s,1.714073810371425
AATSC0v,49.479017654314035
AATSC1Z,0.04171656040648549
AATSC1c,-0.016843568801671503
AATSC1d,0.14205637722903647
AATSC1i,-0.06832673228201258
AATSC1m,0.27986223580051556
AATSC1p,0.009615876745370747
AATSC1s,-0.14280451363043029
AATSC1v,2.167701285692363
AATSC2Z,0.22472797065333447
AATSC2c,0.00740302992051975
AATSC2d,-0.0212593062671228
AATSC2i,0.049361526149115306
AATSC2m,0.9079329354984784
AATSC2p,-0.013278409847430325
AATSC2s,0.36097632179519584
AATSC2v,-2.9834465649272297
AATSC3Z,-0.20122745955297172
AATSC3c,-0.0029096227234826325
AATSC3d,-0.01072703147203942
AATSC3i,-0.11492580197451921
AATSC3m,-0.9152421434291774
AATSC3p,-0.004392357264454199
AATSC3s,-0.064763381901477
AATSC3v,-0.5159434452516268
AATSC4Z,-0.6310964756140977
AATSC4c,-0.0018108617866966887
AATSC4d,-0.05068233060401093
AATSC4i,-0.05840908447842893
AATSC4m,-2.956656828850718
AATSC4p,-0.009955007693662834
AATSC4s,-0.1137244043616418
AATSC4v,-2.302037415606247
