DLiP-ID,T001XG
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,19.49013894705617
EState_VSA11,0.0
FractionCSP3,0.18518518518518517
VSA_EState10,0.0
fr_C_O_noCOO,2
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-4.659999999999999
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,36
HeavyAtomMolWt,458.3280000000003
MaxEStateIndex,13.358833834121636
MinEStateIndex,-0.9774872414275368
NumHeteroatoms,9
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0555555555555556
FpDensityMorgan2,1.75
FpDensityMorgan3,2.4166666666666665
MaxPartialCharge,0.3049980312499813
MinPartialCharge,-0.48117276396808684
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,13.358833834121636
MinAbsEStateIndex,0.06657609252560248
NumAliphaticRings,1
NumRotatableBonds,8
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.48117276396808684
MinAbsPartialCharge,0.3049980312499813
NumRadicalElectrons,0
NumValenceElectrons,184
fr_para_hydroxylation,0
NumAromaticCarbocycles,3
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,485.2063043440007
MZ,0.6772486772486771
Mi,1.1253594571404046
Mm,0.6416657746272268
Mp,0.6824580458131357
Mv,0.6502172952225876
SZ,42.66666666666666
Si,70.89764579984549
Sm,40.42494380151529
Sp,42.99485688622755
Sv,40.96368959902302
nB,0
nC,27
nF,0
nH,27
nI,0
nN,5
nO,4
nP,0
nS,0
nX,0
ABC,28.03130269212301
AMW,7.701687370539694
IC0,1.5903979299877875
IC1,3.753816430886971
IC2,4.826020796309744
IC3,5.667600955177267
IC4,5.818549764769758
IC5,5.818549764769758
MID,73.33548042518841
Mpe,0.978586990351696
Mse,1.009907628989931
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,137.5662999999999
SdO,37.707745036492035
SdS,0
Spe,61.65098039215685
SsF,0
SsI,0
Sse,63.62418062636564
StN,0
fMF,0.42857142857142855
nBr,0
nCl,0
AMID,2.0370966784774556
BIC0,0.25229271028306166
BIC1,0.595486515290444
BIC2,0.7655756107484083
BIC3,0.8990796446745386
BIC4,0.9230254028826015
BIC5,0.9230254028826015
CIC0,4.386881993512129
CIC1,2.2234634926129457
CIC2,1.1512591271901726
CIC3,0.3096789683226495
CIC4,0.15873015873015905
CIC5,0.15873015873015905
GGI1,8.0
GGI2,3.7777777777777795
GGI3,2.5
GGI4,2.211666666666667
GGI5,1.319722222222222
GGI6,1.0466213151927437
GGI7,0.7118764172335601
GGI8,0.5429736709498614
GGI9,0.30750771604938276
JGI1,0.20512820512820515
JGI2,0.06995884773662556
JGI3,0.0423728813559322
JGI4,0.040212121212121234
JGI5,0.025379273504273506
JGI6,0.019381876207273024
JGI7,0.012943207586064728
JGI8,0.011081095325507374
JGI9,0.006833504801097396
MIC0,14.924117436546343
MIC1,32.95344322324596
MIC2,42.76991728873253
MIC3,45.75502460272193
MIC4,45.90718100279116
MIC5,45.90718100279116
MPC2,54
MPC3,68
MPC4,86
MPC5,110
MPC6,128
MPC7,149
MPC8,165
MPC9,189
Mare,0.9920634920634924
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.13247865748959153
RPCG,0.08397343478827049
SIC0,0.26607385806628764
SIC1,0.6280141601079599
SIC2,0.8073941421642391
SIC3,0.9481906532258705
SIC4,0.973444416061877
SIC5,0.973444416061877
SaaN,0
SaaO,0
SaaS,0
Sare,62.50000000000002
SdNH,7.463555894061713
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.397670779473334
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,100.19506958923061
TIC1,236.4904351458792
TIC2,304.03931016751386
TIC3,357.05886017616785
TIC4,366.5686351804947
TIC5,366.5686351804947
Vabc,449.29296867484
WPol,59
apol,71.80141099999999
bpol,31.970588999999993
nRot,8
ABCGG,20.258949091558886
ATS0Z,1500.0
ATS0d,213.0
ATS0i,10214.229676344725
ATS0m,5927.417244000003
ATS0p,95.92766443092297
ATS0s,354.05555555555554
ATS0v,14356.351420832869
ATS1Z,1675.0
ATS1d,266.0
ATS1i,9771.914938768557
ATS1m,6374.636915000004
ATS1p,121.98831999600006
ATS1s,230.19444444444446
ATS1v,18037.76433288381
ATS2Z,2461.0
ATS2d,413.0
ATS2i,16637.255992048646
ATS2m,9225.454678000006
ATS2p,182.95502828424506
ATS2s,394.11111111111103
ATS2v,26249.372007136233
ATS3Z,2868.0
ATS3d,500.0
ATS3i,24526.79773524158
ATS3m,10425.403335
ATS3p,223.5870615135839
ATS3s,496.9722222222222
ATS3v,31313.755731072786
ATS4Z,2857.0
ATS4d,496.0
ATS4i,28354.512632009828
ATS4m,10207.197939000001
ATS4p,223.41629630947006
ATS4s,581.7777777777778
ATS4v,30683.80269562706
ATS5Z,2692.0
ATS5d,482.0
ATS5i,27850.267569639116
ATS5m,9552.550364000002
ATS5p,217.10905124516793
ATS5s,556.1944444444445
ATS5v,29713.78943079935
ATS6Z,2675.0
ATS6d,462.0
ATS6i,25572.289923651217
ATS6m,9709.015041999999
ATS6p,210.839187704866
ATS6s,508.3888888888887
ATS6v,29157.269405287207
ATS7Z,2788.0
ATS7d,440.0
ATS7i,24919.14590575622
ATS7m,10162.458291000003
ATS7p,203.868156979772
ATS7s,652.5000000000003
ATS7v,28712.23487148771
ATS8Z,2490.0
ATS8d,414.0
ATS8i,23909.116220829826
ATS8m,8931.193525000004
ATS8p,192.88762924522504
ATS8s,551.4722222222224
ATS8v,26908.06163071372
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,14
C2SP3,3
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.18518518518518517
GGI10,0.2793633302724212
JGI10,0.007760092507567255
JGT10,0.44105110536466735
Kier1,28.994082840236686
Kier2,13.87517146776406
Kier3,8.25
MAXdO,13.358833834121636
MID_C,56.54705746422471
MID_N,9.78699179765334
MID_O,7.001431163310366
MID_X,0.0
MID_h,16.788422960963704
MINdO,11.475049385010967
MPC10,208
MWC01,39.0
MWC02,5.231108616854587
MWC03,6.066108090103747
MWC04,6.934397209928558
MWC05,7.787796878181171
MWC06,8.661639795781266
MWC07,9.524493961633755
MWC08,10.402351924902842
MWC09,11.271554295381698
MWC10,12.152445049832636
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.1766700000000014
SRW02,4.3694478524670215
SRW03,0.0
SRW04,5.68697535633982
SRW05,0.0
SRW06,7.181591944611865
SRW07,2.70805020110221
SRW08,8.755107121633896
SRW09,5.37989735354046
SRW10,10.371583112575056
SaaCH,21.08316432517393
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.2829409482546774
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.6452773652872936
SdssS,0
SsCH3,0
SsNH2,5.465779112147443
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.94882948146171
SssPH,0
SssSe,0
SsssB,0
SsssN,1.662461148450541
SsssP,0
VE1_A,4.568139753687179
VE1_D,5.885695484317808
VE2_A,0.12689277093575496
VE2_D,0.16349154123105022
VE3_A,2.8000399114124033
VE3_D,3.0534587583451067
VR1_A,652.605359656081
VR1_D,253.53248877764574
VR2_A,18.12792665711336
VR2_D,7.042569132712382
VR3_A,7.761906442361205
VR3_D,6.816425821139964
WPath,4437
Xc-3d,2.584855839773003
Xc-4d,0.0
Xc-5d,0.5273516436051779
Xc-6d,0.0
Xp-0d,25.65612529163336
Xp-1d,17.295734091081684
Xp-2d,15.902436689686034
Xp-3d,12.59213561751096
Xp-4d,10.29482809294529
Xp-5d,8.202011225503302
Xp-6d,6.087656452197974
Xp-7d,4.641142240435264
ZMIC0,117.24836390944571
ZMIC1,65.8122440043058
ZMIC2,35.129904308178205
ZMIC3,25.605626884444373
ZMIC4,24.91994380398377
ZMIC5,24.91994380398377
nAcid,1
nAtom,63
nBase,2
nRing,4
piPC1,3.970291913552122
piPC2,4.516338972281476
piPC3,5.0056227522727115
piPC4,5.496655798943276
piPC5,5.996296603895082
piPC6,6.1829884240417305
piPC7,6.510955641994817
piPC8,6.680305594570434
piPC9,6.995222281325436
AATS0Z,23.80952380952381
AATS0d,3.380952380952381
AATS0i,162.1306297832496
AATS0m,94.08598800000004
AATS0p,1.5226613401733806
AATS0s,5.619929453262786
AATS0v,227.8785939814741
AATS1Z,25.37878787878788
AATS1d,4.03030303030303
AATS1i,148.05931725406904
AATS1m,96.58540780303036
AATS1p,1.8483078787272735
AATS1s,3.487794612794613
AATS1v,273.2994595891486
AATS2Z,22.37272727272727
AATS2d,3.7545454545454544
AATS2i,151.2477817458968
AATS2m,83.86776980000005
AATS2p,1.6632275298567734
AATS2s,3.5828282828282823
AATS2v,238.6306546103294
AATS3Z,18.384615384615383
AATS3d,3.2051282051282053
AATS3i,157.22306240539476
AATS3m,66.82950855769231
AATS3p,1.4332503943178456
AATS3s,3.185719373219373
AATS3v,200.72920340431273
AATS4Z,16.232954545454547
AATS4d,2.8181818181818183
AATS4i,161.10518540914674
AATS4m,57.99544283522728
AATS4p,1.2694107744856253
AATS4s,3.305555555555556
AATS4v,174.33978804333557
AATS5Z,15.651162790697674
AATS5d,2.802325581395349
AATS5i,161.9201602885995
AATS5m,55.538083511627924
AATS5p,1.2622619258439995
AATS5s,3.2336886304909562
AATS5v,172.7545897139497
AATS6Z,16.614906832298136
AATS6d,2.869565217391304
AATS6i,158.83409890466595
AATS6m,60.30444125465838
AATS6p,1.309560172079913
AATS6s,3.157694962042787
AATS6v,181.10105220675283
AATS7Z,17.871794871794872
AATS7d,2.8205128205128207
AATS7i,159.7381147804886
AATS7m,65.14396340384617
AATS7p,1.3068471601267437
AATS7s,4.18269230769231
AATS7v,184.05278763774174
AATS8Z,16.711409395973153
AATS8d,2.778523489932886
AATS8i,160.46386725389146
AATS8m,59.94089614093963
AATS8p,1.2945478472833896
AATS8s,3.701155853840419
AATS8v,180.59101765579678
AMID_C,1.5707515962284642
AMID_N,0.27186088326814833
AMID_O,0.19448419898084351
AMID_X,0.0
AMID_h,0.4663450822489918
ATS0dv,508.0
ATS0pe,399.7898999999998
ATS0se,489.4075039999998
ATS1dv,499.0
ATS1pe,432.73900000000003
ATS1se,515.4611479999998
ATS2dv,682.0
ATS2pe,706.8873999999998
ATS2se,851.0545039999995
ATS3dv,726.0
ATS3pe,984.4161
ATS3se,1202.9158439999999
ATS4dv,701.0
ATS4pe,1098.2863
ATS4se,1356.042324
ATS5dv,698.0
ATS5pe,1072.8303999999998
ATS5se,1328.688952
ATS6dv,734.0
ATS6pe,989.5787
ATS6se,1225.2029759999998
ATS7dv,783.0
ATS7pe,989.4586000000002
ATS7se,1217.3669960000002
ATS8dv,654.0
ATS8pe,939.3372
ATS8se,1158.936004
ATSC0Z,459.74603174603186
ATSC0c,1.6152428857390773
ATSC0d,37.99999999999999
ATSC0i,97.89934872892735
ATSC0m,2185.3065148571436
ATSC0p,14.095241865987749
ATSC0s,133.03968253968253
ATSC0v,3075.851919157195
ATSC1Z,-2.4482237339379793
ATSC1c,-1.06858247382771
ATSC1d,9.333333333333336
ATSC1i,4.844146547132918
ATSC1m,-3.6375230408155126
ATSC1p,1.3928523982667618
ATSC1s,-14.635487528344667
ATSC1v,252.2496561209656
ATSC2Z,2.5228017132779215
ATSC2c,0.4395893008970527
ATSC2d,-9.777777777777782
ATSC2i,-8.496312883870937
ATSC2m,-2.052874417232438
ATSC2p,-1.5892203819998378
ATSC2s,34.23935500125976
ATSC2v,-362.46349062269064
ATSC3Z,-114.99017384731667
ATSC3c,-0.32615575692034116
ATSC3d,-5.000000000000005
ATSC3i,-24.520080007631012
ATSC3m,-545.4985772176864
ATSC3p,-3.434912067152496
ATSC3s,-24.305933484504905
ATSC3v,-739.7577111636181
ATSC4Z,-55.81431090954901
ATSC4c,0.24703839627785662
ATSC4d,-3.4444444444444438
ATSC4i,-27.87063342545222
ATSC4m,-271.2317044104309
ATSC4p,-3.38689412066918
ATSC4s,-18.241370622323004
ATSC4v,-624.5312578390308
ATSC5Z,-83.68757873519779
ATSC5c,0.06094712467612475
ATSC5d,4.777777777777777
ATSC5i,25.380297997979028
ATSC5m,-384.14466322902524
ATSC5p,2.188865838319867
ATSC5s,-47.555870496346685
ATSC5v,73.92634577824985
ATSC6Z,115.90299823633157
ATSC6c,-0.38177351064438375
ATSC6d,-4.111111111111112
ATSC6i,-1.2324752145166962
ATSC6m,545.5178230793648
ATSC6p,-0.8556684062382391
ATSC6s,-2.2160493827160446
ATSC6v,326.5025587371647
ATSC7Z,73.20030234315948
ATSC7c,0.2909270023252916
ATSC7d,-1.6666666666666665
ATSC7i,3.1890466058591502
ATSC7m,333.4017258299322
ATSC7p,0.2047916607058512
ATSC7s,50.05782312925169
ATSC7v,92.2865220079171
ATSC8Z,-68.12950365331318
ATSC8c,-0.31024376456429636
ATSC8d,-5.444444444444444
ATSC8i,3.555621412519675
ATSC8m,-310.79667090022673
ATSC8p,0.8757381086849654
ATSC8s,-21.20981355505164
ATSC8v,-3.505079529782492
AXp-0d,0.7126701469898156
AXp-1d,0.44348036130978674
AXp-2d,0.29448956832751916
AXp-3d,0.1851784649633965
AXp-4d,0.11970730340634057
AXp-5d,0.07456373841366638
AXp-6d,0.04755981603279667
AXp-7d,0.031148605640505127
GATS1Z,0.7958610061392825
GATS1c,1.6499033279036732
GATS1d,0.8652312599681021
GATS1i,1.1412832346407487
GATS1m,0.7977192358391061
GATS1p,0.9340237475577822
GATS1s,0.7186534557530202
GATS1v,0.866528529748592
GATS2Z,0.8336618498198388
GATS2c,0.7340196398045672
GATS2d,1.3720095693779908
GATS2i,1.1755917449203732
GATS2m,0.8425333030070685
GATS2p,1.0861452767069224
GATS2s,0.4453729263041439
GATS2v,1.0349057431414213
GATS3Z,1.021801599864022
GATS3c,1.041560351848723
GATS3d,1.1138663967611337
GATS3i,1.1607456967590783
GATS3m,1.023732804512013
GATS3p,1.0845329909803958
GATS3s,0.8508549430445871
GATS3v,1.0641637928897392
GATS4Z,1.031350045824911
GATS4c,0.9154431364568896
GATS4d,1.033642344497608
GATS4i,1.092943532174347
GATS4m,1.0319654130547014
GATS4p,1.0586950149325591
GATS4s,1.0252432982813882
GATS4v,1.0485014895732174
GATS5Z,1.0765043534395542
GATS5c,0.9408317889543004
GATS5d,0.9723072215422277
GATS5i,0.869195952148962
GATS5m,1.0723845025102299
GATS5p,0.9205494933527166
GATS5s,1.2253889379849587
GATS5v,0.9692856361781717
GATS6Z,0.8744768618314788
GATS6c,0.9579175103777378
GATS6d,1.0640732265446227
GATS6i,0.9584185986738081
GATS6m,0.877040001065161
GATS6p,1.0388420176506898
GATS6s,0.9077302755291804
GATS6v,0.9714717933849636
GATS7Z,0.9388126374385176
GATS7c,0.9258281517179993
GATS7d,1.0197368421052633
GATS7i,0.946534847273864
GATS7m,0.9385178116914145
GATS7p,0.9855911617651417
GATS7s,1.060716175887983
GATS7v,0.9604006576917155
GATS8Z,1.0684480804219816
GATS8c,1.1331555534420419
GATS8d,1.0621688449311197
GATS8i,0.9476004882693542
GATS8m,1.062996038349494
GATS8p,0.9581812704864499
GATS8s,1.260677779081206
GATS8v,0.9705424513582365
MATS1Z,-0.005083112578624163
MATS1c,-0.6314905035055812
MATS1d,0.2344497607655503
MATS1i,0.047231755141916444
MATS1m,-0.0015888760047200008
MATS1p,0.09432551340793205
MATS1s,-0.1050080534510529
MATS1v,0.07828197487702794
MATS2Z,0.0031427728465430655
MATS2c,0.1558680639584795
MATS2d,-0.1473684210526317
MATS2i,-0.049704826123926626
MATS2m,-0.000538019338815719
MATS2p,-0.06457426298882304
MATS2s,0.1473982201059693
MATS2v,-0.067491131531593
MATS3Z,-0.10100867920920395
MATS3c,-0.08154609387231074
MATS3d,-0.05313765182186241
MATS3i,-0.10114817035709049
MATS3m,-0.1008085139728387
MATS3p,-0.09841448910973111
MATS3s,-0.0737814279617656
MATS3v,-0.09712701205502774
MATS4Z,-0.04345657148058404
MATS4c,0.05474626610659754
MATS4d,-0.032446172248803834
MATS4i,-0.10190486503604466
MATS4m,-0.04442791928959413
MATS4p,-0.08601158866186302
MATS4s,-0.04907995422819739
MATS4v,-0.07268028773738272
MATS5Z,-0.06667378590262811
MATS5c,0.013820618761714445
MATS5d,0.04605263157894737
MATS5i,0.09495744416911894
MATS5m,-0.06438645972409625
MATS5p,0.056879885476825036
MATS5s,-0.1309287550516156
MATS5v,0.008803308440928808
MATS6Z,0.09864869733342137
MATS6c,-0.0924874122145543
MATS6d,-0.04233409610983983
MATS6i,-0.0049262116274504915
MATS6m,0.09768126097474794
MATS6p,-0.023754595404736453
MATS6s,-0.0065179782595727
MATS6v,0.04153706815808042
MATS7Z,0.06429997981579252
MATS7c,0.07273813243591597
MATS7d,-0.01771255060728745
MATS7i,0.013155186657863888
MATS7m,0.06161286929165167
MATS7p,0.005867534966916218
MATS7s,0.15195210146889437
MATS7v,0.01211682419839895
MATS8Z,-0.06265727693438462
MATS8c,-0.08121186906322697
MATS8d,-0.060579300600494525
MATS8i,0.01535642034169913
MATS8m,-0.06013374876135344
MATS8p,0.026269753488162254
MATS8s,-0.06740776566479303
MATS8v,-0.0004818221199882897
MAXdNH,7.463555894061713
MAXsOH,9.397670779473334
MINdNH,7.463555894061713
MINsOH,9.397670779473334
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.932111457731956
SpAD_D,515.4274986424182
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.1461771639008986
SssNH2,0
SsssAs,0
SsssCH,-0.5130465241289837
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1232
TMWC10,153.03189582260026
TSRW10,80.45265294227032
VE1_Dt,5.943532546980541
VE2_Dt,0.16509812630501502
VE3_Dt,3.0632375069486297
VR1_Dt,245.1044628958445
VR2_Dt,6.808457302662347
VR3_Dt,6.7826183442997365
Xc-3dv,1.0017227525198005
Xc-4dv,0.0
Xc-5dv,0.0978978701323122
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25343678769327627
Xch-7d,0.3379618286993376
Xp-0dv,19.53050295579246
Xp-1dv,11.513079873814794
Xp-2dv,8.631402872323402
Xp-3dv,5.987791910187095
Xp-4dv,4.140561015985519
Xp-5dv,2.8747862331807204
Xp-6dv,1.7784013413632558
Xp-7dv,1.124882780390511
Xpc-4d,5.34342367211832
Xpc-5d,7.78506132553892
Xpc-6d,11.206436809886084
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,66
nFRing,1
nHBAcc,5
nHBDon,5
nHRing,1
nSpiro,0
naRing,3
piPC10,7.332205687001382
AATS0dv,8.063492063492063
AATS0pe,6.345871428571425
AATS0se,7.768373079365076
AATS1dv,7.5606060606060606
AATS1pe,6.556651515151516
AATS1se,7.81001739393939
AATS2dv,6.2
AATS2pe,6.4262490909090895
AATS2se,7.736859127272723
AATS3dv,4.653846153846154
AATS3pe,6.310359615384615
AATS3se,7.710998999999999
AATS4dv,3.9829545454545454
AATS4pe,6.240263068181818
AATS4se,7.704785931818182
AATS5dv,4.058139534883721
AATS5pe,6.237386046511627
AATS5se,7.724935767441861
AATS6dv,4.559006211180124
AATS6pe,6.146451552795031
AATS6se,7.609956372670807
AATS7dv,5.019230769230769
AATS7pe,6.342683333333334
AATS7se,7.803634589743591
AATS8dv,4.389261744966443
AATS8pe,6.3042765100671145
AATS8se,7.778093986577181
AATSC0Z,7.297556059460823
AATSC0c,0.025638775964112338
AATSC0d,0.603174603174603
AATSC0i,1.5539579163321802
AATSC0m,34.687404997732436
AATSC0p,0.22373399787282142
AATSC0s,2.1117409926933735
AATSC0v,48.823046335828494
AATSC1Z,-0.03709429899906029
AATSC1c,-0.016190643542844094
AATSC1d,0.14141414141414144
AATSC1i,0.07339615980504421
AATSC1m,-0.05511398546690171
AATSC1p,0.021103824216163056
AATSC1s,-0.22174981103552527
AATSC1v,3.821964486681297
AATSC2Z,0.022934561029799287
AATSC2c,0.0039962663717913885
AATSC2d,-0.08888888888888893
AATSC2i,-0.07723920803519034
AATSC2m,-0.018662494702113074
AATSC2p,-0.014447458018180344
AATSC2s,0.31126686364781603
AATSC2v,-3.2951226420244604
AATSC3Z,-0.7371164990212608
AATSC3c,-0.0020907420315406486
AATSC3d,-0.03205128205128208
AATSC3i,-0.15718000004891675
AATSC3m,-3.4967857513954255
AATSC3p,-0.022018667097131385
AATSC3s,-0.1558072659263135
AATSC3v,-4.7420366100231925
AATSC4Z,-0.31712676653152844
AATSC4c,0.001403627251578731
AATSC4d,-0.01957070707070707
AATSC4i,-0.15835587173552398
AATSC4m,-1.541089229604721
