DLiP-ID,C001J7
DLiP-Mol-ID,32459
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H12ClN5/c18-12-6-8-13(9-7-12)22-16-15-10-21-23(17(15)20-11-19-16)14-4-2-1-3-5-14/h1-11H,(H,19,20,22)"
Standard Inchi Key(RDKit),KFJASEXBKKIZPU-UHFFFAOYSA-N
Canonical SMILES(RDKit),Clc1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),321.771
MW Monoisotopic(RDKit),321.078123064
MolLogP(RDKit),4.2125
XLogP(SDF),
XLogP(CDK),4.516
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),55.63
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.613769725055258
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,407890.405786032
qed,0.6137697250552575
Chi0,15.6480536021256
Chi1,11.309663088089318
TPSA,55.63
Chi0n,12.017671816094946
Chi0v,12.773600762113402
Chi1n,7.078732038909703
Chi1v,7.45669651191893
Chi2n,4.983372755033947
Chi2v,5.419808535505931
Chi3n,3.473528918047969
Chi3v,3.7255052333874543
Chi4n,2.3717899403166722
Chi4v,2.497778097986414
MolMR,91.3947
MolWt,321.771
fr_SH,0
Kappa1,13.722992950448896
Kappa2,5.699597940721919
Kappa3,2.6213750542534733
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,4
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,947.8143741171756
MolLogP,4.212500000000002
NOCount,5
fr_Ar_N,4
fr_COO2,0
fr_urea,0
BalabanJ,1.7713256180933388
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,19.74844178534064
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,72.14410057627344
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,137.12691389270384
NHOHCount,1
PEOE_VSA1,5.316788604006331
PEOE_VSA2,0.0
PEOE_VSA3,14.6497599770396
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,29.800041095617345
PEOE_VSA7,36.39820241076966
PEOE_VSA8,10.710019588424888
PEOE_VSA9,17.270454060761434
RingCount,4
SMR_VSA10,34.13959037798363
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,321.078123064
NumHDonors,1
PEOE_VSA10,12.14518285259957
PEOE_VSA11,5.647177220767728
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,19.74844178534064
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,67.12146726253211
SlogP_VSA7,5.022633313741326
SlogP_VSA8,16.720787709916085
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,10.840496091576355
EState_VSA4,22.408173984599646
EState_VSA5,6.3273200747645415
EState_VSA6,10.878646506758262
EState_VSA7,54.59730361615449
EState_VSA8,20.383427454201787
EState_VSA9,11.600939890232516
SlogP_VSA10,11.50524905251859
SlogP_VSA11,0.0
SlogP_VSA12,11.600939890232516
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7956893004115226
VSA_EState9,41.90128644961062
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,0.0
EState_VSA11,0.0
FractionCSP3,0.0
VSA_EState10,5.914135361088962
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.919999999999999
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,23
HeavyAtomMolWt,309.67500000000007
MaxEStateIndex,5.914135361088962
MinEStateIndex,0.6947052353333576
NumHeteroatoms,6
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.9130434782608695
FpDensityMorgan2,1.6956521739130435
FpDensityMorgan3,2.4782608695652173
MaxPartialCharge,0.16786990403310917
MinPartialCharge,-0.33951746959613327
NumAromaticRings,4
fr_unbrch_alkane,0
MaxAbsEStateIndex,5.914135361088962
MinAbsEStateIndex,0.6947052353333576
NumAliphaticRings,0
NumRotatableBonds,3
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.33951746959613327
MinAbsPartialCharge,0.16786990403310917
NumRadicalElectrons,0
NumValenceElectrons,112
fr_para_hydroxylation,1
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,321.07812306400035
MZ,0.7904761904761907
Mi,1.1170586574069963
Mm,0.7654126574449611
Mp,0.7540036954662105
Mv,0.7180468727283301
SZ,27.66666666666667
Si,39.09705300924487
Sm,26.78944301057364
Sp,26.39012934131737
Sv,25.131640545491553
nB,0
nC,17
nF,0
nH,12
nI,0
nN,5
nO,0
nP,0
nS,0
nX,1
ABC,18.332405652511895
AMW,9.17366065897144
IC0,1.5831099088207818
IC1,3.1126237935737917
IC2,4.064019802226557
IC3,4.879143374026009
IC4,5.1292830169449655
IC5,5.1292830169449655
MID,48.031945687516085
Mpe,0.9872268907563023
Mse,1.0116637186557074
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,91.3947
SdO,0
SdS,0
Spe,34.55294117647058
SsF,0
SsI,0
Sse,35.408230152949756
StN,0
fMF,0.6285714285714286
nBr,0
nCl,1
AMID,2.0883454646746125
BIC0,0.2834593622815486
BIC1,0.5573222368407801
