DLiP-ID,C100J4
DLiP-Mol-ID,36477
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H14N2O2/c1-10-5-6-14-13(7-10)17(15(18)19-14)9-11-3-2-4-12(16)8-11/h2-8H,9,16H2,1H3"
Standard Inchi Key(RDKit),PENWPPOWDMCCPJ-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc2oc(=O)n(Cc3cccc(N)c3)c2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),254.289
MW Monoisotopic(RDKit),254.105527688
MolLogP(RDKit),2.53342
XLogP(SDF),
XLogP(CDK),2.463
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),61.16
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.714728495362932
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
Common Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
RDKit Descriptors
Ipc,29963.574257206423
qed,0.7147284953629324
Chi0,13.405412915006313
Chi1,9.131030293135234
TPSA,61.16
Chi0n,10.58961911113124
Chi0v,10.58961911113124
Chi1n,6.077443399159183
Chi1v,6.077443399159183
Chi2n,4.670329604819887
Chi2v,4.670329604819887
Chi3n,3.1146166385875578
Chi3v,3.1146166385875578
Chi4n,2.195921556411957
Chi4v,2.195921556411957
MolMR,75.16740000000001
MolWt,254.28900000000002
fr_SH,0
Kappa1,11.591985557765002
Kappa2,4.314847409507479
Kappa3,2.1237276918087535
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,799.2559436489869
MolLogP,2.5334200000000004
NOCount,4
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.1198453269068263
SMR_VSA1,4.417150937053347
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,5.733667477162185
SMR_VSA7,64.14207246892654
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,109.62540761476457
NHOHCount,2
PEOE_VSA1,10.150818414215532
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,42.316108456931055
PEOE_VSA8,5.687386274683562
PEOE_VSA9,12.061457123528836
RingCount,3
SMR_VSA10,16.787107133942065
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,254.105527688
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.756062822229453
SlogP_VSA1,11.489730299391638
SlogP_VSA2,4.567099647791355
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.126902983393991
SlogP_VSA6,51.676257600356436
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,1
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,5.756062822229453
EState_VSA3,17.815162822238378
EState_VSA4,16.643603701010253
EState_VSA5,0.0
