DLiP-ID,C0006F
DLiP-Mol-ID,30361
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H19N2O2.BrH/c1-13(2)12(15)16-11-8-6-7-10(9-11)14(3,4)5;/h6-9H,1-5H3;1H/q+1;/p-1"
Standard Inchi Key(RDKit),LULNWZDBKTWDGK-UHFFFAOYSA-M
Canonical SMILES(RDKit),CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
SMILES(SDF),
MW(SDF),
MW(RDKit),303.2
MW Monoisotopic(RDKit),302.062989948
MolLogP(RDKit),-1.0523
XLogP(SDF),
XLogP(CDK),1.855
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),29.54
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.652565329859051
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,2433.189287157017
qed,0.6525653298590507
Chi0,12.344934982691242
Chi1,7.3035490182802025
TPSA,29.540000000000003
Chi0n,10.898289321695374
Chi0v,12.484285860810079
Chi1n,5.117021213741462
Chi1v,5.117021213741462
Chi2n,4.772213436370708
Chi2v,4.772213436370708
Chi3n,2.16252549889084
Chi3v,2.16252549889084
Chi4n,1.1563625450310684
Chi4v,1.1563625450310684
MolMR,65.71900000000004
MolWt,303.19999999999993
fr_SH,0
Kappa1,15.930000000000001
Kappa2,6.023997420387258
Kappa3,4.747322635168867
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,386.33717295689763
MolLogP,-1.052299999999998
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.559998821600562e-06
SMR_VSA1,26.512850989998153
SMR_VSA2,0.0
SMR_VSA3,9.382940588545102
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,35.23835991338595
SMR_VSA7,24.26546827384644
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,1
LabuteASA,113.13846407487682
NHOHCount,0
PEOE_VSA1,26.61822353677681
PEOE_VSA2,4.483030857694624
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,12.13273413692322
PEOE_VSA8,20.16171103381599
PEOE_VSA9,21.143015948031568
RingCount,1
SMR_VSA10,11.780626345621977
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,302.062989948
NumHDonors,0
PEOE_VSA10,11.436898107967467
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,6.093240070938415
SlogP_VSA1,26.201344663620958
SlogP_VSA2,46.23150971517484
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,23.074690923064697
EState_VSA3,10.23254269097853
EState_VSA4,5.687386274683562
EState_VSA5,4.899909730850478
EState_VSA6,20.16171103381599
EState_VSA7,18.19910120538483
EState_VSA8,21.143015948031568
EState_VSA9,4.736862953800049
SlogP_VSA10,10.481923458755384
SlogP_VSA11,5.749511833283905
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.6878519463340891
VSA_EState9,36.31214805366591
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.4166666666666667
VSA_EState10,0.0
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-1.0699999999999998
NumHAcceptors,2
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,17
HeavyAtomMolWt,284.04799999999994
MaxEStateIndex,11.371808862433863
MinEStateIndex,-0.36244520030234306
NumHeteroatoms,5
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.2352941176470589
FpDensityMorgan2,1.8235294117647058
FpDensityMorgan3,2.2941176470588234
MaxPartialCharge,0.41420528734389944
MinPartialCharge,-1.0
NumAromaticRings,1
fr_unbrch_alkane,0
MaxAbsEStateIndex,11.371808862433863
MinAbsEStateIndex,0.0
NumAliphaticRings,0
NumRotatableBonds,2
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,1.0
MinAbsPartialCharge,0.41420528734389944
NumRadicalElectrons,0
NumValenceElectrons,96
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,302.0629899480005
MZ,0.7222222222222222
Mi,1.1387404248159956
Mm,0.7012090768647258
Mp,0.6580683133732538
Mv,0.5939344087115814
SZ,26.0
Si,40.99465529337584
Sm,25.243526767130128
Sp,23.690459281437136
Sv,21.381638713616933
nB,0
nC,12
nF,0
nH,19
nI,0
nN,2
nO,2
nP,0
nS,0
nX,1
ABC,12.016584094663449
AMW,8.39063860966668
IC0,1.6218646468844788
IC1,2.909973711545333
IC2,3.536758681457
IC3,3.7589809036792223
IC4,3.7589809036792223
IC5,3.7589809036792223
Mpe,0.9620915032679735
Mse,1.0026199724852316
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,65.71900000000004
SdO,11.371808862433863
SdS,0
Spe,34.63529411764705
SsF,0
SsI,0
Sse,36.094319009468336
StN,0
fMF,0.16666666666666666
nBr,1
nCl,0
BIC0,0.30685737427824483
BIC1,0.5505680724090176
BIC2,0.6691560140560756
BIC3,0.7112005383931579
BIC4,0.7112005383931579
BIC5,0.7112005383931579
CIC0,3.5480603545578333
CIC1,2.2599512898969794
CIC2,1.6331663199853121
CIC3,1.4109440977630898
CIC4,1.4109440977630898
CIC5,1.4109440977630898
GGI1,5.5
GGI2,2.222222222222223
GGI3,1.125
GGI4,0.8800000000000002
GGI5,0.5277777777777777
GGI6,0.36734693877551017
GGI7,0.24305555555555555
GGI8,0.0
GGI9,0.0
JGI1,0.34375
JGI2,0.09661835748792275
JGI3,0.053571428571428575
JGI4,0.05176470588235295
JGI5,0.032986111111111105
JGI6,0.03339517625231911
JGI7,0.024305555555555556
JGI8,0.0
JGI9,0.0
MIC0,25.262364931830437
MIC1,36.75455891231175
MIC2,39.831469273093816
MIC3,40.05546927309382
MIC4,40.05546927309382
MIC5,40.05546927309382
MPC2,23
MPC3,24
MPC4,25
MPC5,30
MPC6,26
MPC7,28
MPC8,19
MPC9,12
Mare,0.9742222222222225
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.4313950189028343
RPCG,0.17868609776337538
SIC0,0.3137114458008596
SIC1,0.5628657496450151
SIC2,0.6841025122163882
SIC3,0.7270861574646706
SIC4,0.7270861574646706
SIC5,0.7270861574646706
SaaN,0
SaaO,0
SaaS,0
Sare,35.07200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.188611111111111
SssS,0
StCH,0
StsC,0
TIC0,58.38712728784124
TIC1,104.75905361563198
TIC2,127.32331253245201
TIC3,135.323312532452
TIC4,135.323312532452
TIC5,135.323312532452
Vabc,249.72004024799276
WPol,21
apol,39.56306699999998
bpol,25.654932999999996
nRot,2
ABCGG,11.007235445702218
ATS0Z,1902.0
ATS0d,97.0
ATS0i,5967.916229205732
ATS0m,9039.451984
ATS0p,54.923353192131
ATS0v,7295.612328281089
ATS1Z,768.0
ATS1d,109.0
ATS1i,5275.732811940099
ATS1m,2849.777903999999
ATS1p,54.76776188999999
ATS1v,7876.358295687682
ATS2Z,1100.0
ATS2d,185.0
ATS2i,10207.378611703934
ATS2m,4057.0775590000003
ATS2p,79.962316552735
ATS2v,11387.698558190259
ATS3Z,1172.0
ATS3d,189.0
ATS3i,11291.362055344698
ATS3m,4068.324845
ATS3p,101.32656895169798
ATS3v,13533.571646497961
ATS4Z,1016.0
ATS4d,193.0
ATS4i,16827.37621312896
ATS4m,3374.554489
ATS4p,96.73190870711097
ATS4v,12143.354497012164
ATS5Z,886.0
ATS5d,160.0
ATS5i,11221.38941521428
ATS5m,3068.688968
ATS5p,77.950506730131
ATS5v,10174.969686910377
ATS6Z,717.0
ATS6d,126.0
ATS6i,9768.024959850138
ATS6m,2326.1840589999997
ATS6p,67.16629329364099
ATS6v,8575.348357395278
ATS7Z,600.0
ATS7d,108.0
ATS7i,9319.825025583377
ATS7m,2036.25701
ATS7p,54.99745041782901
ATS7v,6820.954830483952
ATS8Z,447.0
ATS8d,86.0
ATS8i,7726.527876748543
ATS8m,1325.466582
ATS8p,44.124428283093984
ATS8v,5688.112107184269
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.4166666666666667
GGI10,0.0
JGI10,0.0
JGT10,0.6363913348606901
Kier1,17.0
Kier2,6.805293005671078
Kier3,5.444444444444445
MAXdO,11.371808862433863
MINdO,11.371808862433863
MPC10,6
MWC01,16.0
MWC02,4.3694478524670215
MWC03,5.153291594497779
MWC04,6.018593214496234
MWC05,6.834108738813838
MWC06,7.69484807238461
MWC07,8.522976436171964
MWC08,9.380673689458071
MWC09,10.215557313044739
MWC10,11.071392667700188
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,5
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,-1.052299999999998
SRW02,3.4965075614664802
SRW03,0.0
SRW04,4.8283137373023015
SRW05,0.0
SRW06,6.329720905522696
SRW07,0.0
SRW08,7.901377353792616
SRW09,0.0
SRW10,9.509926311430787
SaaCH,7.547681405895692
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.6604686318972037
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.36244520030234306
SdssS,0
SsCH3,9.50461545729403
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.4014077853363567
SsssP,0
WPath,1600000457
Xc-3d,2.2835227100426256
Xc-4d,0.28867513459481287
Xc-5d,0.6687149622877352
Xc-6d,0.14433756729740643
Xp-1d,7.3035490182802025
Xp-2d,7.55258323325049
Xp-3d,4.850743839720914
Xp-4d,3.0895883097509467
Xp-5d,2.51276454404408
Xp-6d,1.398822255338386
Xp-7d,1.0768971645637762
ZMIC0,59.26087691465664
ZMIC1,37.832896990761455
ZMIC2,32.0173777854701
ZMIC3,31.18295834054489
ZMIC4,31.18295834054489
ZMIC5,31.18295834054489
nAcid,1
nAtom,36
nBase,1
nRing,1
piPC1,3.044522437723423
piPC2,3.56953269648137
piPC3,3.9367156180185177
piPC4,4.332376726030061
piPC5,4.806579245156295
piPC6,4.7848841793749655
piPC7,5.014793304244919
piPC8,4.706710915543052
piPC9,4.466626251540024
