DLiP-ID,C003NJ
DLiP-Mol-ID,34237
Vendor-ID,
Standard Inchi(RDKit),InChI=1S/C4H12N2.2ClH/c5-3-1-2-4-6;;/h1-6H2;2*1H
Standard Inchi Key(RDKit),XXWCODXIQWIHQN-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cl.Cl.NCCCCN
SMILES(SDF),
MW(SDF),
MW(RDKit),161.076
MW Monoisotopic(RDKit),160.053403808
MolLogP(RDKit),0.5276
XLogP(SDF),
XLogP(CDK),0.398
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),52.04
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),0
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),8
QED Weighted(RDKit),0.592829368248215
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
Common Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
RDKit Descriptors
Ipc,20.986300857070454
qed,0.5928293682482154
Chi0,4.82842712474619
Chi1,2.914213562373095
TPSA,52.04
Chi0n,4.7996242440531685
Chi0v,6.432617405908621
Chi1n,2.316496580927726
Chi1v,2.316496580927726
Chi2n,1.2844570503761732
Chi2v,1.2844570503761732
Chi3n,0.6582482904638629
Chi3v,0.6582482904638629
Chi4n,0.2886751345948128
Chi4v,0.2886751345948128
MolMR,41.83880000000001
MolWt,161.076
fr_SH,0
Kappa1,15.805785123966942
Kappa2,15.648148148148149
Kappa3,16.051020408163264
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,2
fr_N_O,0
fr_azo,0
BertzCT,24.0
MolLogP,0.5276
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,-1.249999931250004e-07
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,11.46733495432437
SMR_VSA5,12.841643245852019
SMR_VSA6,13.08951281182515
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,62.820045270143645
NHOHCount,4
PEOE_VSA1,11.46733495432437
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,24.814066322359952
PEOE_VSA6,0.0
PEOE_VSA7,25.93115605767717
PEOE_VSA8,0.0
PEOE_VSA9,0.0
RingCount,0
SMR_VSA10,24.814066322359952
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,160.05340380799998
NumHDonors,2
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,11.46733495432437
SlogP_VSA2,13.08951281182515
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,12.841643245852019
SlogP_VSA6,0.0
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,0
fr_epoxide,0
fr_guanido,0
fr_halogen,2
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,24.814066322359952
EState_VSA3,0.0
EState_VSA4,25.93115605767717
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,11.46733495432437
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,24.814066322359952
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,14.000000000000002
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,0.0
EState_VSA11,0.0
FractionCSP3,1.0
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,0.49999999999999994
NumHAcceptors,2
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,8
HeavyAtomMolWt,146.964
MaxEStateIndex,5.159027777777778
MinEStateIndex,0.0
NumHeteroatoms,4
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.75
FpDensityMorgan2,1.0
FpDensityMorgan3,1.125
MaxPartialCharge,-0.007680429860571516
MinPartialCharge,-0.3304726685915315
NumAromaticRings,0
fr_unbrch_alkane,1
MaxAbsEStateIndex,5.159027777777778
MinAbsEStateIndex,0.0
NumAliphaticRings,0
NumRotatableBonds,3
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.3304726685915315
MinAbsPartialCharge,0.007680429860571516
NumRadicalElectrons,0
NumValenceElectrons,54
fr_para_hydroxylation,0
NumAromaticCarbocycles,0
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,160.05340380799998
MZ,0.6515151515151514
Mi,1.1723523513421652
Mm,0.6095548777257214
Mp,0.6144556886227545
Mv,0.5222924338027127
SZ,14.33333333333333
Si,25.791751729527633
Sm,13.41020730996587
Sp,13.518025149700598
Sv,11.49043354365968
nB,0
nC,4
nF,0
nH,14
nI,0
nN,2
nO,0
nP,0
nS,0
nX,2
ABC,3.5355339059327378
AMW,7.275154718545454
IC0,1.4911148500551858
IC1,2.5503407095463886
IC2,2.913977073182752
IC3,2.913977073182752
IC4,2.913977073182752
IC5,2.913977073182752
Mpe,0.9518716577540108
Mse,1.003277494537509
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,41.83880000000001
SdO,0
SdS,0
Spe,20.94117647058824
SsF,0
SsI,0
Sse,22.072104879825197
StN,0
fMF,0.0
nBr,0
nCl,2
BIC0,0.35102172655634906
BIC1,0.6003729351490166
BIC2,0.6859761763732485
BIC3,0.6859761763732485
BIC4,0.6859761763732485
BIC5,0.6859761763732485
CIC0,2.9683167685821115
CIC1,1.9090909090909087
CIC2,1.5454545454545454
CIC3,1.5454545454545454
CIC4,1.5454545454545454
CIC5,1.5454545454545454
GGI1,0.5
GGI2,0.22222222222222232
GGI3,0.125
GGI4,0.08000000000000002
GGI5,0.0
GGI6,0.0
GGI7,0.0
GGI8,0.0
GGI9,0.0
JGI1,0.1
JGI2,0.05555555555555558
JGI3,0.041666666666666664
JGI4,0.04000000000000001
JGI5,0.0
JGI6,0.0
JGI7,0.0
JGI8,0.0
JGI9,0.0
MIC0,21.34409157925202
MIC1,24.412336700164605
MIC2,24.77888215471006
MIC3,24.77888215471006
MIC4,24.77888215471006
MIC5,24.77888215471006
MPC2,4
MPC3,3
MPC4,2
MPC5,1
MPC6,0
MPC7,0
MPC8,0
MPC9,0
Mare,0.9563636363636362
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.3150750330769871
RPCG,0.13975907653012595
SIC0,0.33437329632399143
SIC1,0.5718981537664469
SIC2,0.653441362572838
SIC3,0.653441362572838
SIC4,0.653441362572838
SIC5,0.653441362572838
SaaN,0
SaaO,0
SaaS,0
Sare,21.039999999999996
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,32.80452670121409
TIC1,56.10749561002055
TIC2,64.10749561002054
TIC3,64.10749561002054
TIC4,64.10749561002054
TIC5,64.10749561002054
Vabc,147.2689749939065
WPol,3
apol,22.575101999999987
bpol,13.924897999999999
nRot,3
ABCGG,3.8697346110395934
ATS0Z,834.0
ATS0d,32.0
ATS0i,3854.823533953286
ATS0m,3497.0784779999994
ATS0p,29.304980667885992
