DLiP-ID,C000IZ
AMW,8.760617544827586
IC0,1.4158209991620063
IC1,2.7200499606448134
IC2,3.590571081259866
IC3,4.556088322639176
IC4,4.85798099512757
IC5,4.85798099512757
MID,38.99590094728003
Mpe,1.0008113590263692
Mse,1.026270186101414
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,71.24960000000002
SdO,11.96494992441421
SdS,0
Spe,29.02352941176471
SsF,0
SsI,0
Sse,29.761835396941006
StN,0
fMF,0.5517241379310345
nBr,0
nCl,0
AMID,2.0524158393305276
BIC0,0.26787384205298576
BIC1,0.5146344304578468
BIC2,0.6793373394452434
BIC3,0.8620135486339454
BIC4,0.9191317508042582
BIC5,0.9191317508042582
CIC0,3.4421599959655653
CIC1,2.1379310344827585
CIC2,1.2674099138677057
CIC3,0.30189267248839613
CIC4,1.7763568394002505e-15
CIC5,1.7763568394002505e-15
GGI1,3.5
GGI2,2.666666666666668
GGI3,1.5625
GGI4,1.28
GGI5,0.6458333333333334
GGI6,0.3469387755102041
GGI7,0.19270833333333331
GGI8,0.07357016880826403
GGI9,0.015625
JGI1,0.16666666666666669
JGI2,0.08888888888888893
JGI3,0.048828125
JGI4,0.04923076923076923
JGI5,0.030753968253968252
JGI6,0.01927437641723356
JGI7,0.01376488095238095
JGI8,0.01051002411546629
JGI9,0.0078125
MIC0,12.749516097515714
MIC1,26.500618833869968
MIC2,36.95644801357736
MIC3,42.285276537243035
MIC4,42.58958435111135
MIC5,42.58958435111135
MPC2,30
MPC3,41
MPC4,53
MPC5,67
MPC6,69
MPC7,77
MPC8,81
MPC9,83
Mare,1.0137931034482757
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2448604486948304
RPCG,0.14243499796320055
SIC0,0.29144226800846645
SIC1,0.5599136685328643
SIC2,0.7391076838013807
SIC3,0.9378563496252483
SIC4,0.9999999999999997
SIC5,0.9999999999999997
SaaN,0
SaaO,5.593379629629629
SaaS,0
Sare,29.399999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,19.27611394557823
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,41.058808975698184
TIC1,78.88144885869959
TIC2,104.12656135653611
TIC3,132.1265613565361
TIC4,140.88144885869954
TIC5,140.88144885869954
Vabc,212.29609668640379
WPol,32
apol,34.925929999999994
bpol,12.636069999999997
nRot,1
ABCGG,12.15524058024951
ATS0Z,806.0
ATS0d,112.0
ATS0i,4492.89700480249
ATS0m,3197.994459
ATS0p,48.85244504849001
ATS0s,194.69444444444446
ATS0v,7529.154078406675
ATS1Z,880.0
ATS1d,140.0
ATS1i,4390.775274610499
ATS1m,3398.156568999999
ATS1p,61.29699045199998
ATS1s,125.22222222222223
ATS1v,9371.838130583466
ATS2Z,1308.0
ATS2d,209.0
ATS2i,6825.526264782201
ATS2m,5024.849893999998
ATS2p,89.21519757999995
ATS2s,192.5555555555556
ATS2v,13562.892150414147
ATS3Z,1505.0
ATS3d,229.0
ATS3i,9495.234381407145
ATS3m,5686.79826
ATS3p,97.114935288245
ATS3s,285.77777777777777
ATS3v,14782.857340245897
ATS4Z,1320.0
ATS4d,194.0
ATS4i,9454.481989061145
ATS4m,4868.836706
ATS4p,84.81374631339601
ATS4s,289.16666666666663
ATS4v,12775.976412681874
ATS5Z,1047.0
ATS5d,165.0
ATS5i,8439.284850448643
ATS5m,3830.605465
ATS5p,73.70851580194298
ATS5s,225.83333333333334
ATS5v,10780.171364925973
ATS6Z,890.0
ATS6d,134.0
ATS6i,6985.637232315143
ATS6m,3276.302018
ATS6p,62.51537031909398
ATS6s,209.77777777777777
ATS6v,9123.810190303124
ATS7Z,722.0
ATS7d,103.0
ATS7i,5864.829525902245
ATS7m,2629.166642
ATS7p,51.96411284739599
ATS7s,186.00000000000003
ATS7v,7439.07184923704
ATS8Z,428.0
ATS8d,70.0
ATS8i,5082.760164589146
ATS8m,1431.9610749999995
ATS8p,37.44262050939601
ATS8s,117.66666666666666
ATS8v,4972.445106004135
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.4357301995253739
Kier1,13.959183673469388
Kier2,5.78
Kier3,2.741225461035098
MAXdO,11.96494992441421
MID_C,31.589757863133414
MID_N,0.0
MID_O,7.40614308414661
MID_X,0.0
MID_h,7.40614308414661
MINdO,11.96494992441421
MPC10,69
MWC01,21.0
MWC02,4.634728988229636
MWC03,5.501258210544727
MWC04,6.38856140554563
MWC05,7.270312886079025
MWC06,8.162516250140179
MWC07,9.049114723476961
MWC08,9.943044747534582
MWC09,10.831726617926124
MWC10,11.726366094823042
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.871200000000001
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.093750200806762
SRW05,0.0
SRW06,6.645090969505644
SRW07,0.0
SRW08,8.294799358992574
SRW09,0.0
SRW10,9.991177865663117
SaaCH,12.67257469345763
SaaNH,0
SaaSe,0
SaaaC,0.91540343915344
SaasC,-0.06093353699504411
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.0269258082389845
VE1_D,4.303795450589123
VE2_A,0.2119434635915255
VE2_D,0.22651555003100649
VE3_A,2.034857144290914
VE3_D,2.1013511824817668
VR1_A,102.87353396492004
VR1_D,98.09874682558626
VR2_A,5.414396524469476
VR2_D,5.16309193818875
VR3_A,5.275354294423325
VR3_D,5.2278284782032625
WPath,666
Xc-3d,1.2693534708301493
Xc-4d,0.0
Xc-5d,0.44695799197268493
Xc-6d,0.0
Xp-0d,13.405412915006313
Xp-1d,9.16470379794645
Xp-2d,8.348318287545574
Xp-3d,7.354143347671437
Xp-4d,6.053435568091701
Xp-5d,4.843348358691943
Xp-6d,3.215425733821279
Xp-7d,2.31055409474365
ZMIC0,62.186168853485256
ZMIC1,49.83090010171931
ZMIC2,32.09086102293075
ZMIC3,23.01960823453879
ZMIC4,22.1121893571324
ZMIC5,22.1121893571324
nAcid,0
nAtom,29
nBase,0
nRing,3
piPC1,3.449987545831587
piPC2,4.1588830833596715
piPC3,4.832305758571839
piPC4,5.473845063920583
piPC5,6.082361594260544
piPC6,6.434295684763011
piPC7,6.890736273812542
piPC8,7.307385689969257
piPC9,7.72276224340093
AATS0Z,27.79310344827586
AATS0d,3.8620689655172415
AATS0i,154.9274829242238
AATS0m,110.275671
AATS0p,1.6845670706375866
AATS0s,6.713601532567051
AATS0v,259.6260027036784
AATS1Z,28.387096774193548
AATS1d,4.516129032258065
AATS1i,141.63791208420963
AATS1m,109.61795383870964
AATS1p,1.9773222726451607
AATS1s,4.039426523297491
AATS1v,302.31735905107956
AATS2Z,27.25
AATS2d,4.354166666666667
AATS2i,142.19846384962918
AATS2m,104.68437279166663
AATS2p,1.8586499495833324
AATS2s,4.011574074074075
AATS2v,282.56025313362807
AATS3Z,23.88888888888889
AATS3d,3.634920634920635
AATS3i,150.71800605408166
AATS3m,90.26663904761904
AATS3p,1.541506909337222
AATS3s,4.5361552028218695
AATS3v,234.64852921025232
AATS4Z,21.639344262295083
AATS4d,3.180327868852459
AATS4i,154.99150801739583
AATS4m,79.81699518032787
AATS4p,1.390389283826164
AATS4s,4.740437158469945
AATS4v,209.44223627347333
AATS5Z,19.38888888888889
AATS5d,3.0555555555555554
AATS5i,156.283052786086
AATS5m,70.93713824074074
AATS5p,1.3649725148507958
AATS5s,4.182098765432099
AATS5v,199.63280305418468
AATS6Z,19.77777777777778
AATS6d,2.977777777777778
AATS6i,155.2363829403365
AATS6m,72.8067115111111
AATS6p,1.389230451535422
AATS6s,4.661728395061728
AATS6v,202.75133756229164
AATS7Z,19.0
AATS7d,2.710526315789474
AATS7i,154.33761910269067
AATS7m,69.18859584210527
AATS7p,1.3674766538788419
AATS7s,4.894736842105264
AATS7v,195.76504866413262
AATS8Z,13.375
AATS8d,2.1875
AATS8i,158.83625514341082
AATS8m,44.748783593749984
AATS8p,1.1700818909186252
AATS8s,3.677083333333333
AATS8v,155.3889095626292
AMID_C,1.6626188349017585
AMID_N,0.0
AMID_O,0.3897970044287689
AMID_X,0.0
AMID_h,0.3897970044287689
ATS0dv,306.0
ATS0pe,193.2719
ATS0se,233.69924400000005
ATS1dv,309.0
ATS1pe,207.91600000000003
ATS1se,246.70106800000005
ATS2dv,452.0
ATS2pe,318.7500000000001
ATS2se,379.2665360000001
ATS3dv,501.0
ATS3pe,420.8066
ATS3se,507.58639200000005
ATS4dv,422.0
ATS4pe,413.3142000000001
ATS4se,501.311768
ATS5dv,322.0
ATS5pe,353.1741
ATS5se,432.53158
ATS6dv,274.0
ATS6pe,292.63309999999996
ATS6se,358.04943199999997
ATS7dv,197.0
ATS7pe,245.1476
ATS7se,300.132368
ATS8dv,84.0
ATS8pe,199.286
ATS8se,248.37552400000004
ATSC0Z,205.1724137931034
ATSC0c,1.1587837410583153
ATSC0d,18.758620689655178
ATSC0i,39.77901325501065
ATSC0m,969.0811458620688
ATSC0p,6.7896662083210355
ATSC0s,69.86590038314176
ATSC0v,1350.8249274269035
ATSC1Z,-7.115338882283008
ATSC1c,-0.5829533268671159
ATSC1d,6.5683709869203355
ATSC1i,5.582809428963937
ATSC1m,-27.8999199904879
ATSC1p,0.962668972701314
ATSC1s,-13.127724930638124
ATSC1v,142.3761139889397
ATSC2Z,-0.6991676575505466
ATSC2c,-0.10536064759044014
ATSC2d,-2.462544589774079
ATSC2i,-12.846456738786856
ATSC2m,-7.976158806183584
ATSC2p,-2.0424495454037723
ATSC2s,-3.3259347337825336
ATSC2v,-248.6983843789096
ATSC3Z,15.487514863258019
ATSC3c,0.1413054010624204
ATSC3d,-5.9583828775267555
ATSC3i,-10.327520105011729
ATSC3m,69.53321440309132
ATSC3p,-1.5676487682720717
ATSC3s,6.81239265424759
ATSC3v,-131.3847517862752
ATSC4Z,-69.84542211652794
ATSC4c,-0.01611049549539008
ATSC4d,-4.354340071343639
ATSC4i,-3.839478082518511
ATSC4m,-331.4105218478004
ATSC4p,-0.9186206378730737
ATSC4s,-12.584786629673669
ATSC4v,-363.14964622379625
ATSC5Z,-28.14863258026159
ATSC5c,-0.02133940793103093
ATSC5d,-0.27467300832342423
ATSC5i,5.888777238670044
ATSC5m,-127.22313205350767
ATSC5p,0.9165793864093471
ATSC5s,-15.107576958647112
ATSC5v,60.04343314116087
ATSC6Z,-2.9227110582639693
ATSC6c,-0.10291500526545774
ATSC6d,-4.625445897740786
ATSC6i,1.5512020595095093
ATSC6m,-13.253052475624212
ATSC6p,0.233090975143428
ATSC6s,5.823985995507992
ATSC6v,17.422182535597514
ATSC7Z,-20.08799048751486
ATSC7c,0.21391676061595394
ATSC7d,-6.1319857312722945
ATSC7i,-8.138863843247293
ATSC7m,-101.63261361236616
ATSC7p,-1.4908567547867355
ATSC7s,11.39027612630466
ATSC7v,-305.3315367985888
ATSC8Z,-69.70749108204518
ATSC8c,-0.09517408106208919
ATSC8d,-1.0439952437574311
ATSC8i,-7.66369638681158
ATSC8m,-330.00977122711026
ATSC8p,-1.4625047087696275
ATSC8s,-16.37884793235566
ATSC8v,-398.0002644113601
AXp-0d,0.705548048158227
AXp-1d,0.43641446656887856
AXp-2d,0.27827727625151916
AXp-3d,0.17936934994320577
AXp-4d,0.11421576543569248
AXp-5d,0.07228878147301407
AXp-6d,0.04660037295393158
AXp-7d,0.03000719603563182
GATS1Z,0.6999620493358636
GATS1c,1.3050662644763567
GATS1d,0.674098671726755
GATS1i,0.8120945692303786
GATS1m,0.6978717615241262
GATS1p,0.7885373435611137
GATS1s,0.8492972571357811
GATS1v,0.7155054567799433
GATS2Z,0.6965686274509806
GATS2c,0.8025382289342838
GATS2d,1.150582107843137
GATS2i,1.1291129259218438
GATS2m,0.703742547080505
GATS2p,1.1018530120015853
GATS2s,0.6340850927703134
GATS2v,0.9493415433224409
GATS3Z,0.8643137254901962
GATS3c,0.9269699069608228
GATS3d,1.208333333333333
GATS3i,1.0756114115967979
GATS3m,0.8643070259777049
GATS3p,1.0476368389507895
GATS3s,0.8565792279803797
GATS3v,0.9433618078876045
GATS4Z,1.1532883317261335
GATS4c,1.2171072931370992
GATS4d,1.076663452266152
GATS4i,1.0146694236130724
GATS4m,1.1474601385208696
GATS4p,1.0086722884277346
GATS4s,1.2055882445486297
GATS4v,1.027622368059802
GATS5Z,1.0993464052287585
GATS5c,1.086720783807759
GATS5d,0.9812772331154682
GATS5i,0.8949841157902685
GATS5m,1.0937625027660436
GATS5p,0.8987021631578251
GATS5s,1.1875630909220158
GATS5v,0.9521502999382245
GATS6Z,1.01443137254902
GATS6c,1.0067519525585003
GATS6d,1.1609477124183003
GATS6i,0.9449818772135417
GATS6m,1.0132356355335264
GATS6p,0.9491755140421759
GATS6s,1.104585199402858
GATS6v,0.973290654267077
GATS7Z,1.0630340557275544
GATS7c,0.7569692869861406
GATS7d,1.1587654798761606
GATS7i,1.1181976189812577
GATS7m,1.0689904770559842
GATS7p,1.1357680224420383
GATS7s,1.0634407515910698
GATS7v,1.1590678939944592
GATS8Z,1.4009558823529416
GATS8c,1.0019783032807932
GATS8d,0.8162913602941174
GATS8i,1.1454632464592842
GATS8m,1.4033224255722563
GATS8p,1.1891348244270614
GATS8s,1.3045825335892516
GATS8v,1.3352186685203256
MATS1Z,-0.03244239631336412
MATS1c,-0.47061709229119114
MATS1d,0.3275616698292221
MATS1i,0.1312910438979916
MATS1m,-0.026932651887653956
MATS1p,0.13263705010115037
MATS1s,-0.17577637828705867
MATS1v,0.09859942287371289
MATS2Z,-0.002058823529411799
MATS2c,-0.05493293441830762
MATS2d,-0.07931219362745098
MATS2i,-0.19511295809663526
MATS2m,-0.004972678809522318
MATS2p,-0.1817438289041586
MATS2s,-0.028761082167991954
MATS2v,-0.11123223361135516
MATS3Z,0.03474723222622381
MATS3c,0.05613242664829566
MATS3d,-0.1462126517273576
MATS3i,-0.11950869157162146
MATS3m,0.03302855782347056
MATS3p,-0.10628152806634625
MATS3s,0.04488403166768948
MATS3v,-0.04477167546937407
MATS4Z,-0.16184047389447587
MATS4c,-0.0066095922397077555
MATS4d,-0.11035438765670201
MATS4i,-0.045886649678459956
MATS4m,-0.16258269241417506
MATS4p,-0.06432146639586929
MATS4s,-0.08563449859979233
MATS4v,-0.12780702389567677
MATS5Z,-0.07367880485527546
MATS5c,-0.009889724891151004
MATS5d,-0.007863562091503257
MATS5i,0.07950150647912692
MATS5m,-0.07050341880277597
MATS5p,0.07249797895561388
MATS5s,-0.116127156770151
MATS5v,0.02387100413454974
MATS6Z,-0.00918020541549953
MATS6c,-0.057235013784990026
MATS6d,-0.1589052287581699
MATS6i,0.02513042601266043
MATS6m,-0.008813354873650956
MATS6p,0.022123942381324455
MATS6s,0.053720561801176
MATS6v,0.008311683118366497
MATS7Z,-0.07471915081822202
MATS7c,0.14088242602670487
MATS7d,-0.24946787925696587
MATS7i,-0.1561435965327779
MATS7m,-0.08003636410862108
MATS7p,-0.1675721703289142
MATS7s,0.12441805088537078
MATS7v,-0.17249916557568468
MATS8Z,-0.3078991596638656
MATS8c,-0.07443279354588198
MATS8d,-0.0504365808823529
MATS8i,-0.17459520189765287
MATS8m,-0.3086133255729816
MATS8p,-0.19520766583460983
MATS8s,-0.2124545859610639
MATS8v,-0.26701294320193303
MAXaaO,5.593379629629629
MAXsOH,9.801912950365331
MINaaO,5.593379629629629
MINsOH,9.4742009952129
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.862399252855372
SpAD_D,144.22753132714251
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,610
TMWC10,113.50762992429992
TSRW10,52.78601851066166
VE1_Dt,4.333188655067816
VE2_Dt,0.22806256079304293
VE3_Dt,2.1081575671164114
VR1_Dt,95.10792863961203
VR2_Dt,5.005680454716423
VR3_Dt,5.196866223853274
Xc-3dv,0.44156568446832833
Xc-4dv,0.0
Xc-5dv,0.0816022236469211
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.20693027063286606
Xch-7d,0.4486025517275948
Xp-0dv,9.82972592544465
Xp-1dv,5.708303505431296
Xp-2dv,4.144366364088636
Xp-3dv,2.9148067380863925
Xp-4dv,1.9668324511191504
Xp-5dv,1.3079386076765982
Xp-6dv,0.6675689726727109
Xp-7dv,0.3918589515013822
Xpc-4d,3.4119974880898787
Xpc-5d,5.378552643766804
Xpc-6d,8.26643113308023
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.862521253908079
AATS0dv,10.551724137931034
AATS0pe,6.664548275862068
AATS0se,8.058594620689657
AATS1dv,9.96774193548387
AATS1pe,6.706967741935484
AATS1se,7.958098967741937
AATS2dv,9.416666666666666
AATS2pe,6.640625000000003
AATS2se,7.9013861666666685
AATS3dv,7.9523809523809526
AATS3pe,6.6794698412698414
AATS3se,8.056926857142859
AATS4dv,6.918032786885246
AATS4pe,6.775642622950821
AATS4se,8.218225704918032
AATS5dv,5.962962962962963
AATS5pe,6.5402611111111115
AATS5se,8.009844074074074
AATS6dv,6.088888888888889
AATS6pe,6.502957777777777
AATS6se,7.956654044444444
AATS7dv,5.184210526315789
AATS7pe,6.451252631578948
AATS7se,7.898220210526316
AATS8dv,2.625
AATS8pe,6.2276875
AATS8se,7.761735125000001
AATSC0Z,7.074910820451842
AATSC0c,0.03995806003649363
AATSC0d,0.6468489892984544
AATSC0i,1.3716901122417466
AATSC0m,33.41659123662306
AATSC0p,0.23412642097658742
AATSC0s,2.4091689787290265
AATSC0v,46.580169911272534
AATSC1Z,-0.2295270607188067
AATSC1c,-0.01880494602797148
AATSC1d,0.2118829350619463
AATSC1i,0.18009062674077217
AATSC1m,-0.8999974190479967
AATSC1p,0.031053837829074647
AATSC1s,-0.4234749977625201
AATSC1v,4.592777870610957
AATSC2Z,-0.014565992865636387
AATSC2c,-0.002195013491467503
AATSC2d,-0.051303012286959986
AATSC2i,-0.2676345153913928
AATSC2m,-0.16616997512882467
AATSC2p,-0.04255103219591192
AATSC2s,-0.06929030695380278
AATSC2v,-5.181216341227283
AATSC3Z,0.2458335692580638
AATSC3c,0.002242942874006673
AATSC3d,-0.09457750599248818
AATSC3i,-0.16392889055574172
AATSC3m,1.1037018159220844
AATSC3p,-0.024883313782096374
AATSC3s,0.10813321673408874
AATSC3v,-2.0854722505757968
AATSC4Z,-1.145006919943081
AATSC4c,-0.0002641064835309849
AATSC4d,-0.07138262412038753
AATSC4i,-0.06294226364784444
AATSC4m,-5.4329593745541045
AATSC4p,-0.015059354719230715
AATSC4s,-0.20630797753563393
AATSC4v,-5.953272888914693
AATSC5Z,-0.521270973708548
AATSC5c,-0.00039517422094501725
AATSC5d,-0.005086537191174523
AATSC5i,0.10905143034574155
AATSC5m,-2.355983926916809
AATSC5p,0.016973692340913834
AATSC5s,-0.2797699436786502
AATSC5v,1.1119154285400161
AATSC6Z,-0.06494913462808821
AATSC6c,-0.002287000117010172
AATSC6d,-0.1027876866164619
