DLiP-ID,T004SS
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,12.000419800289922
EState_VSA3,17.795594172293132
EState_VSA4,16.93822404106412
EState_VSA5,7.109797541277533
EState_VSA6,12.13273413692322
EState_VSA7,66.73003775307771
EState_VSA8,15.950365812018994
EState_VSA9,4.736862953800049
SlogP_VSA10,21.85669600812251
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,66.16666666666669
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,9.589074368143644
EState_VSA11,0.0
FractionCSP3,0.09090909090909091
VSA_EState10,0.0
fr_C_O_noCOO,2
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.7999999999999994
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,28
HeavyAtomMolWt,354.26000000000016
MaxEStateIndex,12.013614213856993
MinEStateIndex,-0.3555031149833028
NumHeteroatoms,6
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.7857142857142857
FpDensityMorgan2,1.4285714285714286
FpDensityMorgan3,2.107142857142857
MaxPartialCharge,0.33735289439268307
MinPartialCharge,-0.4654173960422102
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.013614213856993
MinAbsEStateIndex,0.29950518964099127
NumAliphaticRings,0
NumRotatableBonds,6
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4654173960422102
MinAbsPartialCharge,0.33735289439268307
NumRadicalElectrons,0
NumValenceElectrons,142
fr_para_hydroxylation,1
NumAromaticCarbocycles,3
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,375.1582915320006
MZ,0.673469387755102
Mi,1.119610495388621
Mm,0.637898253131908
Mp,0.6898283392398876
Mv,0.6552546928806127
SZ,33.0
Si,54.86091427404243
Sm,31.25701440346349
Sp,33.801588622754494
Sv,32.10747995115002
nB,0
nC,22
nF,0
nH,21
nI,0
nN,3
nO,3
nP,0
nS,0
nX,0
ABC,21.391542920558898
AMW,7.656291663918379
IC0,1.5360172626315056
IC1,3.138570085943124
IC2,4.0153143575371555
IC3,4.997063670513363
IC4,5.3952223440710565
IC5,5.436038670601668
MID,56.90761120362156
Mpe,0.974309723889556
Mse,1.0061982549756976
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,110.6336
SdO,23.612200769480214
SdS,0
Spe,47.74117647058824
SsF,0
SsI,0
Sse,49.30371449380918
StN,0
fMF,0.46938775510204084
nBr,0
nCl,0
AMID,2.0324146858436274
BIC0,0.2579722237158994
BIC1,0.5271190136052458
BIC2,0.6743671434770446
BIC3,0.8392507418333135
BIC4,0.9061210048884836
BIC5,0.9129760570908118
CIC0,4.078692581483702
CIC1,2.4761397581720845
CIC2,1.5993954865780529
CIC3,0.6176461736018455
CIC4,0.21948750004415185
CIC5,0.17867117351354
GGI1,5.5
GGI2,2.222222222222223
GGI3,1.1875
GGI4,1.1955555555555557
GGI5,0.6805555555555556
GGI6,0.4040816326530613
GGI7,0.2673611111111111
GGI8,0.20030234315948597
GGI9,0.16812500000000002
JGI1,0.18333333333333335
JGI2,0.05698005698005701
JGI3,0.03125
JGI4,0.03622895622895623
JGI5,0.021267361111111112
JGI6,0.013933849401829698
JGI7,0.009902263374485597
JGI8,0.00801209372637944
JGI9,0.008005952380952381
MIC0,14.161192407943467
MIC1,27.510460579415522
MIC2,36.49505900226146
MIC3,41.41650015408045
MIC4,42.266946137842936
MIC5,42.838660423557215
MPC2,39
MPC3,47
MPC4,56
MPC5,67
MPC6,61
MPC7,66
MPC8,69
MPC9,71
Mare,0.9870204081632652
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.17908135196212088
RPCG,0.12980523059498442
SIC0,0.27357019423566636
SIC1,0.5589906109275917
SIC2,0.7151419163263827
SIC3,0.8899949969366268
SIC4,0.9609084875019503
SIC5,0.9681780219327263
SaaN,0
SaaO,0
SaaS,0
Sare,48.364
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,4.737360871742412
SssS,0
StCH,0
StsC,0
TIC0,75.26484586894378
TIC1,153.78993421121308
TIC2,196.75040351932063
TIC3,244.8561198551548
TIC4,264.3658948594818
TIC5,266.3658948594817
Vabc,349.65867125184866
WPol,38
apol,56.44865299999999
bpol,26.249346999999993
nRot,6
ABCGG,15.510135140570183
ATS0Z,1152.0
ATS0d,159.0
ATS0i,7862.820572326729
ATS0m,4551.640156
ATS0p,76.25228300182899
ATS0s,227.69444444444446
ATS0v,11349.245322092911
ATS1Z,1293.0
ATS1d,194.0
ATS1i,7480.339642891101
ATS1m,4923.6515899999995
ATS1p,94.40157448000001
ATS1s,173.86111111111111
ATS1v,13933.475949453416
ATS2Z,1797.0
ATS2d,288.0
ATS2i,12438.164069639146
ATS2m,6705.5460349999985
ATS2p,134.376890717396
ATS2s,288.25
ATS2v,19227.945109627053
ATS3Z,1870.0
ATS3d,315.0
ATS3i,16216.97935077359
ATS3m,6769.368354000001
ATS3p,148.91876168049
ATS3s,327.1666666666667
ATS3v,20671.54372039631
ATS4Z,1722.0
ATS4d,294.0
ATS4i,17735.30028538023
ATS4m,6114.340909
ATS4p,137.14239341898
ATS4s,348.77777777777777
ATS4v,18797.63746454799
ATS5Z,1628.0
ATS5d,267.0
ATS5i,16051.362797492731
ATS5m,5844.1702399999995
ATS5p,127.61624637813101
ATS5s,326.55555555555554
ATS5v,17640.7245894126
ATS6Z,1465.0
ATS6d,255.0
ATS6i,15330.501035991982
ATS6m,5188.735005
ATS6p,123.36287185728199
ATS6s,297.22222222222223
ATS6v,16787.513369101052
ATS7Z,1339.0
ATS7d,237.0
ATS7i,13383.158556633587
ATS7m,4758.875211
ATS7p,121.13824102103699
ATS7s,240.02777777777777
ATS7v,16114.599558316175
ATS8Z,1259.0
ATS8d,227.0
ATS8i,14050.92708764763
ATS8m,4474.821948999999
ATS8p,111.62476424267801
ATS8s,236.13888888888889
ATS8v,14790.427918473808
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,16
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.09090909090909091
GGI10,0.09488827670645852
JGI10,0.005271570928136585
JGT10,0.3741854374652414
Kier1,22.68
Kier2,12.0
Kier3,7.650520597555455
MAXdO,12.013614213856993
MID_C,45.42649810341135
MID_N,6.106776166126775
MID_O,5.374336934083438
MID_X,0.0
MID_h,11.481113100210212
MINdO,11.598586555623221
MPC10,79
MWC01,30.0
MWC02,4.9344739331306915
MWC03,5.739792912179234
MWC04,6.5722825426940075
MWC05,7.389563953677635
MWC06,8.22389538017882
MWC07,9.045347797304004
MWC08,9.879860621904971
MWC09,10.703446694896137
MWC10,11.537939976964939
NaaCH,13
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.729300000000003
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.37989735354046
SRW05,0.0
SRW06,6.836259277277067
SRW07,0.0
SRW08,8.369388996647842
SRW09,0.0
SRW10,9.939385443533112
SaaCH,23.90476659639361
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.8006917150512805
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.655008304624294
SdssS,0
SsCH3,1.3640509916938868
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,8.840994098469713
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.700769140744976
VE1_D,5.2125565258467
VE2_A,0.16788461216946343
VE2_D,0.18616273306595357
VE3_A,2.577345559475483
VE3_D,2.6806898485344157
VR1_A,242.26519931283212
VR1_D,168.60468219428964
VR2_A,8.652328546886862
VR2_D,6.021595792653201
VR3_A,6.519652408245253
VR3_D,6.15717623338519
WPath,2597
Xc-3d,1.5075406425847215
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,19.769373945685235
Xp-1d,13.635361590784806
Xp-2d,11.722956850210489
Xp-3d,9.417697696263822
Xp-4d,7.329321459909332
Xp-5d,5.814170483586113
Xp-6d,3.4680120076571055
Xp-7d,2.5018938248688434
ZMIC0,90.57181461133521
ZMIC1,64.57159138956507
ZMIC2,39.498778200149005
ZMIC3,26.812268413515355
ZMIC4,24.412263732389505
ZMIC5,23.379489491213725
nAcid,0
nAtom,49
nBase,0
nRing,3
piPC1,3.7376696182833684
piPC2,4.269697449699962
piPC3,4.747103681876758
piPC4,5.2344452899536265
piPC5,5.726236811818271
piPC6,5.646771108827693
piPC7,5.911981578584588
piPC8,6.113958690272262
piPC9,6.33914604598228
AATS0Z,23.510204081632654
AATS0d,3.2448979591836733
AATS0i,160.46572596585162
AATS0m,92.89061542857144
AATS0p,1.5561690408536528
AATS0s,4.646825396825397
AATS0v,231.6172514712839
AATS1Z,25.352941176470587
AATS1d,3.803921568627451
AATS1i,146.67332633119807
AATS1m,96.54218803921567
AATS1p,1.8510112643137255
AATS1s,3.409041394335512
AATS1v,273.2054107735964
AATS2Z,21.914634146341463
AATS2d,3.5121951219512195
AATS2i,151.68492767852618
AATS2m,81.77495164634145
AATS2p,1.6387425697243416
AATS2s,3.5152439024390243
AATS2v,234.48713548325674
AATS3Z,17.98076923076923
AATS3d,3.0288461538461537
AATS3i,155.93249375743838
AATS3m,65.09008032692309
AATS3p,1.4319111700047116
AATS3s,3.1458333333333335
AATS3v,198.76484346534912
AATS4Z,15.654545454545454
AATS4d,2.672727272727273
AATS4i,161.23000259436574
AATS4m,55.58491735454545
AATS4p,1.2467490310816363
AATS4s,3.1707070707070706
AATS4v,170.8876133140726
AATS5Z,16.28
AATS5d,2.67
AATS5i,160.51362797492732
AATS5m,58.4417024
AATS5p,1.27616246378131
AATS5s,3.2655555555555553
AATS5v,176.407245894126
AATS6Z,15.421052631578947
AATS6d,2.6842105263157894
AATS6i,161.37369511570506
AATS6m,54.61826321052631
AATS6p,1.2985565458661261
AATS6s,3.128654970760234
AATS6v,176.71066704316897
AATS7Z,15.569767441860465
AATS7d,2.755813953488372
AATS7i,155.61812275155333
AATS7m,55.335758267441854
AATS7p,1.4085841979190348
AATS7s,2.7910206718346253
AATS7v,187.37906463158342
AATS8Z,14.306818181818182
AATS8d,2.5795454545454546
AATS8i,159.6696259959958
AATS8m,50.85024942045454
AATS8p,1.268463230030432
AATS8s,2.6833964646464645
AATS8v,168.07304452811147
AMID_C,1.622374932264691
AMID_N,0.21809914879024198
AMID_O,0.1919406047886942
AMID_X,0.0
AMID_h,0.41003975357893613
ATS0dv,390.0
ATS0pe,307.9206
ATS0se,377.6391519999999
ATS1dv,382.0
ATS1pe,332.69399999999996
ATS1se,396.52412
ATS2dv,509.0
ATS2pe,529.0433999999999
ATS2se,638.2558999999999
ATS3dv,473.0
ATS3pe,650.5764999999999
ATS3se,796.064096
ATS4dv,432.0
ATS4pe,682.884
ATS4se,845.694628
ATS5dv,403.0
ATS5pe,621.5381
ATS5se,768.78912
ATS6dv,353.0
ATS6pe,589.5457
ATS6se,731.085812
ATS7dv,324.0
ATS7pe,519.3877
ATS7se,643.127924
ATS8dv,300.0
ATS8pe,522.746
ATS8se,653.689308
ATSC0Z,351.91836734693874
ATSC0c,1.0956829552865806
ATSC0d,25.102040816326532
ATSC0i,74.74917168132876
ATSC0m,1675.1874379591836
ATSC0p,11.222682481126775
ATSC0s,72.63265306122447
ATSC0v,2439.0524100229677
ATSC1Z,8.350270720533157
ATSC1c,-0.7674066284743767
ATSC1d,6.057059558517283
ATSC1i,-3.0395942794316597
ATSC1m,41.37588224656354
ATSC1p,0.030977501947028085
ATSC1s,-5.409609422000092
ATSC1v,71.20489396032183
ATSC2Z,-15.924614743856676
ATSC2c,0.41504375137379734
ATSC2d,-6.987088713036238
ATSC2i,0.2679483169980559
ATSC2m,-84.61129978883832
ATSC2p,-0.45725836338727915
ATSC2s,13.474721180989398
ATSC2v,-277.9971670691938
ATSC3Z,-84.76551436901289
ATSC3c,-0.18759425961773554
ATSC3d,-7.481882548937944
ATSC3i,-31.693202259939277
ATSC3m,-410.14221668887984
ATSC3p,-4.569597989264545
ATSC3s,-5.477694479152205
ATSC3v,-841.0054301468529
ATSC4Z,-45.89837567680134
ATSC4c,-0.06584282214725018
ATSC4d,-3.820907955018742
ATSC4i,-19.35184711708615
ATSC4m,-214.9418886226572
ATSC4p,-1.8566027803295564
ATSC4s,-11.724096441297606
ATSC4v,-297.36936806262133
ATSC5Z,-0.1191170345689283
ATSC5c,0.11374329838582416
ATSC5d,-0.2898792169929192
ATSC5i,-5.168256654610919
ATSC5m,1.779562124114923
ATSC5p,-0.7038204485812555
ATSC5s,-9.555867925401452
ATSC5v,-26.407669404584745
ATSC6Z,-58.882548937942516
ATSC6c,-0.11473446268425919
ATSC6d,0.49604331528529816
ATSC6i,28.57698372477957
ATSC6m,-264.52822541066223
ATSC6p,3.5219829651814964
ATSC6s,-21.505483826183532
ATSC6v,312.13505388867
ATSC7Z,-53.01999167013745
ATSC7c,0.12468897617542954
ATSC7d,-0.7709287796751356
ATSC7i,3.9480031838202114
ATSC7m,-256.97734133652637
ATSC7p,-1.168652135356811
ATSC7s,-2.2248831505391258
ATSC7v,-399.107179034911
ATSC8Z,61.269054560599734
ATSC8c,-0.06309494298601027
ATSC8d,1.3065389421074554
ATSC8i,-2.722611330555648
ATSC8m,288.9149886651397
ATSC8p,-0.042459097315249494
ATSC8s,4.959044842426769
ATSC8v,227.8111574410718
AXp-0d,0.7060490694887583
AXp-1d,0.4545120530261602
AXp-2d,0.3005886371848843
AXp-3d,0.2003765467290175
AXp-4d,0.1308807403555238
AXp-5d,0.08677866393412109
AXp-6d,0.05685265586323124
AXp-7d,0.037907482194982474
GATS1Z,0.7755809352272574
GATS1c,1.7422501961182193
GATS1d,0.8248684839789575
GATS1i,1.180880002550037
GATS1m,0.7791594011302388
GATS1p,0.9913426494155876
GATS1s,0.5919302440466682
GATS1v,0.8953036700320084
GATS2Z,0.9032028107337442
GATS2c,0.8714891888077764
GATS2d,1.3292088042831647
GATS2i,1.0785249386811444
GATS2m,0.9078296951793319
GATS2p,1.0068640417198755
GATS2s,0.5462391235320053
GATS2v,1.0019588109571929
GATS3Z,1.032144960119908
GATS3c,1.109177191909584
GATS3d,1.1675422138836773
GATS3i,1.2490170138803232
GATS3m,1.036135408111029
GATS3p,1.1588425118021624
GATS3s,0.8488447489571401
GATS3v,1.117936421199294
GATS4Z,1.067602960713608
GATS4c,1.1550763978918106
GATS4d,1.06039911308204
GATS4i,1.1020082504933655
GATS4m,1.0644471914083375
GATS4p,1.0274767604970234
GATS4s,1.2205880099108537
GATS4v,1.0145897548365381
GATS5Z,1.0045511482254699
GATS5c,1.0108730964882289
GATS5d,1.0039024390243902
GATS5i,1.0155861976296714
GATS5m,1.001841907055234
GATS5p,0.9933493752934689
GATS5s,1.2926233960850428
GATS5v,0.9699808824890814
GATS6Z,1.0990587114969053
GATS6c,1.028793830155574
GATS6d,0.9963543003851091
GATS6i,0.7816411242844431
GATS6m,1.0916754425098614
GATS6p,0.8031785650141199
GATS6s,1.3498351103947002
GATS6v,0.8997176419443111
GATS7Z,1.0039326115453708
GATS7c,0.651742954655938
GATS7d,0.9338627339761769
GATS7i,0.950888683405344
GATS7m,1.0107853817339483
GATS7p,1.0722538083129787
GATS7s,0.6562704879647842
GATS7v,1.1071179565531553
GATS8Z,0.8741696716644526
GATS8c,0.8355947467798857
GATS8d,0.8909090909090909
GATS8i,0.9719253570518087
GATS8m,0.8795271712587085
GATS8p,1.0023902079036542
GATS8s,0.6169484959173075
GATS8v,0.9769128323818117
MATS1Z,0.022797358330945587
MATS1c,-0.672924815823478
MATS1d,0.23183484776024224
MATS1i,-0.03906925572657743
MATS1m,0.023730657076488804
MATS1p,0.0026520128319728773
MATS1s,-0.07155828208090081
MATS1v,0.02804882129487324
MATS2Z,-0.02704015818863817
MATS2c,0.22635557831306252
MATS2d,-0.1663295657346818
MATS2i,0.002142036548591547
MATS2m,-0.030181942452376306
MATS2p,-0.024347098315481274
MATS2s,0.1108587831452914
MATS2v,-0.06810852349378237
MATS3Z,-0.11348540406473598
MATS3c,-0.08066727378465204
MATS3d,-0.1404315196998124
MATS3i,-0.1997664162134394
MATS3m,-0.11535430512686203
MATS3p,-0.19184216176832522
MATS3s,-0.03553273511478064
MATS3v,-0.16245774031818702
MATS4Z,-0.05809767824381604
MATS4c,-0.026768678174222786
MATS4d,-0.06780487804878048
MATS4i,-0.11532393025032955
MATS4m,-0.057155897379574425
MATS4p,-0.07369291156478594
MATS4s,-0.07190363880445365
MATS4v,-0.054309836122460785
MATS5Z,-0.00016585479007190726
MATS5c,0.050867101601006756
MATS5d,-0.005658536585365845
MATS5i,-0.03387924847589873
MATS5m,0.000520530073863626
MATS5p,-0.030729909750613342
MATS5s,-0.06446653242171647
MATS5v,-0.005305239836205355
MATS6Z,-0.08630126115567276
MATS6c,-0.05401090510336201
MATS6d,0.010192554557124525
MATS6i,0.19718890608881576
MATS6m,-0.08144812399345852
MATS6p,0.16186876381744783
MATS6s,-0.15271784406224892
MATS6v,0.06600759151465455
MATS7Z,-0.08584111494122662
MATS7c,0.06483966793577908
MATS7d,-0.017498581962563816
MATS7i,0.030093225435220326
MATS7m,-0.08740354605798069
MATS7p,-0.05933162046656841
MATS7s,-0.017453114098043093
MATS7v,-0.09323222227304519
MATS8Z,0.09694215115666052
MATS8c,-0.032064395330675795
MATS8d,0.028981892091648188
MATS8i,-0.020281154383096005
MATS8m,0.0960329065531492
MATS8p,-0.002106626237397102
MATS8s,0.03801714816044686
MATS8v,0.052007654268912844
MAXssO,4.737360871742412
MINssO,4.737360871742412
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.441002984869655
SpAD_D,384.10195489164903
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5616099284598494
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,613
TMWC10,132.02660381293043
TSRW10,62.63580493517179
VE1_Dt,5.215798345918849
VE2_Dt,0.18627851235424459
VE3_Dt,2.6813115803831
VR1_Dt,169.00070693073627
VR2_Dt,6.035739533240581
VR3_Dt,6.159522315117591
Xc-3dv,0.5438821665057408
Xc-4dv,0.0
Xc-5dv,0.013888888888888888
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.2970580013778089
Xp-0dv,15.437405152043276
Xp-1dv,8.781145519961001
Xp-2dv,6.068012581349092
Xp-3dv,4.019142925398343
Xp-4dv,2.616574411190283
Xp-5dv,1.7068413758523304
Xp-6dv,0.8298387794669367
Xp-7dv,0.4768571098889122
Xpc-4d,3.0535543952592343
Xpc-5d,4.358100868638212
Xpc-6d,5.735449002091146
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,51
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,0
nSpiro,0
naRing,3
piPC10,6.760776734460179
AATS0dv,7.959183673469388
AATS0pe,6.28409387755102
AATS0se,7.706921469387753
AATS1dv,7.490196078431373
AATS1pe,6.523411764705881
AATS1se,7.774982745098039
AATS2dv,6.2073170731707314
AATS2pe,6.4517487804878035
AATS2se,7.783608536585365
AATS3dv,4.548076923076923
AATS3pe,6.255543269230769
AATS3se,7.654462461538461
AATS4dv,3.9272727272727272
AATS4pe,6.208036363636364
AATS4se,7.688132981818182
AATS5dv,4.03
AATS5pe,6.215381
AATS5se,7.6878912
AATS6dv,3.7157894736842105
AATS6pe,6.205744210526316
AATS6se,7.69564012631579
AATS7dv,3.7674418604651163
AATS7pe,6.039391860465116
AATS7se,7.478231674418605
AATS8dv,3.409090909090909
AATS8pe,5.9402954545454545
AATS8se,7.428287590909091
AATSC0Z,7.182007496876301
AATSC0c,0.022360876638501642
AATSC0d,0.5122865472719701
AATSC0i,1.5254932996189543
AATSC0m,34.18749873386089
AATSC0p,0.22903433634952602
AATSC0s,1.4822990420658055
AATSC0v,49.7765797963871
AATSC1Z,0.1637307984418266
AATSC1c,-0.015047188793615229
AATSC1d,0.1187658736964173
AATSC1i,-0.059599887831993326
AATSC1m,0.8112918087561479
AATSC1p,0.000607401998961335
AATSC1s,-0.10607077298039397
AATSC1v,1.3961743913788593
AATSC2Z,-0.19420261882752043
AATSC2c,0.005061509163095089
AATSC2d,-0.08520839893946631
AATSC2i,0.0032676624024153157
AATSC2m,-1.0318451193760771
AATSC2p,-0.005576321504722917
AATSC2s,0.16432586806084631
AATSC2v,-3.390209354502363
AATSC3Z,-0.8150530227789701
AATSC3c,-0.0018037909578628418
AATSC3d,-0.07194117835517254
AATSC3i,-0.304742329422493
AATSC3m,-3.9436751604699984
AATSC3p,-0.04393844220446678
AATSC3s,-0.05267013922261735
AATSC3v,-8.08659067448897
AATSC4Z,-0.417257960698194
AATSC4c,-0.0005985711104295471
AATSC4d,-0.034735526863806744
AATSC4i,-0.1759258828826014
AATSC4m,-1.9540171692968835
AATSC4p,-0.016878207093905057
AATSC4s,-0.10658269492088733
AATSC4v,-2.7033578914783756
AATSC5Z,-0.001191170345689283
AATSC5c,0.0011374329838582415
AATSC5d,-0.0028987921699291917
AATSC5i,-0.051682566546109185
AATSC5m,0.01779562124114923
AATSC5p,-0.007038204485812554
AATSC5s,-0.09555867925401453
AATSC5v,-0.26407669404584744
