DLiP-ID,J100HI
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,1
fr_thiophene,0
HallKierAlpha,-1.69
NumHAcceptors,10
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,26
HeavyAtomMolWt,393.8040000000001
MaxEStateIndex,4.531158798395902
MinEStateIndex,0.0
NumHeteroatoms,12
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.3076923076923077
FpDensityMorgan2,2.1153846153846154
FpDensityMorgan3,2.8461538461538463
MaxPartialCharge,0.2539668166829264
MinPartialCharge,-1.0
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,4.531158798395902
MinAbsEStateIndex,0.0
NumAliphaticRings,0
NumRotatableBonds,8
NumSaturatedRings,0
fr_Ndealkylation1,1
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,1.0
MinAbsPartialCharge,0.2539668166829264
NumRadicalElectrons,0
NumValenceElectrons,140
fr_para_hydroxylation,0
NumAromaticCarbocycles,0
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,3
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,413.0971613200006
MZ,0.7826086956521736
Mi,1.146983901502354
Mm,0.7492172030710982
Mp,0.7106985160114555
Mv,0.6457590332657811
SZ,35.999999999999986
Si,52.76125946910828
Sm,34.463991341270514
Sp,32.69213173652695
Sv,29.704915530225932
nB,0
nC,14
nF,0
nH,20
nI,0
nN,9
nO,0
nP,0
nS,2
nX,1
ABC,19.298732147700683
AMW,8.980373072173927
IC0,1.8220216121540889
IC1,3.988706327054235
IC2,4.865634510263743
IC3,4.865634510263743
IC4,4.865634510263743
IC5,4.865634510263743
Mpe,0.9836317135549869
Mse,1.0166487222521299
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,96.05770000000004
SdO,0
SdS,0
Spe,45.2470588235294
SsF,0
SsI,0
Sse,46.765841223597974
StN,0
fMF,0.32608695652173914
nBr,0
nCl,1
BIC0,0.31660421015512913
BIC1,0.6930989225340612
BIC2,0.8454786489630904
BIC3,0.8454786489630904
BIC4,0.8454786489630904
BIC5,0.8454786489630904
CIC0,3.7015403439029244
CIC1,1.5348556290027782
CIC2,0.6579274457932698
CIC3,0.6579274457932698
CIC4,0.6579274457932698
CIC5,0.6579274457932698
GGI1,5.5
GGI2,2.222222222222223
GGI3,1.6388888888888888
GGI4,1.2494444444444446
GGI5,0.8336111111111111
GGI6,0.6099773242630384
GGI7,0.36809098639455784
GGI8,0.22526927437641722
GGI9,0.1690663580246914
JGI1,0.20370370370370366
JGI2,0.06006006006006008
JGI3,0.04820261437908496
JGI4,0.0367483660130719
JGI5,0.023817460317460317
JGI6,0.01742792355037253
JGI7,0.013146106656948492
JGI8,0.010727108303638915
JGI9,0.009392575445816188
MIC0,23.814337307907817
MIC1,47.11703512546923
MIC2,48.56615264718789
MIC3,48.56615264718789
MIC4,48.56615264718789
MIC5,48.56615264718789
MPC2,37
MPC3,47
MPC4,64
MPC5,77
MPC6,90
MPC7,101
MPC8,114
MPC9,111
Mare,0.9942608695652175
NaaN,6
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,2
NtCH,0
NtsC,0
RNCG,0.36134536908524567
RPCG,0.12545947922417652
SIC0,0.32986352405373154
SIC1,0.722125751242875
SIC2,0.8808871067207273
SIC3,0.8808871067207273
SIC4,0.8808871067207273
SIC5,0.8808871067207273
SaaN,25.46272605417537
SaaO,0
SaaS,0
Sare,45.736000000000004
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,2.986530445447743
StCH,0
StsC,0
TIC0,83.81299415908809
TIC1,183.4804910444948
TIC2,223.8191874721322
TIC3,223.8191874721322
TIC4,223.8191874721322
TIC5,223.8191874721322
Vabc,322.2320839100811
WPol,34
apol,54.59585999999999
bpol,31.82414
nRot,8
ABCGG,16.085442196729158
ATS0Z,1766.0
ATS0d,148.0
ATS0i,7757.45363325208
ATS0m,7118.173115000001
ATS0p,80.39925809697998
ATS0v,10438.264504050756
ATS1Z,1463.0
ATS1d,178.0
ATS1i,7306.881448133396
ATS1m,5621.908291000003
ATS1p,86.71721419000004
ATS1v,11965.405948315982
ATS2Z,2212.0
ATS2d,280.0
ATS2i,13204.941699330298
ATS2m,8407.587997999994
ATS2p,124.80568774303703
ATS2v,16838.68303389332
ATS3Z,2237.0
ATS3d,275.0
ATS3i,14895.472447489248
ATS3m,8355.028397
ATS3p,141.5552861675841
ATS3v,17884.069148821392
ATS4Z,2137.0
ATS4d,291.0
ATS4i,16920.13642283669
ATS4m,7929.393563
ATS4p,136.58258405547
ATS4v,17236.22896979517
ATS5Z,2158.0
ATS5d,279.0
ATS5i,14410.119034164645
ATS5m,8023.905171
ATS5p,124.55364303818804
ATS5v,16450.092181284712
ATS6Z,2046.0
ATS6d,265.0
ATS6i,13212.792352540466
ATS6m,7589.829702000002
ATS6p,124.5009762
ATS6v,16875.754052931512
ATS7Z,1788.0
ATS7d,245.0
ATS7i,13652.171218116137
ATS7m,6269.432985000002
ATS7p,122.79733896969803
ATS7v,15599.494590570894
ATS8Z,1401.0
ATS8d,200.0
ATS8i,11705.80713670723
ATS8m,4989.986065000004
ATS8p,103.137237419396
ATS8v,13061.212648606761
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,3
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.42857142857142855
GGI10,0.1177492092643608
JGI10,0.007849947284290719
JGT10,0.4310758657144478
Kier1,22.290809327846365
Kier2,10.51862673484295
Kier3,5.9972838388411045
MPC10,110
MWC01,27.0
MWC02,4.859812404361672
MWC03,5.6937321388027
MWC04,6.5722825426940075
MWC05,7.436617265234227
MWC06,8.326274787396764
MWC07,9.204825191288073
MWC08,10.099917450331914
MWC09,10.98598739680029
MWC10,11.883999246310056
NaaCH,1
NaaNH,0
NaaSe,0
NaaaC,1
NaasC,4
NaasN,2
NdCH2,1
NddsN,0
NdsCH,1
NdssC,0
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,-3.0029799999999964
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.313205979041787
SRW05,3.044522437723423
SRW06,6.790097235513905
SRW07,5.351858133476067
SRW08,8.360539381370861
SRW09,7.40184157874383
SRW10,9.989894580276866
SaaCH,1.9628078546233307
SaaNH,0
SaaSe,0
SaaaC,0.574835837112623
SaasC,3.159933716025437
SaasN,3.5445124488806847
SdCH2,3.7211607365944697
SddsN,0
SdsCH,1.8249813098668064
SdssC,0
SdssS,0
SsCH3,6.142126351505514
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
WPath,2500001592
Xc-3d,1.703797000445228
Xc-4d,0.0
Xc-5d,0.21941609682128765
Xc-6d,0.0
Xp-1d,12.062881945713373
Xp-2d,10.89821095762681
Xp-3d,8.365545074130218
Xp-4d,7.169327920663572
Xp-5d,5.573930013242028
Xp-6d,4.272525648184029
Xp-7d,3.104876497528698
ZMIC0,91.67029756865911
ZMIC1,34.78005138257689
ZMIC2,29.45838129380555
ZMIC3,29.45838129380555
ZMIC4,29.45838129380555
ZMIC5,29.45838129380555
nAcid,3
nAtom,46
nBase,1
nRing,3
piPC1,3.597312260588446
piPC2,4.197201947661808
piPC3,4.783316371371566
piPC4,5.428248536140067
piPC5,5.878960521675535
piPC6,6.2895126282396046
piPC7,6.695808573995794
piPC8,7.12853040278486
piPC9,7.259360754225765
AATS0Z,38.391304347826086
AATS0d,3.217391304347826
AATS0i,168.6402963750452
AATS0m,154.74289380434786
AATS0p,1.7478099586299995
AATS0v,226.91879356632077
AATS1Z,31.127659574468087
AATS1d,3.7872340425531914
AATS1i,155.46556272624247
AATS1m,119.61507002127667
AATS1p,1.8450471104255326
AATS1v,254.58310528331876
AATS2Z,27.65
AATS2d,3.5
AATS2i,165.06177124162872
AATS2m,105.09484997499992
AATS2p,1.5600710967879627
AATS2v,210.48353792366652
AATS3Z,24.315217391304348
AATS3d,2.989130434782609
AATS3i,161.90730921183965
AATS3m,90.81552605434783
AATS3p,1.5386444148650444
AATS3v,194.3920559654499
AATS4Z,21.15841584158416
AATS4d,2.881188118811881
AATS4i,167.5261031964029
AATS4m,78.50884715841583
AATS4p,1.352302812430396
AATS4v,170.6557323742096
AATS5Z,25.69047619047619
AATS5d,3.3214285714285716
AATS5i,171.54903612100767
AATS5m,95.52268060714286
AATS5p,1.482781464740334
AATS5v,195.8344307295799
AATS6Z,25.89873417721519
AATS6d,3.3544303797468356
AATS6i,167.25053610810716
AATS6m,96.07379369620256
AATS6p,1.575961724050633
AATS6v,213.61713991052548
AATS7Z,21.804878048780488
AATS7d,2.9878048780487805
AATS7i,166.48989290385532
AATS7m,76.4564998170732
AATS7p,1.4975285240207077
AATS7v,190.23773890940114
AATS8Z,19.458333333333332
AATS8d,2.7777777777777777
AATS8i,162.5806546764893
AATS8m,69.30536201388894
AATS8p,1.4324616308249445
AATS8v,181.40573123064945
ATS0dv,327.67901234567904
ATS0pe,294.3077999999999
ATS0se,361.3145509999999
ATS1dv,355.33333333333337
ATS1pe,316.35140000000007
ATS1se,376.0625959999997
ATS2dv,464.6666666666667
ATS2pe,522.4992000000002
ATS2se,635.4137179999999
ATS3dv,361.0
ATS3pe,574.8514999999999
ATS3se,709.7394619999999
ATS4dv,383.33333333333337
ATS4pe,620.8418999999998
ATS4se,774.3330339999997
ATS5dv,423.1111111111111
ATS5pe,557.5136999999999
ATS5se,678.4120910000001
ATS6dv,419.0
ATS6pe,536.3341
ATS6se,643.5117300000004
ATS7dv,295.66666666666663
ATS7pe,538.8448999999999
ATS7se,658.4998340000004
ATS8dv,143.33333333333334
ATS8pe,452.4660000000001
ATS8se,556.349644
ATSC0Z,751.739130434783
ATSC0c,1.7416953125475152
ATSC0d,28.956521739130437
ATSC0i,84.32641021051253
ATSC0m,3393.1270539347843
ATSC0p,15.60125963742348
ATSC0v,2314.2711645052636
ATSC1Z,29.396975425330744
ATSC1c,-0.45792836605126513
ATSC1d,13.283553875236295
ATSC1i,-11.368472957498613
ATSC1m,131.38590439272238
ATSC1p,-0.5330628434878953
ATSC1v,-202.43736381339258
ATSC2Z,172.453686200378
ATSC2c,0.12011797982125816
ATSC2d,10.858223062381855
ATSC2i,2.8015741860928696
ATSC2m,794.8761317873347
ATSC2p,0.966745618116172
ATSC2v,562.6198304131078
ATSC3Z,147.43478260869557
ATSC3c,0.24873525693230036
ATSC3d,14.39130434782609
ATSC3i,-19.660733767602153
ATSC3m,667.1777164565221
ATSC3p,0.8273809193813941
ATSC3v,187.03290922506574
ATSC4Z,255.2684310018904
ATSC4c,0.29302748610046186
ATSC4d,11.856332703213614
ATSC4i,-17.45844704361659
ATSC4m,1212.3442591214553
ATSC4p,3.623384476081927
ATSC4v,1122.9708226939983
ATSC5Z,-9.349716446124816
ATSC5c,-0.04796451299881104
ATSC5d,-5.529300567107749
ATSC5i,22.725267725521324
ATSC5m,-48.41932664177681
ATSC5p,3.7809718622525175
ATSC5v,498.90362624215777
ATSC6Z,-198.7258979206049
ATSC6c,2.7574463841613384e-07
ATSC6d,-14.77315689981097
ATSC6i,8.722064425199227
ATSC6m,-912.6058782358224
ATSC6p,-0.7092127800468397
ATSC6v,-592.2550878785783
ATSC7Z,-583.1001890359167
ATSC7c,0.051398884000199235
ATSC7d,-17.35727788279774
ATSC7i,6.3646473605681315
ATSC7m,-2623.5207036663505
ATSC7p,-9.392712843937765
ATSC7v,-1275.931796783787
ATSC8Z,-143.46124763705097
ATSC8c,-0.12867485454718416
ATSC8d,-15.844990548204164
ATSC8i,-12.816317524976165
ATSC8m,-702.9996382022686
ATSC8p,-3.7273048924698786
ATSC8v,-1040.982603205112
AXp-1d,0.4467734053967916
AXp-2d,0.2945462420980219
AXp-3d,0.17799032072617485
AXp-4d,0.11202074876036831
AXp-5d,0.07238870147067568
AXp-6d,0.04747250720204477
AXp-7d,0.03074135146068018
GATS1Z,0.5884227754328536
GATS1c,0.7532465984865704
GATS1d,0.6612995974698102
GATS1i,1.404041733498345
GATS1m,0.5825265788901034
GATS1p,0.9078142707870763
GATS1v,0.9845766757120411
GATS2Z,0.7018724696356271
GATS2c,0.5117638409354651
GATS2d,0.8935810810810809
GATS2i,1.116527907787455
GATS2m,0.6858732395225187
GATS2p,0.9512413494686465
GATS2v,0.7851126952338084
GATS3Z,0.7837261422787735
GATS3c,0.4464264963944662
GATS3d,0.6756756756756755
GATS3i,1.1976137637513433
GATS3m,0.768864152983228
GATS3p,1.0392897639565892
GATS3v,0.9593454242410081
GATS4Z,0.7458941527466797
GATS4c,0.33008552922403395
GATS4d,0.7693336901257692
GATS4i,1.069853354117762
GATS4m,0.7274651642768731
GATS4p,0.9228693651796563
GATS4v,0.7768296870352128
GATS5Z,0.8858031066677678
GATS5c,0.505168359950567
GATS5d,1.2395431145431146
GATS5i,0.9774256536278649
GATS5m,0.8714004789948885
GATS5p,0.840517659033063
GATS5v,0.7516356598769046
GATS6Z,0.855863490273883
GATS6c,0.4673686426451257
GATS6d,1.3475025658569961
GATS6i,1.134249067795979
GATS6m,0.8515228504722374
GATS6p,0.863843625892188
GATS6v,0.974638801040837
GATS7Z,1.4768193937000091
GATS7c,0.33316054388706307
GATS7d,1.2223961766644693
GATS7i,1.1611088517077435
GATS7m,1.4440764224461002
GATS7p,1.5225818781910376
GATS7v,1.2351858738961563
GATS8Z,0.7985649219201847
GATS8c,0.4445168182868592
GATS8d,1.316629129129129
GATS8i,1.1514457735723111
GATS8m,0.8093022857604373
GATS8p,1.0072831476551833
GATS8v,1.2288979893098428
MATS1Z,0.038273260893641525
MATS1c,-0.2573269883072865
MATS1d,0.4489808957894064
MATS1i,-0.13194668818904
MATS1m,0.03789733115631238
MATS1p,-0.03344095880623743
MATS1v,-0.08561234694477632
MATS2Z,0.13190861769809126
MATS2c,0.03965552292622318
MATS2d,0.21561561561561565
MATS2i,0.019103210405636083
MATS2m,0.13469987080139026
MATS2p,0.035630374939943074
MATS2v,0.13978759596077628
MATS3Z,0.09806246385193744
MATS3c,0.07140607634996854
MATS3d,0.24849849849849853
MATS3i,-0.1165751851556415
MATS3m,0.09831310555890331
MATS3p,0.026516478111700558
MATS3v,0.040408598632185114
MATS4Z,0.15465587044534407
MATS4c,0.0766253787416145
MATS4d,0.1864835132161865
MATS4i,-0.09429278325740735
MATS4m,0.16272800355139644
MATS4p,0.10577699199882235
MATS4v,0.22099919218842673
MATS5Z,-0.0068109835027128605
MATS5c,-0.01508087019508687
MATS5d,-0.10456885456885455
MATS5i,0.14757878863419757
MATS5m,-0.007814427553243934
MATS5p,0.1327157074749565
MATS5v,0.11805406939632564
MATS6Z,-0.1539281504637933
MATS6c,9.218614073748956e-08
MATS6d,-0.2970692211198541
MATS6i,0.06022633255846125
MATS6m,-0.15660797727163178
MATS6p,-0.02646961526682456
MATS6v,-0.1490133905789209
MATS7Z,-0.43513097941852724
MATS7c,0.01655485898427374
MATS7d,-0.33626309236065344
MATS7i,0.042340376224531136
MATS7m,-0.4337388795212688
MATS7p,-0.33773444820139514
MATS7v,-0.3092838162985935
MATS8Z,-0.12192500481974156
MATS8c,-0.04720052598025646
MATS8d,-0.3495995995995997
MATS8i,-0.09710128585739841
MATS8m,-0.13236717947814597
MATS8p,-0.15263727010785608
MATS8v,-0.2873786913628826
MAXaaN,4.531158798395902
MAXssS,1.5245101265177021
MINaaN,3.8012160354142677
MINssS,1.462020318930041
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,1
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.445609780373454
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,1.3414421320612355
SssssB,0
SssssC,0
SssssN,0
TMPC10,804
TMWC10,128.0634484232197
TSRW10,76.25929251137921
Xc-3dv,1.105842630292831
Xc-4dv,0.0
Xc-5dv,0.08408517252140155
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.4138605412657321
Xch-7d,0.6320139335780742
Xp-0dv,17.148336610877735
Xp-1dv,9.788627335598937
Xp-2dv,7.885511884613302
Xp-3dv,5.139939172504462
Xp-4dv,3.5752886651604254
Xp-5dv,2.4755602351882016
Xp-6dv,1.7481781089682928
Xp-7dv,1.083426153614934
Xpc-4d,3.1997513810470415
Xpc-5d,5.20875629457817
Xpc-6d,7.495825887087114
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,47
nFRing,1
nHBAcc,10
nHBDon,1
nHRing,3
nSpiro,0
naRing,3
piPC10,7.483980137349944
AATS0dv,7.123456790123457
AATS0pe,6.39799565217391
AATS0se,7.8546641521739105
AATS1dv,7.560283687943263
AATS1pe,6.730880851063831
AATS1se,8.001331829787228
AATS2dv,5.808333333333334
AATS2pe,6.531240000000002
AATS2se,7.942671474999999
AATS3dv,3.9239130434782608
AATS3pe,6.248385869565216
AATS3se,7.714559369565216
AATS4dv,3.795379537953796
AATS4pe,6.146949504950493
AATS4se,7.666663702970293
AATS5dv,5.037037037037036
AATS5pe,6.637067857142855
AATS5se,8.076334416666668
AATS6dv,5.30379746835443
AATS6pe,6.789039240506329
AATS6se,8.145718101265828
AATS7dv,3.6056910569105685
AATS7pe,6.571279268292682
AATS7se,8.03048578048781
AATS8dv,1.990740740740741
AATS8pe,6.284250000000002
AATS8se,7.727078388888889
AATSC0Z,16.342155009451805
AATSC0c,0.0378629415771199
AATSC0d,0.6294896030245747
AATSC0i,1.833182830663316
AATSC0m,73.76363160727792
AATSC0p,0.33915781820485824
AATSC0v,50.31024270663617
AATSC1Z,0.6254675622410797
AATSC1c,-0.009743156724495003
AATSC1d,0.2826288058560914
AATSC1i,-0.2418824033510343
AATSC1m,2.7954447743132422
AATSC1p,-0.011341762627402028
AATSC1v,-4.307177953476438
AATSC2Z,2.155671077504725
AATSC2c,0.001501474747765727
AATSC2d,0.1357277882797732
AATSC2i,0.03501967732616087
AATSC2m,9.935951647341684
AATSC2p,0.01208432022645215
AATSC2v,7.032747880163848
AATSC3Z,1.6025519848771257
AATSC3c,0.0027036440970902216
AATSC3d,0.1564272211720227
AATSC3i,-0.21370362790871905
AATSC3m,7.251931700614371
AATSC3p,0.00899327086284124
AATSC3v,2.0329664046202796
AATSC4Z,2.527410207939509
AATSC4c,0.0029012622386184344
AATSC4d,0.11738943270508528
AATSC4i,-0.17285591132293654
AATSC4m,12.003408506153022
AATSC4p,0.03587509382259334
AATSC4v,11.118522996970281
AATSC5Z,-0.11130614816815257
AATSC5c,-0.0005710061071287029
AATSC5d,-0.06582500675128274
AATSC5i,0.2705389014943015
AATSC5m,-0.5764205552592477
AATSC5p,0.045011569788720444
AATSC5v,5.939328883835212
AATSC6Z,-2.51551769519753
AATSC6c,3.4904384609637196e-09
AATSC6d,-0.1870019860735566
AATSC6i,0.11040587879999021
AATSC6m,-11.5519731422256
AATSC6p,-0.008977376962618225
AATSC6v,-7.496899846564282
AATSC7Z,-7.110977915072155
AATSC7c,0.0006268156585390151
AATSC7d,-0.21167412052192364
AATSC7i,0.07761765073863575
AATSC7m,-31.994154922760373
AATSC7p,-0.11454527858460689
AATSC7v,-15.560143863216913
AATSC8Z,-1.9925173282923747
AATSC8c,-0.0017871507575997802
AATSC8d,-0.2200693131695023
AATSC8i,-0.1780044100691134
AATSC8m,-9.763883863920396
AATSC8p,-0.05176812350652609
AATSC8v,-14.45809171118211
ATS0are,289.0401999999999
ATS1are,310.6286
ATS2are,515.2493
ATS3are,564.9829999999997
ATS4are,612.5921000000002
ATS5are,552.2597999999999
ATS6are,530.5983999999999
ATS7are,531.6091
ATS8are,445.79850000000016
ATSC0dv,180.71175523349444
ATSC0pe,4.904660869565214
ATSC0se,2.8049953260869547
ATSC1dv,103.91743097855266
ATSC1pe,1.0335638941398815
ATSC1se,0.4836912320415866
ATSC2dv,107.17010898737426
ATSC2pe,1.7613419659735308
ATSC2se,1.086368193761813
ATSC3dv,53.75899087493291
ATSC3pe,0.35943043478260944
ATSC3se,0.266362760869566
ATSC4dv,65.52311605871783
ATSC4pe,1.8892706994328934
ATSC4se,0.6489175231569012
ATSC5dv,-24.681369460197445
ATSC5pe,-0.8906024574669258
ATSC5se,-0.7673545519848807
ATSC6dv,-91.24061238301945
ATSC6pe,-1.8067262759924474
ATSC6se,-1.01576619045369
ATSC7dv,-111.44645149245024
ATSC7pe,-2.6449998109640878
ATSC7se,-1.353765842155012
ATSC8dv,-143.79682139606533
ATSC8pe,-2.0941213610585985
ATSC8se,-0.7357407495274092
AXp-0dv,0.6595514081106821
AXp-1dv,0.362541753170331
AXp-2dv,0.21312194282738653
AXp-3dv,0.10936040792562686
AXp-4dv,0.05586388539313165
AXp-5dv,0.032150132924522096
AXp-6dv,0.01942420121075881
AXp-7dv,0.010726991619949843
BertzCT,876.5549927362044
ECIndex,5400000000
GATS1dv,0.3791155600771569
GATS1pe,0.6010565871531063
GATS1se,0.6144470359008211
