DLiP-ID,C000LC
DLiP-Mol-ID,30989
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H21N3O2S/c1-22-10-12-23(13-11-22)19(24)14-25-16-8-6-15(7-9-16)20-21-17-4-2-3-5-18(17)26-20/h2-9H,10-14H2,1H3"
Standard Inchi Key(RDKit),NYXUKPHUZOEPNR-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN1CCN(C(=O)COc2ccc(-c3nc4ccccc4s3)cc2)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),367.474
MW Monoisotopic(RDKit),367.135447912
MolLogP(RDKit),3.1161
XLogP(SDF),
XLogP(CDK),2.376
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),45.67
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.710797271822419
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,1589120.3588306583
qed,0.7107972718224185
Chi0,17.93251065250177
Chi1,12.68667318580106
TPSA,45.67
