DLiP-ID,C005J5
DLiP-Mol-ID,36671
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H11F6N3O3S2/c18-16(19,20)15(27,17(21,22)23)10-3-1-9(2-4-10)14-26-8-13(30-14)31(28,29)11-5-6-12(24)25-7-11/h1-8,27H,(H2,24,25)"
Standard Inchi Key(RDKit),VEMNCZMADJQYTF-UHFFFAOYSA-N
Canonical SMILES(RDKit),Nc1ccc(S(=O)(=O)c2cnc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)s2)cn1
SMILES(SDF),
MW(SDF),
MW(RDKit),483.415
MW Monoisotopic(RDKit),483.014602532
MolLogP(RDKit),3.9323
XLogP(SDF),
XLogP(CDK),3.254
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),106.17
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.545042894692396
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Glucokinase/Glucokinase regulatory protein
Common Target Pref Name,Glucokinase/Glucokinase regulatory protein
RDKit Descriptors
Ipc,4735064.144354795
qed,0.5450428946923958
Chi0,23.24227620818977
Chi1,14.175688491873755
TPSA,106.17000000000002
Chi0n,14.938573209117322
Chi0v,16.57156637097277
Chi1n,8.069017717386316
Chi1v,10.368677545908435
Chi2n,6.189931218650104
Chi2v,9.397102978584309
Chi3n,4.188979892561687
Chi3v,7.43550361393357
Chi4n,2.5259188034727216
Chi4v,5.007999380803342
MolMR,97.65799999999999
MolWt,483.415
fr_SH,0
Kappa1,22.96367924959136
Kappa2,7.457983816750105
Kappa3,3.9719626530264085
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1173.5901981053607
MolLogP,3.9323000000000015
NOCount,6
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.9623678069273385
SMR_VSA1,39.86681466521857
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,27.05831049891049
SMR_VSA6,5.733667477162185
SMR_VSA7,54.35534104569281
SMR_VSA8,0.0
SMR_VSA9,10.571075188549761
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,174.47281235567206
NHOHCount,3
PEOE_VSA1,10.84019487200289
PEOE_VSA2,0.0
PEOE_VSA3,18.385754026223353
PEOE_VSA4,26.34249028604892
PEOE_VSA5,11.336785877934737
PEOE_VSA6,24.26546827384644
PEOE_VSA7,12.13273413692322
PEOE_VSA8,17.32374655500707
PEOE_VSA9,11.092327047130851
RingCount,3
SMR_VSA10,26.991901792187267
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,483.014602532
NumHDonors,2
PEOE_VSA10,15.034665652209874
PEOE_VSA11,0.0
PEOE_VSA12,9.837253136417502
PEOE_VSA13,5.601050810983688
PEOE_VSA14,12.35259703488695
SlogP_VSA1,5.733667477162185
SlogP_VSA2,35.84487845595101
SlogP_VSA3,15.43830394740119
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,57.89655220703567
SlogP_VSA7,0.0
SlogP_VSA8,10.571075188549761
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,6
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,1
EState_VSA1,33.35435247398513
EState_VSA2,25.493600619424644
EState_VSA3,23.469520014857956
EState_VSA4,24.52642128014937
EState_VSA5,12.13273413692322
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,9.967957041894417
EState_VSA9,5.733667477162185
SlogP_VSA10,32.16035306388395
SlogP_VSA11,0.0
SlogP_VSA12,11.336785877934737
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,102.80474533683727
VSA_EState9,11.05649064515244
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,1
fr_thiazole,1
fr_thiocyan,0
EState_VSA10,39.86681466521857
EState_VSA11,0.0
FractionCSP3,0.17647058823529413
VSA_EState10,-3.3612359819897226
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.7099999999999986
NumHAcceptors,7
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,31
HeavyAtomMolWt,472.327
MaxEStateIndex,12.970256945879587
MinEStateIndex,-6.01159732881192
NumHeteroatoms,14
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,6
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.8709677419354839
FpDensityMorgan2,1.4516129032258065
FpDensityMorgan3,1.935483870967742
MaxPartialCharge,0.430118406663984
MinPartialCharge,-0.38370155870405853
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.970256945879587
MinAbsEStateIndex,0.024154016544890133
NumAliphaticRings,0
NumRotatableBonds,4
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.430118406663984
MinAbsPartialCharge,0.38370155870405853
NumRadicalElectrons,0
NumValenceElectrons,166
fr_para_hydroxylation,0
