DLiP-ID,T002PM
EState_VSA8,0.0
EState_VSA9,27.938742734265084
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SlogP_VSA12,23.20187978046503
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,41.55153624618573
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,9.589074368143644
EState_VSA11,0.0
FractionCSP3,0.2857142857142857
VSA_EState10,12.170685976036502
fr_C_O_noCOO,2
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-1.5599999999999996
NumHAcceptors,4
fr_morpholine,1
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,21
HeavyAtomMolWt,315.071
MaxEStateIndex,12.599920005039053
MinEStateIndex,-0.5451310153691102
NumHeteroatoms,7
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0
FpDensityMorgan2,1.6666666666666667
FpDensityMorgan3,2.3333333333333335
MaxPartialCharge,0.2829547471503796
MinPartialCharge,-0.37777775163522376
NumAromaticRings,1
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.599920005039053
MinAbsEStateIndex,0.06775951121189183
NumAliphaticRings,2
NumRotatableBonds,2
NumSaturatedRings,1
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.37777775163522376
MinAbsPartialCharge,0.2829547471503796
NumRadicalElectrons,0
NumValenceElectrons,110
fr_para_hydroxylation,1
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,2
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,326.0224976040003
MZ,0.8484848484848486
Mi,1.121352130399669
Mm,0.8254075178561067
Mp,0.7321269461077846
Mv,0.699787971306799
SZ,28.000000000000004
Si,37.00462030318908
Sm,27.23844808925152
Sp,24.16018922155689
Sv,23.093003053124367
nB,0
nC,14
nF,0
nH,12
nI,0
nN,2
nO,3
nP,0
nS,0
nX,2
ABC,16.377494250096262
AMW,9.879469624363646
IC0,1.8602302884607624
IC1,3.408030482994817
IC2,4.014091089055423
IC3,4.377727452691786
IC4,4.438333513297848
IC5,4.438333513297848
MID,42.71930966793067
Mpe,1.007961972667855
Mse,1.0356441325123047
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,79.21600000000004
SdO,24.9200887345679
SdS,0
Spe,33.26274509803922
SsF,0
SsI,0
Sse,34.17625637290605
StN,0
fMF,0.5151515151515151
nBr,0
nCl,2
AMID,2.0342528413300323
BIC0,0.3472164688009165
BIC1,0.6361171072268034
BIC2,0.7492397807049509
BIC3,0.8171133847918394
BIC4,0.8284256521396542
BIC5,0.8284256521396542
CIC0,3.184163830897691
CIC1,1.6363636363636362
CIC2,1.0303030303030303
CIC3,0.666666666666667
CIC4,0.6060606060606055
CIC5,0.6060606060606055
GGI1,3.0
GGI2,2.666666666666668
GGI3,2.7986111111111107
GGI4,1.6333333333333335
GGI5,0.9277777777777777
GGI6,0.4376417233560091
GGI7,0.125
GGI8,0.05316200554295793
GGI9,0.03812499999999999
JGI1,0.13043478260869562
JGI2,0.08080808080808084
JGI3,0.07773919753086418
JGI4,0.04803921568627452
JGI5,0.028993055555555553
JGI6,0.019892805607091318
JGI7,0.008928571428571426
JGI8,0.005316200554295792
JGI9,0.007624999999999999
MIC0,23.993338779655648
MIC1,39.36367548024688
MIC2,43.97567548024688
MIC3,48.00519063176204
MIC4,48.06628154085294
MIC5,48.06628154085294
MPC2,33
MPC3,47
MPC4,64
MPC5,77
MPC6,75
MPC7,83
MPC8,84
MPC9,76
Mare,1.0145454545454544
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,2
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2023375880196258
RPCG,0.15155043093271647
SIC0,0.36877179785019387
SIC1,0.6756074966299919
SIC2,0.7957528682485134
SIC3,0.8678400912196262
SIC4,0.8798546283814785
SIC5,0.8798546283814785
SaaN,0
SaaO,0
SaaS,0
Sare,33.48
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,12.170685976036502
SsLi,0
SsOH,0
SsSH,0
SssO,5.248902793568197
SssS,0
StCH,0
StsC,0
TIC0,61.38759951920516
TIC1,112.46500593882897
TIC2,132.46500593882897
TIC3,144.46500593882894
TIC4,146.46500593882897
TIC5,146.46500593882897
Vabc,265.6984596617915
WPol,36
apol,40.34751599999999
bpol,19.950484
nRot,2
ABCGG,14.191733572283788
ATS0Z,1384.0
ATS0d,124.0
ATS0i,5309.285648212288
ATS0m,5705.591563000001
ATS0p,58.234366858188004
ATS0s,175.53837067520192
ATS0v,8445.9841518244
ATS1Z,1116.0
ATS1d,160.0
ATS1i,5119.570568762801
ATS1m,4361.854705
ATS1p,67.70099171999999
ATS1s,111.93004115226339
ATS1v,10096.497426503094
ATS2Z,1748.0
ATS2d,249.0
ATS2i,9525.418082129196
ATS2m,6748.640028999999
ATS2p,102.88178172339599
ATS2s,195.97530864197532
ATS2v,15074.694142676723
ATS3Z,2201.0
ATS3d,265.0
ATS3i,12355.52926880843
ATS3m,8512.914418999999
ATS3p,118.21857033733899
ATS3s,249.0761316872428
ATS3v,16972.87573413079
ATS4Z,2090.0
ATS4d,243.0
ATS4i,11517.56941003867
ATS4m,8064.418408999999
ATS4p,118.65778718848999
ATS4s,277.29012345679007
ATS4v,16598.687129651134
ATS5Z,2177.0
ATS5d,221.0
ATS5i,12086.788168206293
ATS5m,8299.3996
ATS5p,112.160046839641
ATS5s,283.0246913580247
ATS5v,15876.680555387109
ATS6Z,1780.0
ATS6d,162.0
ATS6i,9552.86095782825
ATS6m,6715.756577
ATS6p,83.329505372
ATS6s,255.65653101661331
ATS6v,11749.137939158603
ATS7Z,940.0
ATS7d,112.0
ATS7i,6263.893840630581
ATS7m,3438.033557
ATS7p,62.452022956
ATS7s,140.41975308641977
ATS7v,8366.375821340635
ATS8Z,744.0
ATS8d,98.0
ATS8i,6547.197276735546
ATS8m,2564.699852
ATS8p,60.971222439396
ATS8s,87.26543209876543
ATS8v,7431.86451342569
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.2857142857142857
GGI10,0.0
JGI10,0.0
JGT10,0.4077769097794293
Kier1,15.879017013232515
Kier2,6.629935720844812
Kier3,2.933454051607062
MAXdO,12.599920005039053
MID_C,29.135808379408353
MID_N,4.454068297022942
MID_O,5.576545344089917
MID_X,3.5528876474094773
MID_h,13.583501288522337
MINdO,12.320168729528849
MPC10,68
MWC01,23.0
MWC02,4.727387818712341
MWC03,5.60947179518496
MWC04,6.51471269087253
MWC05,7.418780882750794
MWC06,8.333991247194975
MWC07,9.247347097605278
MWC08,10.167427498042906
MWC09,11.085720754840969
MWC10,12.008517646795628
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,1.9958
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.187385805840755
SRW05,2.3978952727983707
SRW06,6.739336627357174
SRW07,4.948759890378168
SRW08,8.384575666801398
SRW09,7.195187320178709
SRW10,10.078154890393224
SaaCH,6.680379823799736
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.6689539504073247
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.8305883093978328
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.803942743764172
SsssP,0
VE1_A,3.912406413895367
VE1_D,4.513826031543039
VE2_A,0.1863050673283508
VE2_D,0.21494409674014472
VE3_A,2.106089980538415
VE3_D,2.2490824826264055
VR1_A,152.41597220703687
VR1_D,114.66337893435211
VR2_A,7.257903438430327
VR2_D,5.460160901635815
VR3_A,5.76855078699843
VR3_D,5.483938040939475
WPath,858
Xc-3d,1.3380241819619851
Xc-4d,0.0
Xc-5d,0.5648527523340895
Xc-6d,0.0
Xp-0d,14.982763184195939
Xp-1d,10.109060905280623
Xp-2d,9.055736449013962
Xp-3d,8.124208153381781
Xp-4d,6.98953351741097
Xp-5d,5.460843822231509
Xp-6d,3.1235269507999255
Xp-7d,2.204164599715983
ZMIC0,69.7653685184808
ZMIC1,44.6229315724798
ZMIC2,36.20831195799853
ZMIC3,29.80842175818615
ZMIC4,29.623913023679577
ZMIC5,29.623913023679577
nAcid,0
nAtom,33
nBase,0
nRing,3
piPC1,3.4011973816621555
piPC2,3.9415818076696905
piPC3,4.497028027368389
piPC4,4.996367322298551
piPC5,5.395046993006588
piPC6,5.425500526716335
piPC7,5.711151092917237
piPC8,5.970145145090387
piPC9,6.057808078858315
AATS0Z,41.93939393939394
AATS0d,3.757575757575758
AATS0i,160.88744388522085
AATS0m,172.89671403030306
AATS0p,1.7646777835814547
AATS0s,5.31934456591521
AATS0v,255.93891369164845
AATS1Z,31.885714285714286
AATS1d,4.571428571428571
AATS1i,146.2734448217943
AATS1m,124.62442014285713
AATS1p,1.9343140491428568
AATS1s,3.1980011757789537
AATS1v,288.47135504294556
AATS2Z,28.65573770491803
AATS2d,4.081967213114754
AATS2i,156.15439478900322
AATS2m,110.63344309836064
AATS2p,1.6865865856294424
AATS2s,3.2127099777373003
AATS2v,247.12613348650365
AATS3Z,28.584415584415584
AATS3d,3.4415584415584415
AATS3i,160.46141907543415
AATS3m,110.55733011688311
AATS3p,1.5353061082771298
AATS3s,3.234754956977179
AATS3v,220.42695758611416
AATS4Z,28.243243243243242
AATS4d,3.2837837837837838
AATS4i,155.64282986538743
AATS4m,108.97862714864864
AATS4p,1.6034836106552701
AATS4s,3.747163830497163
AATS4v,224.30658283312343
AATS5Z,29.026666666666667
AATS5d,2.9466666666666668
AATS5i,161.1571755760839
AATS5m,110.65866133333334
AATS5p,1.4954672911952134
AATS5s,3.7736625514403297
AATS5v,211.68907407182812
AATS6Z,30.689655172413794
AATS6d,2.793103448275862
AATS6i,164.70449927290088
AATS6m,115.7889065
AATS6p,1.436715609862069
AATS6s,4.407871224424367
AATS6v,202.5713437785966
AATS7Z,23.5
AATS7d,2.8
AATS7i,156.59734601576451
AATS7m,85.950838925
AATS7p,1.5613005739
AATS7s,3.510493827160494
AATS7v,209.15939553351586
AATS8Z,17.714285714285715
AATS8d,2.3333333333333335
AATS8i,155.88564944608444
AATS8m,61.06428219047619
AATS8p,1.4516957723665715
AATS8s,2.077748383303939
AATS8v,176.94915508156404
AMID_C,1.387419446638493
AMID_N,0.2120984903344258
AMID_O,0.26554977828999604
AMID_X,0.16918512606711797
AMID_h,0.6468333946915399
ATS0dv,307.2098765432099
ATS0pe,223.0702
ATS0se,270.79846200000003
ATS1dv,301.22222222222223
ATS1pe,236.5635
ATS1se,280.20183999999995
ATS2dv,448.6666666666667
ATS2pe,413.9327
ATS2se,496.676252
ATS3dv,480.1111111111111
ATS3pe,516.5549
ATS3se,627.411642
ATS4dv,424.44444444444446
ATS4pe,486.4966
ATS4se,592.6768179999999
ATS5dv,351.11111111111114
ATS5pe,511.98979999999995
ATS5se,625.317096
ATS6dv,261.8271604938272
ATS6pe,417.80960000000005
ATS6se,507.745817
ATS7dv,132.44444444444446
ATS7pe,266.9996
ATS7se,326.38871800000004
ATS8dv,81.11111111111111
ATS8pe,256.903
ATS8se,321.172172
ATSC0Z,528.7272727272727
ATSC0c,0.7490446497564477
ATSC0d,22.06060606060606
ATSC0i,47.92723932950384
ATSC0m,2462.127322969697
ATSC0p,8.903395725756
ATSC0s,65.75050458863902
ATSC0v,1601.8638775952172
ATSC1Z,7.107438016528932
ATSC1c,-0.32574290632352765
ATSC1d,7.996326905417815
ATSC1i,-17.381426115222137
ATSC1m,33.90071897153341
ATSC1p,-1.0080110377920009
ATSC1s,-0.8868745581656574
ATSC1v,-83.01575465519032
ATSC2Z,19.86776859504133
ATSC2c,-0.2135513205458348
ATSC2d,5.069788797061525
ATSC2i,-2.5435198703453405
ATSC2m,105.5482003893479
ATSC2p,2.0917256215879996
ATSC2s,-2.4492776275313575
ATSC2v,224.94876140871114
ATSC3Z,159.54545454545456
ATSC3c,0.04823566522936017
ATSC3d,-5.08080808080808
ATSC3i,21.388036304704777
ATSC3m,745.7322434949497
ATSC3p,1.925986232475
ATSC3s,-1.6949220908983116
ATSC3v,496.802171726196
ATSC4Z,108.24793388429754
ATSC4c,0.21663131262463656
ATSC4d,-8.226813590449954
ATSC4i,-14.060680452378305
ATSC4m,503.675725764922
ATSC4p,-0.6429732176140001
ATSC4s,33.53965473274821
ATSC4v,76.65063176481709
ATSC5Z,-94.47107438016533
ATSC5c,-0.1127838905252018
ATSC5d,-7.804407713498624
ATSC5i,-6.1178129271898225
ATSC5m,-428.8719389917358
ATSC5p,-0.9479004914310001
ATSC5s,-24.06423538288484
ATSC5v,28.895096920444637
ATSC6Z,-219.3388429752066
ATSC6c,0.04930009525932489
ATSC6d,-6.833792470156105
ATSC6i,9.89098291191516
ATSC6m,-1033.9812177649221
ATSC6p,-0.9634637932640004
ATSC6s,-41.6734515486438
ATSC6v,-697.6179821983828
ATSC7Z,-192.03305785123968
ATSC7c,-0.017659562341247603
ATSC7d,-6.982552800734619
ATSC7i,-0.5336883350534152
ATSC7m,-897.5259459026631
ATSC7p,-0.6839388067760004
ATSC7s,-15.413556803713515
ATSC7v,-588.0916418976503
ATSC8Z,-234.3801652892562
ATSC8c,-0.06574010813825652
ATSC8d,-2.50137741046832
ATSC8i,-14.362156009477456
ATSC8m,-1108.170861325069
ATSC8p,-5.146330279532001
ATSC8s,4.920182411889609
ATSC8v,-921.4875578898005
AXp-0d,0.7134649135331399
AXp-1d,0.43952438718611403
AXp-2d,0.2744162560307261
AXp-3d,0.1728554926251443
AXp-4d,0.1092114612095464
AXp-5d,0.07092004963937025
AXp-6d,0.04164702601066567
AXp-7d,0.02655619999657811
GATS1Z,0.4876400078600904
GATS1c,1.4508177819820482
GATS1d,0.6631083202511774
GATS1i,1.5068121219390755
GATS1m,0.4899987927172998
GATS1p,0.9016341544455281
GATS1s,0.5024126341572542
GATS1v,0.8547692947776618
GATS2Z,0.6201095902766817
GATS2c,1.4092781143627444
GATS2d,0.9511799675734102
GATS2i,1.1618170209681087
GATS2m,0.6192532890277599
GATS2p,0.6998984263844528
GATS2s,0.618614986040675
GATS2v,0.7678808011027555
GATS3Z,0.7486736097465121
GATS3c,1.1262550819693393
GATS3d,1.196232339089482
GATS3i,0.8577068612973643
GATS3m,0.7488051652468323
GATS3p,0.8234064223479151
GATS3s,0.8612770707989684
GATS3v,0.7935274355006006
GATS4Z,0.8481356184244767
GATS4c,0.8175212916359142
GATS4d,1.2643302643302643
GATS4i,1.1062827998275957
GATS4m,0.8486672732233964
GATS4p,1.0015933097005916
GATS4s,0.800078552409834
GATS4v,0.9510204273801943
GATS5Z,1.2653278312700595
GATS5c,1.2006103631742993
GATS5d,1.2571428571428573
GATS5i,0.986252757127945
GATS5m,1.25911071839324
GATS5p,1.0735643074429109
GATS5s,1.6983348912557945
GATS5v,0.9406985454699829
GATS6Z,1.4838495470284114
GATS6c,1.2588982582407007
GATS6d,1.2254641909814326
GATS6i,0.8155161856814368
GATS6m,1.4785291937714737
GATS6p,1.077863459557888
GATS6s,2.428992580651188
GATS6v,1.1048530182084821
GATS7Z,1.24525447042641
GATS7c,0.7858361679488847
GATS7d,1.1241758241758244
GATS7i,0.9601333024453579
GATS7m,1.245091691481842
GATS7p,1.0344828568032147
GATS7s,1.4894234895463485
GATS7v,1.2342785053816834
GATS8Z,1.5245955328486276
GATS8c,0.41833635919473705
GATS8d,0.708006279434851
GATS8i,1.113474205721163
GATS8m,1.530889031911837
GATS8p,1.5320009321063948
GATS8s,0.13925072186773516
GATS8v,1.558379957802902
MATS1Z,0.0126743957555512
MATS1c,-0.41002766131771506
MATS1d,0.3417582417582418
MATS1i,-0.34193919773076414
MATS1m,0.012982080468426012
MATS1p,-0.10674695771543151
MATS1s,-0.012717712468008168
MATS1v,-0.04886307653296196
MATS2Z,0.020328319841251954
MATS2c,-0.15423348075650783
MATS2d,0.12432444604575754
MATS2i,-0.02871024019033602
MATS2m,0.02319126455385709
MATS2p,0.1270963692450121
MATS2s,-0.020152226248179375
MATS2v,0.07596999591512783
MATS3Z,0.12932304971507175
MATS3c,0.027598392114758077
MATS3d,-0.09870486656200941
MATS3i,0.19125452251538638
MATS3m,0.1298062573550915
MATS3p,0.09270874804237979
MATS3s,-0.011047750680518357
MATS3v,0.13291717194704517
MATS4Z,0.09129986244841817
MATS4c,0.12897209219946626
MATS4d,-0.1663016038016038
MATS4i,-0.13082963952650487
MATS4m,0.09122686137341299
MATS4p,-0.032204712514048904
MATS4s,0.22747921327861886
MATS4v,0.02133891585159607
MATS5Z,-0.07861760660247596
MATS5c,-0.06625093957646498
MATS5d,-0.1556593406593407
MATS5i,-0.056165089532007245
MATS5m,-0.07664252429023805
MATS5p,-0.046844623004131995
MATS5s,-0.16103699332368115
MATS5v,0.007936905765102946
MATS6Z,-0.23603139970592418
MATS6c,0.03744777325142306
MATS6d,-0.17625047366426674
MATS6i,0.11742024550617303
MATS6m,-0.23893957590865447
MATS6p,-0.061569505878752435
MATS6s,-0.3606171095408543
MATS6v,-0.24778670749119047
MATS7Z,-0.2996389270976616
MATS7c,-0.019450294366652826
MATS7d,-0.26112637362637364
MATS7i,-0.009186693883868766
MATS7m,-0.3007394859160215
MATS7p,-0.06337464187488859
MATS7s,-0.19340055932073974
MATS7v,-0.3028819185896911
MATS8Z,-0.34830025545293775
MATS8c,-0.06895842874710488
MATS8d,-0.08908948194662482
MATS8i,-0.23545172449265162
MATS8m,-0.353639581768342
MATS8p,-0.4541576432388602
MATS8s,0.058795862229927505
MATS8v,-0.45198967806735435
MAXsCl,6.095884826152682
MAXssO,5.248902793568197
MINsCl,6.074801149883821
MINssO,5.248902793568197
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.28377133933156
SpAD_D,169.09040808887335
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.0598565094762185
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,651
TMWC10,119.11335743200037
TSRW10,69.78144307545786
VE1_Dt,4.523645707650607
VE2_Dt,0.21541170036431462
VE3_Dt,2.2512555859578014
VR1_Dt,113.33892727472382
VR2_Dt,5.3970917749868486
VR3_Dt,5.47232003075978
Xc-3dv,0.6848437081597514
Xc-4dv,0.0
Xc-5dv,0.17694471658300692
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06415002990995841
Xch-6d,0.4519195697532484
Xch-7d,0.7263778395552561
Xp-0dv,12.524787101951565
Xp-1dv,7.223724970904389
Xp-2dv,5.444301108915701
Xp-3dv,4.085381976121581
Xp-4dv,2.9094898207810584
Xp-5dv,1.90682437537993
Xp-6dv,0.9272323207859451
Xp-7dv,0.5598302106861789
Xpc-4d,3.8801442853887993
Xpc-5d,7.000737384148178
Xpc-6d,11.609540968266998
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,35
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,2
nSpiro,0
naRing,1
piPC10,6.128369150305281
AATS0dv,9.309390198279088
AATS0pe,6.75970303030303
AATS0se,8.206014000000001
AATS1dv,8.606349206349206
AATS1pe,6.758957142857143
AATS1se,8.005766857142856
AATS2dv,7.355191256830602
AATS2pe,6.785781967213115
AATS2se,8.142233639344262
AATS3dv,6.2352092352092345
AATS3pe,6.708505194805195
AATS3se,8.148203142857144
AATS4dv,5.7357357357357355
AATS4pe,6.574278378378378
AATS4se,8.009146189189188
AATS5dv,4.681481481481482
AATS5pe,6.826530666666666
AATS5se,8.33756128
AATS6dv,4.5142613878246065
AATS6pe,7.203613793103449
AATS6se,8.75423822413793
AATS7dv,3.3111111111111113
AATS7pe,6.674989999999999
AATS7se,8.159717950000001
AATS8dv,1.9312169312169314
AATS8pe,6.116738095238095
AATS8se,7.646956476190476
AATSC0Z,16.022038567493112
AATSC0c,0.022698322719892354
AATSC0d,0.6685032139577594
AATSC0i,1.4523405857425407
AATSC0m,74.60991887786962
AATSC0p,0.2697998704774546
AATSC0s,1.9924395329890612
AATSC0v,48.54132962409749
AATSC1Z,0.20306965761511234
AATSC1c,-0.009306940180672218
AATSC1d,0.2284664830119376
AATSC1i,-0.49661217472063246
AATSC1m,0.9685919706152403
AATSC1p,-0.02880031536548574
AATSC1s,-0.025339273090447353
AATSC1v,-2.371878704434009
AATSC2Z,0.3257011245088743
AATSC2c,-0.0035008413204235217
AATSC2d,0.08311129175510697
AATSC2i,-0.041697047054841646
AATSC2m,1.7302983670384902
AATSC2p,0.03429058396045901
AATSC2s,-0.040152092254612415
AATSC2v,3.68768461325756
AATSC3Z,2.0720188902007086
AATSC3c,0.0006264372107709112
AATSC3d,-0.06598452052997507
AATSC3i,0.2777667052559062
AATSC3m,9.684834331103243
AATSC3p,0.025012808213961037
AATSC3s,-0.02201197520647158
AATSC3v,6.451976256184364
AATSC4Z,1.4628099173553721
AATSC4c,0.0029274501706031968
AATSC4d,-0.11117315662770208
AATSC4i,-0.19000919530240953
AATSC4m,6.8064287265529995
AATSC4p,-0.008688827265054055
AATSC4s,0.4532385774695704
AATSC4v,1.0358193481732039
AATSC5Z,-1.2596143250688712
AATSC5c,-0.0015037852070026907
AATSC5d,-0.10405876951331498
AATSC5i,-0.08157083902919764
AATSC5m,-5.718292519889811
