DLiP-ID,T0031L
DLiP-Mol-ID,19605
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H26N2O4S/c1-15-10-16(2)13-23(12-15)28(26,27)20-8-6-18(7-9-20)21(25)22-19-5-3-4-17(11-19)14-24/h3-9,11,15-16,24H,10,12-14H2,1-2H3,(H,22,25)"
Standard Inchi Key(RDKit),JWXQDGJJAKSXGP-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC1CC(C)CN(S(=O)(=O)c2ccc(C(=O)Nc3cccc(CO)c3)cc2)C1
SMILES(SDF),
MW(SDF),
MW(RDKit),402.516
MW Monoisotopic(RDKit),402.161328312
MolLogP(RDKit),3.0978
XLogP(SDF),
XLogP(CDK),2.728
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),86.71
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.804592703692222
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Rac1/GEFs
Common Target Pref Name,RAC1/TIAM1
RDKit Descriptors
Ipc,1652275.1310720632
qed,0.8045927036922217
Chi0,20.311190308942123
Chi1,13.290062129164056
TPSA,86.71000000000001
Chi0n,16.12935016949782
Chi0v,16.945846750425545
Chi1n,9.40682060860258
Chi1v,10.84688393740322
Chi2n,7.605059262419309
Chi2v,9.542994242360974
Chi3n,4.957062433547906
Chi3v,6.802924958764369
Chi4n,3.6800505148959894
Chi4v,5.359678375454095
MolMR,108.46380000000003
MolWt,402.5160000000002
fr_SH,0
Kappa1,20.512615256870166
Kappa2,8.426176651903862
Kappa3,4.602514840917864
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,931.1328732144032
MolLogP,3.097800000000001
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.7391038669743748
SMR_VSA1,18.318861563241462
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,11.835812092322787
SMR_VSA5,31.77066146233795
SMR_VSA6,18.406301415831482
SMR_VSA7,59.65783953108687
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,165.79337280006752
NHOHCount,2
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,25.980208536304467
PEOE_VSA7,60.21828761771545
PEOE_VSA8,24.340350578205708
PEOE_VSA9,11.502365440030694
RingCount,3
SMR_VSA10,21.61785715744265
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,402.16132831199997
NumHDonors,2
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,36.82623291164253
SlogP_VSA3,16.630173117920503
SlogP_VSA4,11.835812092322787
SlogP_VSA5,36.18973618977307
SlogP_VSA6,53.42642002321065
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,10.023291153407584
