DLiP-ID,T000VE
EState_VSA11,0.0
FractionCSP3,0.47368421052631576
VSA_EState10,0.0
fr_C_O_noCOO,2
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,1
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.1
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,28
HeavyAtomMolWt,362.2400000000001
MaxEStateIndex,13.099761895001343
MinEStateIndex,-0.9528923238568694
NumHeteroatoms,9
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.1428571428571428
FpDensityMorgan2,1.75
FpDensityMorgan3,2.3214285714285716
MaxPartialCharge,0.3169092380038532
MinPartialCharge,-0.4811815980273905
NumAromaticRings,1
fr_unbrch_alkane,0
MaxAbsEStateIndex,13.099761895001343
MinAbsEStateIndex,0.009470395305692714
NumAliphaticRings,2
NumRotatableBonds,5
NumSaturatedRings,2
fr_Ndealkylation1,0
fr_Ndealkylation2,1
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4811815980273905
MinAbsPartialCharge,0.3169092380038532
NumRadicalElectrons,0
NumValenceElectrons,150
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,2
NumSaturatedHeterocycles,2
Mordred Descriptors
MW,387.1906542800006
MZ,0.6477987421383645
Mi,1.1411765312060622
Mm,0.6086244841599604
Mp,0.6452132527398035
Mv,0.6117332414195684
SZ,34.33333333333332
Si,60.482356153921295
Sm,32.2570976604779
Sp,34.196302395209585
Sv,32.42186179523713
nB,0
nC,19
nF,0
nH,25
nI,0
nN,5
nO,4
nP,0
nS,0
nX,0
ABC,21.64617221914533
AMW,7.30548404301888
IC0,1.6445870965588019
IC1,3.7983985204784734
IC2,4.628587199723757
IC3,5.057924699764577
IC4,5.161882718714143
IC5,5.161882718714143
MID,56.39122751079723
Mpe,0.9797262301146873
Mse,1.0138932787313282
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,103.31960000000004
SdO,35.77478717590547
SdS,0
Spe,51.92549019607843
SsF,0
SsI,0
Sse,53.73634377276039
StN,0
fMF,0.3018867924528302
nBr,0
nCl,0
AMID,2.013972411099901
BIC0,0.27620639475555764
BIC1,0.6379363935065943
BIC2,0.7773655684897991
BIC3,0.8494722773821237
BIC4,0.8669318997274963
BIC5,0.8669318997274963
CIC0,4.083333358004397
CIC1,1.9295219340847254
CIC2,1.0993332548394417
CIC3,0.669995754798622
CIC4,0.566037735849056
CIC5,0.566037735849056
GGI1,7.0
GGI2,4.666666666666668
GGI3,2.3541666666666665
GGI4,1.5755555555555558
GGI5,1.1147222222222224
GGI6,0.5485714285714285
GGI7,0.5173965419501133
GGI8,0.39332168052406147
GGI9,0.21594135802469142
JGI1,0.23333333333333334
JGI2,0.10852713178294576
JGI3,0.05231481481481483
JGI4,0.04146198830409356
JGI5,0.03483506944444445
JGI6,0.01714285714285714
JGI7,0.01669021103064882
JGI8,0.015127756943233131
JGI9,0.010282921810699588
MIC0,15.890128318731303
MIC1,34.27351274298465
MIC2,39.36171120609659
MIC3,40.36640844738878
MIC4,40.471198130489924
MIC5,40.471198130489924
MPC2,43
MPC3,56
MPC4,68
MPC5,84
MPC6,101
MPC7,114
MPC8,120
MPC9,136
Mare,0.9950943396226418
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.15355011957516743
RPCG,0.1011290780641966
SIC0,0.2871176563299909
SIC1,0.663137442394551
SIC2,0.8080746296042488
SIC3,0.8830298430096277
SIC4,0.9011791905388425
SIC5,0.9011791905388425
SaaN,0
SaaO,0
SaaS,0
Sare,52.740000000000016
SdNH,7.457679201311257
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.64258276496099
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,87.1631161176165
TIC1,201.3151215853591
TIC2,245.31512158535912
TIC3,268.0700090875226
TIC4,273.57978409184955
TIC5,273.57978409184955
Vabc,360.9002995181739
WPol,45
apol,57.10782499999998
bpol,31.104174999999994
nRot,5
ABCGG,16.74347383699229
ATS0Z,1210.0
ATS0d,171.0
ATS0i,8830.039523576226
ATS0m,4771.272148000002
ATS0p,72.72723862122498
ATS0s,315.47916666666663
ATS0v,10906.048717976368
ATS1Z,1344.0
ATS1d,218.0
ATS1i,8316.86602597935
ATS1m,5074.007638000001
ATS1p,94.08930338600001
ATS1s,183.73611111111111
ATS1v,13921.902905251447
ATS2Z,2045.0
ATS2d,353.0
ATS2i,15368.56826106134
ATS2m,7600.058131
ATS2p,148.16730232364102
ATS2s,332.2361111111111
ATS2v,21112.071923545114
ATS3Z,2314.0
ATS3d,415.0
ATS3i,22448.642009679585
ATS3m,8263.185409
ATS3p,182.24461526297998
ATS3s,417.02777777777777
ATS3v,25159.598835318844
ATS4Z,2204.0
ATS4d,393.0
ATS4i,25709.61104659248
ATS4m,7531.692458
ATS4p,179.439828864376
ATS4s,512.3055555555554
ATS4v,24127.845281979255
ATS5Z,1830.0
ATS5d,357.0
ATS5i,25049.887075844257
ATS5m,6220.649015999998
ATS5p,158.975912547658
ATS5s,422.4305555555555
ATS5v,20819.059825367614
ATS6Z,1705.0
ATS6d,311.0
ATS6i,19480.313399420713
ATS6m,6080.188175999999
ATS6p,141.037971431715
ATS6s,376.5694444444444
ATS6v,18544.57439886508
ATS7Z,1681.0
ATS7d,290.0
ATS7i,18596.063852981126
ATS7m,5969.179354999999
ATS7p,133.234581353772
ATS7s,363.2361111111111
ATS7v,17827.374259329426
ATS8Z,1507.0
ATS8d,264.0
ATS8i,18488.557872987927
ATS8m,5192.788257999998
ATS8p,119.85730216207399
ATS8s,382.33333333333337
ATS8v,16046.29584952824
C1SP1,0
C1SP2,3
C1SP3,4
C2SP1,0
C2SP2,5
C2SP3,4
C3SP2,1
C3SP3,0
C4SP3,1
FCSP3,0.47368421052631576
GGI10,0.14039383736353434
JGI10,0.007019691868176716
JGT10,0.5367357764752474
Kier1,22.68
Kier2,9.871281773931855
Kier3,5.389030612244898
MAXdO,13.099761895001343
MID_C,39.55722996958815
MID_N,9.875611119309479
MID_O,6.958386421899606
MID_X,0.0
MID_h,16.833997541209083
MINdO,10.538863246984059
MPC10,142
MWC01,30.0
MWC02,4.990432586778736
MWC03,5.84354441703136
MWC04,6.729824070489475
MWC05,7.608374474380783
MWC06,8.50532301884575
MWC07,9.397566548103592
MWC08,10.302498544237826
MWC09,11.203938036691111
MWC10,12.11469721443901
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,0.9738700000000002
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.4510384535657
SRW05,2.3978952727983707
SRW06,6.985641817639208
SRW07,4.844187086458591
SRW08,8.607582191143917
SRW09,7.034387929915503
SRW10,10.279214842380336
SaaCH,7.080728369759478
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.4102278401637207
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.1639979351778764
SdssS,0
SsCH3,0
SsNH2,5.475294536874482
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.606207890436648
SssPH,0
SssSe,0
SsssB,0
SsssN,3.4138907674716656
SsssP,0
VE1_A,4.025078711276838
VE1_D,5.185416059431314
VE2_A,0.14375281111702992
VE2_D,0.1851934306939755
VE3_A,2.422163883457207
VE3_D,2.6754694985423595
VR1_A,772.382918683936
VR1_D,173.59314489883863
VR2_A,27.585104238712002
VR2_D,6.199755174958523
VR3_A,7.67909985289225
VR3_D,6.186333730717824
WPath,2352
Xc-3d,2.3898227115361896
Xc-4d,0.10206207261596575
Xc-5d,0.6706005603523789
Xc-6d,0.05892556509887896
Xp-0d,20.311190308942123
Xp-1d,13.321004869020491
Xp-2d,12.411918419081994
Xp-3d,10.220237582030308
Xp-4d,7.842866281395326
Xp-5d,5.825901488696723
Xp-6d,4.6440502045138725
Xp-7d,3.4059626075003164
ZMIC0,93.51749730349509
ZMIC1,43.58020786717694
ZMIC2,30.27345390112443
ZMIC3,26.69356749531574
ZMIC4,26.040962264239333
ZMIC5,26.040962264239333
nAcid,1
nAtom,53
nBase,2
nRing,3
piPC1,3.6375861597263857
piPC2,4.119037174812473
piPC3,4.524502282920636
piPC4,4.878055829197115
piPC5,5.274600839930721
piPC6,5.528436531598672
piPC7,5.807954784677218
piPC8,5.885409345767477
piPC9,6.010040932680917
AATS0Z,22.830188679245282
AATS0d,3.2264150943396226
AATS0i,166.60451931275898
AATS0m,90.02400279245286
AATS0p,1.372212049457075
AATS0s,5.9524371069182385
AATS0v,205.77450411276166
AATS1Z,24.436363636363637
AATS1d,3.963636363636364
AATS1i,151.21574592689728
AATS1m,92.25468432727274
AATS1p,1.710714607018182
AATS1s,3.3406565656565657
AATS1v,253.12550736820813
AATS2Z,20.867346938775512
AATS2d,3.6020408163265305
AATS2i,156.82212511287082
AATS2m,77.55161358163265
AATS2p,1.5119112482004187
AATS2s,3.39016439909297
AATS2v,215.42930534229708
AATS3Z,16.52857142857143
AATS3d,2.9642857142857144
AATS3i,160.34744292628275
AATS3m,59.02275292142857
AATS3p,1.3017472518784283
AATS3s,2.978769841269841
AATS3v,179.71142025227746
AATS4Z,14.128205128205128
AATS4d,2.519230769230769
AATS4i,164.80519901661845
AATS4m,48.28007985897436
AATS4p,1.1502553132331796
AATS4s,3.284009971509971
AATS4v,154.6656748844824
AATS5Z,12.281879194630873
AATS5d,2.3959731543624163
AATS5i,168.12004748888762
AATS5m,41.74932225503354
AATS5p,1.0669524332057583
AATS5s,2.8351043997017147
AATS5v,139.72523372729944
AATS6Z,14.208333333333334
AATS6d,2.591666666666667
AATS6i,162.3359449951726
AATS6m,50.668234799999986
AATS6p,1.175316428597625
AATS6s,3.1380787037037035
AATS6v,154.53811999054233
AATS7Z,14.74561403508772
AATS7d,2.543859649122807
AATS7i,163.12336713141337
AATS7m,52.361222412280696
AATS7p,1.1687243978401052
AATS7s,3.1862816764132553
AATS7v,156.38047595903006
AATS8Z,13.576576576576576
AATS8d,2.3783783783783785
AATS8i,166.56358444133267
AATS8m,46.78187619819818
AATS8p,1.0797955149736396
AATS8s,3.4444444444444446
AATS8v,144.56122386962377
AMID_C,1.4127582131995768
AMID_N,0.3527003971181957
AMID_O,0.24851380078212879
AMID_X,0.0
AMID_h,0.6012141979003244
ATS0dv,404.0
ATS0pe,338.0898999999999
ATS0se,415.64644799999985
ATS1dv,380.0
ATS1pe,363.168
ATS1se,433.4302319999998
ATS2dv,526.0
ATS2pe,630.5800999999999
ATS2se,763.4856599999998
ATS3dv,466.0
ATS3pe,875.9410000000001
ATS3se,1078.8195239999998
ATS4dv,430.0
ATS4pe,981.8776999999998
ATS4se,1218.2600479999996
ATS5dv,417.0
ATS5pe,905.6562
ATS5se,1139.117512
ATS6dv,440.0
ATS6pe,719.0086
ATS6se,900.806416
ATS7dv,386.0
ATS7pe,696.3334000000001
ATS7se,867.6753560000001
ATS8dv,308.0
ATS8pe,688.6582
ATS8se,860.0762000000002
ATSC0Z,409.3207547169811
ATSC0c,1.5051106403121726
ATSC0d,34.67924528301887
ATSC0i,78.56051607102448
ATSC0m,1939.012646113208
ATSC0p,11.19320699423207
ATSC0s,131.4874213836478
ATSC0v,2506.2132837624645
ATSC1Z,2.17657529369882
ATSC1c,-1.1202094110871539
ATSC1d,11.446066215735128
ATSC1i,-9.40160263363785
ATSC1m,15.659548259879358
ATSC1p,0.30641538324502016
ATSC1s,-10.08141736877497
ATSC1v,109.60338506064039
ATSC2Z,42.93520825916695
ATSC2c,0.7087259316319336
ATSC2d,-9.180491278034895
ATSC2i,15.47561888802852
ATSC2m,192.10657448878646
ATSC2p,0.6619376087524496
ATSC2s,41.28570616273092
ATSC2v,49.39854987496167
ATSC3Z,-95.22463510145958
ATSC3c,-0.296673414588097
ATSC3d,-18.775364898540413
ATSC3i,-24.557014958595737
ATSC3m,-450.622253940548
ATSC3p,-3.196707670451422
ATSC3s,-22.038838455757297
ATSC3v,-596.5813255548511
ATSC4Z,-282.2271270914917
ATSC4c,0.0957506154329928
ATSC4d,0.3780704877180485
ATSC4i,-22.55452876284146
ATSC4m,-1329.517711540762
ATSC4p,-3.690580553191052
ATSC4s,-62.97149291958389
ATSC4v,-1282.1075174277871
ATSC5Z,-42.92061231755071
ATSC5c,-0.6304150049453885
ATSC5d,7.3168387326450715
ATSC5i,26.88082148407966
ATSC5m,-184.7348522805272
ATSC5p,3.218443130510275
ATSC5s,-40.35680204501405
ATSC5v,443.791151239698
ATSC6Z,171.33036667853327
ATSC6c,0.6348555093958071
ATSC6d,-1.009611961552154
ATSC6i,4.311009690965544
ATSC6m,788.6616187625488
ATSC6p,0.04758366183718771
ATSC6s,71.00633628021043
ATSC6v,256.7906585894704
ATSC7Z,76.12139551441793
ATSC7c,-0.06688540114244573
ATSC7d,-5.366678533285866
ATSC7i,-14.432267114256723
ATSC7m,343.3349733980064
ATSC7p,-2.094072849110671
ATSC7s,30.788324235591944
ATSC7v,-181.65292203724647
ATSC8Z,-57.69063723745101
ATSC8c,0.04126696644768741
ATSC8d,-3.799928800284799
ATSC8i,-15.055502636852799
ATSC8m,-270.65710974652904
ATSC8p,-1.3177900649780836
ATSC8s,-16.5805743443693
ATSC8v,-314.96621489141245
AXp-0d,0.7253996538907901
AXp-1d,0.4440334956340164
AXp-2d,0.2886492655600464
AXp-3d,0.1825042425362555
AXp-4d,0.1153362688440489
AXp-5d,0.06935597010353242
AXp-6d,0.04598069509419676
AXp-7d,0.029876864978072952
GATS1Z,0.8303779008858754
GATS1c,1.7471850979237054
GATS1d,0.9133049757641706
GATS1i,1.4577310119283757
GATS1m,0.8351061669971207
GATS1p,1.1470650863083791
GATS1s,0.6957765056394668
GATS1v,1.0136091998536514
GATS2Z,0.8179803312493061
GATS2c,0.6395385077431849
GATS2d,1.58360906930781
GATS2i,1.1157933928459647
GATS2m,0.8274887936414608
GATS2p,1.0712606948680439
GATS2s,0.4036440958130555
GATS2v,1.0255201627506807
GATS3Z,1.00996588918595
GATS3c,0.9526090789332108
GATS3d,1.3762863360795894
GATS3i,1.200562337480486
GATS3m,1.0136620572978767
GATS3p,1.1589020381222381
GATS3s,0.8352449625486718
GATS3v,1.1082798103046314
GATS4Z,1.2215359085461417
GATS4c,0.8801102161993882
GATS4d,0.8506528835690967
GATS4i,1.084584977636249
GATS4m,1.2188126923276845
GATS4p,1.0879750965244392
GATS4s,1.251519164693596
GATS4v,1.1410033966887076
GATS5Z,1.0355017284338663
GATS5c,0.9133104929653353
GATS5d,0.8402991287582797
GATS5i,0.7861446770973237
GATS5m,1.032122522325557
GATS5p,0.8463189648606251
GATS5s,1.0478725962741
GATS5v,0.9147500837280383
GATS6Z,0.7500637657109492
GATS6c,0.4442527218258229
GATS6d,0.9808940877765687
GATS6i,0.9278206400446924
GATS6m,0.7606337519801252
GATS6p,1.0494887687865262
GATS6s,0.4480334565007691
GATS6v,1.0060987253739935
GATS7Z,0.8614185505249248
GATS7c,0.7466966259742074
GATS7d,0.993060725807991
GATS7i,1.0648288245096824
GATS7m,0.8690275377181628
GATS7p,1.1094364940220995
GATS7s,0.6667860369120489
GATS7v,1.0547974586046316
GATS8Z,1.0712539773109515
GATS8c,0.9491390259012848
GATS8d,1.0469174288543166
GATS8i,1.019303548368335
GATS8m,1.0690390840267336
GATS8p,1.013636110486063
GATS8s,1.1438320330710257
GATS8v,1.0289009744204685
MATS1Z,0.005124165039348949
MATS1c,-0.7172060940233372
MATS1d,0.31805321990305635
MATS1i,-0.11532162245525703
MATS1m,0.00778236808903064
MATS1p,0.026379660969785515
MATS1s,-0.07388402838322719
MATS1v,0.042142385927949604
MATS2Z,0.0567282781094368
MATS2c,0.25465938821791234
MATS2d,-0.14316803979480813
MATS2i,0.10653528994443888
MATS2m,0.05358106979119678
MATS2p,0.03198249314449649
MATS2s,0.16981079794699794
MATS2v,0.010659724155323751
MATS3Z,-0.08807109273136746
MATS3c,-0.0746204799645062
MATS3d,-0.2049588061557594
MATS3i,-0.11833659832275967
MATS3m,-0.08797916339653948
MATS3p,-0.1081175564922236
MATS3s,-0.06345302440685457
MATS3v,-0.09011549261892035
MATS4Z,-0.2342535925093315
MATS4c,0.02161346610413691
MATS4d,0.0037038587092993987
MATS4i,-0.09753953958162785
MATS4m,-0.23295109542063763
MATS4p,-0.11201893130584724
MATS4s,-0.1627088038603297
MATS4v,-0.17380316880063382
MATS5Z,-0.03729853242445409
MATS5c,-0.1489867740844596
MATS5d,0.07504874717923628
MATS5i,0.12171043376269614
MATS5m,-0.033888925360935164
MATS5p,0.10227768880849447
MATS5s,-0.10917473270116962
MATS5v,0.06298689678312064
MATS6Z,0.18486947235794843
MATS6c,0.18629495343389416
MATS6d,-0.012858179180268409
MATS6i,0.02423646604427937
MATS6m,0.1796406789739192
MATS6p,0.0018775778311125942
MATS6s,0.2385105094242354
MATS6v,0.04525387960600198
MATS7Z,0.08645975360638157
MATS7c,-0.02066017178932217
MATS7d,-0.07194605119981672
MATS7i,-0.08540853033246272
MATS7m,0.08232057993386804
MATS7p,-0.08697777006512472
MATS7s,0.1088611358313113
MATS7v,-0.03369732130446985
MATS8Z,-0.06729680727099364
MATS8c,0.013091427643154992
MATS8d,-0.052318913037084955
MATS8i,-0.09150478867400648
MATS8m,-0.06664870096756054
MATS8p,-0.05621401233755929
MATS8s,-0.06020994806779135
MATS8v,-0.06000657436114461
MAXdNH,7.457679201311257
MAXsOH,8.64258276496099
MINdNH,7.457679201311257
MINsOH,8.64258276496099
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.1504148006796
SpAD_D,352.58511512017674
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.4999291103064247
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.4473297220122616
SssssN,0
TMPC10,922
TMWC10,134.69619891099765
TSRW10,77.71082145807495
VE1_Dt,5.23890522760597
VE2_Dt,0.18710375812878466
VE3_Dt,2.685731967656631
VR1_Dt,169.45082409605982
VR2_Dt,6.051815146287851
VR3_Dt,6.162182178580668
Xc-3dv,1.1285115672621835
Xc-4dv,0.08838834764831845
Xc-5dv,0.15783309857769615
Xc-6dv,0.016137430609197572
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.08333333333333333
Xch-6d,0.4047991029455966
Xch-7d,0.6576358306244349
Xp-0dv,15.609991253331977
Xp-1dv,9.333292217353325
Xp-2dv,7.3103857340722325
Xp-3dv,5.6256279157092255
Xp-4dv,3.877751314022444
Xp-5dv,2.7183475847290794
Xp-6dv,1.7874603108490725
Xp-7dv,1.122114126520374
Xpc-4d,5.529927724903576
Xpc-5d,7.79169067232537
Xpc-6d,10.611634285333459
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,55
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,2
nSpiro,1
naRing,1
piPC10,6.205315051510599
AATS0dv,7.622641509433962
AATS0pe,6.37905471698113
AATS0se,7.842385811320752
AATS1dv,6.909090909090909
AATS1pe,6.603054545454546
AATS1se,7.88054967272727
AATS2dv,5.36734693877551
AATS2pe,6.434490816326529
AATS2se,7.790669999999999
AATS3dv,3.3285714285714287
AATS3pe,6.25672142857143
AATS3se,7.705853742857141
AATS4dv,2.7564102564102564
AATS4pe,6.294087820512819
AATS4se,7.80935928205128
AATS5dv,2.7986577181208054
AATS5pe,6.078229530201343
AATS5se,7.645083973154363
AATS6dv,3.6666666666666665
AATS6pe,5.991738333333333
AATS6se,7.506720133333333
AATS7dv,3.3859649122807016
AATS7pe,6.108187719298247
AATS7se,7.611187333333334
AATS8dv,2.774774774774775
AATS8pe,6.204127927927928
AATS8se,7.748434234234236
AATSC0Z,7.723033107867568
AATSC0c,0.0283983139681542
AATSC0d,0.6543253826984693
AATSC0i,1.4822738881325375
AATSC0m,36.58514426628694
AATSC0p,0.21119258479683153
AATSC0s,2.4808947430876946
AATSC0v,47.28704308985782
AATSC1Z,0.039574096249069456
AATSC1c,-0.02036744383794825
AATSC1d,0.20811029483154778
AATSC1i,-0.17093822970250636
AATSC1m,0.28471905927053376
AATSC1p,0.005571188786273094
AATSC1s,-0.18329849761409037
AATSC1v,1.9927888192843708
AATSC2Z,0.4381143699914995
AATSC2c,0.007231897261550343
AATSC2d,-0.0936784824289275
AATSC2i,0.15791447844927062
AATSC2m,1.960271168252923
AATSC2p,0.006754465395433159
AATSC2s,0.42128271594623384
AATSC2v,0.5040668354587925
AATSC3Z,-0.6801759650104255
AATSC3c,-0.002119095818486407
AATSC3d,-0.13410974927528865
AATSC3i,-0.17540724970425525
AATSC3m,-3.2187303852896285
AATSC3p,-0.022833626217510155
AATSC3s,-0.1574202746839807
AATSC3v,-4.261295182534651
AATSC4Z,-1.8091482505864853
AATSC4c,0.0006137859963653385
AATSC4d,0.0024235287674233877
AATSC4i,-0.14458031258231704
AATSC4m,-8.522549432953603
AATSC4p,-0.023657567648660588
AATSC4s,-0.4036634161511788
