DLiP-ID,C000J2
DLiP-Mol-ID,30901
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H16O5/c1-10-4-6-13-12(8-10)16(19)17(20)18(23-13)11-5-7-14(21-2)15(9-11)22-3/h4-9,20H,1-3H3"
Standard Inchi Key(RDKit),SMDGCFJQVYCATD-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(-c2oc3ccc(C)cc3c(=O)c2O)cc1OC
SMILES(SDF),
MW(SDF),
MW(RDKit),312.321
MW Monoisotopic(RDKit),312.099773612
MolLogP(RDKit),3.49122
XLogP(SDF),
XLogP(CDK),4.908
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),68.9
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.801454482562671
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,183454.61211834082
qed,0.801454482562671
Chi0,16.560113453385565
Chi1,11.04524385550833
TPSA,68.9
Chi0n,13.044308372493166
Chi0v,13.044308372493166
Chi1n,7.036791848262534
Chi1v,7.036791848262534
Chi2n,5.178293434601127
Chi2v,5.178293434601127
Chi3n,3.6675926954050726
Chi3v,3.6675926954050726
Chi4n,2.472342108660315
Chi4v,2.472342108660315
MolMR,87.42580000000002
MolWt,312.321
fr_SH,0
Kappa1,14.965359341015319
Kappa2,5.682068497508705
Kappa3,2.5016381492093
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,940.0301894063231
MolLogP,3.491220000000003
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.2629524593784756
SMR_VSA1,18.997404239494152
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,14.219595082555067
SMR_VSA7,52.18498147843902
SMR_VSA8,0.0
SMR_VSA9,28.57223441042315
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,132.25265133574862
NHOHCount,1
PEOE_VSA1,18.997404239494152
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.629818560158606
PEOE_VSA7,37.255572541998674
PEOE_VSA8,5.563451491696996
PEOE_VSA9,19.605819297019863
RingCount,3
SMR_VSA10,10.969244356107037
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,312.099773612
NumHDonors,1
PEOE_VSA10,5.583020141642242
PEOE_VSA11,17.25927108544225
PEOE_VSA12,11.178302225184446
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,14.90251629950064
SlogP_VSA2,19.32612247739577
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,45.60989053189483
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,2
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,11.178302225184446
EState_VSA2,5.760247418874442
EState_VSA3,28.031719514371844
EState_VSA4,5.563451491696996
EState_VSA5,14.219595082555067
EState_VSA6,30.33183534230805
EState_VSA7,12.990104268152233
EState_VSA8,0.0
EState_VSA9,13.890876844653445
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.741086781934996
VSA_EState9,50.758913218065
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,9.901064578912528
EState_VSA11,0.0
FractionCSP3,0.16666666666666666
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.9499999999999997
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,23
HeavyAtomMolWt,296.19300000000004
MaxEStateIndex,12.386250866087176
MinEStateIndex,-0.45857880343495405
NumHeteroatoms,5
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0
FpDensityMorgan2,1.7391304347826086
FpDensityMorgan3,2.4347826086956523
MaxPartialCharge,0.23453903387970523
MinPartialCharge,-0.5015154012665639
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.386250866087176
MinAbsEStateIndex,0.10398715041572215
NumAliphaticRings,0
NumRotatableBonds,3
NumSaturatedRings,0
fr_Ndealkylation1,0
