DLiP-ID,T0038L
DLiP-Mol-ID,19913
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H23N5O4/c1-27(12-19(28)26-17(11-20(29)30)13-5-3-2-4-6-13)22(31)18-10-15-9-14(21(23)24)7-8-16(15)25-18/h2-10,17,25H,11-12H2,1H3,(H3,23,24)(H,26,28)(H,29,30)"
Standard Inchi Key(RDKit),KNGNIQMKNHIJQW-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN(CC(=O)NC(CC(=O)O)c1ccccc1)C(=O)c1cc2cc(C(=N)N)ccc2[nH]1
SMILES(SDF),
MW(SDF),
MW(RDKit),421.457
MW Monoisotopic(RDKit),421.175004216
MolLogP(RDKit),1.85617
XLogP(SDF),
XLogP(CDK),1.87
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),6
PSA(SDF),
PSA(RDKit),152.37
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.277565269818126
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,8138919.540352431
qed,0.27756526981812635
Chi0,22.543241116511002
Chi1,14.74009119841586
TPSA,152.37
Chi0n,16.88423858585049
Chi0v,16.88423858585049
Chi1n,9.53047561157257
Chi1v,9.53047561157257
Chi2n,7.188578419674613
Chi2v,7.188578419674613
Chi3n,4.805535483071966
Chi3v,4.805535483071966
Chi4n,3.260383025476968
Chi4v,3.260383025476968
MolMR,115.85380000000004
MolWt,421.45700000000016
fr_SH,0
Kappa1,21.566039479428255
Kappa2,9.120787157336734
Kappa3,5.2688408633432156
fr_ArN,1
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,3
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1139.2685896612882
MolLogP,1.8561699999999994
NOCount,9
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.69134984673405
SMR_VSA1,19.49013894705617
SMR_VSA2,5.409283605791522
SMR_VSA3,15.200676855804016
SMR_VSA4,5.733667477162185
SMR_VSA5,12.462662452073971
SMR_VSA6,13.592428388589765
SMR_VSA7,71.41813459439695
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,177.91259679589965
NHOHCount,6
PEOE_VSA1,26.040871727806906
PEOE_VSA2,19.79289515800699
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,29.828919765543436
PEOE_VSA8,23.514048406455245
PEOE_VSA9,19.007418857986544
RingCount,3
SMR_VSA10,34.52220946449319
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,421.1750042160001
NumHDonors,5
PEOE_VSA10,11.52954778060573
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
PEOE_VSA14,5.969305287951849
SlogP_VSA1,11.050456081168516
SlogP_VSA2,52.20212856764029
SlogP_VSA3,9.589074368143644
SlogP_VSA4,5.409283605791522
SlogP_VSA5,34.07803061438825
SlogP_VSA6,54.59730361615449
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,1
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,23.825505575802822
EState_VSA2,24.495125809444318
EState_VSA3,16.643603701010253
EState_VSA4,5.386224214464796
EState_VSA5,11.947581713527669
EState_VSA6,54.59730361615449
EState_VSA7,0.0
EState_VSA8,10.30076712495354
EState_VSA9,16.249478477794412
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,82.33333333333333
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,14.383611552215466
EState_VSA11,0.0
FractionCSP3,0.18181818181818182
VSA_EState10,0.0
fr_C_O_noCOO,2
fr_Nhpyrrole,1
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-4.139999999999999
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
