DLiP-ID,C100PU
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,801.3832417275092
MolLogP,3.4593800000000012
NOCount,4
fr_Ar_N,3
fr_COO2,0
fr_urea,0
BalabanJ,1.9981818747899232
SMR_VSA1,0.0
SMR_VSA2,5.261891554738487
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,65.31386492474428
SMR_VSA8,0.0
SMR_VSA9,23.01398707402129
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,120.40171456068413
NHOHCount,0
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,4.681802935145185
PEOE_VSA4,5.261891554738487
PEOE_VSA5,5.098681808301038
PEOE_VSA6,35.01342619127222
PEOE_VSA7,30.33183534230805
PEOE_VSA8,10.586084805438322
PEOE_VSA9,23.51690265078591
RingCount,3
SMR_VSA10,11.600939890232516
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,280.051573968
NumHDonors,0
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,0.0
SlogP_VSA2,14.993869839101091
SlogP_VSA3,0.0
SlogP_VSA4,11.33111286753076
SlogP_VSA5,5.563451491696996
SlogP_VSA6,54.727780119305955
SlogP_VSA7,5.022633313741326
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,1
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,16.280012800286784
EState_VSA4,11.250837766380558
EState_VSA5,0.0
EState_VSA6,22.880904140530014
EState_VSA7,36.52867891392113
EState_VSA8,16.381288216748178
EState_VSA9,16.862831444971
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,11.600939890232516
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6530366591080876
VSA_EState9,39.3308490349682
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,0.0
EState_VSA11,0.0
FractionCSP3,0.0
VSA_EState10,5.960558750368153
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.6399999999999997
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,20
HeavyAtomMolWt,271.64599999999996
MaxEStateIndex,8.916791966684643
MinEStateIndex,0.5970421810699589
NumHeteroatoms,5
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.1
FpDensityMorgan2,1.95
FpDensityMorgan3,2.75
MaxPartialCharge,0.11305008786325706
MinPartialCharge,-0.22005667218749367
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,8.916791966684643
MinAbsEStateIndex,0.5970421810699589
NumAliphaticRings,0
NumRotatableBonds,2
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.22005667218749367
MinAbsPartialCharge,0.11305008786325706
NumRadicalElectrons,0
NumValenceElectrons,96
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,280.05157396800024
MZ,0.8275862068965519
Mi,1.1097717338945157
Mm,0.8059135447678707
Mp,0.777021205864134
Mv,0.7434805266814993
SZ,24.000000000000007
Si,32.18338028294095
Sm,23.37149279826825
Sp,22.533614970059887
Sv,21.56093527376348
nB,0
nC,15
nF,0
nH,9
nI,0
nN,4
nO,0
nP,0
nS,0
nX,1
ABC,15.584858756805469
AMW,9.656950826482767
IC0,1.577543617641069
IC1,3.0466249601971995
IC2,3.9614292709896413
IC3,4.789015477886191
IC4,4.85798099512757
IC5,4.85798099512757
MID,41.030663027942666
Mpe,0.9921568627450982
Mse,1.014252706130547
NdO,0
NdS,0
NsF,0
NsI,0
NtN,1
SMR,76.52000000000002
SdO,0
SdS,0
Spe,28.772549019607847
SsF,0
SsI,0
Sse,29.413328477785868
StN,8.916791966684643
fMF,0.5862068965517241
nBr,0
nCl,1
AMID,2.051533151397133
BIC0,0.29445232006731126
BIC1,0.5686598949615571
BIC2,0.7394103253827462
BIC3,0.8938812864080783
BIC4,0.9067538664935225
BIC5,0.9067538664935225
CIC0,3.2804373774865025
CIC1,1.8113560349303723
CIC2,0.8965517241379306
CIC3,0.06896551724138078
CIC4,1.7763568394002505e-15
CIC5,1.7763568394002505e-15
GGI1,4.0
GGI2,2.000000000000001
GGI3,0.875
GGI4,0.9844444444444445
GGI5,0.5836111111111111
GGI6,0.23356009070294784
GGI7,0.17276077097505668
GGI8,0.10632401108591583
GGI9,0.08000000000000002
JGI1,0.18181818181818177
JGI2,0.0666666666666667
JGI3,0.031249999999999997
JGI4,0.039377777777777775
JGI5,0.02652777777777778
JGI6,0.012975560594608214
JGI7,0.012340055069646904
JGI8,0.008178770083531989
JGI9,0.008000000000000002
MIC0,17.897386386873393
MIC1,36.09314308197025
MIC2,45.36236927552489
MIC3,46.95540375828351
MIC4,47.02492099966282
MIC5,47.02492099966282
MPC2,30
MPC3,39
MPC4,50
MPC5,60
MPC6,62
MPC7,67
MPC8,71
MPC9,73
Mare,0.998758620689655
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,1
RNCG,0.2123524803243219
RPCG,0.1090922002955269
SIC0,0.32473235675958884
SIC1,0.6271380977514908
SIC2,0.8154476674492658
SIC3,0.9858036667268663
SIC4,0.9999999999999997
SIC5,0.9999999999999997
SaaN,8.212899502393551
SaaO,0
SaaS,0
Sare,28.963999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.960558750368153
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,2.1106282203346596
TIC0,45.748764911591
TIC1,88.35212384571878
TIC2,114.8814488586996
TIC3,138.88144885869954
TIC4,140.88144885869954
TIC5,140.88144885869954
Vabc,231.0603814057438
WPol,28
apol,37.631136999999995
bpol,11.818862999999999
nRot,2
ABCGG,12.706846410988407
ATS0Z,1034.0
ATS0d,113.0
ATS0i,4579.293888625141
ATS0m,4214.593087000002
ATS0p,55.42741614364101
ATS0s,124.94974089315653
ATS0v,8109.734877418142
ATS1Z,962.0
ATS1d,139.0
ATS1i,4503.151105395098
ATS1m,3764.059962999999
ATS1p,65.26399878999999
ATS1s,115.52057613168724
ATS1v,9618.048852405516
ATS2Z,1388.0
ATS2d,204.0
ATS2i,7059.2266582036
ATS2m,5378.612371999999
ATS2p,94.88812556999994
ATS2s,158.93827160493828
ATS2v,13717.192303816186
ATS3Z,1404.0
ATS3d,211.0
ATS3i,9245.806072264177
ATS3m,5264.524178
ATS3p,101.43923311939602
ATS3s,188.01440329218104
ATS3v,14054.587000002275
ATS4Z,1307.0
ATS4d,182.0
ATS4i,9155.533298383885
ATS4m,4910.665270999998
ATS4p,87.107989849094
ATS4s,190.1728395061729
ATS4v,12206.161845506556
ATS5Z,1160.0
ATS5d,161.0
ATS5i,8069.365299349585
ATS5m,4375.425459999999
ATS5p,73.93715226909397
ATS5s,166.18518518518522
ATS5v,10483.629775230842
ATS6Z,967.0
ATS6d,125.0
ATS6i,5932.078601287387
ATS6m,3669.8906439999996
ATS6p,61.24981144969798
ATS6s,138.5144032921811
ATS6v,8649.692365466033
ATS7Z,692.0
ATS7d,101.0
ATS7i,4807.985297214597
ATS7m,2596.7736990000003
ATS7p,52.810602419698
ATS7s,109.40946502057612
ATS7v,7279.445142085368
ATS8Z,694.0
ATS8d,94.0
ATS8i,4607.026971385597
ATS8m,2636.0226750000006
ATS8p,54.37527195939599
ATS8s,84.82716049382714
ATS8v,7210.818821254964
C1SP1,1
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.04948474645444342
JGI10,0.008247457742407236
JGT10,0.39538224753059836
Kier1,14.917355371900827
Kier2,6.84
Kier3,3.621301775147929
MAXtN,8.916791966684643
MID_C,31.175151898963918
MID_N,8.0907100916289
MID_O,0.0
MID_X,1.7648010373498597
MID_h,9.855511128978758
MINtN,8.916791966684643
MPC10,74
MWC01,22.0
MWC02,4.653960350157523
MWC03,5.493061443340548
MWC04,6.3578422665081
MWC05,7.214504414151143
MWC06,8.084254106307318
MWC07,8.947806093057054
MWC08,9.819834167538875
MWC09,10.687137923270706
MWC10,11.560562583685794
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.4593800000000012
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.10594547390058
SRW05,2.3978952727983707
SRW06,6.5998704992128365
SRW07,4.59511985013459
SRW08,8.176672771948455
SRW09,6.6052979209482015
SRW10,9.795066803581708
SaaCH,16.439673067744252
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.650856277811095
SaasN,1.6530366591080876
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.030230750028865
VE1_D,4.406613730191838
VE2_A,0.20151153750144327
VE2_D,0.2203306865095919
VE3_A,2.086970812951035
VE3_D,2.176253713427451
VR1_A,126.3835861850427
VR1_D,105.53828558563173
VR2_A,6.319179309252135
VR2_D,5.276914279281586
VR3_A,5.532468797709674
VR3_D,5.352220964191313
WPath,858
Xc-3d,1.159465946493411
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,13.94938298937633
Xp-1d,9.75835149307306
Xp-2d,8.566028401256192
Xp-3d,7.224757649016354
Xp-4d,5.949722441624279
Xp-5d,4.611197573384455
Xp-6d,3.0721054502649676
Xp-7d,2.135028931718272
ZMIC0,62.8753145934719
ZMIC1,43.89108911012388
ZMIC2,28.065240378173975
ZMIC3,24.319490527193985
ZMIC4,24.12238838959898
ZMIC5,24.12238838959898
nAcid,0
nAtom,29
nBase,0
nRing,3
piPC1,3.5115454388310208
piPC2,4.098502572370764
piPC3,4.721841492791785
piPC4,5.307339048518494
piPC5,5.804381673212317
piPC6,6.101439400316553
piPC7,6.521173257875474
piPC8,6.880384082186005
piPC9,7.253779959672162
AATS0Z,35.6551724137931
AATS0d,3.896551724137931
AATS0i,157.90668581466005
AATS0m,145.33079610344834
AATS0p,1.91129021184969
AATS0s,4.3086117549364324
AATS0v,279.646030255798
AATS1Z,31.032258064516128
AATS1d,4.483870967741935
AATS1i,145.26293888371285
AATS1m,121.42128912903222
AATS1p,2.1052902835483867
AATS1s,3.7264701977963623
AATS1v,310.25964040017794
AATS2Z,28.916666666666668
AATS2d,4.25
AATS2i,147.06722204590832
AATS2m,112.05442441666663
AATS2p,1.9768359493749987
AATS2s,3.3112139917695473
AATS2v,285.7748396628372
AATS3Z,23.4
AATS3d,3.5166666666666666
AATS3i,154.0967678710696
AATS3m,87.74206963333333
AATS3p,1.690653885323267
AATS3s,3.1335733882030175
AATS3v,234.2431166667046
AATS4Z,22.92982456140351
AATS4d,3.192982456140351
AATS4i,160.62339119971728
AATS4m,86.15202229824558
AATS4p,1.5282103482297194
AATS4s,3.336365605371454
AATS4v,214.14319027204485
AATS5Z,23.6734693877551
AATS5d,3.2857142857142856
AATS5i,164.68092447652214
AATS5m,89.29439714285711
AATS5p,1.5089214748794688
AATS5s,3.391534391534392
AATS5v,213.95162806593555
AATS6Z,26.135135135135137
AATS6d,3.3783783783783785
AATS6i,160.3264486834429
AATS6m,99.18623362162161
AATS6p,1.6554003094512968
AATS6s,3.7436325214103
AATS6v,233.77546933691983
AATS7Z,22.322580645161292
AATS7d,3.2580645161290325
AATS7i,155.0962999101483
AATS7m,83.76689351612904
AATS7p,1.703567819990258
AATS7s,3.529337581308907
AATS7v,234.82081103501187
AATS8Z,22.387096774193548
AATS8d,3.032258064516129
AATS8i,148.61377327050312
AATS8m,85.03298951612905
AATS8p,1.7540410309482577
AATS8s,2.7363600159299075
AATS8v,232.60705875016012
AMID_C,1.558757594948196
AMID_N,0.404535504581445
AMID_O,0.0
AMID_X,0.08824005186749298
AMID_h,0.4927755564489379
ATS0dv,277.60493827160496
ATS0pe,188.04950000000002
ATS0se,226.45608500000006
ATS1dv,304.1111111111111
ATS1pe,205.57670000000007
ATS1se,242.19494600000004
ATS2dv,395.6666666666667
ATS2pe,314.22860000000014
ATS2se,373.2307320000001
ATS3dv,364.44444444444446
ATS3pe,382.36150000000004
ATS3se,463.26195599999994
ATS4dv,338.22222222222223
ATS4pe,367.25339999999994
ATS4se,445.45336799999995
ATS5dv,302.22222222222223
ATS5pe,320.43090000000007
ATS5se,388.26689200000004
ATS6dv,236.0
ATS6pe,244.80050000000003
ATS6se,294.62566
ATS7dv,177.11111111111111
ATS7pe,196.21070000000006
ATS7se,237.73757000000006
ATS8dv,133.66666666666666
ATS8pe,186.79299999999998
ATS8se,229.78128800000005
ATSC0Z,318.96551724137936
ATSC0c,0.20514447827799898
ATSC0d,16.137931034482758
ATSC0i,50.68057994709653
ATSC0m,1497.3202861379311
ATSC0p,6.5962964225110365
ATSC0s,27.432245925505477
ATSC0v,1320.7015502951601
ATSC1Z,8.278240190249708
ATSC1c,-0.04851163446280851
ATSC1d,3.1284185493460166
ATSC1i,8.3047469730099
ATSC1m,37.44884219738442
ATSC1p,0.07811160835379315
ATSC1s,2.7459560883040206
ATSC1v,0.17767248020975046
ATSC2Z,-10.56361474435197
ATSC2c,-0.037777171201737625
ATSC2d,-4.8489892984542236
ATSC2i,-13.092617563732633
ATSC2m,-53.70953967657506
ATSC2p,-1.3389143910792949
ATSC2s,-0.6065719840204462
ATSC2v,-284.31689180865794
ATSC3Z,-90.96313912009512
ATSC3c,-0.014874561458294792
ATSC3d,-1.6302021403091564
ATSC3i,-21.0429634363857
ATSC3m,-428.36000021640893
ATSC3p,-2.2631271438204843
ATSC3s,1.5385168838093286
ATSC3v,-390.98833789094044
ATSC4Z,-8.690844233055879
ATSC4c,0.041692255025967476
ATSC4d,-0.4435196195005945
ATSC4i,-18.08092495548403
ATSC4m,-41.755489202140495
ATSC4p,-0.940417238283586
ATSC4s,-7.2853041456188805
ATSC4v,-107.44560806665632
ATSC5Z,-5.3555291319857306
ATSC5c,-0.05123629963343928
ATSC5d,-0.6468489892984541
ATSC5i,3.0639399078814784
ATSC5m,-18.21390130202154
ATSC5p,1.3213545154807327
ATSC5s,-4.995324043038159
ATSC5v,263.56160442467683
ATSC6Z,-42.369797859690834
ATSC6c,-0.017184710817597648
ATSC6d,-1.7966706302021405
ATSC6i,5.968843110900561
ATSC6m,-200.63080731391182
ATSC6p,-0.3621084763244926
ATSC6s,0.3321890369007513
ATSC6v,-110.94007906288094
ATSC7Z,-13.44589774078478
ATSC7c,0.020733526357857086
ATSC7d,-3.802615933412603
ATSC7i,20.956110115980017
ATSC7m,-64.76599249227118
ATSC7p,0.6425842230031693
ATSC7s,0.6079895777321436
ATSC7v,-42.70474581691349
ATSC8Z,43.17479191438764
ATSC8c,0.004727074939127504
ATSC8d,-3.492271105826398
ATSC8i,-2.618334744511766
ATSC8m,202.36548454221145
ATSC8p,0.2733000961176188
ATSC8s,1.9812992077822296
ATSC8v,15.295715673018108
AXp-0d,0.6974691494688166
AXp-1d,0.44356143150332095
AXp-2d,0.2855342800418731
AXp-3d,0.18525019612862445
AXp-4d,0.11899444883248558
AXp-5d,0.07685329288974092
AXp-6d,0.04955008790749948
AXp-7d,0.03186610345848167
GATS1Z,0.4955536181342633
GATS1c,1.1305695607159851
GATS1d,0.7555831265508686
GATS1i,0.8464370764306732
GATS1m,0.49914625305675264
GATS1p,0.7269243339665552
GATS1s,0.42698646564537684
GATS1v,0.7279702904742197
GATS2Z,0.651063063063063
GATS2c,1.0287864989896098
GATS2d,1.2289886039886042
GATS2i,1.1285714497171149
GATS2m,0.6548387475350154
GATS2p,0.9171072341916313
GATS2s,0.45152409618202677
GATS2v,0.9182435240090882
GATS3Z,1.0673045045045044
GATS3c,0.9553983055032491
GATS3d,1.041025641025641
GATS3i,1.1431504895299023
GATS3m,1.0681557864897147
GATS3p,1.1165856019666782
GATS3s,0.6132982252854323
GATS3v,1.0960904555270938
GATS4Z,0.9178795637743006
GATS4c,0.9781385030778068
GATS4d,0.9436197330934174
GATS4i,1.2097869667997692
GATS4m,0.920115600071443
GATS4p,1.0191001744911083
GATS4s,1.166471062687985
GATS4v,1.006714714776799
GATS5Z,0.9835366795366794
GATS5c,1.3526408469595328
GATS5d,1.026862026862027
GATS5i,1.054705638260203
GATS5m,0.9807357961100039
GATS5p,0.8329835016509903
GATS5s,1.117106909022753
GATS5v,0.8359203963518935
GATS6Z,1.1257677136596054
GATS6c,1.195361510616255
GATS6d,1.0550935550935552
GATS6i,0.9705367412772399
GATS6m,1.1229769706547166
GATS6p,0.9668950423851319
GATS6s,1.1209022488935758
GATS6v,0.956356442002158
GATS7Z,0.7645684394071489
GATS7c,0.8191478587237899
GATS7d,1.17535153019024
GATS7i,0.5930499894161252
GATS7m,0.7712299026944919
GATS7p,0.8271511774740798
GATS7s,1.1490652841784812
GATS7v,0.9854156210732028
GATS8Z,0.8396094158674803
GATS8c,0.5109884876832564
GATS8d,1.1193824097049905
GATS8i,0.829472735281312
GATS8m,0.843820199424737
GATS8p,1.0225217814203564
GATS8s,0.5107259316334013
GATS8v,1.0886249065872398
MATS1Z,0.024278988666085452
MATS1c,-0.2212189768653757
MATS1d,0.18134822167080233
MATS1i,0.15329257979740266
MATS1m,0.0233969900671219
MATS1p,0.011077754101673006
MATS1s,0.09364153551152411
MATS1v,0.0001258495831355018
MATS2Z,-0.02000900900900902
MATS2c,-0.11125674837867464
MATS2d,-0.18153490028490038
MATS2i,-0.15607799120844446
MATS2m,-0.021671725051087852
MATS2p,-0.12263357993582555
MATS2s,-0.013359116664169628
MATS2v,-0.1300632900466231
MATS3Z,-0.13783783783783782
MATS3c,-0.03504540522785392
MATS3d,-0.048824786324786346
MATS3i,-0.20068368735197226
MATS3m,-0.1382741345909956
MATS3p,-0.16582711208170703
MATS3s,0.027107386535558456
MATS3v,-0.14308887318641653
MATS4Z,-0.013862494073020376
MATS4c,0.10339956125728263
MATS4d,-0.013982606087869245
MATS4i,-0.18151069092376657
MATS4m,-0.01418802711672116
MATS4p,-0.07253432267370545
MATS4s,-0.13511683511407924
MATS4v,-0.04139111471098765
MATS5Z,-0.009937120794263649
MATS5c,-0.14781545439287558
MATS5d,-0.02372230943659515
MATS5i,0.03578002051814958
MATS5m,-0.007199298621959621
MATS5p,0.1185553364682527
MATS5s,-0.10777157212712056
MATS5v,0.11810801563647699
MATS6Z,-0.10411395178962742
MATS6c,-0.06565664248390993
MATS6d,-0.08726033726033727
MATS6i,0.09230917331958095
MATS6m,-0.10502173433159998
MATS6p,-0.043026379279321514
MATS6s,0.009491179868414813
MATS6v,-0.06583851962749952
MATS7Z,-0.03943504795117698
MATS7c,0.09454741194533041
MATS7d,-0.22043010752688166
MATS7i,0.3868168642147978
MATS7m,-0.0404639821717852
MATS7p,0.09113101320103657
MATS7s,0.02073342610114517
MATS7v,-0.030248772644032623
MATS8Z,0.1266259808195292
MATS8c,0.021556038941574842
MATS8d,-0.20244003308519443
MATS8i,-0.04833034517051785
MATS8m,0.1264322994768881
MATS8p,0.038759299988316766
MATS8s,0.06756550147132322
MATS8v,0.01083431400820199
MAXaaN,4.128359788359789
MAXsCl,5.960558750368153
MAXtsC,2.1106282203346596
MINaaN,4.084539714033761
MINsCl,5.960558750368153
MINtsC,2.1106282203346596
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.412882640573866
SpAD_D,177.49199095093033
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,568
TMWC10,114.81896334801706
TSRW10,67.08253108229505
VE1_Dt,4.425154008909348
VE2_Dt,0.2212577004454674
VE3_Dt,2.1804522626874823
VR1_Dt,104.67736612255634
VR2_Dt,5.233868306127817
VR3_Dt,5.344030096676418
Xc-3dv,0.5524692517770261
Xc-4dv,0.0
Xc-5dv,0.040761583118584285
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.30274943015462097
Xch-7d,0.4702177430929445
Xp-0dv,11.11890022373415
Xp-1dv,6.32737553719759
Xp-2dv,4.6572669496387045
Xp-3dv,3.0886627335169305
Xp-4dv,2.073501689886467
Xp-5dv,1.3190880962294416
Xp-6dv,0.6762951472685608
Xp-7dv,0.36616413356755273
Xpc-4d,2.6362173964585387
Xpc-5d,4.014178293833826
Xpc-6d,5.687602764441336
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,1
nSpiro,0
naRing,3
piPC10,7.580795410914431
AATS0dv,9.572584078331206
AATS0pe,6.4844655172413805
AATS0se,7.808830517241382
AATS1dv,9.810035842293907
AATS1pe,6.631506451612905
AATS1se,7.812740193548389
AATS2dv,8.243055555555555
AATS2pe,6.54642916666667
AATS2se,7.775640250000002
AATS3dv,6.074074074074074
AATS3pe,6.372691666666667
AATS3se,7.721032599999999
AATS4dv,5.9337231968810915
AATS4pe,6.443042105263157
AATS4se,7.814971368421052
AATS5dv,6.167800453514739
AATS5pe,6.539406122448981
AATS5se,7.923814122448981
AATS6dv,6.378378378378378
AATS6pe,6.616229729729731
AATS6se,7.962855675675675
AATS7dv,5.71326164874552
AATS7pe,6.329377419354841
AATS7se,7.668953870967744
AATS8dv,4.311827956989247
AATS8pe,6.025580645161289
AATS8se,7.412299612903228
AATSC0Z,10.99881093935791
AATSC0c,0.007073947526827551
AATSC0d,0.5564803804994054
AATSC0i,1.7476062050722942
AATSC0m,51.63173400475625
AATSC0p,0.22745849732796677
AATSC0s,0.9459395146726026
AATSC0v,45.54143276879863
AATSC1Z,0.26704000613708734
AATSC1c,-0.0015648914342841454
AATSC1d,0.1009167273982586
AATSC1i,0.26789506364548066
AATSC1m,1.208027167657562
AATSC1p,0.0025197293017352627
AATSC1s,0.08857922865496841
AATSC1v,0.005731370329346789
AATSC2Z,-0.22007530717399937
AATSC2c,-0.0007870244000362006
AATSC2d,-0.10102061038446299
AATSC2i,-0.2727628659110965
AATSC2m,-1.1189487432619805
AATSC2p,-0.027894049814151976
AATSC2s,-0.012636916333759296
AATSC2v,-5.923268579347041
AATSC3Z,-1.516052318668252
AATSC3c,-0.00024790935763824653
AATSC3d,-0.027170035671819272
AATSC3i,-0.350716057273095
AATSC3m,-7.139333336940149
AATSC3p,-0.0377187857303414
AATSC3s,0.02564194806348881
AATSC3v,-6.51647229818234
AATSC4Z,-0.15247095145712067
AATSC4c,0.0007314430706310083
AATSC4d,-0.00778104595615078
AATSC4i,-0.31720920974533384
AATSC4m,-0.7325524421428157
AATSC4p,-0.016498548040062913
AATSC4s,-0.1278123534319102
AATSC4v,-1.8850106678360758
