DLiP-ID,T0028Z
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,353.0931044320005
MZ,0.7479674796747968
Mi,1.1162177544548373
Mm,0.7184592984885807
Mp,0.7226915145319119
Mv,0.6860723714585
SZ,30.666666666666668
Si,45.76492793264833
Sm,29.456831238031807
Sp,29.630352095808387
Sv,28.128967229798498
nB,0
nC,19
nF,0
nH,16
nI,0
nN,3
nO,2
nP,0
nS,0
nX,1
ABC,19.270222576999263
AMW,8.612026937365865
IC0,1.663271266628045
IC1,3.233813033553105
IC2,4.13672888742271
IC3,5.1136495655936915
IC4,5.308771516813206
IC5,5.308771516813206
MID,51.05304051274967
Mpe,0.9833572453371592
Mse,1.0126569911001368
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,99.1044
SdO,12.158766254588766
SdS,0
Spe,40.317647058823525
SsF,0
SsI,0
Sse,41.51893663510561
StN,0
fMF,0.5609756097560976
nBr,0
nCl,1
AMID,2.042121620509987
BIC0,0.2903796028282804
BIC1,0.5645701715317745
BIC2,0.7222043183450895
BIC3,0.8927584812250416
BIC4,0.9268235407466118
BIC5,0.9268235407466118
CIC0,3.694280737990039
CIC1,2.123738971064979
CIC2,1.2208231171953736
CIC3,0.24390243902439224
CIC4,0.04878048780487809
CIC5,0.04878048780487809
GGI1,4.5
GGI2,1.7777777777777786
GGI3,1.1875
GGI4,0.9555555555555557
GGI5,0.6388888888888888
GGI6,0.3248979591836735
GGI7,0.203125
GGI8,0.19223985890652556
GGI9,0.13125000000000003
JGI1,0.16666666666666663
JGI2,0.050793650793650814
JGI3,0.03598484848484848
JGI4,0.03295019157088123
JGI5,0.02203065134099617
JGI6,0.010829931972789112
JGI7,0.007254464285714285
JGI8,0.00739384072717406
JGI9,0.006562500000000002
MIC0,18.610319952284602
MIC1,33.245776729444344
MIC2,42.855413156450474
MIC3,45.98707602931511
MIC4,46.18375895614438
MIC5,46.18375895614438
MPC2,35
MPC3,42
MPC4,52
MPC5,61
MPC6,55
MPC7,56
MPC8,63
MPC9,64
Mare,0.9925853658536586
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2232972442497408
RPCG,0.14937506134437883
SIC0,0.3104535924605761
SIC1,0.6035990002086091
SIC2,0.7721304214792404
SIC3,0.9544750216490379
SIC4,0.9908950043298076
SIC5,0.9908950043298076
SaaN,4.167120478849976
SaaO,0
SaaS,0
Sare,40.696000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.909126966427489
SsLi,0
SsOH,0
SsSH,0
SssO,5.767294081212732
SssS,0
StCH,0
StsC,0
TIC0,68.19412193174985
TIC1,132.5863343756773
TIC2,169.60588438433112
TIC3,209.65963218934135
TIC4,217.65963218934144
TIC5,217.65963218934144
Vabc,306.82801560643406
WPol,33
apol,49.482687999999996
bpol,21.445311999999998
nRot,5
ABCGG,14.811972839050187
ATS0Z,1264.0
ATS0d,140.0
ATS0i,6540.5573859498845
ATS0m,5114.501972
ATS0p,69.77171447758401
ATS0s,167.4775186709343
ATS0v,10210.856076139004
ATS1Z,1208.0
ATS1d,171.0
ATS1i,6282.501329037197
ATS1m,4661.937780000002
ATS1p,83.14848494000003
ATS1s,145.27057613168728
ATS1v,12276.279009606225
ATS2Z,1722.0
ATS2d,249.0
ATS2i,10244.855448589942
ATS2m,6537.891532999997
ATS2p,117.77592616684898
ATS2s,234.79938271604942
ATS2v,16886.070431996603
ATS3Z,1780.0
ATS3d,265.0
ATS3i,13572.170564302021
ATS3m,6539.058399
ATS3p,125.390465016792
ATS3s,267.2644032921811
ATS3v,17408.783750465547
ATS4Z,1624.0
ATS4d,240.0
ATS4i,13432.490315652627
ATS4m,5987.523326999999
ATS4p,107.64517275673501
ATS4s,263.15123456790127
ATS4v,15019.244175282287
ATS5Z,1517.0
ATS5d,222.0
ATS5i,12249.43109640232
ATS5m,5573.334138
ATS5p,101.32776454818797
ATS5s,271.1286008230452
ATS5v,14479.151403746406
ATS6Z,1574.0
ATS6d,221.0
ATS6i,11243.120148323342
ATS6m,5922.088956
ATS6p,102.80212500848998
ATS6s,243.08950617283955
ATS6v,14753.921590395465
ATS7Z,1410.0
ATS7d,218.0
ATS7i,11463.769328575234
ATS7m,5147.339024999999
ATS7p,106.46658883794296
ATS7s,230.19958847736632
ATS7v,14881.713568482535
ATS8Z,1398.0
ATS8d,205.0
ATS8i,11316.377130772387
ATS8m,5160.2617119999995
ATS8p,103.89027151048997
ATS8s,213.55761316872434
ATS8v,14217.952868692426
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.05263157894736842
GGI10,0.06591164166921742
JGI10,0.004707974404944102
JGT10,0.34517472024766493
Kier1,19.753086419753085
Kier2,10.364081632653061
Kier3,6.585034013605442
MAXdO,12.158766254588766
MID_C,39.353510372171854
MID_N,6.104301324306973
MID_O,3.8341269808676914
MID_X,1.7611018354031442
MID_h,11.699530140577808
MINdO,12.158766254588766
MPC10,67
MWC01,27.0
MWC02,4.8283137373023015
MWC03,5.631211781821365
MWC04,6.466144724237619
MWC05,7.2813856635702825
MWC06,8.119993827725105
MWC07,8.939974177289633
MWC08,9.780132773506024
MWC09,10.602691354678605
MWC10,11.443800441894497
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.958000000000003
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.272999558563747
SRW05,0.0
SRW06,6.727431724850855
SRW07,0.0
SRW08,8.264363329731667
SRW09,0.0
SRW10,9.839748711569122
SaaCH,21.75917039244954
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.001336087493727
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.4254372427983537
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.38769681001418
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.4217710176871305
VE1_D,4.926944063552498
VE2_A,0.1768708407074852
VE2_D,0.19707776254209994
VE3_A,2.4028310304465164
VE3_D,2.511009662327593
VR1_A,186.78927892282908
VR1_D,143.5433122598792
VR2_A,7.471571156913163
VR2_D,5.741732490395168
VR3_A,6.146271862675097
VR3_D,5.882927549128023
WPath,1708
Xc-3d,1.3189318929868221
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,17.484916895309066
Xp-1d,12.203509938206668
Xp-2d,10.600381750890337
Xp-3d,8.22276596011075
Xp-4d,6.856279584748311
Xp-5d,5.289871829152264
Xp-6d,3.2012509051794593
Xp-7d,2.044120116469646
ZMIC0,78.5164182448289
ZMIC1,55.1615789598988
ZMIC2,33.26104916716044
ZMIC3,24.99500724181416
ZMIC4,24.207431045340577
ZMIC5,24.207431045340577
nAcid,0
nAtom,41
nBase,0
nRing,3
piPC1,3.6375861597263857
piPC2,4.182050142641207
piPC3,4.6515765588022475
piPC4,5.1597734320999695
piPC5,5.6206272893567455
piPC6,5.481680047850402
piPC7,5.637130610871223
piPC8,6.004504160615785
piPC9,6.231772444591772
AATS0Z,30.829268292682926
AATS0d,3.4146341463414633
AATS0i,159.52578990121668
AATS0m,124.74395053658537
AATS0p,1.70174913359961
AATS0s,4.084817528559373
AATS0v,249.0452701497318
AATS1Z,28.093023255813954
AATS1d,3.9767441860465116
AATS1i,146.1046820706325
AATS1m,108.41715767441865
AATS1p,1.9336856962790705
AATS1s,3.378385491434588
AATS1v,285.4948606885169
AATS2Z,25.323529411764707
AATS2d,3.661764705882353
AATS2i,150.65963894985208
AATS2m,96.1454637205882
AATS2p,1.7319989142183674
AATS2s,3.452932098765433
AATS2v,248.32456517642063
AATS3Z,20.697674418604652
AATS3d,3.0813953488372094
AATS3i,157.81593679420956
AATS3m,76.03556277906976
AATS3p,1.4580286629859536
AATS3s,3.1077256196765246
AATS3v,202.42771802866915
AATS4Z,19.566265060240966
AATS4d,2.891566265060241
AATS4i,161.83723271870636
AATS4m,72.13883526506022
AATS4p,1.2969297922498193
AATS4s,3.1704968020229067
AATS4v,180.9547490997866
AATS5Z,20.226666666666667
AATS5d,2.96
AATS5i,163.32574795203095
AATS5m,74.31112184
AATS5p,1.3510368606425063
AATS5s,3.615048010973936
AATS5v,193.05535204995206
AATS6Z,22.169014084507044
AATS6d,3.112676056338028
AATS6i,158.35380490596256
AATS6m,83.4097036056338
AATS6p,1.447917253640704
AATS6s,3.4237958615892894
AATS6v,207.80171254078118
AATS7Z,19.583333333333332
AATS7d,3.0277777777777777
AATS7i,159.2190184524338
AATS7m,71.49081979166665
AATS7p,1.478702622749208
AATS7s,3.1972165066300877
AATS7v,206.6904662289241
AATS8Z,19.416666666666668
AATS8d,2.8472222222222223
AATS8i,157.17190459406095
AATS8m,71.67030155555555
AATS8p,1.4429204376456939
AATS8s,2.966077960676727
AATS8v,197.47156762072814
AMID_C,1.574140414886874
AMID_N,0.24417205297227892
AMID_O,0.15336507923470766
AMID_X,0.07044407341612577
AMID_h,0.46798120562311235
ATS0dv,337.60493827160496
ATS0pe,262.3651
ATS0se,320.1491929999999
ATS1dv,342.1111111111111
ATS1pe,283.34450000000004
ATS1se,336.6616619999998
ATS2dv,453.6666666666667
ATS2pe,446.4969000000001
ATS2se,535.486808
ATS3dv,449.44444444444446
ATS3pe,553.1432000000001
ATS3se,675.258112
ATS4dv,407.44444444444446
ATS4pe,529.4351
ATS4se,651.4051279999999
ATS5dv,423.1111111111111
ATS5pe,490.50419999999997
ATS5se,600.31547
ATS6dv,371.77777777777777
ATS6pe,458.20430000000005
ATS6se,559.0591519999999
ATS7dv,345.1111111111111
ATS7pe,460.5845000000001
ATS7se,562.5253459999999
ATS8dv,302.0
ATS8pe,448.71590000000003
ATS8se,551.67094
ATSC0Z,438.24390243902445
ATSC0c,0.8668112261022306
ATSC0d,20.487804878048784
ATSC0i,63.44203594975897
ATSC0m,2061.3632979512195
ATSC0p,10.051314192087805
ATSC0s,43.326154921357166
ATSC0v,2037.6120755268269
ATSC1Z,5.158834027364637
ATSC1c,-0.5998049037607063
ATSC1d,2.6835217132659137
ATSC1i,-5.77236319753783
ATSC1m,26.18024756335513
ATSC1p,-0.14923624646359968
ATSC1s,-3.545587395132544
ATSC1v,34.131163973591725
ATSC2Z,-22.989886972040484
ATSC2c,0.3008448905176966
ATSC2d,-5.223676383105294
ATSC2i,-4.037093645177778
ATSC2m,-118.31946711421773
ATSC2p,-1.762316207885505
ATSC2s,5.051320939871377
ATSC2v,-500.94932178312473
ATSC3Z,-109.58477096966092
ATSC3c,-0.08072739367106689
ATSC3d,-3.3402736466389054
ATSC3i,-18.0850901006274
ATSC3m,-521.1087599708507
ATSC3p,-3.1334763461824204
ATSC3s,-6.91902022578391
ATSC3v,-653.3120589662292
ATSC4Z,50.969660916121384
ATSC4c,-0.10625242377159176
ATSC4d,-1.2314098750743607
ATSC4i,-14.285209792327485
ATSC4m,236.09971612314092
ATSC4p,-1.4465893419750435
ATSC4s,9.777425911282762
ATSC4v,-80.939139329419
ATSC5Z,-51.1046995835812
ATSC5c,0.07931852193026039
ATSC5d,1.839381320642475
ATSC5i,14.647042550970712
ATSC5m,-228.76413176442594
ATSC5p,1.9364973225378197
ATSC5s,3.6809438146072657
ATSC5v,326.4215260885958
ATSC6Z,77.91909577632362
ATSC6c,0.05501902670594233
ATSC6d,-0.5764425936942295
ATSC6i,-10.665227625481478
ATSC6m,361.0649600844737
ATSC6p,-0.04572318391375935
ATSC6s,-10.346918127333108
ATSC6v,141.87377968728353
ATSC7Z,-110.81856038072576
ATSC7c,-0.13840157221297933
ATSC7d,-2.368828078524688
ATSC7i,9.212583867734077
ATSC7m,-512.1689020850687
ATSC7p,0.6532731200147567
ATSC7s,-17.888569096805426
ATSC7v,-79.41244429792094
ATSC8Z,25.279000594884007
ATSC8c,0.036905730988258265
ATSC8d,-5.124925639500296
ATSC8i,-8.595846504498429
ATSC8m,113.26100623200483
ATSC8p,-1.044382530411901
ATSC8s,-0.30782032635475803
ATSC8v,-188.77527871609033
AXp-0d,0.6993966758123626
AXp-1d,0.4519818495632099
AXp-2d,0.3028680500254382
AXp-3d,0.19578014190739884
AXp-4d,0.13185153047592907
AXp-5d,0.08671921031397153
AXp-6d,0.058204561912353805
AXp-7d,0.03650214493695796
GATS1Z,0.5953995734018099
GATS1c,1.6849782010884244
GATS1d,0.8626799557032113
GATS1i,1.1890452098296207
GATS1m,0.5988079062492004
GATS1p,0.8762037659360189
GATS1s,0.6362739148005395
GATS1v,0.8236770764519433
GATS2Z,0.7516630873186316
GATS2c,0.9426248384335824
GATS2d,1.2489495798319323
GATS2i,1.0996175779846733
GATS2m,0.7567365606554306
GATS2p,0.9946932949888957
GATS2s,0.6390247473489076
GATS2v,1.0150322825906086
GATS3Z,1.0597263351902089
GATS3c,1.225831511052987
GATS3d,1.0897009966777407
GATS3i,1.147247788573905
GATS3m,1.0599085939012705
GATS3p,1.088437958371567
GATS3s,1.0467932121674404
GATS3v,1.0792647397902961
GATS4Z,0.8813928912444077
GATS4c,1.4946372431190402
GATS4d,1.0702811244979917
GATS4i,1.0940785622287743
GATS4m,0.8820250198800461
GATS4p,1.0157490410668633
GATS4s,0.9434190456917038
GATS4v,0.9744736774290238
GATS5Z,1.0222617987533391
GATS5c,1.454474902524929
GATS5d,1.002222222222222
GATS5i,0.8980573521072721
GATS5m,1.0163980221321054
GATS5p,0.8188904998224168
GATS5s,1.5656119605528345
GATS5v,0.8236288701327303
GATS6Z,0.7289014586181379
GATS6c,1.1783151069783246
GATS6d,1.1136820925553317
GATS6i,1.1097631021926069
GATS6m,0.7314599934934533
GATS6p,0.9193738042296304
GATS6s,1.7306833930346284
GATS6v,0.8798585910391744
GATS7Z,0.9520320075195409
GATS7c,1.0997768792513718
GATS7d,1.0304232804232802
GATS7i,0.9809583345713688
GATS7m,0.9518176592727405
GATS7p,0.8615680573268778
GATS7s,1.4719338224069094
GATS7v,0.9347126675214791
GATS8Z,0.7891343870584743
GATS8c,0.9476547245998715
GATS8d,1.0304232804232802
GATS8i,1.06883253406692
GATS8m,0.794777425516562
GATS8p,1.0011378434440694
GATS8s,0.7389459854003048
GATS8v,1.023828162182886
MATS1Z,0.011224088301683555
MATS1c,-0.6597826424467169
MATS1d,0.12488925802879292
MATS1i,-0.08675448550719052
MATS1m,0.01210973420114058
MATS1p,-0.014156857797745758
MATS1s,-0.0780285340260371
MATS1v,0.015971473847104
MATS2Z,-0.031629760096380535
MATS2c,0.2092632937387825
MATS2d,-0.1537289915966386
MATS2i,-0.038367778642429795
MATS2m,-0.034608008579624816
MATS2p,-0.10571483364156585
MATS2s,0.07029586160472424
MATS2v,-0.1482337963422046
MATS3Z,-0.11921193232413177
MATS3c,-0.0443998813449032
MATS3d,-0.07772702104097452
MATS3i,-0.13590297711172672
MATS3m,-0.12052003247604597
MATS3p,-0.1486240109111978
MATS3s,-0.07613421204277443
MATS3v,-0.15285673339254066
MATS4Z,0.057451533650184024
MATS4c,-0.060550827519633664
MATS4d,-0.02969018932874354
MATS4i,-0.11122829382517445
MATS4m,0.05657788257458604
MATS4p,-0.07109321862843264
MATS4s,0.11147568502942576
MATS4v,-0.01962198053704058
MATS5Z,-0.06374814485010388
MATS5c,0.05002333920330242
MATS5d,0.04907936507936508
MATS5i,0.12621048186733688
MATS5m,-0.06066748422699056
MATS5p,0.10532140534956097
MATS5s,0.04644421571614521
MATS5v,0.08757494605491194
MATS6Z,0.10267235648978465
MATS6c,0.03665336774175772
MATS6d,-0.01624748490945673
MATS6i,-0.09707748695847074
MATS6m,0.10114777007094314
MATS6p,-0.002626873285855076
MATS6s,-0.13790701947304562
MATS6v,0.040207413961561404
MATS7Z,-0.14399518897793606
MATS7c,-0.09092176476930247
MATS7d,-0.06583994708994707
MATS7i,0.08269051621568607
MATS7m,-0.14148487857498213
MATS7p,0.03701035922149615
MATS7s,-0.2351130929972065
MATS7v,-0.022193122905159977
MATS8Z,0.03284697486890275
MATS8c,0.02424491382503885
MATS8d,-0.142443783068783
MATS8i,-0.07715479120437062
MATS8m,0.03128795920403983
MATS8p,-0.05916816631660347
MATS8s,-0.004045745002019257
MATS8v,-0.05275637841198783
MAXaaN,4.167120478849976
MAXsCl,5.909126966427489
MAXssO,5.767294081212732
MINaaN,4.167120478849976
MINsCl,5.909126966427489
MINssO,5.767294081212732
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.3110727781887
SpAD_D,282.63656117035316
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.38603728287305117
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,547
TMWC10,125.09364848202543
TSRW10,59.11187650994786
VE1_Dt,4.921671420814611
VE2_Dt,0.19686685683258442
VE3_Dt,2.5099389243644743
VR1_Dt,143.474879098383
VR2_Dt,5.7389951639353205
VR3_Dt,5.8824506932014415
Xc-3dv,0.5560250008800615
Xc-4dv,0.0
Xc-5dv,0.013176156917368247
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.33227881227867345
Xp-0dv,14.032913606917425
Xp-1dv,8.036621821493286
Xp-2dv,5.65032593610819
Xp-3dv,3.557372375516273
Xp-4dv,2.3626249731087405
Xp-5dv,1.4653340425626087
Xp-6dv,0.6909287195793175
Xp-7dv,0.33928762495346065
Xpc-4d,2.438359631066316
Xpc-5d,3.8811505180445867
Xpc-6d,5.166845035861261
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,43
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,6.575555153883596
AATS0dv,8.234266787112317
AATS0pe,6.3991487804878044
AATS0se,7.808516902439022
AATS1dv,7.956072351421188
AATS1pe,6.589406976744187
AATS1se,7.829340976744182
AATS2dv,6.671568627450981
AATS2pe,6.566130882352943
AATS2se,7.8748059999999995
AATS3dv,5.22609819121447
AATS3pe,6.431897674418606
AATS3se,7.851838511627907
AATS4dv,4.908969210174029
AATS4pe,6.378736144578314
AATS4se,7.848254554216866
AATS5dv,5.641481481481481
AATS5pe,6.540056
AATS5se,8.004206266666667
AATS6dv,5.236306729264475
AATS6pe,6.453581690140846
AATS6se,7.874072563380281
AATS7dv,4.79320987654321
AATS7pe,6.3970069444444455
AATS7se,7.812852027777776
AATS8dv,4.194444444444445
AATS8pe,6.232165277777778
AATS8se,7.662096388888888
AATSC0Z,10.6888756692445
AATSC0c,0.021141737222005623
AATSC0d,0.49970255800118984
AATSC0i,1.547366730481926
AATSC0m,50.27715360856633
AATSC0p,0.2451540046850684
AATSC0s,1.0567354858867601
AATSC0v,49.69785550065431
AATSC1Z,0.11997288435731715
AATSC1c,-0.013948951250248982
AATSC1d,0.06240748170385846
AATSC1i,-0.13424100459390303
AATSC1m,0.6088429665896542
AATSC1p,-0.0034706103828744113
AATSC1s,-0.0824555208170359
AATSC1v,0.793747999385854
AATSC2Z,-0.3380865731182424
AATSC2c,0.004424189566436715
AATSC2d,-0.07681877033978374
AATSC2i,-0.05936902419379086
AATSC2m,-1.7399921634443785
AATSC2p,-0.025916414821845663
AATSC2s,0.07428413146869672
AATSC2v,-7.3669017909283045
AATSC3Z,-1.274241522903034
AATSC3c,-0.0009386906240821731
AATSC3d,-0.038840391239987275
AATSC3i,-0.21029174535613257
AATSC3m,-6.059404185707566
AATSC3p,-0.03643577146723745
AATSC3s,-0.08045372355562687
AATSC3v,-7.596651848444526
AATSC4Z,0.6140923001942336
AATSC4c,-0.0012801496839950815
AATSC4d,-0.01483626355511278
AATSC4i,-0.1721109613533432
AATSC4m,2.8445748930498906
AATSC4p,-0.017428787252711367
AATSC4s,0.11780031218412966
