DLiP-ID,T007TY
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,28
HeavyAtomMolWt,356.2560000000001
MaxEStateIndex,12.695164421867613
MinEStateIndex,-0.9975127917936668
NumHeteroatoms,7
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.25
FpDensityMorgan2,2.107142857142857
FpDensityMorgan3,2.8214285714285716
MaxPartialCharge,0.32782118608438304
MinPartialCharge,-0.4780736044623663
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.695164421867613
MinAbsEStateIndex,0.21435374149659814
NumAliphaticRings,1
NumRotatableBonds,6
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4780736044623663
MinAbsPartialCharge,0.32782118608438304
NumRadicalElectrons,0
NumValenceElectrons,144
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,378.1691905640007
MZ,0.6666666666666665
Mi,1.1271859470884433
Mm,0.6301423694946299
Mp,0.6771909700598804
Mv,0.6427271483818443
SZ,33.33333333333333
Si,56.35929735442217
Sm,31.50711847473149
Sp,33.859548502994016
Sv,32.136357419092214
nB,0
nC,21
nF,0
nH,22
nI,0
nN,4
nO,3
nP,0
nS,0
nX,0
ABC,21.460492605780196
AMW,7.563383811280014
IC0,1.5818352099639652
IC1,3.676998938952606
IC2,4.77817193947184
IC3,5.388758439731457
IC4,5.428758439731457
IC5,5.428758439731457
MID,56.68338309749145
Mpe,0.9759215686274509
Mse,1.008215586307356
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,110.81240000000004
SdO,23.36765206785158
SdS,0
Spe,48.79607843137255
SsF,0
SsI,0
Sse,50.410779315367805
StN,0
fMF,0.4
nBr,0
nCl,0
AMID,2.0244065391961232
BIC0,0.265667292024704
BIC1,0.617547482023429
BIC2,0.8024881428810965
BIC3,0.9050354000473527
BIC4,0.9117533512056344
BIC5,0.9117533512056344
CIC0,4.062020979810759
CIC1,1.9668572508221183
CIC2,0.8656842503028841
CIC3,0.2550977500432676
CIC4,0.2150977500432676
CIC5,0.2150977500432676
GGI1,6.0
GGI2,2.4444444444444455
GGI3,1.4097222222222223
GGI4,1.4705555555555558
GGI5,0.8683333333333335
GGI6,0.5681632653061224
GGI7,0.44440901360544216
GGI8,0.2139235323759133
GGI9,0.1865586419753087
JGI1,0.19999999999999998
JGI2,0.061111111111111144
JGI3,0.03709795321637426
JGI4,0.03974474474474476
JGI5,0.022264957264957263
JGI6,0.0162332361516035
JGI7,0.013887781675170068
JGI8,0.00792309379170049
JGI9,0.00888374485596708
MIC0,14.818307380438103
MIC1,32.45572034099132
MIC2,41.403585987871246
MIC3,42.45917718013294
MIC4,42.49949718013295
MIC5,42.49949718013295
MPC2,40
MPC3,49
MPC4,61
MPC5,72
MPC6,73
MPC7,82
MPC8,86
MPC9,89
Mare,0.98944
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1740057985140885
RPCG,0.11931800191854984
SIC0,0.2802756053263477
SIC1,0.6515047186380158
SIC2,0.8466147575001485
SIC3,0.9548008061393481
SIC4,0.9618881589447705
SIC5,0.9618881589447705
SaaN,0
SaaO,0
SaaS,0
Sare,49.472
SdNH,0
SdSe,0
SddC,0
SdsN,4.281715745605415
SsBr,0
SsCl,0
SsLi,0
SsOH,8.752707497202412
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,79.09176049819825
TIC1,183.84994694763031
TIC2,238.908596973592
TIC3,269.43792198657286
TIC4,271.43792198657286
TIC5,271.43792198657286
Vabc,356.89590557345286
WPol,38
apol,56.54544599999999
bpol,26.656553999999993
nRot,6
ABCGG,16.879070795676093
ATS0Z,1166.0
ATS0d,162.0
ATS0i,8132.183931070978
ATS0m,4604.588148000001
ATS0p,75.117995906678
ATS0s,252.72222222222223
ATS0v,11200.126337996193
ATS1Z,1301.0
ATS1d,199.0
ATS1i,7712.702887542252
ATS1m,4939.826625999999
ATS1p,94.482102466
ATS1s,176.55555555555554
ATS1v,13931.26393851784
ATS2Z,1855.0
ATS2d,301.0
ATS2i,13205.076897277593
ATS2m,6927.843447999999
ATS2p,137.444085789094
ATS2s,311.2777777777778
ATS2v,19583.860302982954
ATS3Z,1865.0
ATS3d,334.0
ATS3i,17507.930494455784
ATS3m,6717.714669999999
ATS3p,151.23589043158398
ATS3s,335.13888888888886
ATS3v,20848.35716981184
ATS4Z,1834.0
ATS4d,316.0
ATS4i,17185.90348852654
ATS4m,6596.360397
ATS4p,147.504717526735
ATS4s,334.05555555555554
ATS4v,20375.475644575352
ATS5Z,1916.0
ATS5d,321.0
ATS5i,18029.48446589638
ATS5m,6963.178703
ATS5p,151.081207288678
ATS5s,365.52777777777777
ATS5v,20896.325633825152
ATS6Z,1799.0
ATS6d,304.0
ATS6i,17736.78458496144
ATS6m,6370.512266999999
ATS6p,148.44202549273498
ATS6s,370.33333333333337
ATS6v,20346.10799435728
ATS7Z,1657.0
ATS7d,283.0
ATS7i,17612.416687270026
ATS7m,5895.7083920000005
ATS7p,138.93810480637603
ATS7s,337.02777777777777
ATS7v,18587.421798304033
ATS8Z,1473.0
ATS8d,252.0
ATS8i,16109.001425495431
ATS8m,5167.371306999999
ATS8p,121.161891948131
ATS8s,317.75
ATS8v,16204.30451477398
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,11
C2SP3,1
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.19047619047619047
GGI10,0.09907152331394756
JGI10,0.004503251059724888
JGT10,0.41164987387135343
Kier1,22.68
Kier2,11.4075
Kier3,7.038733860891296
MAXdO,12.695164421867613
MID_C,43.390133386427486
MID_N,8.113308833231184
MID_O,5.1799408778327845
MID_X,0.0
MID_h,13.293249711063964
MINdO,10.672487645983965
MPC10,90
MWC01,30.0
MWC02,4.948759890378168
MWC03,5.765191102784844
MWC04,6.616065185132817
MWC05,7.45182223652793
MWC06,8.305731144875866
MWC07,9.14984699154722
MWC08,10.005096038124226
MWC09,10.853851154743419
MWC10,11.710028896213519
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,3
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.970200000000001
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.3981627015177525
SRW05,2.3978952727983707
SRW06,6.86171134048073
SRW07,4.442651256490317
SRW08,8.408493774492896
SRW09,6.259581464064923
SRW10,10.00247278922055
SaaCH,12.644480390007086
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.721580006911828
SaasN,0
SdCH2,0
SddsN,0
SdsCH,2.6220657238348575
SdssC,-0.5073926406215116
SdssS,0
SsCH3,1.9816926303178246
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,9.221450336994758
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.6243558104031335
VE1_D,5.200323304538769
VE2_A,0.16515556465725476
VE2_D,0.18572583230495604
VE3_A,2.5609564942074363
VE3_D,2.6783402147855835
VR1_A,247.33439872954867
VR1_D,170.8646620270691
VR2_A,8.833371383198166
VR2_D,6.10230935810961
VR3_A,6.54036067920302
VR3_D,6.170491210187711
WPath,2346
Xc-3d,1.7563229865551735
Xc-4d,0.0
Xc-5d,0.20118446353109126
Xc-6d,0.0
Xp-0d,19.932510652501765
Xp-1d,13.546045193307764
Xp-2d,11.970564492405167
Xp-3d,9.369151823029227
Xp-4d,7.516392867296723
Xp-5d,5.835832973824753
Xp-6d,3.819174513054574
Xp-7d,2.8305133479153604
ZMIC0,91.70370617536926
ZMIC1,50.83775422421122
ZMIC2,27.416811138591004
ZMIC3,23.550411242106012
ZMIC4,23.40465699451502
ZMIC5,23.40465699451502
nAcid,1
nAtom,50
nBase,3
nRing,3
piPC1,3.713572066704308
piPC2,4.248495242049359
piPC3,4.740574822994295
piPC4,5.231108616854587
piPC5,5.729287765064563
piPC6,5.8925070990999515
piPC7,6.240580379692111
piPC8,6.483202912640319
piPC9,6.722930591970064
AATS0Z,23.32
AATS0d,3.24
AATS0i,162.64367862141955
AATS0m,92.09176296000001
AATS0p,1.50235991813356
AATS0s,5.054444444444445
AATS0v,224.00252675992385
AATS1Z,25.01923076923077
AATS1d,3.826923076923077
AATS1i,148.32120937581254
AATS1m,94.99666588461537
AATS1p,1.8169635089615386
AATS1s,3.3952991452991452
AATS1v,267.90892189457384
AATS2Z,21.569767441860463
AATS2d,3.5
AATS2i,153.5474057822976
AATS2m,80.55631916279069
AATS2p,1.5981870440592325
AATS2s,3.6195090439276494
AATS2v,227.719305848639
AATS3Z,16.954545454545453
AATS3d,3.036363636363636
AATS3i,159.16300449505258
AATS3m,61.07013336363636
AATS3p,1.374871731196218
AATS3s,3.0467171717171713
AATS3v,189.5305197255622
AATS4Z,16.98148148148148
AATS4d,2.925925925925926
AATS4i,159.12873600487535
AATS4m,61.07741108333334
AATS4p,1.3657844215438426
AATS4s,3.0931069958847734
AATS4v,188.66181152384584
AATS5Z,16.95575221238938
AATS5d,2.84070796460177
AATS5i,159.5529598751892
AATS5m,61.62105046902654
AATS5p,1.3370018344130796
AATS5s,3.2347590953785645
AATS5v,184.92323569756772
AATS6Z,16.0625
AATS6d,2.7142857142857144
AATS6i,158.36414808001285
AATS6m,56.87957381249999
AATS6p,1.3253752276137052
AATS6s,3.3065476190476195
AATS6v,181.66167852104715
AATS7Z,15.063636363636364
AATS7d,2.5727272727272728
AATS7i,160.11287897518204
AATS7m,53.59734901818182
AATS7p,1.2630736800579638
AATS7s,3.0638888888888887
AATS7v,168.97656180276394
AATS8Z,14.73
AATS8d,2.52
AATS8i,161.09001425495433
AATS8m,51.67371306999999
AATS8p,1.21161891948131
AATS8s,3.1775
AATS8v,162.0430451477398
AMID_C,1.5496476209438388
AMID_N,0.28976102975825657
AMID_O,0.184997888494028
AMID_X,0.0
AMID_h,0.47475891825228445
ATS0dv,392.0
ATS0pe,315.49969999999996
ATS0se,387.01873599999993
ATS1dv,388.0
ATS1pe,340.4915
ATS1se,405.962336
ATS2dv,525.0
ATS2pe,550.9105
ATS2se,665.2980479999999
ATS3dv,471.0
ATS3pe,683.477
ATS3se,840.8090719999999
ATS4dv,474.0
ATS4pe,673.1545
ATS4se,827.8132520000001
ATS5dv,485.0
ATS5pe,697.7627
ATS5se,861.280884
ATS6dv,434.0
ATS6pe,698.6885000000001
ATS6se,862.5558920000001
ATS7dv,397.0
ATS7pe,668.6883999999999
ATS7se,831.8835280000001
ATS8dv,314.0
ATS8pe,614.5316999999999
ATS8se,763.7019720000001
ATSC0Z,366.0
ATSC0c,1.2292610821298349
ATSC0d,27.52
ATSC0i,77.26714399539361
ATSC0m,1740.3725755199996
ATSC0p,11.170246639899679
ATSC0s,89.52
ATSC0v,2452.4231185157732
ATSC1Z,1.0
ATSC1c,-0.9278109184459203
ATSC1d,7.579200000000003
ATSC1i,-3.617996316882738
ATSC1m,9.487982339199819
ATSC1p,0.5486015644311324
ATSC1s,-8.72413333333333
ATSC1v,120.87770420341138
ATSC2Z,23.0
ATSC2c,0.6543118341054746
ATSC2d,-2.3343999999999965
ATSC2i,6.461787518921808
ATSC2m,95.71567778559995
ATSC2p,-0.91930574315241
ATSC2s,31.617822222222223
ATSC2v,-217.78594302421152
ATSC3Z,-55.0
ATSC3c,-0.35808102662685454
ATSC3d,-3.1839999999999975
ATSC3i,-8.874458406823809
ATSC3m,-256.10288494400004
ATSC3p,-0.7195944978969759
ATSC3s,-10.416222222222224
ATSC3v,-179.22251704664563
ATSC4Z,-66.0
ATSC4c,-0.17796946579741377
ATSC4d,-5.243199999999997
ATSC4i,-10.434414599507061
ATSC4m,-310.03026340319997
ATSC4p,-1.3862664194699892
ATSC4s,-13.209866666666667
ATSC4v,-298.36225618129873
ATSC5Z,60.0
ATSC5c,0.43666370308494556
ATSC5d,-4.835199999999999
ATSC5i,7.394420606996766
ATSC5m,282.0549886448
ATSC5p,0.09195144357524303
ATSC5s,10.192577777777775
ATSC5v,239.79684236044974
ATSC6Z,-133.0
ATSC6c,-0.5333377466038842
ATSC6d,-1.5647999999999986
ATSC6i,-13.64611852936768
ATSC6m,-624.7602631248002
ATSC6p,-1.9204092911690829
ATSC6s,-35.54035555555556
ATSC6v,-598.4277023022862
ATSC7Z,33.0
ATSC7c,0.3843076636421765
ATSC7d,-4.984
ATSC7i,5.885593287054371
ATSC7m,148.29812537600006
ATSC7p,-0.6351737107348162
ATSC7s,0.2048888888888878
ATSC7v,-87.63449039270203
ATSC8Z,-43.0
ATSC8c,0.22558538308402798
ATSC8d,-3.839999999999999
ATSC8i,-24.80720032136786
ATSC8m,-212.81157427999995
ATSC8p,-3.1476889164398796
ATSC8s,-8.353333333333335
ATSC8v,-617.2738651026878
AXp-0d,0.7118753804464916
AXp-1d,0.4515348397769255
AXp-2d,0.29926411231012917
AXp-3d,0.19120718006182097
AXp-4d,0.12321955520158562
AXp-5d,0.08105323574756601
AXp-6d,0.05231745908293937
AXp-7d,0.03451845546238244
GATS1Z,0.807140605296343
GATS1c,1.742562091966469
GATS1d,0.8217799642218248
GATS1i,1.2405838794698971
GATS1m,0.8095681170796398
GATS1p,0.9935936467324369
GATS1s,0.6884443766565079
GATS1v,0.9104391523223215
GATS2Z,0.8281865548354302
GATS2c,0.5781190653847105
GATS2d,1.2215217685235262
GATS2i,1.079741250147211
GATS2m,0.8370908934012228
GATS2p,1.061093791736914
GATS2s,0.4157383016628449
GATS2v,1.0204159489451088
GATS3Z,1.0028812717337308
GATS3c,1.0089259689433354
GATS3d,1.1330602536997887
GATS3i,1.093831981540906
GATS3m,1.003937578462969
GATS3p,1.0117594809787338
GATS3s,0.7979623085186087
GATS3v,1.0093917788058313
GATS4Z,1.0233125885448289
GATS4c,0.9936859876350438
GATS4d,1.1293133613264428
GATS4i,1.0989422465272916
GATS4m,1.0240827646540822
GATS4p,1.03919848176616
GATS4s,0.8838347271410025
GATS4v,1.0289757782896825
GATS5Z,0.8802891822621984
GATS5c,0.7479665655584287
GATS5d,1.1502495369417576
GATS5i,0.958655660398126
GATS5m,0.883146404218396
GATS5p,0.9909676713738197
GATS5s,0.8135778560714502
GATS5v,0.9483142092224165
GATS6Z,1.1302083333333335
GATS6c,1.059956775532235
GATS6d,1.001544331395349
GATS6i,1.049404117024522
GATS6m,1.1273769287454236
GATS6p,1.0800685581032896
GATS6s,1.3802199694667856
GATS6v,1.088917667263978
GATS7Z,0.9298559364133134
GATS7c,0.6550596512099117
GATS7d,1.052127378435518
GATS7i,0.9101190892838831
GATS7m,0.934104761695896
GATS7p,1.0342403600243968
GATS7s,0.9296198693819336
GATS7v,1.0283235503433936
GATS8Z,1.048948087431694
GATS8c,0.8537761110062071
GATS8d,1.0505087209302326
GATS8i,1.1051752775774213
GATS8m,1.051096103214239
GATS8p,1.1265376644203877
GATS8s,1.0970841401052527
GATS8v,1.1144623409742629
MATS1Z,0.002627154266498529
MATS1c,-0.7257415825573583
MATS1d,0.2648144007155636
MATS1i,-0.045023569301262695
MATS1m,0.005242015456841154
MATS1p,0.0472238009836318
MATS1s,-0.09370631974519374
MATS1v,0.04739335592480954
MATS2Z,0.036535773287584186
MATS2c,0.3094654687830483
MATS2d,-0.04931719848566785
MATS2i,0.04862161346224263
MATS2m,0.03197513604736144
MATS2p,-0.04784854806329913
MATS2s,0.2053446691282591
MATS2v,-0.05163046024171937
MATS3Z,-0.06830601092896176
MATS3c,-0.1324080826915949
MATS3d,-0.05258985200845662
MATS3i,-0.05220646864616792
MATS3m,-0.06688820766581598
MATS3p,-0.029282111548606476
MATS3s,-0.052889258988454715
MATS3v,-0.033218077199113655
MATS4Z,-0.08348512446873103
MATS4c,-0.06702666536855674
MATS4d,-0.08820521102497843
MATS4i,-0.062520073215852
MATS4m,-0.08247230011105394
MATS4p,-0.05745531228660927
MATS4s,-0.06831634285462108
MATS4v,-0.05632416083306477
MATS5Z,0.07253735673872046
MATS5c,0.15717900023234072
MATS5d,-0.07774233381354187
MATS5i,0.04234487462633361
MATS5m,0.07171056018474578
MATS5p,0.003642397591539442
MATS5s,0.05037969355628136
MATS5v,0.04326529003234943
MATS6Z,-0.16222677595628415
MATS6c,-0.19369132543655815
MATS6d,-0.025384136212624562
MATS6i,-0.07884356643198505
MATS6m,-0.16025926613375197
MATS6p,-0.07675081885411877
MATS6s,-0.177236708654269
MATS6v,-0.10893520870239415
MATS7Z,0.040983606557377046
MATS7c,0.14210594006024543
MATS7d,-0.08232029598308668
MATS7i,0.03462363868519968
MATS7m,0.0387320736694165
MATS7p,-0.025846817207240566
MATS7s,0.0010403408526732869
MATS7v,-0.0162426536304705
MATS8Z,-0.05874316939890711
MATS8c,0.09175649760796771
MATS8d,-0.0697674418604651
MATS8i,-0.16052877742476657
MATS8m,-0.06113965976980956
MATS8p,-0.14089612422685724
MATS8s,-0.046656240691093254
MATS8v,-0.12584978922321263
MAXdsN,4.281715745605415
MAXsOH,8.752707497202412
MINdsN,4.281715745605415
MINsOH,8.752707497202412
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.914313976848455
SpAD_D,348.88309528898617
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.2473815752290855
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,700
TMWC10,132.806392640328
TSRW10,75.88184246323885
VE1_Dt,5.21767422861583
VE2_Dt,0.18634550816485107
VE3_Dt,2.6816711697151834
VR1_Dt,169.29743123232467
VR2_Dt,6.046336829725881
VR3_Dt,6.161276533330506
Xc-3dv,0.596759931211224
Xc-4dv,0.0
Xc-5dv,0.04647312798543377
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.25343678769327627
Xch-7d,0.3103012199276332
Xp-0dv,15.52839653819392
Xp-1dv,9.055987893635217
Xp-2dv,6.25874174688752
Xp-3dv,4.238426228681446
Xp-4dv,2.8503062334598552
Xp-5dv,1.7785107901398332
Xp-6dv,0.9651455281243757
Xp-7dv,0.5736705520473077
Xpc-4d,3.3981499680066154
Xpc-5d,4.882009175202164
Xpc-6d,7.023762424985244
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,52
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.906066353550175
AATS0dv,7.84
AATS0pe,6.309994
AATS0se,7.740374719999998
AATS1dv,7.461538461538462
AATS1pe,6.547913461538461
AATS1se,7.8069679999999995
AATS2dv,6.104651162790698
AATS2pe,6.405936046511627
AATS2se,7.736023813953487
AATS3dv,4.281818181818182
AATS3pe,6.213427272727272
AATS3se,7.643718836363635
AATS4dv,4.388888888888889
AATS4pe,6.232912037037037
AATS4se,7.66493751851852
AATS5dv,4.292035398230088
AATS5pe,6.174891150442478
AATS5se,7.621954725663717
AATS6dv,3.875
AATS6pe,6.23829017857143
AATS6se,7.701391892857144
AATS7dv,3.609090909090909
AATS7pe,6.078985454545453
AATS7se,7.562577527272728
AATS8dv,3.14
AATS8pe,6.145316999999999
AATS8se,7.6370197200000005
AATSC0Z,7.32
AATSC0c,0.0245852216425967
AATSC0d,0.5504
AATSC0i,1.5453428799078721
AATSC0m,34.80745151039999
AATSC0p,0.22340493279799356
AATSC0s,1.7904
AATSC0v,49.04846237031546
AATSC1Z,0.019230769230769232
AATSC1c,-0.017842517662421543
AATSC1d,0.1457538461538462
AATSC1i,-0.06957685224774496
AATSC1m,0.18246119883076575
AATSC1p,0.010550030085214084
AATSC1s,-0.16777179487179483
AATSC1v,2.324571234680988
AATSC2Z,0.26744186046511625
AATSC2c,0.007608277140761332
AATSC2d,-0.027144186046511587
AATSC2i,0.07513706417350939
AATSC2m,1.1129729975069762
AATSC2p,-0.010689601664562906
AATSC2s,0.36764909560723513
AATSC2v,-2.532394686328041
AATSC3Z,-0.5
AATSC3c,-0.003255282060244132
AATSC3d,-0.028945454545454524
AATSC3i,-0.08067689460748917
AATSC3m,-2.328208044945455
AATSC3p,-0.0065417681626997815
AATSC3s,-0.09469292929292931
AATSC3v,-1.6292956095149602
AATSC4Z,-0.6111111111111112
AATSC4c,-0.0016478654240501276
AATSC4d,-0.048548148148148125
AATSC4i,-0.09661494999543575
AATSC4m,-2.8706505870666663
AATSC4p,-0.012835800180277678
AATSC4s,-0.12231358024691358
AATSC4v,-2.7626134831601736
AATSC5Z,0.5309734513274337
AATSC5c,0.0038642805582738545
AATSC5d,-0.04278938053097344
AATSC5i,0.06543735050439616
AATSC5m,2.4960618464141593
AATSC5p,0.0008137295891614427
AATSC5s,0.09019980334316614
