DLiP-ID,C002J5
DLiP-Mol-ID,31570
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H20O8/c1-10(20)26-13(19(2,3)22)9-25-18-16-12(7-8-24-16)15(23-4)11-5-6-14(21)27-17(11)18/h5-8,13,22H,9H2,1-4H3/t13-/m1/s1"
Standard Inchi Key(RDKit),LCMMQFCZXXSQDH-CYBMUJFWSA-N
Canonical SMILES(RDKit),COc1c2ccoc2c(OC[C@@H](OC(C)=O)C(C)(C)O)c2oc(=O)ccc12
SMILES(SDF),
MW(SDF),
MW(RDKit),376.361
MW Monoisotopic(RDKit),376.1158176
MolLogP(RDKit),2.6292
XLogP(SDF),
XLogP(CDK),2.759
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),108.34
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.51657526364633
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,1037507.3702654343
qed,0.5165752636463297
Chi0,19.767220234572108
Chi1,12.718563918452736
TPSA,108.34
Chi0n,15.398809755881677
Chi0v,15.398809755881677
Chi1n,8.254543400964922
Chi1v,8.254543400964922
Chi2n,6.5857447949983605
Chi2v,6.5857447949983605
Chi3n,4.079631230458172
Chi3v,4.079631230458172
Chi4n,2.768746830052027
Chi4v,2.768746830052027
MolMR,96.15480000000002
MolWt,376.3610000000001
fr_SH,0
Kappa1,18.781065088757398
Kappa2,6.9575
Kappa3,3.6108935564257743
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1037.4563473858425
MolLogP,2.629200000000001
NOCount,8
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.1197211414680885
SMR_VSA1,32.94595531441937
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,32.47622879780386
SMR_VSA6,13.716679505790452
SMR_VSA7,34.882387704173695
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,3
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,153.77132882703032
NHOHCount,1
PEOE_VSA1,28.151418130347547
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,25.980208536304467
PEOE_VSA8,12.990104268152233
PEOE_VSA9,29.746459776829873
RingCount,3
SMR_VSA10,27.90779400016593
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,376.11581759999996
NumHDonors,1
PEOE_VSA10,12.356393797796823
PEOE_VSA11,17.27000667103279
PEOE_VSA12,5.749511833283905
PEOE_VSA13,0.0
PEOE_VSA14,11.594891607029837
SlogP_VSA1,15.099312226678085
SlogP_VSA2,36.49752938731499
SlogP_VSA3,9.53140013787187
SlogP_VSA4,0.0
SlogP_VSA5,20.771211599071872
SlogP_VSA6,38.0911032592024
SlogP_VSA7,0.0
SlogP_VSA8,21.938488712214074
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,23.29990880576183
EState_VSA2,17.939413939439063
EState_VSA3,22.10498040385574
EState_VSA4,0.0
EState_VSA5,40.21053920445007
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,23.04489073550684
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.82219324766944
VSA_EState9,60.094473418997225
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,2
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,14.69560176298435
EState_VSA11,0.0
FractionCSP3,0.3684210526315789
VSA_EState10,0.0
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.0
NumHAcceptors,8
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,27
HeavyAtomMolWt,356.20100000000014
MaxEStateIndex,11.749511719441372
MinEStateIndex,-1.3501379046989164
NumHeteroatoms,8
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.1851851851851851
FpDensityMorgan2,1.8888888888888888
FpDensityMorgan3,2.5185185185185186
MaxPartialCharge,0.3358301812480138
MinPartialCharge,-0.4952044579624595
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,11.749511719441372
MinAbsEStateIndex,0.13807492441421032
NumAliphaticRings,0
NumRotatableBonds,6
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4952044579624595
MinAbsPartialCharge,0.3358301812480138
NumRadicalElectrons,0
NumValenceElectrons,144
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,376.1158176000005
MZ,0.7021276595744678
Mi,1.1239996818043283
Mm,0.6666955999553599
Mp,0.655903427188177
Mv,0.6412057632594375
SZ,32.999999999999986
Si,52.82798504480343
Sm,31.334693197901913
Sp,30.82746107784432
Sv,30.136670873193562
nB,0
nC,19
nF,0
nH,20
nI,0
nN,0
nO,8
nP,0
nS,0
nX,0
ABC,21.006771677489162
AMW,8.00246420425533
IC0,1.487584922886672
IC1,3.5947349380934948
IC2,4.793430606766631
IC3,4.937151617450961
IC4,4.937151617450961
IC5,4.937151617450961
MID,54.313304912623714
Mpe,1.0010012515644553
Mse,1.0324185275294049
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,96.15480000000002
SdO,23.089487964403187
SdS,0
Spe,47.0470588235294
SsF,0
SsI,0
Sse,48.52367079388203
StN,0
fMF,0.2765957446808511
nBr,0
nCl,0
AMID,2.0116038856527303
BIC0,0.2561553311020305
BIC1,0.6189969420398098
BIC2,0.8254068626940869
BIC3,0.8501549644742014
BIC4,0.8501549644742014
BIC5,0.8501549644742014
CIC0,4.067003928790966
CIC1,1.9598539135841428
CIC2,0.761158244911007
CIC3,0.617437234226677
CIC4,0.617437234226677
CIC5,0.617437234226677
GGI1,7.0
GGI2,3.7777777777777795
GGI3,2.2430555555555554
GGI4,2.3250000000000006
GGI5,1.0699999999999998
GGI6,0.8431746031746032
GGI7,0.7005385487528344
GGI8,0.6132684555303601
GGI9,0.3118827160493828
JGI1,0.24137931034482757
JGI2,0.08785529715762276
JGI3,0.049845679012345684
JGI4,0.04946808510638298
JGI5,0.024318181818181822
JGI6,0.024090702947845804
JGI7,0.018933474290617147
JGI8,0.01752195587229601
JGI9,0.01299511316872428
MIC0,13.82998413825257
MIC1,35.78897936308612
MIC2,42.775701740326454
MIC3,43.38878528505371
MIC4,43.38878528505371
MIC5,43.38878528505371
MPC2,43
MPC3,56
MPC4,77
MPC5,100
MPC6,115
MPC7,137
MPC8,155
MPC9,163
Mare,1.0170212765957451
NaaN,0
NaaO,2
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,3
NssS,0
NtCH,0
NtsC,0
RNCG,0.14940510591028658
RPCG,0.10132126839826205
SIC0,0.26781188718178134
SIC1,0.6471648998841357
SIC2,0.8629676713729917
SIC3,0.8888419555949323
SIC4,0.8888419555949323
SIC5,0.8888419555949323
SaaN,0
SaaO,10.82219324766944
SaaS,0
Sare,47.80000000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,10.243058743571911
SsSH,0
SssO,16.404442981661596
SssS,0
StCH,0
StsC,0
TIC0,69.91649137567359
TIC1,168.95254209039425
TIC2,225.29123851803163
TIC3,232.04612602019515
TIC4,232.04612602019515
TIC5,232.04612602019515
Vabc,319.27740433553674
WPol,45
apol,51.48185999999998
bpol,30.48014
nRot,6
ABCGG,18.072596239311945
ATS0Z,1216.0
ATS0d,164.0
ATS0i,7591.05609261498
ATS0m,4809.083587000003
ATS0p,67.02699009697997
ATS0s,275.0625
ATS0v,10399.62223757073
ATS1Z,1322.0
ATS1d,199.0
ATS1i,7116.685650076245
ATS1m,5052.519457000004
ATS1p,83.72592987600005
ATS1s,178.75000000000003
ATS1v,12973.76329664028
ATS2Z,2027.0
ATS2d,325.0
ATS2i,12989.69456062919
ATS2m,7717.209078999998
ATS2p,120.99744217503701
ATS2s,325.99999999999994
