DLiP-ID,I000H7
LabuteASA,198.06598299672913
NHOHCount,1
PEOE_VSA1,19.853471019507335
PEOE_VSA2,19.367590073162674
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,44.1793097416893
PEOE_VSA8,67.0168205851126
PEOE_VSA9,0.0
RingCount,4
SMR_VSA10,28.49398761698411
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,460.21105537600005
NumHDonors,1
PEOE_VSA10,5.749511833283905
PEOE_VSA11,6.103966387748303
PEOE_VSA12,0.0
PEOE_VSA13,17.721539188054518
PEOE_VSA14,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,71.33308558801384
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,34.56345175091889
SlogP_VSA6,60.924623690919034
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,6.103966387748303
EState_VSA2,23.76338001720248
EState_VSA3,47.28313246334521
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,66.49675112960297
EState_VSA7,25.122838405075456
EState_VSA8,10.30076712495354
EState_VSA9,4.736862953800049
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,80.50000000000001
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,14.383611552215466
EState_VSA11,0.0
FractionCSP3,0.3076923076923077
VSA_EState10,0.0
fr_C_O_noCOO,3
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,1
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.939999999999999
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,34
HeavyAtomMolWt,432.3100000000003
MaxEStateIndex,13.237957574265295
MinEStateIndex,-0.7351464364059057
NumHeteroatoms,8
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0588235294117647
FpDensityMorgan2,1.8235294117647058
FpDensityMorgan3,2.5294117647058822
MaxPartialCharge,0.2632092203196317
MinPartialCharge,-0.48024556396331797
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,13.237957574265295
MinAbsEStateIndex,0.027654904399721847
NumAliphaticRings,1
NumRotatableBonds,5
NumSaturatedRings,1
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.48024556396331797
MinAbsPartialCharge,0.2632092203196317
NumRadicalElectrons,0
NumValenceElectrons,176
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,460.21105537600084
MZ,0.6559139784946235
Mi,1.1260411671837087
Mm,0.6184304172787849
Mp,0.6731524435000967
Mv,0.6367199989494629
SZ,40.66666666666666
Si,69.81455236538994
Sm,38.342685871284665
Sp,41.735451497006
Sv,39.4766399348667
nB,0
nC,26
nF,0
nH,28
nI,0
nN,4
nO,4
nP,0
nS,0
nX,0
ABC,26.345938871929217
AMW,7.422758957677433
IC0,1.5539161412049185
IC1,3.531358822411773
IC2,4.816626552112989
IC3,5.45388098766665
IC4,5.627346915120898
IC5,5.627346915120898
MID,69.24028679966524
Mpe,0.9729285262492092
Mse,1.0065314944905202
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,128.74370000000002
SdO,38.22900869514978
SdS,0
Spe,60.32156862745097
SsF,0
SsI,0
Sse,62.40495265841225
StN,0
fMF,0.41935483870967744
nBr,0
nCl,0
AMID,2.036479023519566
BIC0,0.24870905398012014
BIC1,0.5652048322925312
BIC2,0.7709158823864579
BIC3,0.8729104132420877
BIC4,0.9006741680361381
BIC5,0.9006741680361381
CIC0,4.400280169181956
CIC1,2.422837487975102
CIC2,1.1375697582738855
CIC3,0.5003153227202253
CIC4,0.32684939526597656
CIC5,0.32684939526597656
GGI1,6.0
GGI2,4.888888888888889
GGI3,3.0
GGI4,2.1911111111111117
GGI5,1.298611111111111
GGI6,0.9714285714285715
GGI7,0.6510416666666666
GGI8,0.4353741496598639
GGI9,0.2881250000000001
JGI1,0.16216216216216217
JGI2,0.09401709401709409
JGI3,0.050847457627118633
JGI4,0.039126984126984135
JGI5,0.024973290598290603
JGI6,0.02207792207792208
JGI7,0.015879065040650404
JGI8,0.011163439734868304
JGI9,0.008232142857142858
MIC0,14.491895814002358
MIC1,32.98367171335451
MIC2,41.04361704529548
MIC3,43.72326027740299
MIC4,43.89811393227688
MIC5,43.89811393227688
MPC2,52
MPC3,71
MPC4,90
MPC5,113
MPC6,118
MPC7,136
MPC8,144
MPC9,148
Mare,0.9863225806451615
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.1591578427827909
RPCG,0.08722998159710785
SIC0,0.2609783185170044
SIC1,0.5930874022832348
SIC2,0.8089465481194436
SIC3,0.9159726524556397
SIC4,0.9451060431622317
SIC5,0.9451060431622317
SaaN,4.129216987289379
SaaO,0
SaaS,0
Sare,61.152000000000015
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,6.07172576014387
SssS,0
StCH,0
StsC,0
TIC0,96.34280075470495
TIC1,218.94424698952992
TIC2,298.63084623100536
TIC3,338.1406212353323
TIC4,348.8955087374957
TIC5,348.8955087374957
Vabc,426.27314074874636
WPol,59
apol,69.69820399999999
bpol,37.55979600000001
nRot,5
ABCGG,19.95192581776867
ATS0Z,1416.0
ATS0d,206.0
ATS0i,10061.112909468973
ATS0m,5587.973138000003
ATS0p,92.37337733577198
ATS0s,295.0277777777778
ATS0v,13720.604090292785
ATS1Z,1621.0
ATS1d,261.0
ATS1i,9524.725657009607
ATS1m,6158.0218090000035
ATS1p,117.22166867000007
ATS1s,206.86111111111111
ATS1v,17225.977977089515
ATS2Z,2396.0
ATS2d,414.0
ATS2i,17649.485641127132
ATS2m,8949.878144000002
ATS2p,174.39616560418807
ATS2s,346.02777777777777
ATS2v,25199.25583259776
ATS3Z,2848.0
ATS3d,491.0
ATS3i,23510.469642422126
ATS3m,10474.532207000002
ATS3p,210.59223032782893
ATS3s,479.6388888888888
ATS3v,30055.822970902664
ATS4Z,2876.0
ATS4d,485.0
ATS4i,25833.178914292334
ATS4m,10306.279171999999
ATS4p,216.453325360433
ATS4s,560.9166666666666
ATS4v,30672.547788428812
ATS5Z,2786.0
ATS5d,460.0
ATS5i,27428.644469976432
ATS5m,9839.078083999997
ATS5p,219.718016080678
ATS5s,570.8333333333333
ATS5v,30205.955970819556
ATS6Z,2435.0
ATS6d,448.0
ATS6i,29759.201789849165
ATS6m,8404.566608
ATS6p,216.81567270650694
ATS6s,500.6388888888889
ATS6v,28266.24786593903
ATS7Z,2193.0
ATS7d,422.0
ATS7i,27838.221922359204
ATS7m,7661.892748999998
ATS7p,194.691368911299
ATS7s,456.05555555555543
ATS7v,25338.798766252963
ATS8Z,2068.0
ATS8d,369.0
ATS8i,22534.257003934472
ATS8m,7294.324474999999
ATS8p,173.254438212621
ATS8s,419.1666666666666
ATS8v,23186.460959885208
C1SP1,0
C1SP2,5
C1SP3,5
C2SP1,0
C2SP2,9
C2SP3,2
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.3076923076923077
GGI10,0.2270176512600755
JGI10,0.007567255042002518
JGT10,0.4360468132842358
Kier1,27.04601899196494
Kier2,12.497041420118343
Kier3,6.297163261257687
MAXdO,13.237957574265295
MID_C,53.56706488457554
MID_N,8.315924103565884
MID_O,7.357297811523828
MID_X,0.0
MID_h,15.67322191508971
MINdO,12.20831848587595
MPC10,148
MWC01,37.0
MWC02,5.187385805840755
MWC03,6.052089168924417
MWC04,6.934397209928558
MWC05,7.814803429489359
MWC06,8.702344075220351
MWC07,9.587886000086213
MWC08,10.47771042143191
MWC09,11.365665986180696
MWC10,12.256770512686108
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.7348
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.645446897643238
SRW05,0.0
SRW06,7.183111701743281
SRW07,0.0
SRW08,8.812099108957337
SRW09,0.0
SRW10,10.488631840544418
SaaCH,17.555110684147138
SaaNH,0
SaaSe,0
SaaaC,1.3634085968603884
SaasC,1.6471775859593953
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.38662301152274425
SdssS,0
SsCH3,5.230684998079132
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6253178300784463
SssPH,0
SssSe,0
SsssB,0
SsssN,3.5509893957951455
SsssP,0
VE1_A,4.685955488566221
VE1_D,5.741588930599145
VE2_A,0.13782222025194768
VE2_D,0.16887026266468075
VE3_A,2.7683452728504463
VE3_D,2.9715114208243367
VR1_A,490.57619805801966
VR1_D,230.74353780525541
VR2_A,14.428711707588814
VR2_D,6.7865746413310415
VR3_A,7.419356046285098
VR3_D,6.665082299435267
WPath,3799
Xc-3d,2.1363380145981155
Xc-4d,0.0
Xc-5d,0.7787028559346318
Xc-6d,0.0
Xp-0d,24.241911729260266
Xp-1d,16.401085903164898
Xp-2d,14.542563414592152
Xp-3d,12.936589751705998
Xp-4d,10.32058441894484
Xp-5d,8.312856763120129
Xp-6d,5.434715037718523
Xp-7d,4.100679212468317
ZMIC0,111.82850808212734
ZMIC1,58.56116391771839
ZMIC2,33.44814244505875
ZMIC3,25.708598421353404
ZMIC4,24.853719736519544
ZMIC5,24.853719736519544
nAcid,0
nAtom,62
nBase,0
nRing,4
piPC1,3.901972669574645
piPC2,4.465908118654584
piPC3,5.056245805348308
piPC4,5.58724865840025
piPC5,6.124409830504043
piPC6,6.348756488164839
piPC7,6.721952670351526
piPC8,6.983652386285778
piPC9,7.267738027348716
AATS0Z,22.838709677419356
AATS0d,3.3225806451612905
AATS0i,162.2760146688544
AATS0m,90.12859900000005
AATS0p,1.489893182835032
AATS0s,4.758512544802868
AATS0v,221.30006597246427
AATS1Z,24.93846153846154
AATS1d,4.015384615384615
AATS1i,146.53424087707089
AATS1m,94.73879706153852
AATS1p,1.8034102872307702
AATS1s,3.1824786324786327
AATS1v,265.01504580137714
AATS2Z,21.20353982300885
AATS2d,3.663716814159292
AATS2i,156.19013841705427
AATS2m,79.20246145132745
AATS2p,1.5433288991521068
AATS2s,3.0621927236971485
AATS2v,223.0022640052899
AATS3Z,19.114093959731544
AATS3d,3.295302013422819
AATS3i,157.78838686189346
AATS3m,70.29887387248324
AATS3p,1.4133706733411338
AATS3s,3.219052945563012
AATS3v,201.71693269062192
AATS4Z,17.644171779141104
AATS4d,2.9754601226993866
AATS4i,158.4857602103824
AATS4m,63.22870657668711
AATS4p,1.3279345114136996
AATS4s,3.44120654396728
AATS4v,188.17513980631173
AATS5Z,16.197674418604652
AATS5d,2.6744186046511627
AATS5i,159.4688631975374
AATS5m,57.203942348837195
AATS5p,1.2774303260504536
AATS5s,3.3187984496124026
AATS5v,175.6160230861602
AATS6Z,13.233695652173912
AATS6d,2.4347826086956523
AATS6i,161.73479233613676
AATS6m,45.676992434782605
AATS6p,1.1783460473179725
AATS6s,2.7208635265700485
AATS6v,153.62091231488603
AATS7Z,12.9
AATS7d,2.4823529411764707
AATS7i,163.75424660211297
AATS7m,45.06995734705881
AATS7p,1.145243346537053
AATS7s,2.682679738562091
AATS7v,149.05175744854685
AATS8Z,14.771428571428572
AATS8d,2.6357142857142857
AATS8i,160.95897859953195
AATS8m,52.102317678571424
AATS8p,1.2375317015187215
AATS8s,2.994047619047618
AATS8v,165.61757828489434
AMID_C,1.5755019083698687
AMID_N,0.2445860030460554
AMID_O,0.21639111210364198
AMID_X,0.0
AMID_h,0.46097711514969736
ATS0dv,486.0
ATS0pe,388.8857999999999
ATS0se,478.38381599999985
ATS1dv,483.0
ATS1pe,422.5930000000001
ATS1se,504.2229239999997
ATS2dv,687.0
ATS2pe,726.2407999999999
ATS2se,879.9272319999999
ATS3dv,740.0
ATS3pe,948.5862999999999
ATS3se,1160.0087319999996
ATS4dv,676.0
ATS4pe,1046.3225
ATS4se,1283.310432
ATS5dv,640.0
ATS5pe,1088.2325
ATS5se,1341.922144
ATS6dv,533.0
ATS6pe,1108.4258000000002
ATS6se,1388.754224
ATS7dv,492.0
ATS7pe,1006.5230999999998
ATS7se,1267.1568680000003
ATS8dv,469.0
ATS8pe,855.6162999999998
ATS8se,1064.587068
ATSC0Z,455.7419354838708
ATSC0c,1.2561346320544144
ATSC0d,38.19354838709677
ATSC0i,93.29378809957812
ATSC0m,2167.1414419354833
ATSC0p,14.021125064391093
ATSC0s,105.15277777777777
ATSC0v,3075.2669958723764
ATSC1Z,26.367325702393316
ATSC1c,-0.6628608192825868
ATSC1d,17.409989594172746
ATSC1i,-22.173387290251952
ATSC1m,123.36182539021911
ATSC1p,-1.186031562158987
ATSC1s,-3.868055555555554
ATSC1v,-62.13597594747445
ATSC2Z,61.11550468262223
ATSC2c,-0.16646304238580922
ATSC2d,0.9053069719042599
ATSC2i,18.529509272820917
ATSC2m,291.28448214984445
ATSC2p,1.9973304431345489
ATSC2s,5.7986111111111125
ATSC2v,487.66585566950477
ATSC3Z,39.58792924037458
ATSC3c,0.5344664596665697
ATSC3d,-12.207075962539024
ATSC3i,15.032844441170653
ATSC3m,188.12050034859578
ATSC3p,0.825929446942913
ATSC3s,8.451388888888888
ATSC3v,296.2549519387037
ATSC4Z,-203.57960457856402
ATSC4c,-0.49337521338147405
ATSC4d,-19.79916753381894
ATSC4i,-28.79657448744986
ATSC4m,-954.2767187336101
ATSC4p,-3.7384833171257204
ATSC4s,-55.52083333333333
ATSC4v,-950.786750068826
ATSC5Z,-213.21956295525487
ATSC5c,0.07330715637076753
ATSC5d,-7.2788761706555665
ATSC5i,-18.58521197342504
ATSC5m,-1015.2295514984389
ATSC5p,-4.2091585424527835
ATSC5s,-34.66666666666667
ATSC5v,-1329.2551724143837
ATSC6Z,-51.71800208116544
ATSC6c,0.3334730917097302
ATSC6d,3.3288241415192528
ATSC6i,-18.927210510333556
ATSC6m,-252.0533709375654
ATSC6p,-1.8038016036250932
ATSC6s,-1.902777777777776
ATSC6v,-519.1993333235541
ATSC7Z,146.67533818938608
ATSC7c,-0.4006838071204524
ATSC7d,-1.3371488033298635
ATSC7i,-1.0307187669173172
ATSC7m,693.0218151123822
ATSC7p,1.343198541360185
ATSC7s,31.680555555555557
ATSC7v,679.175127023572
ATSC8Z,-17.93340270551509
ATSC8c,-0.11167221558841589
ATSC8d,-7.21123829344433
ATSC8i,-2.9069725467003953
ATSC8m,-92.80813408012492
ATSC8p,-1.3890808066214766
ATSC8s,10.25
ATSC8v,-305.1090638656031
AXp-0d,0.7129974038017726
AXp-1d,0.4432725919774297
AXp-2d,0.2796646810498491
AXp-3d,0.18220548946064788
AXp-4d,0.11467316021049823
AXp-5d,0.07356510409840822
AXp-6d,0.04605690709930952
AXp-7d,0.030152053032855272
GATS1Z,0.7629317667044171
GATS1c,1.560824241410275
GATS1d,0.7248505717255719
GATS1i,1.425664700881274
GATS1m,0.7701891404225898
GATS1p,1.150468351868343
GATS1s,0.5462686567164179
GATS1v,1.0069279202955914
GATS2Z,0.8421743302698967
GATS2c,1.3222660313113055
GATS2d,1.236714452284143
GATS2i,1.029732324593848
GATS2m,0.8436665955830271
GATS2p,0.9103672286953368
GATS2s,0.5820334462077583
GATS2v,0.8676117750122186
GATS3Z,0.9261540697895372
GATS3c,1.156300826170666
GATS3d,1.3559512742608384
GATS3i,0.9833362790520274
GATS3m,0.9250034558428614
GATS3p,0.9660598848777276
GATS3s,0.8661609692229002
GATS3v,0.9208860933817847
GATS4Z,1.1726042006822812
GATS4c,1.3842708804154633
GATS4d,1.3472708713314545
GATS4i,1.1214517967617401
GATS4m,1.1648784114304929
GATS4p,1.0816589563500716
GATS4s,1.7121993593571858
GATS4v,1.0595269016109083
GATS5Z,1.1723344619953124
GATS5c,1.1078107338000833
GATS5d,1.035347756913891
GATS5i,1.052286773806305
GATS5m,1.1684896599239014
GATS5p,1.0908029034671838
GATS5s,1.4070811818659328
GATS5v,1.1124919635451345
GATS6Z,1.0322274761189625
GATS6c,0.8211925581136813
GATS6d,0.8723445762338428
GATS6i,1.0006173781015761
GATS6m,1.0339453677781434
GATS6p,1.0342909348601423
GATS6s,0.807939190159246
GATS6v,1.0607294377007719
GATS7Z,0.8735529361801349
GATS7c,0.8926853862618012
GATS7d,0.9911590818759939
GATS7i,0.9430559295525431
GATS7m,0.8771967439021316
GATS7p,0.9427311380305572
GATS7s,0.6287350338365434
GATS7v,0.9332194196869282
GATS8Z,0.9995553409642456
GATS8c,0.9893772860454103
GATS8d,1.0666535955598457
GATS8i,0.9870285961885793
GATS8m,1.001742318003415
GATS8p,1.0302739114161865
GATS8s,0.8601486876615657
GATS8v,1.0350616798345353
MATS1Z,0.05518555623312132
MATS1c,-0.5033435325112641
MATS1d,0.4347972972972976
MATS1i,-0.2267031987378767
MATS1m,0.054296503404416156
MATS1p,-0.08068479802513086
MATS1s,-0.03508732714914196
MATS1v,-0.01927252552462123
MATS2Z,0.07357760651038794
MATS2c,-0.07271012385231605
MATS2d,0.013005261899067118
MATS2i,0.1089743873994596
MATS2m,0.07374682670581281
MATS2p,0.07815923580270213
MATS2s,0.030256346118105543
MATS2v,0.08700671418812095
MATS3Z,0.03614508197344317
MATS3c,0.1770474548807495
MATS3d,-0.13299247233810996
MATS3i,0.06704923961309454
MATS3m,0.036120544552091155
MATS3p,0.024511252753281598
MATS3s,0.0334435797492906
MATS3v,0.040085583718177206
MATS4Z,-0.16991016403921386
MATS4c,-0.14939815112495355
MATS4d,-0.1971791576852927
MATS4i,-0.1174065122064593
MATS4m,-0.16749087696759857
MATS4p,-0.10141837996635243
MATS4s,-0.20083495870989804
MATS4v,-0.11759920304947348
MATS5Z,-0.16864415707550898
MATS5c,0.02103649718028949
MATS5d,-0.06869696731615337
MATS5i,-0.07180886028468718
MATS5m,-0.16886523013652344
MATS5p,-0.10821205976513223
MATS5s,-0.11883779292465438
MATS5v,-0.15580764887472245
MATS6Z,-0.03823812718499188
MATS6c,0.08945373386635293
MATS6d,0.029368022914218587
MATS6i,-0.06836089679389004
MATS6m,-0.039190347948813445
MATS6p,-0.04334906874260682
MATS6s,-0.0060973508754802305
MATS6v,-0.05688858940729208
MATS7Z,0.11737642395576585
MATS7c,-0.1163344578609389
MATS7d,-0.012768282988871215
MATS7i,-0.004029305755545964
MATS7m,0.11662788947668636
MATS7p,0.03493816701243609
MATS7s,0.10987902755871864
MATS7v,0.08054558004419278
MATS8Z,-0.017426387315968298
MATS8c,-0.03937065109902202
MATS8d,-0.0836148648648649
MATS8i,-0.013799134782926784
MATS8m,-0.01896541882191109
MATS8p,-0.04387410813276258
MATS8s,0.04316848123478688
MATS8v,-0.043937560044281114
MAXaaN,4.129216987289379
MAXssO,6.07172576014387
MINaaN,4.129216987289379
MINssO,6.07172576014387
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,44.440633635410606
SpAD_D,462.9692925954839
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3612284784889273
SssNH2,0
SsssAs,0
SsssCH,-0.877246000468854
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1091
TMWC10,149.37905260978837
TSRW10,70.44677766242458
VE1_Dt,5.751755743101165
VE2_Dt,0.16916928656179897
VE3_Dt,2.9732805864488707
VR1_Dt,229.23114422591482
VR2_Dt,6.742092477232789
VR3_Dt,6.6585062895435545
Xc-3dv,1.011660267639872
Xc-4dv,0.0
Xc-5dv,0.21902756282100103
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3089923432488318
Xch-7d,0.4516855569923695
Xp-0dv,19.52415752219048
Xp-1dv,11.306367175122004
Xp-2dv,8.36956867743365
Xp-3dv,6.119798355761032
Xp-4dv,4.305135752974863
Xp-5dv,2.923868403132848
Xp-6dv,1.5357002917272686
Xp-7dv,0.9517959227070539
Xpc-4d,5.96470959148197
Xpc-5d,9.292805163338912
Xpc-6d,14.485611779337237
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,65
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.219284522898172
AATS0dv,7.838709677419355
AATS0pe,6.272351612903225
AATS0se,7.715867999999998
AATS1dv,7.430769230769231
AATS1pe,6.501430769230771
AATS1se,7.757275753846149
AATS2dv,6.079646017699115
AATS2pe,6.4269097345132735
AATS2se,7.786966654867256
AATS3dv,4.966442953020135
AATS3pe,6.366351006711409
AATS3se,7.785293503355701
AATS4dv,4.147239263803681
AATS4pe,6.419156441717791
AATS4se,7.873070134969325
AATS5dv,3.7209302325581395
AATS5pe,6.3269331395348845
AATS5se,7.801872930232557
AATS6dv,2.8967391304347827
AATS6pe,6.024053260869566
AATS6se,7.5475773043478265
AATS7dv,2.8941176470588235
AATS7pe,5.920724117647057
AATS7se,7.453863929411766
AATS8dv,3.35
AATS8pe,6.111544999999999
AATS8se,7.604193342857143
AATSC0Z,7.35067637877211
AATSC0c,0.020260236000877653
AATSC0d,0.6160249739854318
AATSC0i,1.5047385177351311
AATSC0m,34.95389422476586
AATSC0p,0.22614717845792084
AATSC0s,1.6960125448028673
AATSC0v,49.60108057858672
AATSC1Z,0.40565116465220485
AATSC1c,-0.010197858758193642
AATSC1d,0.2678459937565038
AATSC1i,-0.34112903523464544
AATSC1m,1.8978742367726016
AATSC1p,-0.018246639417830567
AATSC1s,-0.059508547008546984
AATSC1v,-0.955938091499607
AATSC2Z,0.5408451741824977
AATSC2c,-0.0014731242689009665
AATSC2d,0.008011566123046548
AATSC2i,0.16397795816655678
AATSC2m,2.577738780087119
AATSC2p,0.017675490647208397
AATSC2s,0.05131514257620454
AATSC2v,4.315627041323051
AATSC3Z,0.2656908002709703
AATSC3c,0.0035870232192387226
AATSC3d,-0.08192668431234244
AATSC3i,0.10089157343067552
AATSC3m,1.2625536936147368
AATSC3p,0.005543150650623578
AATSC3s,0.056720730797912
AATSC3v,1.9882882680449914
AATSC4Z,-1.2489546293163436
AATSC4c,-0.003026841799886344
AATSC4d,-0.12146728548355179
AATSC4i,-0.17666610114999914
AATSC4m,-5.854458397138712
AATSC4p,-0.02293548047316393
AATSC4s,-0.34061860940695293
