DLiP-ID,T002X8
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.7320000000000004
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.4510384535657
SRW05,0.0
SRW06,6.914730892718563
SRW07,0.0
SRW08,8.463159302923751
SRW09,0.0
SRW10,10.055135102145268
SaaCH,6.611954345898685
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.645202741873953
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.229501446517556
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.157059644155506
SssPH,0
SssSe,0
SsssB,0
SsssN,1.9160003831779626
SsssP,0
VE1_A,4.591992422298123
VE1_D,5.394934330105988
VE2_A,0.1530664140766041
VE2_D,0.17983114433686626
VE3_A,2.6229262974876115
VE3_D,2.784072714941934
VR1_A,291.05647558582564
VR1_D,187.08716420827326
VR2_A,9.701882519527521
VR2_D,6.236238806942442
VR3_A,6.77212961118774
VR3_D,6.330186915683912
WPath,2792
Xc-3d,1.7601643266871496
Xc-4d,0.0
Xc-5d,0.2757834230632086
Xc-6d,0.0
Xp-0d,21.34672421487486
Xp-1d,14.524877143252588
Xp-2d,12.755860939462217
Xp-3d,9.808307896522644
Xp-4d,8.040307609692833
Xp-5d,6.373936652155652
Xp-6d,3.835069466520891
Xp-7d,2.561274379214214
ZMIC0,101.07904518015782
ZMIC1,47.873517046399165
ZMIC2,32.47015352016587
ZMIC3,26.205519454741452
ZMIC4,25.208066851139463
ZMIC5,25.208066851139463
nAcid,1
nAtom,62
nBase,1
nRing,3
piPC1,3.6635616461296463
piPC2,4.051784947803305
piPC3,4.353498551059343
piPC4,4.701616084256344
piPC5,5.070082752739676
piPC6,4.955386819865777
piPC7,5.09144693683267
piPC8,5.219679921030964
piPC9,5.374120329963537
AATS0Z,20.580645161290324
AATS0d,2.903225806451613
AATS0i,166.02590472912854
AATS0m,80.88678887096778
AATS0p,1.3386488541156125
AATS0s,4.801523297491039
AATS0v,195.98179775837397
AATS1Z,22.65625
AATS1d,3.640625
AATS1i,148.69392869723217
AATS1m,84.67636881250004
AATS1p,1.7058430871250008
AATS1s,2.885850694444444
AATS1v,245.78344417032503
AATS2Z,17.69747899159664
AATS2d,3.168067226890756
AATS2i,156.56307307536176
AATS2m,63.81663779831933
AATS2p,1.4290868764986475
AATS2s,2.8298319327731094
AATS2v,195.74213461538204
AATS3Z,13.201149425287356
AATS3d,2.5977011494252875
AATS3i,162.47353747461062
AATS3m,45.47105720689654
AATS3p,1.1861370635810977
AATS3s,2.419061302681993
AATS3v,155.1484124878824
AATS4Z,12.46195652173913
AATS4d,2.375
AATS4i,165.0977081475967
AATS4m,42.680456065217385
AATS4p,1.0902784292353207
AATS4s,2.6586654589371976
AATS4v,141.42849046280833
AATS5Z,13.416184971098266
AATS5d,2.3699421965317917
AATS5i,166.4992411059861
AATS5m,47.06168643930635
AATS5p,1.0790727443179016
AATS5s,3.096660244059087
AATS5v,143.7844218323414
AATS6Z,14.45625
AATS6d,2.4625
AATS6i,164.51950929340848
AATS6m,51.07475616249998
AATS6p,1.1309677138978627
AATS6s,3.483854166666667
AATS6v,152.58589842410134
AATS7Z,13.145569620253164
AATS7d,2.4430379746835444
AATS7i,163.26729990408424
AATS7m,45.01735289240505
AATS7p,1.1416442109276204
AATS7s,2.8560126582278484
AATS7v,151.34566268607023
AATS8Z,12.405063291139241
AATS8d,2.3227848101265822
AATS8i,163.97893126579714
AATS8m,42.232240721518984
AATS8p,1.1023603199165128
AATS8s,2.703059071729958
AATS8v,143.01863989740227
AMID_C,1.5165110421377443
AMID_N,0.2753764298465311
AMID_O,0.23238201394817934
AMID_X,0.0
AMID_h,0.5077584437947105
ATS0dv,386.0
ATS0pe,382.2357999999999
ATS0se,475.09560799999986
ATS1dv,344.0
ATS1pe,412.0375
ATS1se,494.78204799999975
ATS2dv,439.0
ATS2pe,743.2772999999996
ATS2se,909.4893359999998
ATS3dv,422.0
ATS3pe,1046.96
ATS3se,1310.349416
ATS4dv,478.0
ATS4pe,1105.0947999999999
ATS4se,1390.4217040000005
ATS5dv,547.0
ATS5pe,1050.4904000000001
ATS5se,1319.3582720000004
ATS6dv,517.0
ATS6pe,986.0645999999999
ATS6se,1231.493824
ATS7dv,380.0
ATS7pe,964.8625000000003
ATS7se,1208.6385
ATS8dv,389.0
ATS8pe,950.2621000000003
ATS8se,1195.2414720000002
ATSC0Z,466.7096774193548
ATSC0c,1.2655367011257748
ATSC0d,31.354838709677423
ATSC0i,87.20313465981671
ATSC0m,2216.745805419355
ATSC0p,13.406412499339352
ATSC0s,122.68324372759861
ATSC0v,3020.2896334382967
ATSC1Z,12.880332986472418
ATSC1c,-0.7337600103930018
ATSC1d,5.536940686784597
ATSC1i,-13.931023609700176
ATSC1m,63.286251050988696
ATSC1p,-0.20609005626359073
ATSC1s,-0.9122730951555079
ATSC1v,36.16080149997191
ATSC2Z,-51.13631633714881
ATSC2c,0.2925247566292002
ATSC2d,-8.148803329864725
ATSC2i,-12.203567328483588
ATSC2m,-257.3436698532776
ATSC2p,-2.680860153744471
ATSC2s,30.01746589201065
ATSC2v,-636.7580431675997
ATSC3Z,-96.02393340270551
ATSC3c,-0.31637981111944563
ATSC3d,-5.673257023933401
ATSC3i,-15.121752593716723
ATSC3m,-452.51100782206026
ATSC3p,-2.144969352494543
ATSC3s,-25.14284888426409
ATSC3v,-491.67230936009446
ATSC4Z,-9.235171696149855
ATSC4c,0.12052039940641605
ATSC4d,-1.3433922996878258
ATSC4i,-10.315254236761199
ATSC4m,-47.04405734131124
ATSC4p,-1.6609410481411488
ATSC4s,-14.04292403746098
ATSC4v,-249.90239113021647
ATSC5Z,135.31009365244537
ATSC5c,-0.14727320590209644
ATSC5d,2.574401664932362
ATSC5i,11.182059331062382
ATSC5m,640.0617736201872
ATSC5p,1.7365561471815747
ATSC5s,28.3161998496936
ATSC5v,676.30065258788
ATSC6Z,91.29760665972948
ATSC6c,0.49505173288244286
ATSC6d,-1.2382934443288234
ATSC6i,15.716437452617924
ATSC6m,420.99367395005186
ATSC6p,0.7329863636854714
ATSC6s,51.9572204879177
ATSC6v,264.35967416914605
ATSC7Z,-123.840790842872
ATSC7c,-0.3999185779436042
ATSC7d,-3.1945889698231005
ATSC7i,-4.498668088000276
ATSC7m,-573.8473339396464
ATSC7p,-0.6138700417013235
ATSC7s,-45.854072725170546
ATSC7v,-320.374554820717
ATSC8Z,-63.80853277835587
ATSC8c,-0.3432715257948335
ATSC8d,-3.613943808532779
ATSC8i,-22.805272705144652
ATSC8m,-301.99177797190424
ATSC8p,-2.3121060394134845
ATSC8s,-21.857656954561232
ATSC8v,-475.07090593853184
AXp-0d,0.711557473829162
AXp-1d,0.4539024107266434
AXp-2d,0.3037109747491004
AXp-3d,0.19231976267691459
AXp-4d,0.12762393031258465
AXp-5d,0.08498582202874203
AXp-6d,0.05558071690609987
AXp-7d,0.035573255266864084
GATS1Z,0.8893878948368814
GATS1c,1.5729842990244203
GATS1d,1.0639306841563785
GATS1i,1.5246588095900808
GATS1m,0.8971377388876038
GATS1p,1.2625609119073695
GATS1s,0.5856955892180884
GATS1v,1.1319894672332693
GATS2Z,0.9879551627120298
GATS2c,0.8293068205681605
GATS2d,1.4304950375211813
GATS2i,1.2973440620972012
GATS2m,0.997663843839797
GATS2p,1.2208310079801916
GATS2s,0.43715262892860407
GATS2v,1.1774023904386863
GATS3Z,1.0279656014541803
GATS3c,0.9625405082855262
GATS3d,1.1684020386925877
GATS3i,1.0987091923670191
GATS3m,1.0303287091492643
GATS3p,1.0789133907726982
GATS3s,0.8615939858095008
GATS3v,1.070203976955229
GATS4Z,0.9873701782644757
GATS4c,0.8786157290408517
GATS4d,1.025602746466273
GATS4i,1.0070177070962403
GATS4m,0.9880272188885811
GATS4p,1.0174709620326772
GATS4s,1.0285843656474276
GATS4v,1.0084926385381876
GATS5Z,0.901316599040178
GATS5c,1.0610979838860322
GATS5d,0.9952276457575108
GATS5i,0.9096063900728782
GATS5m,0.8997659797414371
GATS5p,0.903639628768605
GATS5s,1.034188903639854
GATS5v,0.8800593681678178
GATS6Z,0.9381970123721316
GATS6c,0.9467209213707962
GATS6d,1.1004083076131688
GATS6i,0.9091170866330275
GATS6m,0.9376367694510185
GATS6p,0.9600559070712724
GATS6s,1.0800623746936953
GATS6v,0.9399283573036891
GATS7Z,1.1076601176581753
GATS7c,1.117890499258294
GATS7d,1.1081809657759025
GATS7i,0.9968767284782614
GATS7m,1.1030653079078014
GATS7p,1.0203435421723022
GATS7s,1.413322580372274
GATS7v,1.0289253718714662
GATS8Z,1.036104777719839
GATS8c,1.0043434001642921
GATS8d,1.0096759910402666
GATS8i,1.0661020748303938
GATS8m,1.0357967490990299
GATS8p,1.0607900285616774
GATS8s,1.134119690607984
GATS8v,1.0511227276093027
MATS1Z,0.026735727121924235
MATS1c,-0.5616826516654099
MATS1d,0.17107124485596698
MATS1i,-0.1547613990545671
MATS1m,0.0276570076531834
MATS1p,-0.014892107938286395
MATS1s,-0.007203628907091638
MATS1v,0.011598482498255892
MATS2Z,-0.05708570406321225
MATS2c,0.12042942433788689
MATS2d,-0.13540477919562888
MATS2i,-0.07291207080948835
MATS2m,-0.0604842531866394
MATS2p,-0.10418526719256814
MATS2s,0.12747749001546724
MATS2v,-0.10984254216062515
MATS3Z,-0.07331201001655656
MATS3c,-0.08907923100588566
MATS3d,-0.06447187928669408
MATS3i,-0.0617891858513172
MATS3m,-0.07273705181582885
MATS3p,-0.05700998865205305
MATS3s,-0.07302501859223078
MATS3v,-0.05800555667129357
MATS4Z,-0.006667638326261262
MATS4c,0.032089258688800915
MATS4d,-0.014436840221864382
MATS4i,-0.039858569328191026
MATS4m,-0.007150933540269251
MATS4p,-0.04174606132870867
MATS4s,-0.03856969130369682
MATS4v,-0.02788018723676812
MATS5Z,0.10390321235143614
MATS5c,-0.04170562008963955
MATS5d,0.029425057684531027
MATS5i,0.04595526576087473
MATS5m,0.10347884715142532
MATS5p,0.046421785239770176
MATS5s,0.08271710096615924
MATS5v,0.0802484773634545
MATS6Z,0.07580263339784356
MATS6c,0.1515819701801611
MATS6d,-0.015303497942386819
MATS6i,0.06983830955902298
MATS6m,0.07359213142834115
MATS6p,0.021186295434525593
MATS6s,0.1641089877259166
MATS6v,0.033917069610283415
MATS7Z,-0.10412416052186754
MATS7c,-0.12400278454956162
MATS7d,-0.039980205240402134
MATS7i,-0.020243539898927836
MATS7m,-0.10158160617402849
MATS7p,-0.01796794724749911
MATS7s,-0.14666526383854728
MATS7v,-0.04162402044805824
MATS8Z,-0.05364960821437445
MATS8c,-0.106438228686487
MATS8d,-0.04522842110746471
MATS8i,-0.10262136234143475
MATS8m,-0.05345813780667144
MATS8p,-0.06767523502477514
MATS8s,-0.06991219827619484
MATS8v,-0.061722633104020465
MAXaaN,4.007808108332159
MAXsOH,9.186404513574576
MINaaN,4.007808108332159
MINsOH,9.186404513574576
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,11
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.52906136507797
SpAD_D,385.3141571165023
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,8.443862239237092
SssNH2,0
SsssAs,0
SsssCH,-0.3161671371383198
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,674
TMWC10,137.0519108574437
TSRW10,65.05845102124891
VE1_Dt,5.381771880778693
VE2_Dt,0.17939239602595644
VE3_Dt,2.781629954489002
VR1_Dt,188.02529773375292
VR2_Dt,6.267509924458431
VR3_Dt,6.335188804858928
Xc-3dv,0.8479753626401973
Xc-4dv,0.0
Xc-5dv,0.08672531854146157
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2721655269759087
Xch-7d,0.29536077535649696
Xp-0dv,17.38601213527087
Xp-1dv,10.932184987520758
Xp-2dv,8.354933777297278
Xp-3dv,6.140063193096846
Xp-4dv,4.426556007299641
Xp-5dv,3.1040195876927528
Xp-6dv,1.6876486346664565
Xp-7dv,1.0801359407621731
Xpc-4d,3.4214980790107283
Xpc-5d,5.2754064714211975
Xpc-6d,7.671154281110449
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,64
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,3
nSpiro,0
naRing,1
piPC10,5.023469252076342
AATS0dv,6.225806451612903
AATS0pe,6.1650935483870954
AATS0se,7.662832387096772
AATS1dv,5.375
AATS1pe,6.4380859375
AATS1se,7.730969499999996
AATS2dv,3.689075630252101
AATS2pe,6.2460277310924335
AATS2se,7.6427675294117625
AATS3dv,2.425287356321839
AATS3pe,6.017011494252873
AATS3se,7.530743770114943
AATS4dv,2.597826086956522
AATS4pe,6.0059499999999995
AATS4se,7.556639695652177
AATS5dv,3.161849710982659
AATS5pe,6.072198843930637
AATS5se,7.626348393063586
AATS6dv,3.23125
AATS6pe,6.16290375
AATS6se,7.6968364
AATS7dv,2.4050632911392404
AATS7pe,6.106724683544305
AATS7se,7.649610759493671
AATS8dv,2.462025316455696
AATS8pe,6.014317088607597
AATS8se,7.564819443037976
AATSC0Z,7.527575442247659
AATSC0c,0.020411882276222173
AATSC0d,0.5057232049947972
AATSC0i,1.4065021719325277
AATSC0m,35.75396460353798
AATSC0p,0.21623245966676374
AATSC0s,1.978761995606429
AATSC0v,48.714348926424144
AATSC1Z,0.20125520291363153
AATSC1c,-0.011465000162390653
AATSC1d,0.08651469823100932
AATSC1i,-0.21767224390156525
AATSC1m,0.9888476726716984
AATSC1p,-0.003220157129118605
AATSC1s,-0.014254267111804811
AATSC1v,0.5650125234370611
AATSC2Z,-0.4297169440096539
AATSC2c,0.0024581912321781528
AATSC2d,-0.06847733890642627
AATSC2i,-0.1025509859536436
AATSC2m,-2.1625518475065344
AATSC2p,-0.02252823658608799
AATSC2s,0.2522476125379046
AATSC2v,-5.350907925778149
AATSC3Z,-0.5518616862224455
AATSC3c,-0.001818274776548538
AATSC3d,-0.032604925424904604
AATSC3i,-0.08690662410182025
AATSC3m,-2.6006379759888523
AATSC3p,-0.012327410071807718
AATSC3s,-0.14449913151875915
AATSC3v,-2.825702927356865
AATSC4Z,-0.05019115052255356
AATSC4c,0.0006550021706870437
AATSC4d,-0.007301045106999054
AATSC4i,-0.05606116433022391
AATSC4m,-0.25567422468103934
AATSC4p,-0.009026853522506244
AATSC4s,-0.07632023933402707
AATSC4v,-1.358165169185959
AATSC5Z,0.7821392696673143
AATSC5c,-0.000851290207526569
