DLiP-ID,T001J4
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0
FpDensityMorgan2,1.5555555555555556
FpDensityMorgan3,2.111111111111111
MaxPartialCharge,0.3011274908193988
MinPartialCharge,-0.27089690610686296
NumAromaticRings,1
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.192418745275887
MinAbsEStateIndex,0.625130149281935
NumAliphaticRings,1
NumRotatableBonds,3
NumSaturatedRings,1
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.3011274908193988
MinAbsPartialCharge,0.27089690610686296
NumRadicalElectrons,0
NumValenceElectrons,100
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,268.12454888000036
MZ,0.6315789473684212
Mi,1.1335050669398823
Mm,0.5880026642244608
Mp,0.6578925307280179
Mv,0.5934436350391549
SZ,24.000000000000007
Si,43.07319254371553
Sm,22.34410124052951
Sp,24.99991616766468
Sv,22.550858131487885
nB,0
nC,13
nF,0
nH,20
nI,0
nN,2
nO,2
nP,0
nS,1
nX,0
ABC,13.9100361304039
AMW,7.055909181052641
IC0,1.6020254546651265
IC1,2.9778048159043635
IC2,3.8328107368431286
IC3,4.155565013329719
IC4,4.208196592277087
IC5,4.366091329119192
MID,35.86719865471407
Mpe,0.9565531475748189
Mse,0.9984954191743018
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,73.88250000000004
SdO,24.384837490551774
SdS,0
Spe,36.34901960784312
SsF,0
SsI,0
Sse,37.94282592862347
StN,0
fMF,0.3684210526315789
nBr,0
nCl,0
AMID,1.9926221474841153
BIC0,0.29344180247558455
BIC1,0.5454422774962129
BIC2,0.7020530715612879
BIC3,0.7611717306145085
BIC4,0.7708122175046996
BIC5,0.7997336781752734
CIC0,3.645902058778459
CIC1,2.2701226975392217
CIC2,1.4151167766004566
CIC3,1.0923625001138664
CIC4,1.0397309211664982
CIC5,0.8818361843243929
GGI1,5.5
GGI2,2.0000000000000004
GGI3,1.875
GGI4,0.9422222222222225
GGI5,0.6249999999999999
GGI6,0.24489795918367344
GGI7,0.1736111111111111
GGI8,0.07407407407407406
GGI9,0.03125
JGI1,0.28947368421052627
JGI2,0.0740740740740741
JGI3,0.07500000000000001
JGI4,0.04096618357487923
JGI5,0.03472222222222222
JGI6,0.013605442176870746
JGI7,0.014467592592592591
JGI8,0.009259259259259257
JGI9,0.010416666666666666
MIC0,17.987090858167964
MIC1,29.496274940364856
MIC2,32.5325960237398
MIC3,33.437037597596174
MIC4,34.069195492333016
MIC5,34.22835338706986
MPC2,27
MPC3,31
MPC4,39
MPC5,42
MPC6,41
MPC7,34
MPC8,34
MPC9,28
Mare,0.9692631578947373
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.21404465763891684
RPCG,0.23793084832308242
SIC0,0.3052682131300837
SIC1,0.5674249136018245
SIC2,0.7303474994699602
SIC3,0.7918487827212614
SIC4,0.8018778044279335
SIC5,0.8319648695479505
SaaN,0
SaaO,0
SaaS,0
Sare,36.832000000000015
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,60.87696727727481
TIC1,113.15658300436581
TIC2,145.64680800003887
TIC3,157.91147050652933
TIC4,159.9114705065293
TIC5,165.9114705065293
Vabc,247.96497169191275
WPol,25
apol,41.74985999999998
bpol,29.000139999999995
nRot,3
ABCGG,11.95170913732949
ATS0Z,970.0
ATS0d,112.0
ATS0i,6247.39217408008
ATS0m,3827.926553
ATS0p,57.26436609698001
ATS0s,167.9383573388203
ATS0v,7643.581748498614
ATS1Z,1159.0
ATS1d,138.0
ATS1i,5702.789899764399
ATS1m,4404.0221310000015
ATS1p,71.90021419000003
ATS1s,87.32870370370371
ATS1v,9793.022635945672
ATS2Z,1526.0
ATS2d,226.0
ATS2i,11374.213085651969
ATS2m,5647.498963999999
ATS2p,108.354719843339
ATS2s,244.8364197530864
ATS2v,14252.374493037514
ATS3Z,1633.0
ATS3d,248.0
ATS3i,14910.747244090106
ATS3m,5761.973964999999
ATS3p,129.12435974958402
ATS3s,235.89814814814815
ATS3v,15969.432053622184
ATS4Z,1543.0
ATS4d,243.0
ATS4i,17105.4894870311
ATS4m,5359.5676760000015
ATS4p,117.06631811801701
ATS4s,295.3441358024691
ATS4v,14413.45662374277
ATS5Z,1287.0
ATS5d,182.0
ATS5i,13335.907995781246
ATS5m,4410.861254999999
ATS5p,95.576069120188
ATS5s,268.8425925925926
ATS5v,12227.791062002907
ATS6Z,1024.0
ATS6d,166.0
ATS6i,12085.305823587982
ATS6m,3507.2748540000007
ATS6p,86.27924324007398
ATS6s,211.93518518518522
ATS6v,10805.137497798096
ATS7Z,735.0
ATS7d,147.0
ATS7i,10715.472629596487
ATS7m,2332.2973080000006
ATS7p,75.03196177248999
ATS7s,194.66666666666669
ATS7v,9674.19987851357
ATS8Z,536.0
ATS8d,116.0
ATS8i,8618.597973429993
ATS8m,1646.5249999999999
ATS8p,70.409875638792
ATS8s,100.33333333333334
ATS8v,8226.269824262827
C1SP1,0
C1SP2,0
C1SP3,4
C2SP1,0
C2SP2,4
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.5384615384615384
GGI10,0.0
JGI10,0.0
JGT10,0.5619851247770912
Kier1,14.409972299168976
Kier2,5.969821673525377
Kier3,3.995837669094693
MAXdO,12.192418745275887
MID_C,25.946311763598544
MID_N,4.198342357798896
MID_O,3.4862722666583186
MID_X,0.0
MID_h,9.920886891115533
MINdO,12.192418745275887
MPC10,24
MWC01,19.0
MWC02,4.532599493153256
MWC03,5.342334251964811
MWC04,6.22455842927536
MWC05,7.051855622955894
MWC06,7.938445551164788
MWC07,8.771990436532242
MWC08,9.660332602134424
MWC09,10.496952509822922
MWC10,11.38605753636124
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.446040000000001
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.990432586778736
SRW05,0.0
SRW06,6.505784060128229
SRW07,0.0
SRW08,8.106212902619962
SRW09,0.0
SRW10,9.747944236774778
SaaCH,5.7377840765936
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.773853510540019
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.927963277903754
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.667777777777778
SssPH,0
SssSe,0
SsssB,0
SsssN,1.5358796296296298
SsssP,0
VE1_A,3.865459070089504
VE1_D,4.187722015870122
VE2_A,0.21474772611608356
VE2_D,0.23265122310389566
VE3_A,1.9398671161079617
VE3_D,2.0199435793631144
VR1_A,92.74600663445584
VR1_D,86.73811189491163
VR2_A,5.152555924136435
VR2_D,4.818783994161757
VR3_A,5.1176513103086485
VR3_D,5.05068003566306
WPath,613
Xc-3d,1.9762887973709136
Xc-4d,0.2041241452319315
Xc-5d,0.34846171252933794
Xc-6d,0.10206207261596575
Xp-0d,13.173362107437434
Xp-1d,8.471163677742107
Xp-2d,8.311114822884226
Xp-3d,5.80126036121691
Xp-4d,5.075046406605903
Xp-5d,3.306156659822007
Xp-6d,2.2809238255901785
Xp-7d,1.0731228551254206
ZMIC0,59.957760075813944
ZMIC1,36.42089814014809
ZMIC2,30.013823849643465
ZMIC3,27.826817983205835
ZMIC4,26.80115666317102
ZMIC5,26.013436393986712
nAcid,0
nAtom,38
nBase,0
nRing,2
piPC1,3.2188758248682006
piPC2,3.817712325956905
piPC3,4.1067670822206574
piPC4,4.5836911543109675
piPC5,4.917697298436987
piPC6,5.057041666910411
piPC7,4.839748114927964
piPC8,5.232778345076882
piPC9,4.694782344677779
AATS0Z,25.526315789473685
AATS0d,2.9473684210526314
AATS0i,164.40505721263366
AATS0m,100.73490928947368
AATS0p,1.5069570025521055
AATS0s,4.419430456284745
AATS0v,201.14688811838457
AATS1Z,29.71794871794872
AATS1d,3.5384615384615383
AATS1i,146.225382045241
AATS1m,112.92364438461543
AATS1p,1.8435952356410263
AATS1s,2.239197530864198
AATS1v,251.10314451142747
AATS2Z,21.194444444444443
AATS2d,3.138888888888889
AATS2i,157.97518174516622
AATS2m,78.4374856111111
AATS2p,1.5049266644908195
AATS2s,3.400505829903978
AATS2v,197.94964573663214
AATS3Z,17.372340425531913
AATS3d,2.6382978723404253
AATS3i,158.62497068180963
AATS3m,61.29759537234042
AATS3p,1.3736634015913194
AATS3s,2.509554767533491
AATS3v,169.88757503853387
AATS4Z,14.980582524271844
AATS4d,2.3592233009708736
AATS4i,166.07271346632135
AATS4m,52.03463763106797
AATS4p,1.1365661953205535
AATS4s,2.8674187941987292
AATS4v,139.93647207517253
AATS5Z,16.0875
AATS5d,2.275
AATS5i,166.6988499472656
AATS5m,55.13576568749998
AATS5p,1.19470086400235
AATS5s,3.3605324074074074
AATS5v,152.84738827503634
AATS6Z,13.837837837837839
AATS6d,2.2432432432432434
AATS6i,163.31494356199974
AATS6m,47.39560613513515
AATS6p,1.1659357194604592
AATS6s,2.8639889889889893
AATS6v,146.01537159186617
AATS7Z,11.307692307692308
AATS7d,2.2615384615384615
AATS7i,164.8534250707152
AATS7m,35.881497046153854
AATS7p,1.154337873422923
AATS7s,2.9948717948717953
AATS7v,148.83384428482415
AATS8Z,9.571428571428571
AATS8d,2.0714285714285716
AATS8i,153.9035352398213
AATS8m,29.40223214285714
AATS8p,1.2573192078355715
AATS8s,1.7916666666666667
AATS8v,146.89767543326477
AMID_C,1.4414617646443635
AMID_N,0.23324124209993866
AMID_O,0.1936817925921288
AMID_X,0.0
AMID_h,0.5511603828397518
ATS0dv,210.44444444444446
ATS0pe,230.1393
ATS0se,288.246541
ATS1dv,146.0
ATS1pe,248.00080000000003
ATS1se,300.81129199999987
ATS2dv,316.3333333333333
ATS2pe,453.04359999999997
ATS2se,556.3411099999997
ATS3dv,240.66666666666669
ATS3pe,570.4784999999999
ATS3se,712.925132
ATS4dv,215.66666666666666
ATS4pe,622.6075
ATS4se,789.043558
ATS5dv,211.33333333333334
ATS5pe,510.862
ATS5se,637.0535700000001
ATS6dv,149.0
ATS6pe,439.00050000000005
ATS6se,558.154104
ATS7dv,64.0
ATS7pe,402.61800000000005
ATS7se,504.807024
ATS8dv,36.0
ATS8pe,315.14000000000004
ATS8se,398.77712
ATSC0Z,424.31578947368405
ATSC0c,0.3538863236897796
ATSC0d,23.473684210526315
ATSC0i,56.82485325416155
ATSC0m,1932.5281154999993
ATSC0p,11.394607938569472
ATSC0s,68.97409257454338
ATSC0v,1975.797683222617
ATSC1Z,135.04432132963996
ATSC1c,-0.32628117013165275
ATSC1d,6.0138504155124615
ATSC1i,-15.851381636315455
ATSC1m,579.6183497500004
ATSC1p,-1.8336856110944553
ATSC1s,-17.339275629443442
ATSC1v,-8.873496328111294
ATSC2Z,96.77008310249313
ATSC2c,0.33812116142061377
ATSC2d,-1.5817174515235488
ATSC2i,16.925273596910134
ATSC2m,442.54946400000046
ATSC2p,1.8624618944621045
ATSC2s,49.6698958178965
ATSC2v,154.64613750277658
ATSC3Z,-94.20221606648198
ATSC3c,-0.20916391160732686
ATSC3d,-6.171745152354573
ATSC3i,-24.18641301497813
ATSC3m,-433.12390999999946
ATSC3p,-3.7032983446978536
ATSC3s,-6.809947576462274
ATSC3v,-697.0737540179211
ATSC4Z,-32.224376731301945
ATSC4c,0.09332967709674032
ATSC4d,-5.468144044321329
ATSC4i,-15.118075009845887
ATSC4m,-104.59323025000005
ATSC4p,-0.7842141264160476
ATSC4s,-4.330718509303916
ATSC4v,222.5738111398852
ATSC5Z,-186.50692520775624
ATSC5c,-0.15646069078758065
ATSC5d,-0.9972299168975068
ATSC5i,11.967516214648954
ATSC5m,-861.3161824999995
ATSC5p,0.5685057198806862
ATSC5s,-45.874260574953745
ATSC5v,-464.8509026883585
ATSC6Z,-84.72022160664821
ATSC6c,0.178876688538889
ATSC6d,-3.5013850415512477
ATSC6i,-6.803702564009596
ATSC6m,-327.3801460000002
ATSC6p,-2.3564424176623433
ATSC6s,12.070420528253706
ATSC6v,362.9121454775739
ATSC7Z,-226.3296398891967
ATSC7c,-0.122585561909319
ATSC7d,-6.836565096952908
ATSC7i,26.811344152649667
ATSC7m,-1050.51659825
ATSC7p,2.143600664093793
ATSC7s,-46.49330604810977
ATSC7v,-330.5467144737622
ATSC8Z,-145.3074792243767
ATSC8c,-0.008183822327442618
ATSC8d,-6.908587257617728
ATSC8i,-26.545523500458827
ATSC8m,-709.27075
ATSC8p,-5.766367957836695
ATSC8s,-0.19674952217016117
ATSC8v,-1308.9012545440467
AXp-0d,0.7318534504131908
AXp-1d,0.4458507198811635
AXp-2d,0.3078190675142306
AXp-3d,0.1871374310069971
AXp-4d,0.13012939504117702
AXp-5d,0.07871801571004779
AXp-6d,0.055632288429028745
AXp-7d,0.031562436915453546
GATS1Z,0.8988225864931402
GATS1c,2.073552121580747
GATS1d,1.0912383580545015
GATS1i,1.6109113626298612
GATS1m,0.895663430271911
GATS1p,1.4806852713807688
GATS1s,0.7737891370717667
GATS1v,1.1517305921909697
GATS2Z,0.8489811598996668
GATS2c,0.601952544867907
GATS2d,1.3025815894369706
GATS2i,1.0001481718971297
GATS2m,0.8494310161362887
GATS2p,0.9271899862648735
GATS2s,0.41183478925423417
GATS2v,0.9666150597686932
GATS3Z,1.2430525132351937
GATS3c,1.3993286168487036
GATS3d,1.2073275450815761
GATS3i,1.2733546815045325
GATS3m,1.228088005590366
GATS3p,1.2794739458186062
GATS3s,0.8620803516107417
GATS3v,1.1666215429240536
GATS4Z,1.2580390324499695
GATS4c,1.2644586434245508
GATS4d,1.2701684879620359
GATS4i,1.0674473399518103
GATS4m,1.2293191243148025
GATS4p,1.122463837334819
GATS4s,1.4077214850360105
GATS4v,0.9068145686036072
GATS5Z,1.3123480525924094
GATS5c,1.8966083929581745
GATS5d,1.0245515695067264
GATS5i,0.9198673837404953
GATS5m,1.3066671877063054
GATS5p,0.9298049084496781
GATS5s,2.225940929917627
GATS5v,0.9974094428117277
GATS6Z,1.3521768791863067
GATS6c,1.0237433183958864
GATS6d,1.17152466367713
GATS6i,1.027760283881778
GATS6m,1.3132996924566613
GATS6p,1.2717289622855374
GATS6s,1.1376184374184797
GATS6v,0.9023260678944724
GATS7Z,0.9980955288819346
GATS7c,0.9997294997116976
GATS7d,1.0669886167644016
GATS7i,0.6331206788813681
GATS7m,1.0298275072465466
GATS7p,0.5922538009398016
GATS7s,2.1727841044642275
GATS7v,0.9830498004461171
GATS8Z,0.7785643406457103
GATS8c,0.190328083054626
GATS8d,0.8725576553491352
GATS8i,1.2712984214337284
GATS8m,0.8278279733075823
GATS8p,1.1671466119316074
GATS8s,0.12027175147928854
GATS8v,1.5056693246303534
MATS1Z,0.31010311114503647
MATS1c,-0.8983534118170973
MATS1d,0.2496263079222719
MATS1i,-0.27179895888603817
MATS1m,0.292237063074207
MATS1p,-0.15679943013002942
MATS1s,-0.24494238616003886
MATS1v,-0.004375939325495447
MATS2Z,0.1203657763444418
MATS2c,0.5042659838718334
MATS2d,-0.03556302939711019
MATS2i,0.1571985280332235
MATS2m,0.12086125464013564
MATS2p,0.08626589042416895
MATS2s,0.3800654167199343
MATS2v,0.041309287629089676
MATS3Z,-0.08974859730704066
MATS3c,-0.23893442097350484
MATS3d,-0.10628756798015462
MATS3i,-0.1720635523457672
MATS3m,-0.0906028963116966
MATS3p,-0.13138477974061014
MATS3s,-0.03991292133252839
MATS3v,-0.14262379963986993
MATS4Z,-0.02801829510613138
MATS4c,0.09729765111039383
MATS4d,-0.0859419217205799
MATS4i,-0.09815321848162806
MATS4m,-0.019967519941867594
MATS4p,-0.02539110762754032
MATS4s,-0.02316436142354473
MATS4v,0.04156023191664573
MATS5Z,-0.20878504093277112
MATS5c,-0.21000762999038486
MATS5d,-0.020179372197309416
MATS5i,0.10003668951915763
MATS5m,-0.21170464916193346
MATS5p,0.023698947642531
MATS5s,-0.31591968751967714
MATS5v,-0.11175444766026271
MATS6Z,-0.10252971900205841
MATS6c,0.25956243761990894
MATS6d,-0.07659677614834569
MATS6i,-0.06148354124063842
MATS6m,-0.08699181537316536
MATS6p,-0.10619628440133809
MATS6s,0.08986452483373225
MATS6v,0.09432154542106463
MATS7Z,-0.31183329198710014
MATS7c,-0.2025096779007832
MATS7d,-0.17026560883063124
MATS7i,0.2758357193418502
MATS7m,-0.31779520318744336
MATS7p,0.1099802585097383
MATS7s,-0.39407117923271096
MATS7v,-0.0978048998925044
MATS8Z,-0.23237764468228375
MATS8c,-0.01569234987666711
MATS8d,-0.19971172325432412
MATS8i,-0.3169921745915569
MATS8m,-0.24904727761070897
MATS8p,-0.34339861133554705
MATS8s,-0.0019356340815279813
MATS8v,-0.44953134710949827
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,-3.386574074074073
SdssSe,0
SdsssP,0
SpAD_A,21.811080819535196
SpAD_D,140.24948182812022
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.2751449777441834
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,337
TMWC10,108.40512643336493
TSRW10,51.013935432431346
VE1_Dt,4.1792876917874295
VE2_Dt,0.2321826495437461
VE3_Dt,2.0179274882542835
VR1_Dt,86.90928941240216
VR2_Dt,4.8282938562445645
VR3_Dt,5.052651589186458
Xc-3dv,1.1074839087027222
Xc-4dv,0.04564354645876384
Xc-5dv,0.1574469453337533
Xc-6dv,0.02282177322938192
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17010345435994292
Xch-7d,0.23522632222840606
Xp-0dv,11.75603976132089
Xp-1dv,7.774601332803514
Xp-2dv,6.613850846469897
Xp-3dv,4.662103822649856
Xp-4dv,3.6360611473139928
Xp-5dv,2.4735214755762764
Xp-6dv,1.5279455342914368
Xp-7dv,0.8355995067961999
Xpc-4d,3.024717317401795
Xpc-5d,4.971010618503469
Xpc-6d,6.10998834885365
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,39
nFRing,0
nHBAcc,2
nHBDon,1
nHRing,1
nSpiro,0
naRing,1
piPC10,4.638363153343855
AATS0dv,5.538011695906433
AATS0pe,6.056297368421053
AATS0se,7.585435289473684
AATS1dv,3.7435897435897436
AATS1pe,6.358994871794873
AATS1se,7.713110051282048
AATS2dv,4.393518518518518
AATS2pe,6.292272222222222
AATS2se,7.726959861111108
AATS3dv,2.5602836879432624
AATS3pe,6.068920212765957
AATS3se,7.584309914893617
AATS4dv,2.0938511326860842
AATS4pe,6.044733009708738
AATS4se,7.660617067961165
AATS5dv,2.6416666666666666
AATS5pe,6.385775000000001
AATS5se,7.963169625000002
AATS6dv,2.0135135135135136
AATS6pe,5.93243918918919
AATS6se,7.542623027027027
AATS7dv,0.9846153846153847
AATS7pe,6.194123076923078
AATS7se,7.766261907692308
AATS8dv,0.6428571428571429
AATS8pe,5.6275
AATS8se,7.121020000000001
AATSC0Z,11.16620498614958
AATSC0c,0.009312797991836305
AATSC0d,0.6177285318559557
AATSC0i,1.4953908751095146
AATSC0m,50.85600303947367
AATSC0p,0.29985810364656507
AATSC0s,1.815107699330089
AATSC0v,51.994675874279395
AATSC1Z,3.462674905888204
AATSC1c,-0.008366183849529557
AATSC1d,0.15420129270544772
AATSC1i,-0.4064456829824476
AATSC1m,14.862008967948729
AATSC1p,-0.0470175797716527
AATSC1s,-0.44459681101137033
AATSC1v,-0.22752554687464857
AATSC2Z,1.3440289319790713
AATSC2c,0.004696127241952969
AATSC2d,-0.021968297937827067
AATSC2i,0.23507324440152966
AATSC2m,6.146520333333339
AATSC2p,0.025867526311973674
AATSC2s,0.6898596641374515
AATSC2v,2.147863020871897
AATSC3Z,-1.0021512347498083
AATSC3c,-0.0022251479958226264
AATSC3d,-0.06565686332292099
AATSC3i,-0.2573022661167886
AATSC3m,-4.60770117021276
AATSC3p,-0.03939679090104099
AATSC3s,-0.07244625081342844
AATSC3v,-7.415678234233203
AATSC4Z,-0.3128580265174946
AATSC4c,0.0009061133698712653
AATSC4d,-0.0530887771293333
AATSC4i,-0.14677742728005716
AATSC4m,-1.0154682548543694
AATSC4p,-0.007613729382680074
AATSC4s,-0.04204581076994093
AATSC4v,2.160910787765876
AATSC5Z,-2.331336565096953
AATSC5c,-0.001955758634844758
AATSC5d,-0.012465373961218836
AATSC5i,0.14959395268311193
AATSC5m,-10.766452281249993
AATSC5p,0.007106321498508578
AATSC5s,-0.5734282571869218
