DLiP-ID,C001J2
DLiP-Mol-ID,32454
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H10N4O3/c18-17(19)11-7-6-10(12-13(11)16-20-15-12)14-8-9-4-2-1-3-5-9/h1-7,14H,8H2"
Standard Inchi Key(RDKit),GZFKJMWBKTUNJS-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=[N+]([O-])c1ccc(NCc2ccccc2)c2nonc12
SMILES(SDF),
MW(SDF),
MW(RDKit),270.248
MW Monoisotopic(RDKit),270.07529018
MolLogP(RDKit),2.7431
XLogP(SDF),
XLogP(CDK),3.92
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),94.09
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.578265948006371
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,67462.86663370726
qed,0.5782659480063708
Chi0,13.94938298937633
Chi1,9.75402019542349
TPSA,94.09
Chi0n,10.314944323405394
Chi0v,10.314944323405394
Chi1n,5.929591122822626
Chi1v,5.929591122822626
Chi2n,4.189948053733721
Chi2v,4.189948053733721
Chi3n,2.916620509910617
Chi3v,2.916620509910617
Chi4n,1.9365998325213427
Chi4v,1.9365998325213427
MolMR,72.22710000000002
MolWt,270.24800000000005
fr_SH,0
Kappa1,12.09328896264388
Kappa2,4.962341654703967
Kappa3,2.160926999706114
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,754.657073829211
MolLogP,2.743100000000001
NOCount,7
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.9111728369406302
SMR_VSA1,9.55234998571102
SMR_VSA2,0.0
SMR_VSA3,10.31332651425089
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,5.316788604006331
SMR_VSA7,58.14233923969383
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,1
fr_oxime,0
fr_quatN,0
LabuteASA,112.87427971530916
NHOHCount,1
PEOE_VSA1,5.316788604006331
PEOE_VSA2,10.114318268765572
PEOE_VSA3,4.629038936893349
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,21.943145074409497
PEOE_VSA8,12.611123474374185
PEOE_VSA9,10.610697323501233
RingCount,3
SMR_VSA10,22.40817398459965
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,270.07529017999997
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,5.516700717616262
PEOE_VSA12,5.516700717616262
PEOE_VSA13,0.0
PEOE_VSA14,5.687386274683562
SlogP_VSA1,5.316788604006331
SlogP_VSA2,15.236637563068562
SlogP_VSA3,6.544756405912575
SlogP_VSA4,10.114318268765572
SlogP_VSA5,5.563451491696996
SlogP_VSA6,47.093608416124624
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,4.923311048817671
EState_VSA2,11.204086992299825
EState_VSA3,17.7488433982124
EState_VSA4,5.563451491696996
EState_VSA5,6.06636706846161
EState_VSA6,6.06636706846161
EState_VSA7,30.33183534230805
EState_VSA8,20.25915405515057
EState_VSA9,0.0
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.604012188208617
VSA_EState9,47.22932114512473
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,10.114318268765572
EState_VSA11,0.0
FractionCSP3,0.07692307692307693
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.96
NumHAcceptors,6
fr_morpholine,0
fr_nitro_arom,1
fr_phos_ester,0
HeavyAtomCount,20
HeavyAtomMolWt,260.168
MaxEStateIndex,10.879225447155191
MinEStateIndex,-0.5064394368858651
NumHeteroatoms,7
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.1
FpDensityMorgan2,1.85
FpDensityMorgan3,2.6
MaxPartialCharge,0.30041109282319084
MinPartialCharge,-0.37904435807513603
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,10.879225447155191
MinAbsEStateIndex,0.11897119341563767
NumAliphaticRings,0
NumRotatableBonds,4
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.37904435807513603
MinAbsPartialCharge,0.30041109282319084
NumRadicalElectrons,0
NumValenceElectrons,100
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,1
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,270.07529018000025
MZ,0.777777777777778
Mi,1.128918649295904
Mm,0.7500013876169066
Mp,0.7022740518962078
Mv,0.6961796865458983
SZ,23.33333333333334
Si,33.86755947887712
Sm,22.500041628507198
Sp,21.068221556886236
Sv,20.88539059637695
nB,0
nC,13
nF,0
nH,10
nI,0
nN,4
nO,3
nP,0
nS,0
nX,0
ABC,15.613368327506882
AMW,9.002509672666674
IC0,1.7708944360461423
IC1,3.3301249653149703
IC2,3.826678197056295
IC3,4.6150610122030695
IC4,4.840223928941851
IC5,4.840223928941851
MID,41.05966692985006
Mpe,1.0147712418300656
Mse,1.0361252731245447
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,72.22710000000002
SdO,10.879225447155191
SdS,0
Spe,30.443137254901966
SsF,0
SsI,0
Sse,31.083758193736344
StN,0
fMF,0.5666666666666667
nBr,0
nCl,0
AMID,2.052983346492503
BIC0,0.3327542959002761
BIC1,0.6257365574920365
BIC2,0.7190398158014357
BIC3,0.8671783853368177
BIC4,0.9094869082488597
BIC5,0.9094869082488597
CIC0,3.135996159562376
CIC1,1.5767656302935484
CIC2,1.0802123985522236
CIC3,0.2918295834054492
CIC4,0.06666666666666732
CIC5,0.06666666666666732
GGI1,3.0
GGI2,2.222222222222223
GGI3,0.8680555555555556
GGI4,0.9105555555555557
GGI5,0.6566666666666668
GGI6,0.1893424036281179
GGI7,0.15281320861678002
GGI8,0.1484158478206097
GGI9,0.07655864197530865
JGI1,0.13636363636363635
JGI2,0.07407407407407411
JGI3,0.029932950191570884
JGI4,0.03502136752136752
JGI5,0.03283333333333333
JGI6,0.01113778844871282
JGI7,0.008989012271575295
JGI8,0.01141660367850844
JGI9,0.008506515775034295
MIC0,17.55550434762428
MIC1,33.07202311900451
MIC2,39.03612398544957
MIC3,43.90841476932767
MIC4,44.135378989400365
MIC5,44.135378989400365
MPC2,30
MPC3,40
MPC4,52
MPC5,61
MPC6,63
MPC7,66
MPC8,68
MPC9,69
Mare,1.0303999999999998
NaaN,2
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2388075256061644
RPCG,0.18926658110956301
SIC0,0.36089951498633893
SIC1,0.6786629741236346
SIC2,0.779858063369301
SIC3,0.9405265763074837
SIC4,0.9864136635272994
SIC5,0.9864136635272994
SaaN,7.308721655328799
SaaO,4.604012188208617
SaaS,0
Sare,30.911999999999992
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,53.12683308138427
TIC1,99.9037489594491
TIC2,114.80034591168885
TIC3,138.45183036609208
TIC4,145.20671786825554
TIC5,145.20671786825554
Vabc,212.900941678078
WPol,29
apol,35.18393
bpol,13.504069999999999
nRot,4
ABCGG,12.95273457662996
ATS0Z,866.0
ATS0d,114.0
ATS0i,4898.81725805999
ATS0m,3438.2824119999996
ATS0p,47.47144104849001
ATS0s,206.41666666666669
ATS0v,7438.986190830392
ATS1Z,963.0
ATS1d,142.0
ATS1i,4834.066722162397
ATS1m,3736.098777999999
ATS1p,59.72487108999997
ATS1s,130.36111111111111
ATS1v,9148.199082403675
ATS2Z,1346.0
ATS2d,210.0
ATS2i,7721.310711361551
ATS2m,5146.106273999998
ATS2p,87.53241908484894
ATS2s,230.33333333333343
ATS2v,13182.745103819285
ATS3Z,1373.0
ATS3d,219.0
ATS3i,9891.630793204842
ATS3m,5152.689893
ATS3p,91.92178268394301
ATS3s,218.33333333333337
ATS3v,13431.729059542191
ATS4Z,1362.0
ATS4d,194.0
ATS4i,10954.224658508445
ATS4m,5035.8712780000005
ATS4p,81.06947303564101
ATS4s,278.4722222222222
ATS4v,12009.277816419892
ATS5Z,1067.0
ATS5d,158.0
ATS5i,9557.368140742192
ATS5m,3896.0556119999997
ATS5p,67.178436323339
ATS5s,257.86111111111114
ATS5v,9784.948553760601
ATS6Z,810.0
ATS6d,135.0
ATS6i,6579.681954962794
ATS6m,2996.065141
ATS6p,58.374374321094024
ATS6s,143.11111111111117
ATS6v,8356.089733865983
ATS7Z,815.0
ATS7d,125.0
ATS7i,6152.298944887948
ATS7m,3013.1298530000004
ATS7p,56.66689991654702
ATS7s,143.61111111111117
ATS7v,8300.824334921159
ATS8Z,692.0
ATS8d,107.0
ATS8i,6264.531183910997
ATS8m,2477.383225
ATS8p,45.867896145395996
ATS8s,151.00000000000003
ATS8v,6736.421762115601
C1SP1,0
C1SP2,0
C1SP3,1
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.07692307692307693
GGI10,0.037241097847158455
JGI10,0.007448219569431692
JGT10,0.3557235012272447
Kier1,14.917355371900827
Kier2,6.84
Kier3,3.4425
MAXdO,10.879225447155191
MID_C,27.408610177405382
MID_N,8.187037489265695
MID_O,5.464019263178989
MID_X,0.0
MID_h,13.651056752444681
MINdO,10.879225447155191
MPC10,65
MWC01,22.0
MWC02,4.653960350157523
MWC03,5.501258210544727
MWC04,6.371611847231857
MWC05,7.239214973779806
MWC06,8.117610746466228
MWC07,8.993551586299981
MWC08,9.876681458115621
MWC09,10.75775393342989
MWC10,11.644278236121483
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.743100000000001
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.10594547390058
SRW05,2.3978952727983707
SRW06,6.608000625296087
SRW07,4.59511985013459
SRW08,8.207674424355282
SRW09,6.6293632534374485
SRW10,9.861362626235456
SaaCH,12.787753701725563
SaaNH,0
SaaSe,0
SaaaC,0.5029562967162176
SaasC,1.6228435479129928
SaasN,0
SdCH2,0
SddsN,-0.5064394368858651
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.1710950491307632
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.6504553690471573
VE1_D,4.405029055043353
VE2_A,0.18252276845235788
VE2_D,0.22025145275216765
VE3_A,1.98799909901569
VE3_D,2.1758940358499115
VR1_A,256.0973521682985
VR1_D,105.55310421047575
VR2_A,12.804867608414927
VR2_D,5.277655210523788
VR3_A,6.238704834658085
VR3_D,5.352361364279471
WPath,851
Xc-3d,1.1123724356957945
Xc-4d,0.0
Xc-5d,0.3152352563430426
Xc-6d,0.0
Xp-0d,13.94938298937633
Xp-1d,9.75402019542349
Xp-2d,8.585300465720898
Xp-3d,7.177846579517244
Xp-4d,6.080687957845555
Xp-5d,4.617533630531006
Xp-6d,3.135359103725625
Xp-7d,2.182531193377003
ZMIC0,64.88626697880434
ZMIC1,42.76478013508932
ZMIC2,32.094313581574426
ZMIC3,23.79229756115958
ZMIC4,23.09261548588032
ZMIC5,23.09261548588032
nAcid,0
nAtom,30
nBase,0
nRing,3
piPC1,3.4657359027997265
piPC2,4.09016919081162
piPC3,4.724063715928502
piPC4,5.342035164180317
piPC5,5.819526395693716
piPC6,6.0755974362653635
piPC7,6.408567402340433
piPC8,6.7149050522542035
piPC9,6.846652515530457
AATS0Z,28.866666666666667
AATS0d,3.8
AATS0i,163.29390860199968
AATS0m,114.60941373333331
