DLiP-ID,C005J3
DLiP-Mol-ID,36669
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H21F3N4O3S/c1-17(26,18(19,20)21)13-2-4-14(5-3-13)24-8-10-25(11-9-24)29(27,28)15-6-7-16(22)23-12-15/h2-7,12,26H,8-11H2,1H3,(H2,22,23)"
Standard Inchi Key(RDKit),IMIZVELSXSSHES-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(O)(c1ccc(N2CCN(S(=O)(=O)c3ccc(N)nc3)CC2)cc1)C(F)(F)F
SMILES(SDF),
MW(SDF),
MW(RDKit),430.452
MW Monoisotopic(RDKit),430.128646192
MolLogP(RDKit),1.9445
XLogP(SDF),
XLogP(CDK),2.527
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),99.76
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.769265853004755
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Glucokinase/Glucokinase regulatory protein
Common Target Pref Name,Glucokinase/Glucokinase regulatory protein
RDKit Descriptors
Ipc,1957281.4345551725
qed,0.7692658530047548
Chi0,21.449382989376325
Chi1,13.425688491873755
TPSA,99.76
Chi0n,15.594721950682302
Chi0v,16.411218531610032
Chi1n,8.790309797737113
Chi1v,10.230373126537758
Chi2n,6.926747177533102
Chi2v,8.864682157474768
Chi3n,4.982183768226064
Chi3v,6.864378759963659
Chi4n,3.040498714524068
Chi4v,4.408578941675683
MolMR,101.68900000000004
MolWt,430.4520000000001
fr_SH,0
Kappa1,21.341536460280878
Kappa2,7.46752168306864
Kappa3,4.163286143682886
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,953.3410098996961
MolLogP,1.9444999999999995
NOCount,7
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.686475061224974
SMR_VSA1,26.695569522194106
SMR_VSA2,0.0
SMR_VSA3,9.289194512243443
SMR_VSA4,0.0
SMR_VSA5,23.59657000363556
SMR_VSA6,36.812602831662964
SMR_VSA7,48.15849747407973
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,166.16808284456377
NHOHCount,3
PEOE_VSA1,15.740104602853368
PEOE_VSA2,0.0
PEOE_VSA3,13.401775505276145
PEOE_VSA4,17.476461134320694
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,36.75265696523406
PEOE_VSA8,38.06325546994694
PEOE_VSA9,0.0
RingCount,3
SMR_VSA10,21.528540205926173
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,430.1286461920001
NumHDonors,2
PEOE_VSA10,10.713346253352803
PEOE_VSA11,5.601050810983688
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
PEOE_VSA14,6.176298517443475
SlogP_VSA1,10.633577208012664
SlogP_VSA2,55.16884303250686
SlogP_VSA3,15.624341964391272
SlogP_VSA4,0.0
SlogP_VSA5,12.487188691387619
SlogP_VSA6,47.49052945790051
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,3
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,21.800640481834748
EState_VSA2,29.36631055687495
EState_VSA3,25.700636286199337
EState_VSA4,0.0
EState_VSA5,46.900261973678965
EState_VSA6,0.0
EState_VSA7,4.899909730850478
EState_VSA8,4.9839785209472085
EState_VSA9,5.733667477162185
SlogP_VSA10,24.67649419554305
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,65.56966677502943
VSA_EState9,25.209971309198764
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,26.695569522194106
EState_VSA11,0.0
FractionCSP3,0.3888888888888889
VSA_EState10,-3.6963047508948477
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,1
fr_sulfonamd,1
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.369999999999999
NumHAcceptors,6
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,29
HeavyAtomMolWt,409.28400000000005
MaxEStateIndex,12.956942243343999
MinEStateIndex,-4.786247633167263
NumHeteroatoms,11
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,3
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0344827586206897
FpDensityMorgan2,1.6206896551724137
FpDensityMorgan3,2.103448275862069
MaxPartialCharge,0.4206529031292869
MinPartialCharge,-0.38370154929342176
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.956942243343999
MinAbsEStateIndex,0.05452314910405498
NumAliphaticRings,1
NumRotatableBonds,4
NumSaturatedRings,1
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4206529031292869
MinAbsPartialCharge,0.38370154929342176
NumRadicalElectrons,0
NumValenceElectrons,158
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,430.12864619200064
MZ,0.7466666666666666
Mi,1.154270602026589
Mm,0.7167533254516694
Mp,0.6639479401197604
Mv,0.6398432444534907
SZ,37.33333333333333
Si,57.71353010132945
Sm,35.83766627258347
Sp,33.19739700598802
Sv,31.992162222674537
nB,0
nC,18
nF,3
nH,21
nI,0
nN,4
nO,3
nP,0
nS,1
nX,3
ABC,22.822127244242814
AMW,8.602572923840013
IC0,1.947714371601874
IC1,3.844458294456646
IC2,4.503465189601648
IC3,4.973660689688186
IC4,4.973660689688186
IC5,4.973660689688186
MID,57.88903074559351
Mpe,1.012549019607843
Mse,1.0382738528769118
NdO,2
NdS,0
NsF,3
NsI,0
NtN,0
SMR,101.68900000000004
SdO,25.365986146550995
SdS,0
Spe,50.627450980392155
SsF,38.87082673003199
SsI,0
Sse,51.91369264384559
StN,0
fMF,0.38
nBr,0
nCl,0
