DLiP-ID,T002PZ
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.959999999999999
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,29
HeavyAtomMolWt,373.25800000000015
MaxEStateIndex,13.33920735363492
MinEStateIndex,-1.0944505097601656
NumHeteroatoms,7
fr_aryl_methyl,2
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.2413793103448276
FpDensityMorgan2,2.103448275862069
FpDensityMorgan3,2.896551724137931
MaxPartialCharge,0.31228727213992225
MinPartialCharge,-0.4807312704046743
NumAromaticRings,2
fr_unbrch_alkane,1
MaxAbsEStateIndex,13.33920735363492
MinAbsEStateIndex,0.05985406463626175
NumAliphaticRings,1
NumRotatableBonds,9
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4807312704046743
MinAbsPartialCharge,0.31228727213992225
NumRadicalElectrons,0
NumValenceElectrons,154
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,399.1958199120007
MZ,0.6424242424242422
Mi,1.1353893655344238
Mm,0.6046978197258576
Mp,0.6569365051714755
Mv,0.6201564383916515
SZ,35.33333333333332
Si,62.44641510439331
Sm,33.258380084922166
Sp,36.13150778443115
Sv,34.10860411154083
nB,0
nC,22
nF,1
nH,26
nI,0
nN,3
nO,3
nP,0
nS,0
nX,1
ABC,22.236549072188037
AMW,7.25810581658183
IC0,1.6026560174152802
IC1,3.5992471078112667
IC2,4.680826531470462
IC3,5.381359713524659
IC4,5.490450622615567
IC5,5.490450622615567
MID,58.79990327613996
Mpe,0.9748306595365417
Mse,1.0087267430311861
NdO,2
NdS,0
NsF,1
NsI,0
NtN,0
SMR,108.38920000000005
SdO,23.52481678235314
SdS,0
Spe,53.61568627450979
SsF,13.33920735363492
SsI,0
Sse,55.47997086671524
StN,0
fMF,0.43636363636363634
nBr,0
nCl,0
AMID,2.027582871591033
BIC0,0.2661172593856163
BIC1,0.5976465104015827
BIC2,0.7772402278957826
BIC3,0.8935621138720431
BIC4,0.9116764025501453
BIC5,0.9116764025501453
CIC0,4.1787036961093795
CIC1,2.1821126057133933
CIC2,1.100533182054198
CIC3,0.40000000000000124
CIC4,0.2909090909090928
CIC5,0.2909090909090928
GGI1,5.5
GGI2,2.88888888888889
GGI3,1.5625
GGI4,1.297777777777778
GGI5,0.8263888888888888
GGI6,0.46530612244897956
GGI7,0.2777777777777778
GGI8,0.1803980851599899
GGI9,0.15250000000000002
JGI1,0.17741935483870963
JGI2,0.0704607046070461
JGI3,0.03810975609756098
JGI4,0.036049382716049384
JGI5,0.025042087542087543
JGI6,0.01500987491770902
JGI7,0.01111111111111111
JGI8,0.007516586881666246
JGI9,0.007261904761904764
MIC0,15.731331473235022
MIC1,32.96724014030677
MIC2,40.080565085631946
MIC3,41.58692071496077
MIC4,41.69688435132441
MIC5,41.69688435132441
MPC2,41
MPC3,50
MPC4,61
MPC5,73
MPC6,70
MPC7,67
MPC8,68
MPC9,62
Mare,0.9891636363636367
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.18316191359054243
RPCG,0.11898359411271299
SIC0,0.2772109152222611
SIC1,0.6225606580734538
SIC2,0.8096411161755497
SIC3,0.930812123821969
SIC4,0.9496815445977954
SIC5,0.9496815445977954
SaaN,4.641988272473725
SaaO,0
SaaS,0
Sare,54.40400000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.369066438816922
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,88.14608095784041
TIC1,197.95859092961967
TIC2,257.44545923087543
TIC3,295.9747842438562
TIC4,301.9747842438562
TIC5,301.9747842438562
Vabc,374.53560704888173
WPol,41
apol,60.33961799999998
bpol,31.212381999999995
nRot,9
ABCGG,16.56370586507544
ATS0Z,1238.0
ATS0d,170.0
ATS0i,9090.962792287974
ATS0m,4917.659800149772
ATS0p,78.78559652607397
ATS0s,308.7222222222222
ATS0v,11681.708049929714
ATS1Z,1366.0
ATS1d,215.0
ATS1i,8403.132510260451
ATS1m,5166.484918835201
ATS1p,102.15034171600001
ATS1s,180.80555555555557
ATS1v,14896.820709276211
ATS2Z,1975.0
ATS2d,333.0
ATS2i,15509.06891403089
ATS2m,7283.412296670399
ATS2p,153.92512331879203
ATS2s,327.91666666666674
ATS2v,21507.409388740693
ATS3Z,2126.0
ATS3d,383.0
ATS3i,22860.236556974218
ATS3m,7555.201973521601
ATS3p,175.98895299862096
ATS3s,402.05555555555566
ATS3v,23835.37342540892
ATS4Z,2000.0
ATS4d,353.0
ATS4i,22767.592590509426
ATS4m,6987.162966096
ATS4p,164.209620669923
ATS4s,429.91666666666674
ATS4v,22040.501961414433
ATS5Z,1841.0
ATS5d,316.0
ATS5i,21664.70461413337
ATS5m,6418.8002695216
ATS5p,148.984939376621
ATS5s,411.69444444444446
ATS5v,20186.455101094252
ATS6Z,1787.0
ATS6d,279.0
ATS6i,19516.21562953053
ATS6m,6366.1285920672
ATS6p,133.70673244692307
ATS6s,523.8611111111112
ATS6v,18104.76301097096
ATS7Z,1420.0
ATS7d,253.0
ATS7i,18096.692349258723
ATS7m,4884.5972296864
ATS7p,123.31429284177202
ATS7s,330.94444444444446
ATS7v,16206.428261839588
ATS8Z,1342.0
ATS8d,238.0
ATS8i,16924.10619587767
ATS8m,4697.247627631999
ATS8p,114.58641635146999
ATS8s,323.41666666666663
ATS8v,15020.153602493563
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,8
C2SP3,6
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.4090909090909091
GGI10,0.14457708397102337
JGI10,0.006884623046239207
JGT10,0.394865386520084
Kier1,23.658688865764827
Kier2,12.142772159428912
Kier3,7.5712
MAXdO,12.067493453049007
MAXsF,13.33920735363492
MID_C,45.72315579214568
MID_N,6.123884559559416
MID_O,5.189944919203746
MID_X,1.7629180052311106
MID_h,13.076747483994271
MINdO,11.457323329304135
MINsF,13.33920735363492
MPC10,55
MWC01,31.0
MWC02,4.976733742420574
MWC03,5.7899601708972535
MWC04,6.634633357861686
MWC05,7.4645098346365275
MWC06,8.313116702819253
MWC07,9.148784066277077
MWC08,9.999115863549536
MWC09,10.837362767167287
MWC10,11.688667088069417
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.276200000000001
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.424950017481403
SRW05,0.0
SRW06,6.894670039433482
SRW07,0.0
SRW08,8.453401058328458
SRW09,0.0
SRW10,10.059336788998968
SaaCH,9.623362634488533
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.084050810407761
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.2956358249994124
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.972111610211305
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7005756596887043
VE1_D,5.321314122862289
VE2_A,0.12760605723064497
VE2_D,0.18349359044352723
VE3_A,2.3731991282403686
VE3_D,2.7364310254182755
VR1_A,790.3643072320272
VR1_D,174.84060724982427
VR2_A,27.25394162869059
VR2_D,6.028986456890492
VR3_A,7.737204724552224
VR3_D,6.228585480155981
WPath,2826
Xc-3d,1.750890511242845
Xc-4d,0.0
Xc-5d,0.2874574785652648
Xc-6d,0.0
Xp-0d,20.639617433688315
Xp-1d,14.024877143252588
Xp-2d,12.390402167069785
Xp-3d,9.639140553992059
Xp-4d,7.763150840459161
Xp-5d,6.074946603660448
Xp-6d,4.088560069187409
Xp-7d,2.55035236099317
ZMIC0,94.32958119240703
ZMIC1,47.93480769338738
ZMIC2,29.136115500372714
ZMIC3,23.926611123979434
ZMIC4,23.38454572152041
ZMIC5,23.38454572152041
nAcid,1
nAtom,55
nBase,0
nRing,3
piPC1,3.6888794541139363
piPC2,4.189654742026425
piPC3,4.620058798481842
piPC4,5.090678001769792
piPC5,5.546153530452618
piPC6,5.572866705922147
piPC7,5.627283826599913
piPC8,5.749193921510264
piPC9,5.6146096725602685
AATS0Z,22.509090909090908
AATS0d,3.090909090909091
AATS0i,165.29023258705408
AATS0m,89.4119963663595
AATS0p,1.432465391383163
AATS0s,5.613131313131312
AATS0v,212.39469181690387
AATS1Z,23.964912280701753
AATS1d,3.7719298245614037
AATS1i,147.4233773729904
AATS1m,90.64008629535441
AATS1p,1.7921112581754388
AATS1s,3.1720272904483435
AATS1v,261.34773174168794
AATS2Z,19.554455445544555
AATS2d,3.297029702970297
AATS2i,153.55513776268208
AATS2m,72.11299303634058
AATS2p,1.524011121968238
AATS2s,3.2466996699669974
AATS2v,212.9446474132742
AATS3Z,15.078014184397164
AATS3d,2.7163120567375887
AATS3i,162.1293372835051
AATS3m,53.582992720011354
AATS3p,1.248148602827099
AATS3s,2.8514578408195437
AATS3v,169.04520159864484
AATS4Z,14.388489208633093
AATS4d,2.539568345323741
AATS4i,163.79563014754984
AATS4m,50.26735946831654
AATS4p,1.1813641774814605
AATS4s,3.0929256594724226
AATS4v,158.56476231233404
AATS5Z,14.053435114503817
AATS5d,2.4122137404580153
AATS5i,165.37942453536925
AATS5m,48.998475339859546
AATS5p,1.1372896135619925
AATS5s,3.142705682782019
AATS5v,154.0950771075897
AATS6Z,15.14406779661017
AATS6d,2.364406779661017
AATS6i,165.39165787737736
AATS6m,53.950242305654236
AATS6p,1.1331079020925683
AATS6s,4.4395009416195865
AATS6v,153.43019500822848
AATS7Z,12.909090909090908
AATS7d,2.3
AATS7i,164.5153849932611
AATS7m,44.405429360785455
AATS7p,1.121039025834291
AATS7s,3.008585858585859
AATS7v,147.33116601672353
AATS8Z,13.029126213592233
AATS8d,2.3106796116504853
AATS8i,164.31171063958902
AATS8m,45.6043458993398
AATS8p,1.1124894791404853
AATS8s,3.139967637540453
AATS8v,145.8267340047919
AMID_C,1.5766605445567476
AMID_N,0.21116843308825572
AMID_O,0.17896361790357743
AMID_X,0.06079027604245209
AMID_h,0.4509223270342852
ATS0dv,410.0
ATS0pe,347.96099999999984
ATS0se,427.2314719999998
ATS1dv,373.0
ATS1pe,369.50350000000003
ATS1se,441.7952319999999
ATS2dv,491.0
ATS2pe,636.2277999999999
ATS2se,773.2518039999999
ATS3dv,462.0
ATS3pe,866.4195000000001
ATS3se,1074.5706359999997
ATS4dv,419.0
ATS4pe,860.4427000000001
ATS4se,1068.529736
ATS5dv,411.0
ATS5pe,812.8485
ATS5se,1011.884564
ATS6dv,454.0
ATS6pe,742.0482999999999
ATS6se,919.6390960000001
ATS7dv,296.0
ATS7pe,669.1877000000002
ATS7se,838.663344
ATS8dv,286.0
ATS8pe,619.3907
ATS8se,777.9629920000001
ATSC0Z,420.8363636363638
ATSC0c,1.1305593078495524
ATSC0d,29.199999999999996
ATSC0i,101.11670584114808
ATSC0m,2016.3251222307713
ATSC0p,12.587969246329925
ATSC0s,130.52222222222218
ATSC0v,2723.194599624999
ATSC1Z,4.224132231404967
ATSC1c,-0.7325838120828345
ATSC1d,5.719999999999996
ATSC1i,-3.0790622201672946
ATSC1m,23.602291101811474
ATSC1p,0.5408034022452453
ATSC1s,-4.114444444444443
ATSC1v,119.18504215125053
ATSC2Z,-8.899504132231403
ATSC2c,0.3181658881314343
ATSC2d,-5.240000000000005
ATSC2i,-19.529110392951974
ATSC2m,-54.416783508751976
ATSC2p,-2.8508559990058235
ATSC2s,32.05666666666668
ATSC2v,-549.5947051867594
ATSC3Z,-26.798677685950416
ATSC3c,-0.19441431368173634
ATSC3d,-4.840000000000002
ATSC3i,-18.334633233114367
ATSC3m,-124.4162691811955
ATSC3p,-0.7945624218632119
ATSC3s,-24.604444444444443
ATSC3v,-84.11439869269462
ATSC4Z,-97.71371900826443
ATSC4c,0.39917933184273924
ATSC4d,-6.360000000000001
ATSC4i,-17.42810790861191
ATSC4m,-463.2025814703633
ATSC4p,-2.7132612193350707
ATSC4s,-20.623333333333342
ATSC4v,-628.7337471295725
ATSC5Z,-74.9193388429752
ATSC5c,-0.7883971149397796
ATSC5d,-7.839999999999999
ATSC5i,-6.5298842101863706
ATSC5m,-348.2351965539301
ATSC5p,-0.9301709508321738
ATSC5s,-38.36555555555555
ATSC5v,-169.60050260821484
ATSC6Z,44.114710743801645
ATSC6c,0.5401354432928839
ATSC6d,-4.519999999999998
ATSC6i,12.330941296906996
ATSC6m,193.26864281583065
ATSC6p,-1.3854378619976455
ATSC6s,104.28111111111109
ATSC6v,-329.2676174298146
ATSC7Z,-37.01818181818183
ATSC7c,-0.09372507219729759
ATSC7d,0.2000000000000015
ATSC7i,3.741496744033571
ATSC7m,-176.99365253409783
ATSC7p,-0.04114015785552902
ATSC7s,-17.65555555555556
ATSC7v,-109.56023109975376
ATSC8Z,62.360991735537176
ATSC8c,-0.08737798345771942
ATSC8d,0.8800000000000011
ATSC8i,-8.765655681194517
ATSC8m,305.6870063663815
ATSC8p,-0.024616481683210734
ATSC8s,27.136666666666674
ATSC8v,157.52409262803232
AXp-0d,0.7117109459892522
AXp-1d,0.4524153917178254
AXp-2d,0.30220493090414113
AXp-3d,0.1927828110798412
AXp-4d,0.1272647678763797
AXp-5d,0.08321844662548558
AXp-6d,0.05840800098839156
AXp-7d,0.03806496061183836
GATS1Z,0.8137929936740231
GATS1c,1.6116804752831941
GATS1d,0.9408795962509015
GATS1i,1.154503486605744
GATS1m,0.8146328671540515
GATS1p,1.0908843479667987
GATS1s,0.5927605256437255
GATS1v,1.0032106102154854
GATS2Z,0.8778840815041493
GATS2c,0.7081663500007465
GATS2d,1.2725484877254851
GATS2i,1.1484608575068609
GATS2m,0.8835580891178201
GATS2p,1.19265120687514
GATS2s,0.44529802005483604
GATS2v,1.1379078595074035
GATS3Z,0.9773849992002658
GATS3c,0.9446842972545412
GATS3d,1.1279510346837658
GATS3i,1.039345547059278
GATS3m,0.976944729355209
GATS3p,1.0103385948803691
GATS3s,0.8886967971904102
GATS3v,1.0014596501805082
GATS4Z,1.0680683829329862
GATS4c,0.9149088263710241
GATS4d,1.0577017837784568
GATS4i,0.9832105670756834
GATS4m,1.0632320329681386
GATS4p,1.0371719271896274
GATS4s,0.9681225820399272
GATS4v,1.0558711911471474
GATS5Z,1.0823593742476396
GATS5c,1.440073148183024
GATS5d,1.0870019868242184
GATS5i,0.9596568909969048
GATS5m,1.0760917268080947
GATS5p,0.9761615285378313
GATS5s,1.2011203770070906
GATS5v,0.9817871538098359
GATS6Z,0.9726998258658738
GATS6c,0.9023179566745632
GATS6d,1.0030183422335734
GATS6i,0.9309585181221485
GATS6m,0.9747204525811115
GATS6p,1.0124919174144738
GATS6s,0.8473620383422815
GATS6v,1.0156093405538194
GATS7Z,1.0405253607534775
GATS7c,0.9910452201283407
GATS7d,0.8910336239103364
GATS7i,0.8617514349223361
GATS7m,1.0375259750609729
GATS7p,0.9705184818219242
GATS7s,1.1322000975103896
GATS7v,1.0030182693694027
GATS8Z,0.9013258177931723
GATS8c,0.8934977175942104
GATS8d,0.8887485037903978
GATS8i,0.8809843660807457
GATS8m,0.8969333475928731
GATS8p,0.967839924406422
GATS8s,0.8020060482287981
GATS8v,0.9634591683268918
MATS1Z,0.009685277741142815
MATS1c,-0.6252472665645421
MATS1d,0.18901706320596
MATS1i,-0.02938213744770959
MATS1m,0.01129487515963663
MATS1p,0.04145448992289753
MATS1s,-0.03041687388642714
MATS1v,0.04223095582795829
MATS2Z,-0.01151579341810444
MATS2c,0.15325038744081299
MATS2d,-0.09772141597721426
MATS2i,-0.10517217691087256
MATS2m,-0.01469648995789033
MATS2p,-0.12332778271959176
MATS2s,0.13374428019119278
MATS2v,-0.10990189442941159
MATS3Z,-0.02483954766321463
MATS3c,-0.06707774643801893
MATS3d,-0.06465559117847085
MATS3i,-0.07072824643583638
MATS3m,-0.024069118761884816
MATS3p,-0.02462158036824158
MATS3s,-0.07353137393763431
MATS3v,-0.012048562763329546
MATS4Z,-0.09187348125474383
MATS4c,0.13970842165279482
MATS4d,-0.08618310830787428
MATS4i,-0.06819856188261562
MATS4m,-0.09089883122712951
MATS4p,-0.08528719349347451
MATS4s,-0.06252047821179513
MATS4v,-0.09135577026532894
MATS5Z,-0.07474326594607211
MATS5c,-0.29278112170211695
MATS5d,-0.11272613196695597
MATS5i,-0.027112774457844192
MATS5m,-0.07251093351057995
MATS5p,-0.031024050096975373
MATS5s,-0.12340945260020914
MATS5v,-0.026148082806403454
MATS6Z,0.04885970706217127
MATS6c,0.2226845100957036
MATS6d,-0.07214998839099138
MATS6i,0.056839990885561444
MATS6m,0.044676744339110314
MATS6p,-0.051299373476396216
MATS6s,0.37239331210420834
MATS6v,-0.05635741000142927
MATS7Z,-0.0439816815000432
MATS7c,-0.04145075430654449
MATS7d,0.0034246575342466016
MATS7i,0.018500883275961204
MATS7m,-0.043890157044286594
MATS7p,-0.0016341062267658307
MATS7s,-0.06763428960585685
MATS7v,-0.020116122276909794
MATS8Z,0.07912709445067566
MATS8c,-0.04126996804378013
MATS8d,0.0160925655007315
MATS8i,-0.04628997639820954
MATS8m,0.08095466546041437
MATS8p,-0.0010442290548756572
MATS8s,0.11101904968919979
MATS8v,0.030888283472179034
MAXaaN,4.641988272473725
MAXsOH,9.369066438816922
MINaaN,4.641988272473725
MINsOH,9.369066438816922
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.03159306565587
SpAD_D,400.41061608566224
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.711545421250735
SssNH2,0
SsssAs,0
SsssCH,-0.9705134986376318
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,607
TMWC10,134.85288359369864
TSRW10,63.97549263063384
VE1_Dt,5.283953769376598
VE2_Dt,0.1822053023922965
VE3_Dt,2.729385374442507
VR1_Dt,178.04915273263683
VR2_Dt,6.139625956297822
VR3_Dt,6.246770388112569
Xc-3dv,0.6354054726049388
Xc-4dv,0.0
Xc-5dv,0.07547636391386875
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2347080484106438
Xch-7d,0.3936345532609665
Xp-0dv,16.287194378756634
Xp-1dv,10.00346724040715
Xp-2dv,7.297662526726656
Xp-3dv,5.091064478854899
Xp-4dv,3.475095728210288
Xp-5dv,2.3825213684089257
Xp-6dv,1.322797046102865
Xp-7dv,0.8122946435526428
Xpc-4d,3.523893685225777
Xpc-5d,5.162393606169035
Xpc-6d,7.155516038946345
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,57
nFRing,1
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,0
naRing,2
piPC10,5.511663075382136
AATS0dv,7.454545454545454
AATS0pe,6.326563636363633
AATS0se,7.767844945454542
AATS1dv,6.543859649122807
AATS1pe,6.482517543859649
AATS1se,7.750793543859647
AATS2dv,4.861386138613861
AATS2pe,6.29928514851485
AATS2se,7.6559584554455435
AATS3dv,3.276595744680851
AATS3pe,6.144819148936171
AATS3se,7.62106834042553
AATS4dv,3.014388489208633
AATS4pe,6.190235251798562
AATS4se,7.687264287769784
AATS5dv,3.1374045801526718
AATS5pe,6.204950381679389
AATS5se,7.724309648854962
AATS6dv,3.847457627118644
AATS6pe,6.288544915254237
AATS6se,7.79355166101695
AATS7dv,2.690909090909091
AATS7pe,6.083524545454547
AATS7se,7.624212218181818
AATS8dv,2.7766990291262137
AATS8pe,6.013501941747573
AATS8se,7.553038757281555
AATSC0Z,7.651570247933887
AATSC0c,0.02055562377908277
AATSC0d,0.5309090909090909
AATSC0i,1.8384855607481467
AATSC0m,36.66045676783221
AATSC0p,0.22887216811508954
AATSC0s,2.3731313131313123
AATSC0v,49.51262908409089
AATSC1Z,0.07410758300710468
AATSC1c,-0.012852347580400606
AATSC1d,0.10035087719298239
AATSC1i,-0.05401863544153149
AATSC1m,0.4140752824879206
AATSC1p,0.00948777898675869
AATSC1s,-0.07218323586744636
AATSC1v,2.090965651776325
AATSC2Z,-0.08811390229932083
AATSC2c,0.003150157308232023
AATSC2d,-0.05188118811881193
AATSC2i,-0.19335752864308886
AATSC2m,-0.5387800347401186
AATSC2p,-0.02822629701985964
AATSC2s,0.3173927392739275
AATSC2v,-5.44153173452237
AATSC3Z,-0.19006154387198876
AATSC3c,-0.0013788249197286264
AATSC3d,-0.034326241134751787
AATSC3i,-0.13003285980932175
AATSC3m,-0.8823848878098972
AATSC3p,-0.005635194481299375
AATSC3s,-0.1744996059889677
AATSC3v,-0.596556019097125
AATSC4Z,-0.7029763957429096
AATSC4c,0.0028717937542643113
AATSC4d,-0.04575539568345324
AATSC4i,-0.12538207128497778
