DLiP-ID,C000J1
DLiP-Mol-ID,30900
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H24N6O3/c1-25-15-4-2-14(3-5-15)19-16-20-17(23-6-10-26-11-7-23)22-18(21-16)24-8-12-27-13-9-24/h2-5H,6-13H2,1H3,(H,19,20,21,22)"
Standard Inchi Key(RDKit),PSIQMQNWGNILFA-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),372.429
MW Monoisotopic(RDKit),372.190988628
MolLogP(RDKit),1.297
XLogP(SDF),
XLogP(CDK),2.068
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),9
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),84.87
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.834448057480363
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,2570128.4760233555
qed,0.8344480574803633
Chi0,18.476480726871785
Chi1,13.313994385738885
TPSA,84.87
Chi0n,15.427068175142267
Chi0v,15.427068175142267
Chi1n,9.142205625188147
Chi1v,9.142205625188147
Chi2n,6.311359724522346
Chi2v,6.311359724522346
Chi3n,4.545816095066548
Chi3v,4.545816095066548
Chi4n,3.0227842160365506
Chi4v,3.0227842160365506
MolMR,102.16770000000004
MolWt,372.42900000000014
fr_SH,0
Kappa1,17.748353659147956
Kappa2,8.361048208899858
Kappa3,4.370270610130276
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,5
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,709.0122221725566
MolLogP,1.2969999999999995
NOCount,9
fr_Ar_N,3
fr_COO2,0
fr_urea,0
BalabanJ,1.609839647492447
SMR_VSA1,14.210588861400147
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,74.83295908868679
SMR_VSA7,24.26546827384644
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,3
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,157.83042320344697
NHOHCount,1
PEOE_VSA1,29.327196927107433
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,14.951935562841626
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,24.26546827384644
PEOE_VSA8,31.866411898333865
PEOE_VSA9,33.537325399329205
RingCount,4
SMR_VSA10,23.532404117643047
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,372.190988628
NumHDonors,1
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,17.845017842959482
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,19.853471019507335
SlogP_VSA2,74.66828658582112
SlogP_VSA3,9.473725907600098
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,4
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,44.272545701011154
EState_VSA4,37.61592373161777
EState_VSA5,0.0
EState_VSA6,7.109797541277533
EState_VSA7,24.26546827384644
EState_VSA8,25.0845651076017
EState_VSA9,19.194567382347355
SlogP_VSA10,23.532404117643047
SlogP_VSA11,5.749511833283905
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,56.333333333333336
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,0.0
EState_VSA11,0.0
FractionCSP3,0.5
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.6500000000000004
NumHAcceptors,9
fr_morpholine,2
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,27
HeavyAtomMolWt,348.23700000000014
MaxEStateIndex,5.448204879569418
MinEStateIndex,0.5260652872260017
NumHeteroatoms,9
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.8148148148148148
FpDensityMorgan2,1.3333333333333333
FpDensityMorgan3,1.8148148148148149
MaxPartialCharge,0.23333492629606478
MinPartialCharge,-0.4967658883837369
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,5.448204879569418
MinAbsEStateIndex,0.5260652872260017
NumAliphaticRings,2
NumRotatableBonds,5
NumSaturatedRings,2
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4967658883837369
MinAbsPartialCharge,0.23333492629606478
NumRadicalElectrons,0
NumValenceElectrons,144
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,2
NumSaturatedHeterocycles,2
Mordred Descriptors
MW,372.1909886280007
MZ,0.6470588235294116
Mi,1.1442365395133658
Mm,0.6079867964170098
Mp,0.6465778090877071
Mv,0.6116492618622862
SZ,32.99999999999999
Si,58.35606351518165
Sm,31.007326617267502
Sp,32.97546826347306
Sv,31.194112354976596
nB,0
nC,18
nF,0
nH,24
nI,0
nN,6
nO,3
nP,0
nS,0
nX,0
ABC,21.13232320655666
AMW,7.2978625221176605
IC0,1.6457113704075788
IC1,3.1975155819762984
IC2,3.9565474007101837
IC3,4.206643234085936
IC4,4.245858920360446
IC5,4.285074606634956
MID,56.06209409692249
Mpe,0.9785467128027682
Mse,1.0122531168330406
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,102.16770000000004
SdO,0
SdS,0
Spe,49.90588235294118
SsF,0
SsI,0
Sse,51.62490895848507
StN,0
fMF,0.49019607843137253
nBr,0
nCl,0
AMID,2.076373855441574
BIC0,0.27860874410490755
BIC1,0.5413195877292011
BIC2,0.6698189744112886
BIC3,0.7121586503080601
BIC4,0.7187976231550711
BIC5,0.7254365960020823
CIC0,4.026713971563916
CIC1,2.474909759995197
CIC2,1.7158779412613114
CIC3,1.465782107885559
CIC4,1.4265664216110494
CIC5,1.3873507353365389
GGI1,4.5
GGI2,2.000000000000001
GGI3,1.0625
GGI4,0.977777777777778
GGI5,0.8541666666666667
GGI6,0.5681632653061225
GGI7,0.2361111111111111
GGI8,0.1186696900982615
GGI9,0.173125
JGI1,0.15000000000000002
JGI2,0.05000000000000003
JGI3,0.026562500000000003
JGI4,0.027160493827160494
JGI5,0.0224780701754386
JGI6,0.014951664876476901
JGI7,0.006381381381381382
JGI8,0.003596051215098833
JGI9,0.006924999999999999
MIC0,15.819764230845296
MIC1,30.41503386110473
MIC2,33.50045219294348
MIC3,34.96448570750826
MIC4,35.4355053153514
MIC5,35.98479943299845
MPC2,40
MPC3,52
MPC4,67
MPC5,88
MPC6,91
MPC7,110
MPC8,124
MPC9,140
Mare,0.9938823529411766
NaaN,3
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,3
NssS,0
NtCH,0
NtsC,0
RNCG,0.17230599634732524
RPCG,0.08093350992533524
SIC0,0.29012481807924495
SIC1,0.5636946084274028
SIC2,0.6975054164988014
SIC3,0.7415951696992956
SIC4,0.7485085592831734
SIC5,0.7554219488670512
SaaN,13.983585282495818
SaaO,0
SaaS,0
Sare,50.688
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,16.106666250649834
SssS,0
StCH,0
StsC,0
TIC0,83.93127989078651
TIC1,163.0732946807912
TIC2,201.78391743621938
TIC3,214.53880493838275
TIC4,216.53880493838273
TIC5,218.53880493838278
Vabc,325.1908479405459
WPol,40
apol,55.06903199999998
bpol,36.69496800000001
nRot,5
ABCGG,15.625108891477273
ATS0Z,1158.0
ATS0d,164.0
ATS0i,8544.116292469476
ATS0m,4566.220011000001
ATS0p,70.06052171637599
ATS0s,153.8888888888889
ATS0v,10478.371468053434
ATS1Z,1381.0
ATS1d,207.0
ATS1i,8198.679826413
ATS1m,5243.540302
ATS1p,87.98803143
ATS1s,161.66666666666669
ATS1v,13271.599717219548
ATS2Z,1976.0
ATS2d,326.0
ATS2i,15845.69975858019
ATS2m,7285.505487999999
ATS2p,128.530260259339
ATS2s,285.27777777777777
ATS2v,18902.040541938517
ATS3Z,2034.0
ATS3d,370.0
ATS3i,19258.86738367088
ATS3m,7326.435396
ATS3p,148.20709921728198
ATS3s,306.1111111111111
ATS3v,20826.839010576237
ATS4Z,1902.0
ATS4d,345.0
ATS4i,19687.55853348748
ATS4m,6775.676924
ATS4p,144.13677648898002
ATS4s,307.38888888888886
ATS4v,19640.47631040745
ATS5Z,1931.0
ATS5d,345.0
ATS5i,19362.17342637868
ATS5m,7014.758449999999
ATS5p,136.85409479607398
ATS5s,311.5277777777778
ATS5v,19082.011550630727
ATS6Z,1926.0
ATS6d,345.0
ATS6i,16688.024394451346
ATS6m,6969.437334
ATS6p,132.54586618509398
ATS6s,275.33333333333337
ATS6v,19138.525971576735
ATS7Z,1965.0
ATS7d,340.0
ATS7i,18536.17154561759
ATS7m,6993.878453
ATS7p,146.73275136879198
ATS7s,303.8888888888889
ATS7v,20407.476557955702
ATS8Z,1801.0
ATS8d,340.0
ATS8i,21389.12801751912
ATS8m,6219.361661000001
ATS8p,167.76010697292298
ATS8s,283.3333333333333
ATS8v,21709.664664367985
C1SP1,0
C1SP2,0
C1SP3,8
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.5
GGI10,0.1111111111111111
JGI10,0.006944444444444444
JGT10,0.3149996059200007
Kier1,20.28
Kier2,10.15625
Kier3,5.538461538461538
MID_C,37.29706367266479
MID_N,12.860780846008172
MID_O,5.904249578249528
MID_X,0.0
MID_h,18.7650304242577
MPC10,152
MWC01,30.0
MWC02,4.948759890378168
MWC03,5.783825182329737
MWC04,6.639875833826536
MWC05,7.491645473605133
MWC06,8.355850041007475
MWC07,9.215626376405421
MWC08,10.084349711593731
MWC09,10.948927589699391
MWC10,11.82050574838522
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
