DLiP-ID,T0042O
fr_prisulfonamd,0
FpDensityMorgan1,1.0952380952380953
FpDensityMorgan2,1.7619047619047619
FpDensityMorgan3,2.5238095238095237
MaxPartialCharge,0.3384493821159308
MinPartialCharge,-0.4571850395164949
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,11.515479044748075
MinAbsEStateIndex,0.3007140757537583
NumAliphaticRings,1
NumRotatableBonds,2
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4571850395164949
MinAbsPartialCharge,0.3384493821159308
NumRadicalElectrons,0
NumValenceElectrons,106
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,318.0229762720003
MZ,0.8541666666666667
Mi,1.104875405739634
Mm,0.8293829614520023
Mp,0.7722440681137726
Mv,0.7251090283431714
SZ,27.333333333333336
Si,35.356012983668286
Sm,26.540254766464074
Sp,24.71181017964072
Sv,23.203488906981484
nB,0
nC,15
nF,0
nH,11
nI,0
nN,2
nO,2
nP,0
nS,1
nX,1
ABC,16.51074513747437
AMW,9.938218008500009
IC0,1.8544654144019361
IC1,3.521782221599798
IC2,4.073391110799899
IC3,4.75
IC4,4.875
IC5,4.9375
MID,42.88943788548537
Mpe,0.9944852941176472
Mse,1.0222824107793154
NdO,1
NdS,1
NsF,0
NsI,0
NtN,0
SMR,86.85690000000001
SdO,11.515479044748075
SdS,5.236916572184429
Spe,31.82352941176471
SsF,0
SsI,0
Sse,32.71303714493809
StN,0
fMF,0.5625
nBr,0
nCl,1
AMID,2.042354185023113
BIC0,0.3439088000584164
BIC1,0.6531110736772908
BIC2,0.755406403486686
BIC3,0.8808828612230022
BIC4,0.9040639891499234
BIC5,0.9156545531133838
CIC0,3.145534585598064
CIC1,1.478217778400202
CIC2,0.926608889200101
CIC3,0.25
CIC4,0.125
CIC5,0.0625
GGI1,5.0
GGI2,2.222222222222223
GGI3,1.4791666666666667
GGI4,0.9505555555555558
GGI5,0.4897222222222223
GGI6,0.4309750566893424
GGI7,0.13718820861678002
GGI8,0.1985308012093726
GGI9,0.1218827160493827
JGI1,0.21739130434782605
JGI2,0.06944444444444448
JGI3,0.051005747126436775
JGI4,0.041328502415458955
JGI5,0.024486111111111108
JGI6,0.02394305870496347
JGI7,0.0072204320324621065
JGI8,0.014180771514955184
JGI9,0.008705908289241622
MIC0,24.739683689210654
MIC1,40.06294762150389
MIC2,46.688321989686294
MIC3,48.74571875
MIC4,49.684156249999994
MIC5,49.747156249999996
MPC2,32
MPC3,40
MPC4,51
MPC5,60
MPC6,57
MPC7,63
MPC8,64
MPC9,58
Mare,1.001375
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.25910389685363716
RPCG,0.1918119496794677
SIC0,0.37089308288038725
SIC1,0.7043564443199596
SIC2,0.8146782221599798
SIC3,0.95
SIC4,0.975
SIC5,0.9875
SaaN,0
SaaO,0
SaaS,0
Sare,32.044
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.825755226684493
SsLi,0
SsOH,0
SsSH,0
SssO,4.96244133497231
SssS,0
StCH,0
StsC,0
TIC0,59.342893260861956
TIC1,112.69703109119354
TIC2,130.34851554559677
TIC3,152.0
TIC4,156.0
TIC5,158.0
Vabc,261.32925648308293
WPol,29
apol,41.268722999999994
bpol,16.519276999999995
nRot,2
ABCGG,13.270273678333021
ATS0Z,1322.0
ATS0d,121.0
ATS0i,5004.881445858739
ATS0m,5364.012719
ATS0p,63.593049953339005
ATS0s,137.93568053650358
ATS0v,8714.832810531994
ATS1Z,1082.0
ATS1d,149.0
ATS1i,4925.845690345701
ATS1m,4217.206483
ATS1p,70.38306338999999
ATS1s,112.54218106995886
ATS1v,10292.762211310548
ATS2Z,1674.0
ATS2d,222.0
ATS2i,8131.370215022049
ATS2m,6467.747171999999
ATS2p,103.65455907684898
ATS2s,190.39197530864197
ATS2v,14874.70506016557
ATS3Z,1659.0
ATS3d,222.0
ATS3i,10405.365178873988
ATS3m,6150.318297
ATS3p,115.191941454547
ATS3s,204.15432098765433
ATS3v,15419.333567504189
ATS4Z,1473.0
ATS4d,190.0
ATS4i,10654.83037125292
ATS4m,5417.4420119999995
ATS4p,99.70392679848999
ATS4s,197.19341563786008
ATS4v,12881.361043752799
ATS5Z,1321.0
ATS5d,152.0
ATS5i,8474.370504185412
ATS5m,4913.7869089999995
ATS5p,84.24146905049
ATS5s,156.820987654321
ATS5v,10551.54265702553
ATS6Z,1118.0
ATS6d,133.0
ATS6i,6695.3123196544275
ATS6m,4133.114572
ATS6p,75.786103707396
ATS6s,125.06995884773664
ATS6v,9721.944767165756
ATS7Z,1394.0
ATS7d,126.0
ATS7i,6050.438164380946
ATS7m,5446.136812
ATS7p,72.53367348424501
ATS7s,123.99748513946045
ATS7v,9549.85799382356
ATS8Z,767.0
ATS8d,120.0
ATS8i,6107.703204233347
ATS8m,2743.552491
ATS8p,63.33628498139599
ATS8s,109.18106995884776
ATS8v,8307.04307118598
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.06666666666666667
GGI10,0.052345679012345686
JGI10,0.005234567901234569
JGT10,0.46294084788813433
Kier1,15.879017013232515
Kier2,7.05078125
Kier3,4.05
MAXdO,11.515479044748075
MAXdS,5.236916572184429
MID_C,31.50496851429811
MID_N,4.059680387503104
MID_O,3.7891463449132106
MID_X,1.7589163758888722
MID_h,11.384469371187269
MINdO,11.515479044748075
MINdS,5.236916572184429
MPC10,59
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.541263545158426
MWC04,6.408528791059498
MWC05,7.256297239690681
MWC06,8.124743020385568
MWC07,8.97979449089521
MWC08,9.84855606900991
MWC09,10.708243189657656
MWC10,11.577579604423745
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.819300000000002
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,2.3978952727983707
SRW06,6.658011045870748
SRW07,4.727387818712341
SRW08,8.231908243564177
SRW09,6.803505257608338
SRW10,9.849400886632361
SaaCH,12.659888233326186
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.6986269599497126
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.1332088267405731
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.076892321743513
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.6116158136360452
VE1_D,4.522314456059522
VE2_A,0.17198170541124025
VE2_D,0.21534830743140582
VE3_A,2.0260926107389388
VE3_D,2.2509612553225558
VR1_A,323.33304875469054
VR1_D,111.52220644150307
VR2_A,15.396811845461453
VR2_D,5.310581259119194
VR3_A,6.520620247418177
VR3_D,5.456161076709991
WPath,1036
Xc-3d,1.5240502502036257
Xc-4d,0.0
Xc-5d,0.1642664266089148
Xc-6d,0.0
Xp-0d,14.819626477379408
Xp-1d,10.114193540729628
Xp-2d,9.360120246658475
Xp-3d,7.48723754445995
Xp-4d,6.118627155879608
Xp-5d,4.841984666269717
Xp-6d,2.9458279689267193
Xp-7d,2.1809473283380347
ZMIC0,64.59707718979335
ZMIC1,44.283664429195056
ZMIC2,31.826237775599296
ZMIC3,27.5
ZMIC4,26.0
ZMIC5,25.8125
nAcid,0
nAtom,32
nBase,0
nRing,3
piPC1,3.4657359027997265
piPC2,4.04305126783455
piPC3,4.537961436294641
piPC4,5.067330637772801
piPC5,5.5597196299793366
piPC6,5.585374243605899
piPC7,5.856414144228462
piPC8,5.9867660263264275
piPC9,5.96966617964657
AATS0Z,41.3125
AATS0d,3.78125
AATS0i,156.4025451830856
AATS0m,167.62539746875
AATS0p,1.987282811041844
AATS0s,4.310490016765737
AATS0v,272.3385253291248
AATS1Z,31.823529411764707
AATS1d,4.382352941176471
AATS1i,144.87781442193238
AATS1m,124.03548479411765
AATS1p,2.070090099705882
AATS1s,3.310064149116437
AATS1v,302.7283003326632
AATS2Z,30.436363636363637
AATS2d,4.036363636363636
AATS2i,147.8430948185827
AATS2m,117.59540312727272
AATS2p,1.8846283468517997
AATS2s,3.461672278338945
AATS2v,270.44918291210126
AATS3Z,24.397058823529413
AATS3d,3.264705882352941
AATS3i,153.02007615991158
AATS3m,90.44585730882352
AATS3p,1.693999139037456
AATS3s,3.0022694262890344
AATS3v,226.75490540447336
AATS4Z,21.98507462686567
AATS4d,2.8358208955223883
AATS4i,159.02731897392417
AATS4m,80.85734346268656
AATS4p,1.4881183104252238
AATS4s,2.9431853080277626
AATS4v,192.2591200560119
AATS5Z,24.92452830188679
AATS5d,2.8679245283018866
AATS5i,159.89378309783797
AATS5m,92.7129605471698
AATS5p,1.5894616801979244
AATS5s,2.9588865595154905
AATS5v,199.08571050991566
AATS6Z,26.0
AATS6d,3.0930232558139537
AATS6i,155.70493766638202
AATS6m,96.11894353488373
AATS6p,1.7624675280789766
AATS6s,2.90860369413341
AATS6v,226.09173877129666
AATS7Z,34.85
AATS7d,3.15
AATS7i,151.26095410952365
AATS7m,136.1534203
AATS7p,1.8133418371061254
AATS7s,3.0999371284865114
AATS7v,238.74644984558898
AATS8Z,19.175
AATS8d,3.0
AATS8i,152.69258010583366
AATS8m,68.588812275
AATS8p,1.5834071245348997
AATS8s,2.729526748971194
AATS8v,207.67607677964952
AMID_C,1.5002365959189576
AMID_N,0.193318113690624
AMID_O,0.1804355402339624
AMID_X,0.08375792266137487
AMID_h,0.5421175891041556
ATS0dv,284.04938271604937
ATS0pe,209.56990000000002
ATS0se,254.937022
ATS1dv,292.77777777777777
ATS1pe,226.862
ATS1se,269.030428
ATS2dv,403.0
ATS2pe,365.9251
ATS2se,437.99516
ATS3dv,343.0
ATS3pe,436.445
ATS3se,531.9159320000001
ATS4dv,279.1111111111111
ATS4pe,424.0915
ATS4se,524.5508460000001
ATS5dv,233.77777777777777
ATS5pe,335.8091
ATS5se,416.02146600000003
ATS6dv,203.11111111111111
ATS6pe,277.0915
ATS6se,340.88782000000003
ATS7dv,194.96296296296296
ATS7pe,256.2433
ATS7se,313.636987
ATS8dv,173.11111111111111
ATS8pe,247.45549999999997
ATS8se,306.03045
ATSC0Z,481.5
ATSC0c,0.7764426630061602
ATSC0d,19.46875
ATSC0i,51.78809012148993
ATSC0m,2188.4658244687507
ATSC0p,10.37094063925372
ATSC0s,38.852456752019506
ATSC0v,1589.1358259476137
ATSC1Z,-3.21875
ATSC1c,-0.5391291974786595
ATSC1d,2.158203125
ATSC1i,-0.15042004833910605
ATSC1m,-10.990873591796863
ATSC1p,0.23564251100532924
ATSC1s,-3.267175056679622
ATSC1v,67.56247299775
ATSC2Z,23.109375
ATSC2c,0.3101075940298583
ATSC2d,-6.0556640625
ATSC2i,-15.016748653607504
ATSC2m,91.21644541308595
ATSC2p,-1.4986814845711733
ATSC2s,6.502956479338132
ATSC2v,-247.9454943099521
ATSC3Z,-203.9375
ATSC3c,-0.16876710571974884
ATSC3d,-7.55859375
ATSC3i,-19.16230152710591
ATSC3m,-940.6037036835937
ATSC3p,-4.834618169404215
ATSC3s,-0.9828192872656606
ATSC3v,-811.3529446971147
ATSC4Z,-21.578125
ATSC4c,-0.12481606062249023
ATSC4d,0.0185546875
ATSC4i,-8.001557713750042
ATSC4m,-103.75935491894539
ATSC4p,1.5121796060339956
ATSC4s,-10.13852883635307
ATSC4v,-41.43836489916836
ATSC5Z,-23.671875
ATSC5c,0.3446765879564231
ATSC5d,3.0986328125
ATSC5i,10.27681345614378
ATSC5m,-64.96960943261723
ATSC5p,0.800268283206966
ATSC5s,5.570940768604252
ATSC5v,271.39234133104065
ATSC6Z,-166.453125
ATSC6c,-0.46597858979107976
ATSC6d,-1.3173828125
ATSC6i,11.745133375719345
ATSC6m,-734.032717379883
ATSC6p,0.2486707946096272
ATSC6s,-8.90542436485482
ATSC6v,12.013925403084123
ATSC7Z,271.625
ATSC7c,0.4086197194077111
ATSC7d,-0.0234375
ATSC7i,0.19063915288648703
ATSC7m,1189.0635457890628
ATSC7p,0.16030868738866422
ATSC7s,4.064639774805669
ATSC7v,72.76037421619051
ATSC8Z,-140.125
ATSC8c,-0.23063006505218106
ATSC8d,1.1015625
ATSC8i,0.15695406073198415
ATSC8m,-635.8734298984376
ATSC8p,-2.159611017377711
ATSC8s,-5.603184299268402
ATSC8v,-308.2263585889827
AXp-0d,0.7056964989228289
AXp-1d,0.4397475452491143
AXp-2d,0.29250375770807735
AXp-3d,0.18718093861149876
AXp-4d,0.11997308148783545
AXp-5d,0.08069974443782861
AXp-6d,0.05168119243731086
AXp-7d,0.03461821156092119
GATS1Z,0.5055891515484698
GATS1c,1.6902531900174018
GATS1d,0.8663959966008874
GATS1i,1.005519024652448
GATS1m,0.50880883475273
GATS1p,0.6490801023290331
GATS1s,0.6071031129258098
GATS1v,0.702262687947128
GATS2Z,0.5958274332106107
GATS2c,0.8203348889220144
GATS2d,1.2448854516270247
GATS2i,1.1403911112382386
GATS2m,0.6033107311737891
GATS2p,0.8349191874193629
GATS2s,0.5672167736906273
GATS2v,0.8929055320652707
GATS3Z,1.0869219962128154
GATS3c,1.0345766307242026
GATS3d,1.1239731847795298
GATS3i,1.18273095750971
GATS3m,1.0903684043900905
GATS3p,1.1233289238621869
GATS3s,0.7349239660643627
GATS3v,1.16101404574915
GATS4Z,0.9652516235024255
GATS4c,1.1174740458656407
GATS4d,0.9268584844637168
GATS4i,1.0633848234335501
GATS4m,0.968031141189601
GATS4p,0.9143115273758501
GATS4s,1.2485431402916454
GATS4v,1.0285661373262174
GATS5Z,1.2013950116577519
GATS5c,0.8570135128339315
GATS5d,0.9012992519458493
GATS5i,1.0336703924613575
GATS5m,1.1582747224872778
GATS5p,1.229294109341364
GATS5s,0.8407602577613791
GATS5v,0.9539430029073436
GATS6Z,1.4336255403414715
GATS6c,1.5239246744591348
GATS6d,1.0738736048378066
GATS6i,0.9331004793811594
GATS6m,1.3978424768360798
GATS6p,1.202001699560761
GATS6s,1.2072233621535209
GATS6v,0.9801862681909936
GATS7Z,0.5890965732087228
GATS7c,0.4320974554436536
GATS7d,0.9155698234349918
GATS7i,0.9813961876654268
GATS7m,0.5910674827714086
GATS7p,1.0688427069100896
GATS7s,0.7260075484688222
GATS7v,0.9468452066975063
GATS8Z,1.1105919003115263
GATS8c,0.894317231320709
GATS8d,0.8359550561797753
GATS8i,0.8916131025015486
GATS8m,1.1153831961678207
GATS8p,1.1037118769114278
GATS8s,0.9276394907977062
GATS8v,1.173566246075162
MATS1Z,-0.006291613218496121
MATS1c,-0.6535134394978587
MATS1d,0.1043338683788122
MATS1i,-0.002733675056743695
MATS1m,-0.00472675949523676
MATS1p,0.021384867057199188
MATS1s,-0.07914527280130901
MATS1v,0.04001433284805417
MATS2Z,0.027924100821297083
MATS2c,0.23237548002309033
MATS2d,-0.18097183715161244
MATS2i,-0.16870707875046825
MATS2m,0.024250498147505756
MATS2p,-0.08407724687743645
MATS2s,0.09738221547739354
MATS2v,-0.09077839309513007
MATS3Z,-0.1993158634170179
MATS3c,-0.10228677304884558
MATS3d,-0.18270229440090643
MATS3i,-0.17412408217140704
MATS3m,-0.20225905841368277
MATS3p,-0.21937397115644097
MATS3s,-0.011904091341233635
MATS3v,-0.24026464208496648
MATS4Z,-0.02140388400675749
MATS4c,-0.07677790484041283
MATS4d,0.00045518794470664333
MATS4i,-0.07379379112281308
MATS4m,-0.02264449655684656
MATS4p,0.06964026319696498
MATS4s,-0.12463259299687045
MATS4v,-0.012454226718152031
MATS5Z,-0.029683183447951567
MATS5c,0.26802573977294397
MATS5d,0.09609618704382325
MATS5i,0.11981265359017157
MATS5m,-0.01792439870820201
MATS5p,0.04658987714280633
MATS5s,0.0865733382222335
MATS5v,0.10311234833792282
MATS6Z,-0.25726291385930594
MATS6c,-0.44661992574323034
MATS6d,-0.050356489603941915
MATS6i,0.16877556890249895
MATS6m,-0.24960723619694905
MATS6p,0.017843833260698327
MATS6s,-0.1705758941548826
MATS6v,0.005626073934539513
MATS7Z,0.4512980269989616
MATS7c,0.4210172767432994
MATS7d,-0.0009630818619582664
MATS7i,0.0029449111166566016
MATS7m,0.43466561186175523
MATS7p,0.012365990161540438
MATS7s,0.0836938534054353
MATS7v,0.03662890133273684
MATS8Z,-0.2328141225337487
MATS8c,-0.2376274010078205
MATS8d,0.04526484751203852
MATS8i,0.002424558393465136
MATS8m,-0.2324453679975727
MATS8p,-0.16658940341080686
MATS8s,-0.11537359060779918
MATS8v,-0.15516677860065736
MAXsCl,5.825755226684493
MAXssO,4.96244133497231
MINsCl,5.825755226684493
MINssO,4.96244133497231
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.18192003218178
SpAD_D,203.40694799114965
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.335235924095155
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,528
TMWC10,117.15453615159304
TSRW10,68.68304210081992
VE1_Dt,4.52453898252329
VE2_Dt,0.2154542372630138
VE3_Dt,2.2514530343756163
VR1_Dt,111.3155032291457
VR2_Dt,5.300738249006939
VR3_Dt,5.45430588557607
Xc-3dv,0.7246395350265644
Xc-4dv,0.0
Xc-5dv,0.04149091315755668
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3836825234302024
Xch-7d,0.5493591717818805
Xp-0dv,12.423693536860927
Xp-1dv,7.039197037620089
Xp-2dv,5.378760098471671
Xp-3dv,3.504606187025526
Xp-4dv,2.379497858872713
Xp-5dv,1.5334073239525956
Xp-6dv,0.7643788912228002
Xp-7dv,0.47747106896224895
Xpc-4d,2.9506675667767945
Xpc-5d,4.482009757802929
Xpc-6d,6.06402991550341
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,34
nFRing,1
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.189418487348532
AATS0dv,8.876543209876543
AATS0pe,6.549059375000001
AATS0se,7.9667819375
AATS1dv,8.61111111111111
AATS1pe,6.672411764705882
AATS1se,7.912659647058823
AATS2dv,7.327272727272727
AATS2pe,6.653183636363636
AATS2se,7.963548363636364
AATS3dv,5.044117647058823
AATS3pe,6.4183088235294115
AATS3se,7.82229311764706
AATS4dv,4.165837479270315
AATS4pe,6.329723880597015
AATS4se,7.829117104477613
AATS5dv,4.410901467505241
AATS5pe,6.336020754716981
AATS5se,7.84946162264151
AATS6dv,4.723514211886305
AATS6pe,6.443988372093023
AATS6se,7.927623720930233
AATS7dv,4.874074074074074
AATS7pe,6.406082499999999
AATS7se,7.840924674999999
AATS8dv,4.3277777777777775
AATS8pe,6.1863874999999995
AATS8se,7.6507612499999995
AATSC0Z,15.046875
AATSC0c,0.024263833218942505
AATSC0d,0.6083984375
AATSC0i,1.6183778162965603
AATSC0m,68.38955701464846
AATSC0p,0.32409189497667873
AATSC0s,1.2141392735006096
AATSC0v,49.66049456086293
AATSC1Z,-0.09466911764705882
AATSC1c,-0.015856741102313516
AATSC1d,0.0634765625
AATSC1i,-0.004424119068797237
AATSC1m,-0.32326098799402536
AATSC1p,0.0069306620883920365
AATSC1s,-0.09609338401998888
AATSC1v,1.987131558757353
AATSC2Z,0.42017045454545454
AATSC2c,0.00563831989145197
AATSC2d,-0.11010298295454546
AATSC2i,-0.27303179370195463
AATSC2m,1.658480825692472
AATSC2p,-0.027248754264930425
AATSC2s,0.1182355723516024
AATSC2v,-4.508099896544584
AATSC3Z,-2.999080882352941
AATSC3c,-0.0024818692017610122
AATSC3d,-0.11115579044117647
AATSC3i,-0.28179855186920455
AATSC3m,-13.832407407111672
AATSC3p,-0.07109732602065022
AATSC3s,-0.014453224812730302
AATSC3v,-11.931660951428157
AATSC4Z,-0.3220615671641791
AATSC4c,-0.0018629262779476154
AATSC4d,0.0002769356343283582
AATSC4i,-0.11942623453358273
AATSC4m,-1.5486470883424686
AATSC4p,0.02256984486617904
AATSC4s,-0.15132132591571745
AATSC4v,-0.6184830581965427
AATSC5Z,-0.44663915094339623
AATSC5c,0.006503331848234398
AATSC5d,0.05846477004716981
AATSC5i,0.1939021406819581
AATSC5m,-1.2258416874078724
AATSC5p,0.015099401569942755
AATSC5s,0.10511208997366513
AATSC5v,5.12061021379322
AATSC6Z,-3.871002906976744
AATSC6c,-0.010836711390490228
