DLiP-ID,T0081L
DLiP-Mol-ID,26441
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H25N3O4/c26-20(27)15-29-19-3-1-2-17(14-19)21(28)24-11-6-22(7-12-24)8-13-25(16-22)18-4-9-23-10-5-18/h1-5,9-10,14H,6-8,11-13,15-16H2,(H,26,27)"
Standard Inchi Key(RDKit),ZNOJLFJYJPAQFQ-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)COc1cccc(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),395.459
MW Monoisotopic(RDKit),395.18450628
MolLogP(RDKit),2.6777
XLogP(SDF),
XLogP(CDK),2.613
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),82.97
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.838164432950369
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,5852466.836256754
qed,0.8381644329503689
Chi0,20.26937394568523
Chi1,14.04524385550833
TPSA,82.97
Chi0n,16.28925565640081
Chi0v,16.28925565640081
Chi1n,9.936327900970799
Chi1v,9.936327900970799
Chi2n,7.879413849950036
Chi2v,7.879413849950036
Chi3n,6.020806839269509
Chi3v,6.020806839269509
Chi4n,4.349194298956094
Chi4v,4.349194298956094
MolMR,108.21030000000005
MolWt,395.4590000000001
fr_SH,0
Kappa1,19.236173464302734
Kappa2,8.107697899528029
Kappa3,4.336316953611049
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
